"GeographyCode","QS607EW0001","QS607EW0002","QS607EW0003","QS607EW0004","QS607EW0005","QS607EW0006","QS607EW0007","QS607EW0008","QS607EW0009","QS607EW0010","QS607EW0011","QS607EW0012","QS607EW0013","QS607EW0014","QS607EW0015","QS607EW0016","QS607EW0017","QS607EW0018","QS607EW0019","QS607EW0020","QS607EW0021","QS607EW0022","QS607EW0023","QS607EW0024","QS607EW0025","QS607EW0026","QS607EW0027","QS607EW0028","QS607EW0029","QS607EW0030","QS607EW0031","QS607EW0032","QS607EW0033","QS607EW0034","QS607EW0035","QS607EW0036","QS607EW0037","QS607EW0038","QS607EW0039","QS607EW0040","QS607EW0041","QS607EW0042","QS607EW0043","QS607EW0044","QS607EW0045","QS607EW0046","QS607EW0047","QS607EW0048","QS607EW0049","QS607EW0050","QS607EW0051","QS607EW0052","QS607EW0053","QS607EW0054","QS607EW0055"
"E01004318",1096,78,16,0,16,62,32,20,6,4,253,195,141,18,32,4,38,20,104,61,32,10,1,75,16,16,0,59,58,1,53,34,19,17,2,144,58,64,7,1,0,12,2,91,35,5,21,30,0,161,114,47,137,137,0
"E01004319",1411,102,13,0,13,89,50,32,6,1,225,152,112,20,18,2,55,18,106,60,36,10,0,75,15,15,0,60,60,0,65,42,23,23,0,162,62,68,8,4,0,16,4,95,40,16,15,23,1,327,292,35,254,254,0
"E01004321",1445,149,21,0,21,128,83,24,18,3,281,216,178,10,23,5,43,22,105,53,36,13,3,87,22,22,0,65,65,0,67,45,22,21,1,129,34,53,20,6,0,10,6,67,24,14,11,18,0,291,256,35,269,269,0
"E01004322",997,89,17,0,17,72,39,26,2,5,184,143,110,8,19,6,26,15,74,48,14,11,1,39,9,9,0,30,30,0,60,39,21,21,0,87,23,45,6,4,0,7,2,69,19,10,15,25,0,133,106,27,262,262,0
"E01004323",1143,106,12,0,12,94,55,27,10,2,251,197,139,23,32,3,37,17,107,60,33,14,0,64,14,14,0,50,50,0,61,42,19,17,2,95,39,39,3,3,0,10,1,88,30,21,18,19,0,190,169,21,181,181,0
"E01004324",1137,76,13,0,13,63,32,29,2,0,162,105,87,7,11,0,41,16,118,69,41,6,2,61,21,21,0,40,40,0,46,32,14,14,0,146,53,59,12,6,0,11,5,105,36,20,14,35,0,234,205,29,189,189,0
"E01004325",2149,528,75,0,75,453,280,143,19,11,582,460,349,66,42,3,97,25,155,107,29,18,1,95,27,27,0,68,68,0,70,53,17,16,1,140,52,47,13,5,0,17,6,64,30,9,9,16,0,196,162,34,319,319,0
"E01004326",1124,110,8,0,8,102,54,36,4,8,230,181,132,18,26,5,38,11,101,59,31,10,1,84,23,23,0,61,61,0,71,51,20,20,0,113,37,49,4,4,0,17,2,71,30,12,12,17,0,145,122,23,199,199,0
"E01032764",1112,196,26,0,26,170,96,52,19,3,351,257,190,30,31,6,65,29,107,62,34,11,0,54,8,8,0,46,46,0,48,37,11,9,2,99,28,46,5,5,0,14,1,76,24,14,16,22,0,80,62,18,101,101,0
"E01032765",1207,177,27,0,27,150,84,55,10,1,283,199,148,36,14,1,54,30,148,91,47,7,3,58,12,12,0,46,46,0,57,34,23,22,1,104,34,35,9,4,2,15,5,84,24,6,22,31,1,125,100,25,171,171,0
"E01032766",1131,255,34,0,34,221,130,65,19,7,308,231,168,31,23,9,56,21,97,58,27,10,2,54,15,15,0,39,39,0,33,23,10,9,1,62,22,26,7,0,0,6,1,30,16,1,4,9,0,101,86,15,191,191,0
"E01032767",1509,523,90,1,89,433,246,151,27,9,495,373,284,49,34,6,107,15,110,72,28,8,2,44,13,13,0,31,31,0,33,24,9,6,3,45,17,15,3,1,0,6,3,21,11,2,2,6,0,51,42,9,187,187,0
"E01032768",1172,452,91,1,90,361,172,153,27,9,395,260,185,45,19,11,118,17,101,79,14,6,2,39,7,7,0,32,32,0,17,14,3,3,0,29,13,13,1,1,0,0,1,20,8,2,4,6,0,40,24,16,79,79,0
"E01032769",1042,295,62,1,61,233,127,79,17,10,318,217,136,45,24,12,78,23,98,74,17,7,0,60,26,26,0,34,34,0,34,23,11,11,0,53,20,20,3,4,0,6,0,29,15,1,7,5,1,87,73,14,68,68,0
"E01032770",1004,314,53,1,52,261,140,97,18,6,252,176,122,37,11,6,64,12,82,51,22,5,4,43,12,12,0,31,31,0,43,30,13,12,1,58,15,21,2,3,0,14,3,37,11,2,9,15,0,98,72,26,77,77,0
"E01032771",914,284,59,1,58,225,102,92,21,10,231,148,93,32,13,10,73,10,74,54,15,2,3,24,14,14,0,10,10,0,33,24,9,9,0,47,18,21,1,2,0,4,1,23,4,3,6,10,0,88,72,16,110,110,0
"E01032772",943,186,33,1,32,153,73,61,13,6,207,139,101,23,11,4,57,11,71,52,9,8,2,52,14,14,0,38,38,0,39,26,13,13,0,66,16,32,5,1,1,10,1,41,10,7,7,17,0,113,94,19,168,168,0
"E01032773",1291,367,61,1,60,306,176,98,16,16,368,258,177,55,15,11,95,15,111,78,25,6,2,47,8,8,0,39,39,0,37,29,8,8,0,68,24,23,3,4,2,11,1,38,16,3,6,13,0,111,89,22,144,144,0
"E01032774",999,212,36,0,36,176,77,71,18,10,200,135,93,23,16,3,49,16,115,77,30,2,6,50,11,11,0,39,39,0,64,47,17,17,0,99,38,41,3,0,2,11,4,45,16,4,10,14,1,116,87,29,98,98,0
"E01032775",981,328,51,0,51,277,136,112,18,11,304,209,137,39,21,12,77,18,83,69,8,5,1,66,21,21,0,45,45,0,23,16,7,7,0,33,15,12,1,1,0,4,0,22,10,1,4,7,0,43,27,16,79,79,0
"E01032776",973,318,67,1,66,251,130,96,16,9,301,215,150,36,23,6,75,11,80,57,19,1,3,42,16,16,0,26,26,0,22,16,6,5,1,25,11,9,1,0,0,4,0,19,6,3,3,6,1,43,31,12,123,123,0
"E01032777",941,197,43,0,43,154,77,66,7,4,273,219,170,26,19,4,42,12,110,69,29,9,3,41,15,15,0,26,26,0,33,21,12,12,0,65,25,26,2,4,0,8,0,34,8,3,6,17,0,76,64,12,112,112,0
"E01032778",965,294,49,0,49,245,119,110,9,7,289,216,142,51,18,5,63,10,96,64,23,5,4,38,10,10,0,28,28,0,26,17,9,9,0,51,29,13,0,5,1,3,0,14,5,0,4,5,0,54,44,10,103,103,0
"E01032779",892,266,55,0,55,211,115,76,14,6,298,198,137,38,17,6,92,8,65,46,15,4,0,39,10,10,0,29,29,0,17,15,2,2,0,39,15,16,0,1,0,5,2,35,21,0,5,8,1,51,35,16,82,82,0
"E01032780",1209,448,88,0,88,360,205,124,19,12,395,278,198,43,26,11,98,19,75,65,3,6,1,45,16,16,0,29,29,0,18,12,6,6,0,56,14,18,1,1,3,17,2,20,9,1,4,5,1,41,27,14,111,111,0
"E01032781",1362,433,99,0,99,334,161,134,23,16,427,306,196,72,30,8,107,14,142,101,32,6,3,61,17,17,0,44,44,0,37,24,13,11,2,54,22,15,1,3,1,12,0,35,14,5,2,14,0,69,50,19,104,104,0
"E01032782",1265,271,48,0,48,223,107,90,19,7,318,227,161,34,25,7,81,10,107,73,27,4,3,52,16,16,0,36,36,0,35,25,10,10,0,87,30,35,1,4,0,14,3,52,17,12,12,9,2,132,106,26,211,211,0
"E01032783",1187,268,36,0,36,232,105,96,17,14,330,232,166,37,25,4,78,20,126,87,32,5,2,65,11,11,0,54,54,0,42,24,18,16,2,90,26,44,0,7,0,12,1,46,10,2,14,20,0,103,75,28,117,117,0
"E01032784",1241,211,27,0,27,184,104,70,9,1,359,283,198,52,26,7,55,21,135,76,40,13,6,60,14,14,0,46,46,0,56,40,16,15,1,86,26,36,7,6,0,10,1,58,19,6,12,20,1,82,70,12,194,194,0
"E01032785",1108,249,39,0,39,210,112,81,11,6,400,306,230,43,27,6,59,35,109,67,24,17,1,51,12,12,0,39,38,1,38,25,13,10,3,68,23,29,2,3,0,10,1,33,10,7,9,7,0,82,57,25,78,78,0
"E01032786",1118,112,18,0,18,94,55,24,8,7,276,198,155,13,28,2,51,27,113,66,31,16,0,80,23,23,0,57,56,1,64,47,17,13,4,127,45,61,2,6,1,8,4,101,33,8,22,38,0,135,100,35,110,110,0
"E01032787",1842,95,8,0,8,87,48,31,5,3,308,211,153,18,39,1,62,35,170,88,68,14,0,109,28,28,0,81,80,1,117,75,42,41,1,204,85,85,11,9,0,12,2,148,49,26,31,42,0,380,330,50,311,311,0
