"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E00021281",531,49,388,7,63,2,5,15,7,1,2,8,1,9.22787193973635,73.0696798493409,1.31826741996234,11.864406779661,0.376647834274953,0.941619585687382,2.82485875706215,1.31826741996234,0.188323917137476,0.376647834274953,1.50659133709981,0.188323917137476
"E00021282",407,38,308,12,24,2,8,16,7,0,0,2,0,9.33660933660934,75.6756756756757,2.94840294840295,5.8968058968059,0.491400491400491,1.96560196560197,3.93120393120393,1.71990171990172,0,0,0.491400491400491,0
"E00021285",123,5,94,1,13,1,2,1,0,4,1,4,0,4.0650406504065,76.4227642276423,0.813008130081301,10.5691056910569,0.813008130081301,1.6260162601626,0.813008130081301,0,3.2520325203252,0.813008130081301,3.2520325203252,0
"E00021286",230,12,167,5,27,1,2,13,2,0,0,6,0,5.21739130434783,72.6086956521739,2.17391304347826,11.7391304347826,0.434782608695652,0.869565217391304,5.65217391304348,0.869565217391304,0,0,2.60869565217391,0
"E00021287",278,1,210,7,38,0,1,4,8,0,4,17,0,0.359712230215827,75.5395683453237,2.51798561151079,13.6690647482014,0,0.359712230215827,1.43884892086331,2.87769784172662,0,1.43884892086331,6.11510791366906,0
"E00021288",239,8,178,3,22,0,5,10,10,0,2,8,0,3.34728033472803,74.4769874476987,1.25523012552301,9.20502092050209,0,2.09205020920502,4.18410041841004,4.18410041841004,0,0.836820083682008,3.34728033472803,0
"E00021289",330,28,266,1,13,2,0,18,2,1,0,0,0,8.48484848484849,80.6060606060606,0.303030303030303,3.93939393939394,0.606060606060606,0,5.45454545454545,0.606060606060606,0.303030303030303,0,0,0
"E00021290",342,34,246,1,43,0,2,14,3,0,1,5,0,9.94152046783626,71.9298245614035,0.292397660818713,12.5730994152047,0,0.584795321637427,4.09356725146199,0.87719298245614,0,0.292397660818713,1.46198830409357,0
"E00021291",374,7,262,15,53,0,7,13,10,2,1,14,0,1.8716577540107,70.0534759358289,4.01069518716578,14.1711229946524,0,1.8716577540107,3.47593582887701,2.67379679144385,0.53475935828877,0.267379679144385,3.74331550802139,0
"E00021292",312,38,218,5,22,2,1,27,1,0,0,2,0,12.1794871794872,69.8717948717949,1.6025641025641,7.05128205128205,0.641025641025641,0.32051282051282,8.65384615384615,0.32051282051282,0,0,0.641025641025641,0
"E00021294",578,68,442,6,24,0,10,25,4,0,3,2,0,11.7647058823529,76.4705882352941,1.03806228373702,4.1522491349481,0,1.73010380622837,4.32525951557093,0.69204152249135,0,0.519031141868512,0.346020761245675,0
"E00021295",379,16,303,16,26,2,8,11,7,1,1,3,0,4.22163588390501,79.9472295514512,4.22163588390501,6.86015831134565,0.527704485488127,2.11081794195251,2.9023746701847,1.84696569920844,0.263852242744063,0.263852242744063,0.79155672823219,0
"E00021296",341,23,252,7,36,2,7,8,14,0,0,9,0,6.74486803519062,73.900293255132,2.05278592375367,10.5571847507331,0.586510263929619,2.05278592375367,2.34604105571848,4.10557184750733,0,0,2.63929618768328,0
"E00021297",418,51,318,9,22,4,7,8,6,0,1,12,0,12.200956937799,76.0765550239234,2.15311004784689,5.26315789473684,0.956937799043062,1.67464114832536,1.91387559808612,1.43540669856459,0,0.239234449760766,2.87081339712919,0
"E00021298",417,12,341,12,33,1,1,3,9,0,2,24,0,2.87769784172662,81.7745803357314,2.87769784172662,7.9136690647482,0.239808153477218,0.239808153477218,0.719424460431655,2.15827338129496,0,0.479616306954436,5.75539568345324,0
"E00021299",438,23,350,4,34,1,1,10,4,0,8,9,0,5.25114155251141,79.9086757990868,0.91324200913242,7.76255707762557,0.228310502283105,0.228310502283105,2.28310502283105,0.91324200913242,0,1.82648401826484,2.05479452054794,0
"E00021300",492,23,402,19,24,5,3,22,10,1,0,11,1,4.67479674796748,81.7073170731707,3.86178861788618,4.8780487804878,1.01626016260163,0.609756097560976,4.47154471544715,2.03252032520325,0.203252032520325,0,2.23577235772358,0.203252032520325
"E00021301",522,56,396,0,27,2,3,38,0,0,0,3,0,10.727969348659,75.8620689655172,0,5.17241379310345,0.383141762452107,0.574712643678161,7.27969348659004,0,0,0,0.574712643678161,0
"E00021302",463,36,328,10,25,1,8,46,5,0,5,12,0,7.77537796976242,70.8423326133909,2.15982721382289,5.39956803455724,0.215982721382289,1.72786177105832,9.93520518358531,1.07991360691145,0,1.07991360691145,2.59179265658747,0
"E00021303",349,30,240,1,24,2,7,55,1,0,1,2,0,8.59598853868195,68.7679083094556,0.286532951289398,6.87679083094556,0.573065902578797,2.00573065902579,15.7593123209169,0.286532951289398,0,0.286532951289398,0.573065902578797,0
"E00021304",361,27,254,2,38,13,3,25,7,0,0,6,0,7.4792243767313,70.3601108033241,0.554016620498615,10.5263157894737,3.601108033241,0.831024930747922,6.92520775623269,1.93905817174515,0,0,1.66204986149584,0
"E00021305",255,9,217,7,13,4,0,9,2,0,0,5,0,3.52941176470588,85.0980392156863,2.74509803921569,5.09803921568627,1.56862745098039,0,3.52941176470588,0.784313725490196,0,0,1.96078431372549,0
"E00021306",264,6,215,8,19,1,0,9,5,0,2,3,0,2.27272727272727,81.4393939393939,3.03030303030303,7.1969696969697,0.378787878787879,0,3.40909090909091,1.89393939393939,0,0.757575757575758,1.13636363636364,0
"E00021307",470,24,319,17,55,3,12,38,11,0,2,13,0,5.1063829787234,67.8723404255319,3.61702127659574,11.7021276595745,0.638297872340425,2.5531914893617,8.08510638297872,2.34042553191489,0,0.425531914893617,2.76595744680851,0
"E00021308",448,14,370,4,27,1,3,23,7,0,2,6,0,3.125,82.5892857142857,0.892857142857143,6.02678571428571,0.223214285714286,0.669642857142857,5.13392857142857,1.5625,0,0.446428571428571,1.33928571428571,0
"E00021309",189,4,150,3,16,1,3,5,4,0,0,7,0,2.11640211640212,79.3650793650794,1.58730158730159,8.46560846560847,0.529100529100529,1.58730158730159,2.64550264550265,2.11640211640212,0,0,3.7037037037037,0
"E00021310",259,46,161,4,31,3,0,8,3,0,5,0,0,17.7606177606178,62.1621621621622,1.54440154440154,11.969111969112,1.15830115830116,0,3.08880308880309,1.15830115830116,0,1.93050193050193,0,0
"E00021311",335,30,259,9,4,4,7,22,3,0,3,0,0,8.95522388059701,77.3134328358209,2.6865671641791,1.19402985074627,1.19402985074627,2.08955223880597,6.56716417910448,0.895522388059702,0,0.895522388059702,0,0
"E00021312",316,22,255,1,14,5,3,10,10,0,1,11,0,6.9620253164557,80.6962025316456,0.316455696202532,4.43037974683544,1.58227848101266,0.949367088607595,3.16455696202532,3.16455696202532,0,0.316455696202532,3.48101265822785,0
"E00021313",484,54,345,10,39,3,5,19,10,0,2,12,0,11.1570247933884,71.2809917355372,2.06611570247934,8.05785123966942,0.619834710743802,1.03305785123967,3.92561983471074,2.06611570247934,0,0.413223140495868,2.47933884297521,0
"E00021314",370,21,311,9,13,2,8,6,4,0,1,21,0,5.67567567567568,84.054054054054,2.43243243243243,3.51351351351351,0.540540540540541,2.16216216216216,1.62162162162162,1.08108108108108,0,0.27027027027027,5.67567567567568,0
"E00021315",138,33,88,1,9,3,5,5,2,0,1,0,0,23.9130434782609,63.768115942029,0.72463768115942,6.52173913043478,2.17391304347826,3.6231884057971,3.6231884057971,1.44927536231884,0,0.72463768115942,0,0
"E00021316",322,36,228,4,24,3,2,28,3,0,2,0,0,11.1801242236025,70.8074534161491,1.24223602484472,7.45341614906832,0.93167701863354,0.62111801242236,8.69565217391304,0.93167701863354,0,0.62111801242236,0,0
"E00021317",328,14,280,7,17,0,1,2,15,0,1,7,0,4.26829268292683,85.3658536585366,2.13414634146341,5.18292682926829,0,0.304878048780488,0.609756097560976,4.57317073170732,0,0.304878048780488,2.13414634146341,0
"E00021318",303,26,211,6,38,2,2,12,9,0,2,2,0,8.58085808580858,69.6369636963696,1.98019801980198,12.5412541254125,0.66006600660066,0.66006600660066,3.96039603960396,2.97029702970297,0,0.66006600660066,0.66006600660066,0
"E00021319",330,34,244,2,28,0,12,7,6,1,3,2,0,10.3030303030303,73.9393939393939,0.606060606060606,8.48484848484849,0,3.63636363636364,2.12121212121212,1.81818181818182,0.303030303030303,0.909090909090909,0.606060606060606,0
"E00021320",322,23,268,5,14,3,0,5,3,0,1,2,0,7.14285714285714,83.2298136645963,1.5527950310559,4.34782608695652,0.93167701863354,0,1.5527950310559,0.93167701863354,0,0.31055900621118,0.62111801242236,0
"E00021321",302,29,213,4,29,2,5,17,3,0,1,5,0,9.60264900662252,70.5298013245033,1.32450331125828,9.60264900662252,0.662251655629139,1.65562913907285,5.62913907284768,0.993377483443709,0,0.33112582781457,1.65562913907285,0
"E00021322",315,33,191,8,48,1,1,33,1,0,1,0,0,10.4761904761905,60.6349206349206,2.53968253968254,15.2380952380952,0.317460317460317,0.317460317460317,10.4761904761905,0.317460317460317,0,0.317460317460317,0,0
"E00021323",374,43,248,4,28,0,3,46,1,0,3,0,0,11.4973262032086,66.3101604278075,1.06951871657754,7.48663101604278,0,0.802139037433155,12.2994652406417,0.267379679144385,0,0.802139037433155,0,0
"E00021324",380,27,285,10,26,2,7,20,8,0,5,8,0,7.10526315789474,75,2.63157894736842,6.8421052631579,0.526315789473684,1.84210526315789,5.26315789473684,2.10526315789474,0,1.31578947368421,2.10526315789474,0
"E00021325",413,41,317,2,9,3,13,27,3,0,0,7,0,9.9273607748184,76.7554479418886,0.484261501210654,2.17917675544794,0.726392251815981,3.14769975786925,6.53753026634383,0.726392251815981,0,0,1.69491525423729,0
"E00021326",433,39,299,4,28,1,4,57,0,0,3,4,0,9.00692840646651,69.0531177829099,0.92378752886836,6.46651270207852,0.23094688221709,0.92378752886836,13.1639722863741,0,0,0.69284064665127,0.92378752886836,0
"E00021327",397,34,323,6,17,5,4,9,11,0,0,5,0,8.56423173803526,81.360201511335,1.51133501259446,4.28211586901763,1.25944584382872,1.00755667506297,2.26700251889169,2.77078085642317,0,0,1.25944584382872,0
"E00021328",434,38,267,0,47,3,4,68,4,0,4,1,0,8.75576036866359,61.5207373271889,0,10.8294930875576,0.691244239631336,0.921658986175115,15.668202764977,0.921658986175115,0,0.921658986175115,0.230414746543779,0
"E00021329",398,36,289,6,29,8,10,29,1,0,2,1,0,9.04522613065327,72.6130653266332,1.50753768844221,7.28643216080402,2.01005025125628,2.51256281407035,7.28643216080402,0.251256281407035,0,0.50251256281407,0.251256281407035,0
"E00021330",334,17,265,0,9,3,2,32,4,0,2,1,0,5.08982035928144,79.3413173652695,0,2.69461077844311,0.898203592814371,0.598802395209581,9.58083832335329,1.19760479041916,0,0.598802395209581,0.29940119760479,0
"E00021331",200,18,147,1,16,2,1,19,5,0,0,3,0,9,73.5,0.5,8,1,0.5,9.5,2.5,0,0,1.5,0
"E00021332",491,53,383,1,8,1,6,43,3,0,0,0,0,10.7942973523422,78.0040733197556,0.203665987780041,1.62932790224033,0.203665987780041,1.22199592668024,8.75763747454175,0.610997963340122,0,0,0,0
"E00021333",351,35,264,1,10,1,9,31,2,0,2,1,0,9.97150997150997,75.2136752136752,0.284900284900285,2.84900284900285,0.284900284900285,2.56410256410256,8.83190883190883,0.56980056980057,0,0.56980056980057,0.284900284900285,0
"E00021334",377,64,249,5,17,0,7,31,4,0,0,5,0,16.9761273209549,66.0477453580902,1.3262599469496,4.50928381962865,0,1.85676392572944,8.22281167108753,1.06100795755968,0,0,1.3262599469496,0
"E00021335",564,55,439,6,17,1,3,49,0,0,0,0,0,9.75177304964539,77.8368794326241,1.06382978723404,3.01418439716312,0.177304964539007,0.531914893617021,8.68794326241135,0,0,0,0,0
"E00021336",300,43,233,0,6,1,5,11,0,0,4,1,0,14.3333333333333,77.6666666666667,0,2,0.333333333333333,1.66666666666667,3.66666666666667,0,0,1.33333333333333,0.333333333333333,0
"E00021337",339,36,271,3,4,0,0,23,4,0,0,0,0,10.6194690265487,79.9410029498525,0.884955752212389,1.17994100294985,0,0,6.78466076696165,1.17994100294985,0,0,0,0
"E00021338",452,37,347,0,10,0,3,57,0,0,1,0,0,8.1858407079646,76.7699115044248,0,2.21238938053097,0,0.663716814159292,12.6106194690265,0,0,0.221238938053097,0,0
"E00021339",331,33,226,5,42,1,5,18,3,0,0,4,0,9.96978851963746,68.2779456193353,1.51057401812689,12.6888217522659,0.302114803625378,1.51057401812689,5.4380664652568,0.906344410876133,0,0,1.20845921450151,0
"E00021340",383,19,222,7,56,6,15,53,5,0,2,4,0,4.96083550913838,57.9634464751958,1.82767624020888,14.621409921671,1.56657963446475,3.91644908616188,13.8381201044386,1.30548302872063,0,0.522193211488251,1.0443864229765,0
"E00021342",342,16,282,5,7,3,9,23,1,0,0,1,0,4.67836257309941,82.4561403508772,1.46198830409357,2.04678362573099,0.87719298245614,2.63157894736842,6.72514619883041,0.292397660818713,0,0,0.292397660818713,0
"E00021344",534,59,395,4,23,1,6,38,9,1,0,1,0,11.0486891385768,73.9700374531835,0.749063670411985,4.30711610486891,0.187265917602996,1.12359550561798,7.11610486891386,1.68539325842697,0.187265917602996,0,0.187265917602996,0
"E00021345",348,32,245,2,20,4,7,49,0,0,2,0,0,9.19540229885057,70.4022988505747,0.574712643678161,5.74712643678161,1.14942528735632,2.01149425287356,14.0804597701149,0,0,0.574712643678161,0,0
"E00021346",341,36,261,3,18,3,2,23,1,0,1,0,0,10.5571847507331,76.5395894428152,0.879765395894428,5.27859237536657,0.879765395894428,0.586510263929619,6.74486803519062,0.293255131964809,0,0.293255131964809,0,0
"E00021347",408,46,289,0,19,5,7,38,6,0,3,0,0,11.2745098039216,70.8333333333333,0,4.65686274509804,1.22549019607843,1.7156862745098,9.31372549019608,1.47058823529412,0,0.735294117647059,0,0
"E00021349",399,29,306,5,15,0,5,39,1,0,1,2,0,7.26817042606516,76.6917293233083,1.2531328320802,3.7593984962406,0,1.2531328320802,9.77443609022556,0.25062656641604,0,0.25062656641604,0.50125313283208,0
"E00021350",354,38,254,1,25,9,0,27,2,0,1,0,0,10.7344632768362,71.7514124293785,0.282485875706215,7.06214689265537,2.54237288135593,0,7.6271186440678,0.564971751412429,0,0.282485875706215,0,0
"E00021351",381,29,278,5,23,2,8,40,2,0,0,0,0,7.61154855643045,72.9658792650919,1.31233595800525,6.03674540682415,0.5249343832021,2.0997375328084,10.498687664042,0.5249343832021,0,0,0,0
"E00021352",284,15,232,1,7,1,12,19,8,1,0,0,0,5.28169014084507,81.6901408450704,0.352112676056338,2.46478873239437,0.352112676056338,4.22535211267606,6.69014084507042,2.8169014084507,0.352112676056338,0,0,0
"E00021353",308,25,213,3,5,9,6,54,1,0,0,1,0,8.11688311688312,69.1558441558442,0.974025974025974,1.62337662337662,2.92207792207792,1.94805194805195,17.5324675324675,0.324675324675325,0,0,0.324675324675325,0
"E00021354",463,31,383,4,10,1,7,26,1,0,1,4,0,6.69546436285097,82.7213822894169,0.863930885529158,2.15982721382289,0.215982721382289,1.51187904967603,5.61555075593953,0.215982721382289,0,0.215982721382289,0.863930885529158,0
"E00021355",300,23,191,9,46,1,6,18,6,1,1,11,0,7.66666666666667,63.6666666666667,3,15.3333333333333,0.333333333333333,2,6,2,0.333333333333333,0.333333333333333,3.66666666666667,0
"E00021357",412,22,329,0,16,1,1,43,2,0,0,0,0,5.33980582524272,79.8543689320388,0,3.88349514563107,0.242718446601942,0.242718446601942,10.4368932038835,0.485436893203883,0,0,0,0
"E00021359",369,30,268,3,22,1,4,39,2,1,0,6,0,8.13008130081301,72.6287262872629,0.813008130081301,5.96205962059621,0.2710027100271,1.0840108401084,10.5691056910569,0.5420054200542,0.2710027100271,0,1.6260162601626,0
"E00021360",450,47,287,0,42,3,9,69,3,0,1,1,0,10.4444444444444,63.7777777777778,0,9.33333333333333,0.666666666666667,2,15.3333333333333,0.666666666666667,0,0.222222222222222,0.222222222222222,0
"E00021361",371,47,262,6,25,0,8,25,10,0,2,1,0,12.6684636118598,70.6199460916442,1.61725067385445,6.73854447439353,0,2.15633423180593,6.73854447439353,2.69541778975741,0,0.539083557951483,0.269541778975741,0
"E00021363",389,66,254,0,29,2,2,30,3,0,3,2,0,16.9665809768638,65.2956298200514,0,7.45501285347044,0.51413881748072,0.51413881748072,7.7120822622108,0.77120822622108,0,0.77120822622108,0.51413881748072,0
"E00021364",570,43,431,4,39,2,5,49,2,0,4,1,0,7.54385964912281,75.6140350877193,0.701754385964912,6.8421052631579,0.350877192982456,0.87719298245614,8.59649122807018,0.350877192982456,0,0.701754385964912,0.175438596491228,0
"E00021365",282,31,195,4,25,2,10,17,2,0,0,2,0,10.9929078014184,69.1489361702128,1.41843971631206,8.86524822695035,0.709219858156028,3.54609929078014,6.02836879432624,0.709219858156028,0,0,0.709219858156028,0
"E00021366",371,46,262,0,16,3,6,35,2,1,1,0,0,12.3989218328841,70.6199460916442,0,4.31266846361186,0.808625336927224,1.61725067385445,9.43396226415094,0.539083557951483,0.269541778975741,0.269541778975741,0,0
"E00021367",318,31,236,2,14,4,7,21,4,0,0,4,0,9.74842767295597,74.2138364779874,0.628930817610063,4.40251572327044,1.25786163522013,2.20125786163522,6.60377358490566,1.25786163522013,0,0,1.25786163522013,0
"E00021368",399,28,316,0,22,6,0,30,8,0,1,2,0,7.01754385964912,79.1979949874687,0,5.51378446115288,1.50375939849624,0,7.5187969924812,2.00501253132832,0,0.25062656641604,0.50125313283208,0
"E00021369",232,29,191,1,3,0,0,8,1,0,0,0,0,12.5,82.3275862068966,0.431034482758621,1.29310344827586,0,0,3.44827586206897,0.431034482758621,0,0,0,0
"E00021370",616,57,491,4,22,3,7,33,1,0,2,1,0,9.25324675324675,79.7077922077922,0.649350649350649,3.57142857142857,0.487012987012987,1.13636363636364,5.35714285714286,0.162337662337662,0,0.324675324675325,0.162337662337662,0
"E00021371",199,17,162,0,1,0,7,17,0,0,0,0,0,8.5427135678392,81.4070351758794,0,0.50251256281407,0,3.51758793969849,8.5427135678392,0,0,0,0,0
"E00021372",385,32,259,0,34,4,6,48,2,0,9,3,0,8.31168831168831,67.2727272727273,0,8.83116883116883,1.03896103896104,1.55844155844156,12.4675324675325,0.519480519480519,0,2.33766233766234,0.779220779220779,0
"E00021374",420,51,327,3,6,0,1,31,3,0,1,0,0,12.1428571428571,77.8571428571429,0.714285714285714,1.42857142857143,0,0.238095238095238,7.38095238095238,0.714285714285714,0,0.238095238095238,0,0
"E00021375",389,24,311,3,16,1,2,34,1,0,2,0,0,6.16966580976864,79.9485861182519,0.77120822622108,4.11311053984576,0.25706940874036,0.51413881748072,8.74035989717224,0.25706940874036,0,0.51413881748072,0,0
"E00021376",384,46,280,0,15,0,10,34,1,0,0,0,0,11.9791666666667,72.9166666666667,0,3.90625,0,2.60416666666667,8.85416666666667,0.260416666666667,0,0,0,0
"E00021377",586,70,377,6,63,4,8,53,1,0,8,10,0,11.9453924914676,64.3344709897611,1.02389078498294,10.7508532423208,0.68259385665529,1.36518771331058,9.04436860068259,0.170648464163823,0,1.36518771331058,1.70648464163823,0
"E00021378",424,38,233,9,48,9,12,73,2,0,4,5,0,8.9622641509434,54.9528301886792,2.12264150943396,11.3207547169811,2.12264150943396,2.83018867924528,17.2169811320755,0.471698113207547,0,0.943396226415094,1.17924528301887,0
"E00021379",283,30,196,8,18,3,5,19,3,0,6,2,0,10.6007067137809,69.2579505300353,2.82685512367491,6.36042402826855,1.06007067137809,1.76678445229682,6.71378091872792,1.06007067137809,0,2.12014134275618,0.706713780918728,0
"E00021380",329,59,190,6,37,4,15,12,6,0,2,2,0,17.9331306990881,57.7507598784195,1.82370820668693,11.2462006079027,1.21580547112462,4.55927051671733,3.64741641337386,1.82370820668693,0,0.60790273556231,0.60790273556231,0
"E00021381",410,53,311,4,14,1,1,24,4,0,0,1,0,12.9268292682927,75.8536585365854,0.975609756097561,3.41463414634146,0.24390243902439,0.24390243902439,5.85365853658537,0.975609756097561,0,0,0.24390243902439,0
"E00021382",411,48,310,2,14,1,6,31,2,0,1,0,0,11.6788321167883,75.4257907542579,0.48661800486618,3.40632603406326,0.24330900243309,1.45985401459854,7.54257907542579,0.48661800486618,0,0.24330900243309,0,0
"E00021383",523,79,379,3,9,1,13,39,6,0,1,0,0,15.1051625239006,72.4665391969407,0.573613766730402,1.7208413001912,0.191204588910134,2.48565965583174,7.45697896749522,1.1472275334608,0,0.191204588910134,0,0
"E00021384",220,7,173,2,31,1,3,4,9,0,0,5,0,3.18181818181818,78.6363636363636,0.909090909090909,14.0909090909091,0.454545454545455,1.36363636363636,1.81818181818182,4.09090909090909,0,0,2.27272727272727,0
"E00021385",433,37,274,5,53,2,6,44,0,0,7,10,0,8.54503464203233,63.2794457274827,1.15473441108545,12.2401847575058,0.46189376443418,1.38568129330254,10.161662817552,0,0,1.61662817551963,2.3094688221709,0
"E00021386",360,44,240,0,28,6,7,38,2,0,0,0,0,12.2222222222222,66.6666666666667,0,7.77777777777778,1.66666666666667,1.94444444444444,10.5555555555556,0.555555555555556,0,0,0,0
"E00021387",664,70,515,2,32,1,11,34,4,0,1,1,0,10.5421686746988,77.5602409638554,0.301204819277108,4.81927710843374,0.150602409638554,1.6566265060241,5.12048192771084,0.602409638554217,0,0.150602409638554,0.150602409638554,0
"E00021388",330,34,231,2,36,3,7,16,3,0,1,0,0,10.3030303030303,70,0.606060606060606,10.9090909090909,0.909090909090909,2.12121212121212,4.84848484848485,0.909090909090909,0,0.303030303030303,0,0
"E00021391",492,58,342,1,38,4,12,44,2,0,1,1,0,11.7886178861789,69.5121951219512,0.203252032520325,7.72357723577236,0.813008130081301,2.4390243902439,8.94308943089431,0.40650406504065,0,0.203252032520325,0.203252032520325,0
"E00021392",369,28,277,5,31,2,3,20,2,0,6,3,0,7.58807588075881,75.0677506775068,1.3550135501355,8.40108401084011,0.5420054200542,0.813008130081301,5.42005420054201,0.5420054200542,0,1.6260162601626,0.813008130081301,0
"E00021393",423,29,331,4,18,0,7,32,3,0,0,4,0,6.85579196217494,78.2505910165485,0.945626477541371,4.25531914893617,0,1.6548463356974,7.56501182033097,0.709219858156028,0,0,0.945626477541371,0
"E00021394",358,33,285,5,7,1,4,20,3,0,3,2,0,9.21787709497207,79.608938547486,1.39664804469274,1.95530726256983,0.279329608938547,1.11731843575419,5.58659217877095,0.837988826815642,0,0.837988826815642,0.558659217877095,0
"E00021395",336,44,238,0,20,3,4,27,0,0,0,3,0,13.0952380952381,70.8333333333333,0,5.95238095238095,0.892857142857143,1.19047619047619,8.03571428571429,0,0,0,0.892857142857143,0
"E00021396",351,49,259,0,14,2,6,22,1,0,1,0,0,13.960113960114,73.7891737891738,0,3.98860398860399,0.56980056980057,1.70940170940171,6.26780626780627,0.284900284900285,0,0.284900284900285,0,0
"E00021397",566,63,437,2,26,0,10,28,0,0,1,0,0,11.13074204947,77.208480565371,0.353356890459364,4.59363957597173,0,1.76678445229682,4.9469964664311,0,0,0.176678445229682,0,0
"E00021398",474,50,308,3,38,7,11,59,3,0,4,0,0,10.5485232067511,64.9789029535865,0.632911392405063,8.0168776371308,1.47679324894515,2.32067510548523,12.4472573839662,0.632911392405063,0,0.843881856540084,0,0
"E00021399",371,15,270,4,44,5,1,23,12,0,2,9,0,4.04312668463612,72.7762803234501,1.07816711590297,11.8598382749326,1.34770889487871,0.269541778975741,6.19946091644205,3.23450134770889,0,0.539083557951483,2.42587601078167,0
"E00021400",394,53,244,8,42,4,4,33,9,1,0,3,0,13.4517766497462,61.9289340101523,2.03045685279188,10.6598984771574,1.01522842639594,1.01522842639594,8.3756345177665,2.28426395939086,0.253807106598985,0,0.761421319796954,0
"E00021402",276,45,163,4,26,3,2,27,5,0,3,1,0,16.304347826087,59.0579710144928,1.44927536231884,9.42028985507246,1.08695652173913,0.72463768115942,9.78260869565217,1.81159420289855,0,1.08695652173913,0.36231884057971,0
"E00021404",256,3,165,7,42,15,7,14,8,0,0,12,0,1.171875,64.453125,2.734375,16.40625,5.859375,2.734375,5.46875,3.125,0,0,4.6875,0
"E00021405",429,31,294,6,55,4,6,29,3,0,6,3,0,7.22610722610723,68.5314685314685,1.3986013986014,12.8205128205128,0.932400932400932,1.3986013986014,6.75990675990676,0.699300699300699,0,1.3986013986014,0.699300699300699,0
"E00021406",371,34,262,0,25,1,8,37,4,0,2,2,0,9.1644204851752,70.6199460916442,0,6.73854447439353,0.269541778975741,2.15633423180593,9.97304582210243,1.07816711590297,0,0.539083557951483,0.539083557951483,0
"E00021407",540,79,391,0,32,6,15,25,0,0,2,1,0,14.6296296296296,72.4074074074074,0,5.92592592592593,1.11111111111111,2.77777777777778,4.62962962962963,0,0,0.37037037037037,0.185185185185185,0
"E00021408",340,9,181,8,63,6,9,55,2,1,3,12,0,2.64705882352941,53.2352941176471,2.35294117647059,18.5294117647059,1.76470588235294,2.64705882352941,16.1764705882353,0.588235294117647,0.294117647058824,0.882352941176471,3.52941176470588,0
"E00021409",274,6,188,10,40,5,7,11,4,1,3,15,1,2.18978102189781,68.6131386861314,3.64963503649635,14.5985401459854,1.82481751824817,2.55474452554745,4.01459854014599,1.45985401459854,0.364963503649635,1.09489051094891,5.47445255474453,0.364963503649635
"E00021410",316,30,217,1,31,1,1,32,3,0,1,3,0,9.49367088607595,68.6708860759494,0.316455696202532,9.81012658227848,0.316455696202532,0.316455696202532,10.126582278481,0.949367088607595,0,0.316455696202532,0.949367088607595,0
"E00021411",389,38,281,4,27,2,15,27,4,0,0,6,0,9.76863753213368,72.2365038560411,1.02827763496144,6.94087403598972,0.51413881748072,3.8560411311054,6.94087403598972,1.02827763496144,0,0,1.54241645244216,0
"E00021412",514,51,359,1,41,4,6,53,2,0,1,2,0,9.92217898832685,69.8443579766537,0.194552529182879,7.97665369649805,0.778210116731518,1.16731517509728,10.3112840466926,0.389105058365759,0,0.194552529182879,0.389105058365759,0
"E00021413",413,30,309,2,35,0,11,29,0,0,2,2,0,7.26392251815981,74.818401937046,0.484261501210654,8.47457627118644,0,2.6634382566586,7.02179176755448,0,0,0.484261501210654,0.484261501210654,0
"E00021414",402,29,291,2,20,0,5,52,4,0,2,0,0,7.21393034825871,72.3880597014925,0.497512437810945,4.97512437810945,0,1.24378109452736,12.9353233830846,0.995024875621891,0,0.497512437810945,0,0
"E00021415",379,51,272,1,21,1,6,30,4,0,0,10,0,13.4564643799472,71.7678100263852,0.263852242744063,5.54089709762533,0.263852242744063,1.58311345646438,7.9155672823219,1.05540897097625,0,0,2.63852242744063,0
"E00021416",369,55,225,1,37,4,9,38,0,0,3,2,0,14.9051490514905,60.9756097560976,0.2710027100271,10.0271002710027,1.0840108401084,2.4390243902439,10.2981029810298,0,0,0.813008130081301,0.5420054200542,0
"E00021417",275,33,154,2,47,3,2,28,1,0,5,1,0,12,56,0.727272727272727,17.0909090909091,1.09090909090909,0.727272727272727,10.1818181818182,0.363636363636364,0,1.81818181818182,0.363636363636364,0
"E00021418",213,6,120,2,50,5,2,19,5,1,1,13,0,2.8169014084507,56.3380281690141,0.938967136150235,23.4741784037559,2.34741784037559,0.938967136150235,8.92018779342723,2.34741784037559,0.469483568075117,0.469483568075117,6.10328638497653,0
"E00021419",446,24,331,1,35,2,2,59,0,0,2,0,0,5.38116591928251,74.2152466367713,0.224215246636771,7.847533632287,0.448430493273543,0.448430493273543,13.2286995515695,0,0,0.448430493273543,0,0
"E00021420",285,23,195,3,33,4,3,13,9,0,3,10,0,8.07017543859649,68.4210526315789,1.05263157894737,11.5789473684211,1.40350877192982,1.05263157894737,4.56140350877193,3.15789473684211,0,1.05263157894737,3.50877192982456,0
