"GeographyCode","QS113EW0001","QS113EW0002","QS113EW0003","QS113EW0004","QS113EW0005","QS113EW0006","QS113EW0007","QS113EW0008","QS113EW0009","QS113EW0010","QS113EW0011","QS113EW0012","QS113EW0013","QS113EW0014","QS113EW0015","QS113EW0016","QS113EW0017","QS113EW0018","QS113EW0019","QS113EW0020","QS113EW0021","QS113EW0022","QS113EW0023","QS113EW0024","QS113EW0025","QS113EW0026","QS113EW0027","QS113EW0028","QS113EW0029","QS113EW0030","QS113EW0031"
"E00021597",121,28,9,19,60,1,36,4,8,20,4,0,0,0,0,0,8,6,1,1,0,15,5,3,7,33,2,6,0,0,25
"E00021598",115,40,5,35,42,4,25,10,8,4,3,1,1,0,0,0,8,7,1,0,0,4,0,0,4,33,0,1,5,0,27
"E00021599",162,68,0,68,66,2,39,17,11,10,1,0,0,0,0,0,21,18,2,1,0,4,1,0,3,28,0,2,0,0,26
"E00021600",164,69,11,58,74,2,42,25,6,8,3,0,0,0,0,0,25,22,2,1,0,5,2,2,1,21,0,1,4,0,16
"E00021601",118,55,9,46,47,4,30,18,6,6,0,2,2,0,0,0,10,9,1,0,0,1,0,1,0,16,0,1,0,2,13
"E00021602",124,27,3,24,42,1,18,5,7,6,0,0,0,0,0,0,15,13,2,0,0,8,3,1,4,55,4,7,2,0,42
"E00021603",108,56,5,51,40,1,14,5,5,3,1,0,0,0,0,0,24,22,1,1,0,1,1,0,0,12,0,0,0,0,12
"E00021604",154,64,13,51,66,1,33,9,8,12,4,1,1,0,0,0,11,8,1,2,0,20,8,5,7,24,2,1,3,0,18
"E00021605",157,69,25,44,57,6,30,14,11,2,3,0,0,0,0,0,18,16,2,0,0,3,1,1,1,31,0,0,0,0,31
"E00021606",175,89,18,71,65,7,37,28,4,3,2,3,3,0,0,0,17,17,0,0,0,1,1,0,0,21,1,2,0,1,17
"E00021607",119,62,20,42,43,2,24,3,6,11,4,0,0,0,0,0,5,3,1,1,0,12,5,4,3,14,3,1,2,1,7
"E00021608",116,49,8,41,36,0,12,9,2,1,0,0,0,0,0,0,13,9,2,1,1,11,5,0,6,31,0,2,2,0,27
"E00021610",152,66,13,53,60,3,26,9,5,8,4,0,0,0,0,0,18,16,0,2,0,13,7,0,6,26,1,4,1,0,20
"E00021611",155,54,6,48,77,3,49,16,12,16,5,1,1,0,0,0,17,17,0,0,0,7,4,0,3,24,5,6,0,0,13
"E00021612",139,73,2,71,56,5,16,13,0,2,1,1,1,0,0,0,31,29,2,0,0,3,3,0,0,10,1,0,0,0,9
"E00021613",125,67,4,63,43,0,17,16,1,0,0,2,2,0,0,0,24,21,3,0,0,0,0,0,0,15,0,0,0,0,15
"E00021614",160,86,3,83,57,3,30,22,4,3,1,1,1,0,0,0,22,21,0,1,0,1,0,0,1,17,0,0,1,0,16
"E00021615",146,88,2,86,50,2,23,19,1,3,0,0,0,0,0,0,19,18,1,0,0,6,3,1,2,8,0,0,1,0,7
"E00021616",122,18,6,12,63,2,33,4,2,24,3,0,0,0,0,0,5,3,1,1,0,23,4,4,15,41,5,11,1,0,24
"E00021617",109,62,4,58,24,0,11,9,0,1,1,3,3,0,0,0,10,9,0,0,1,0,0,0,0,23,0,0,3,0,20
"E00021618",95,26,4,22,55,0,37,3,9,24,1,0,0,0,0,0,6,2,2,2,0,12,5,3,4,14,1,4,1,0,8
"E00021619",162,45,7,38,85,5,46,8,5,29,4,0,0,0,0,0,12,5,1,6,0,22,7,9,6,32,2,5,0,0,25
"E00021620",125,65,8,57,39,0,18,5,5,6,2,0,0,0,0,0,13,10,0,3,0,8,6,0,2,21,0,4,3,0,14
"E00021621",121,45,14,31,53,4,37,5,8,22,2,0,0,0,0,0,4,3,1,0,0,8,1,3,4,23,1,6,2,1,13
"E00021622",134,56,3,53,49,0,26,15,9,1,1,1,1,0,0,0,20,20,0,0,0,2,1,1,0,29,1,0,0,0,28
"E00021623",91,56,6,50,34,0,15,0,2,13,0,0,0,0,0,0,6,4,1,1,0,13,6,3,4,1,0,1,0,0,0
"E00021624",171,72,5,67,59,4,33,27,4,0,2,1,1,0,0,0,17,15,2,0,0,4,0,0,4,40,1,0,4,0,35
"E00021625",247,96,3,93,94,2,43,25,12,3,3,2,2,0,0,0,44,38,5,1,0,3,3,0,0,57,0,0,4,0,53
"E00021626",212,123,26,97,60,3,36,24,7,3,2,2,2,0,0,0,19,18,1,0,0,0,0,0,0,29,0,0,2,1,26
"E00021627",201,84,2,82,60,1,31,15,10,5,1,2,2,0,0,0,21,19,2,0,0,5,0,1,4,57,0,1,2,0,54
"E00021628",108,46,2,44,54,1,37,23,5,4,5,1,1,0,0,0,13,10,2,1,0,2,0,1,1,8,1,2,0,0,5
"E00021629",125,58,3,55,54,0,26,18,4,3,1,1,1,0,0,0,23,18,5,0,0,4,4,0,0,13,0,0,0,0,13
"E00021630",129,62,16,46,50,1,26,8,5,8,5,0,0,0,0,0,9,7,2,0,0,14,6,3,5,17,2,1,0,0,14
"E00021631",144,42,3,39,71,1,32,14,14,4,0,1,0,0,1,0,34,27,4,1,2,3,1,2,0,31,1,1,3,0,26
"E00021632",119,49,2,47,43,0,29,20,3,3,3,0,0,0,0,0,10,6,2,1,1,4,2,1,1,27,0,0,0,0,27
"E00021633",114,43,5,38,63,4,29,21,4,3,1,1,1,0,0,0,27,26,0,1,0,2,1,0,1,8,1,0,0,0,7
"E00021634",136,50,2,48,75,2,33,12,11,8,2,2,2,0,0,0,30,28,1,1,0,8,2,0,6,11,0,1,1,0,9
"E00021635",117,47,2,45,49,1,24,13,5,4,2,1,1,0,0,0,20,18,2,0,0,3,2,0,1,21,0,1,0,0,20
"E00021636",114,32,5,27,58,3,32,4,7,15,6,1,1,0,0,0,5,5,0,0,0,17,8,4,5,24,7,4,1,2,10
"E00021637",174,33,4,29,95,3,46,4,8,29,5,1,1,0,0,0,10,8,2,0,0,35,13,9,13,46,6,4,1,0,35
"E00021639",93,33,15,18,40,1,29,4,6,14,5,0,0,0,0,0,1,0,0,1,0,9,4,3,2,20,4,6,0,0,10
"E00021640",149,56,19,37,71,2,40,9,6,23,2,1,1,0,0,0,10,8,0,1,1,18,4,8,6,22,1,8,0,0,13
"E00021641",135,40,11,29,57,1,28,6,6,11,5,1,1,0,0,0,6,4,0,2,0,21,6,6,9,38,1,12,5,0,20
"E00021642",127,51,14,37,50,6,34,8,5,18,3,0,0,0,0,0,3,1,0,1,1,7,2,3,2,26,7,3,3,0,13
"E00021643",91,28,7,21,51,5,21,4,4,11,2,0,0,0,0,0,10,8,0,2,0,15,3,5,7,12,1,1,1,0,9
"E00021644",138,51,19,32,68,4,34,12,3,9,10,0,0,0,0,0,4,4,0,0,0,26,10,4,12,19,2,3,0,0,14
"E00021646",155,33,8,25,95,1,55,10,14,24,7,0,0,0,0,0,5,3,0,2,0,34,5,15,14,27,3,8,1,0,15
"E00021648",102,45,1,44,32,0,20,15,3,2,0,0,0,0,0,0,11,10,1,0,0,1,1,0,0,25,0,1,1,0,23
"E00021649",127,38,13,25,53,1,43,7,5,24,7,0,0,0,0,0,4,3,1,0,0,5,1,3,1,36,2,10,1,0,23
"E00021650",105,29,2,27,36,0,21,3,0,15,3,1,1,0,0,0,8,6,2,0,0,6,1,1,4,40,2,1,1,0,36
"E00021651",139,56,3,53,72,4,40,25,11,3,1,0,0,0,0,0,23,22,1,0,0,5,3,2,0,11,0,1,1,0,9
"E00021652",148,61,9,52,66,2,38,23,9,5,1,2,2,0,0,0,23,19,2,1,1,1,0,0,1,21,0,0,1,0,20
"E00021653",175,52,16,36,80,0,55,9,10,33,3,1,1,0,0,0,5,3,2,0,0,19,7,6,6,43,9,9,6,0,19
"E00021654",144,70,9,61,60,2,31,5,5,20,1,1,1,0,0,0,9,7,2,0,0,17,8,6,3,14,3,7,0,1,3
"E00021655",80,22,3,19,41,0,29,2,7,16,4,0,0,0,0,0,2,0,0,1,1,10,3,2,5,17,2,6,1,0,8
"E00021656",159,53,20,33,64,9,31,13,5,7,6,0,0,0,0,0,12,10,1,0,1,12,4,3,5,42,4,2,21,0,15
"E00021657",112,40,1,39,54,1,27,20,6,1,0,1,1,0,0,0,24,22,2,0,0,1,1,0,0,18,0,0,3,1,14
"E00021658",93,35,2,33,43,1,22,11,5,4,2,0,0,0,0,0,19,18,1,0,0,1,1,0,0,15,0,0,0,0,15
"E00021659",136,59,3,56,49,0,32,9,8,13,2,2,2,0,0,0,6,6,0,0,0,9,2,6,1,28,2,4,3,0,19
"E00021660",117,44,22,22,38,4,20,7,4,8,1,0,0,0,0,0,8,6,1,1,0,6,1,2,3,35,2,5,4,0,24
"E00021661",207,85,21,64,64,1,24,6,4,6,8,1,1,0,0,0,18,14,3,1,0,20,12,4,4,58,6,6,2,0,44
"E00021662",179,41,9,32,89,2,41,7,6,22,6,0,0,0,0,0,8,4,1,3,0,38,11,8,19,49,6,8,4,1,30
"E00021663",138,81,17,64,46,0,23,9,3,7,4,1,1,0,0,0,5,5,0,0,0,17,7,1,9,11,2,2,1,0,6
"E00021665",149,45,13,32,79,4,46,6,5,31,4,0,0,0,0,0,6,4,1,1,0,23,3,13,7,25,4,5,4,0,12
"E00021666",221,71,3,68,114,1,59,13,8,28,10,3,1,2,0,0,23,20,2,1,0,28,15,4,9,36,2,7,1,0,26
"E00021667",142,38,9,29,73,1,49,3,10,33,3,0,0,0,0,0,7,5,0,2,0,16,10,3,3,31,8,11,2,0,10
"E00021668",248,108,40,68,96,6,25,14,3,6,2,2,2,0,0,0,28,25,2,1,0,35,12,13,10,44,3,3,4,2,32
"E00021669",133,27,9,18,71,1,47,5,5,33,4,0,0,0,0,0,5,2,1,2,0,18,5,8,5,35,7,14,1,0,13
"E00021670",123,24,8,16,78,2,46,10,6,28,2,0,0,0,0,0,6,3,0,0,3,24,6,12,6,21,3,7,1,0,10
"E00021671",101,25,9,16,56,1,36,2,6,23,5,0,0,0,0,0,5,5,0,0,0,14,5,6,3,20,1,10,3,0,6
"E00021672",142,37,5,32,50,2,27,5,8,7,7,1,1,0,0,0,10,10,0,0,0,10,3,2,5,55,3,9,7,0,36
"E00021673",139,53,20,33,67,1,47,9,12,17,9,2,2,0,0,0,6,4,0,2,0,11,1,2,8,19,3,4,2,0,10
"E00021674",155,51,3,48,55,0,25,6,3,11,5,0,0,0,0,0,23,21,2,0,0,7,2,2,3,49,4,3,6,0,36
"E00021675",162,44,12,32,82,2,52,8,7,31,6,2,2,0,0,0,1,1,0,0,0,25,8,6,11,36,6,10,3,0,17
"E00021676",168,75,4,71,43,0,16,11,3,2,0,0,0,0,0,0,26,26,0,0,0,1,0,0,1,50,0,0,8,0,42
"E00021677",120,38,7,31,56,1,38,10,5,16,7,1,1,0,0,0,6,6,0,0,0,10,4,1,5,26,1,7,1,0,17
"E00021678",166,55,7,48,61,2,44,7,8,21,8,1,1,0,0,0,9,9,0,0,0,5,3,1,1,50,2,3,4,0,41
"E00021679",58,17,0,17,26,0,13,2,3,7,1,2,2,0,0,0,9,9,0,0,0,2,0,1,1,15,0,1,2,0,12
"E00021680",194,60,5,55,69,1,40,16,9,12,3,4,4,0,0,0,18,13,2,2,1,6,1,2,3,65,7,7,2,0,49
"E00021681",147,64,0,64,59,0,20,12,3,4,1,1,1,0,0,0,32,29,3,0,0,6,4,0,2,24,1,0,3,0,20
"E00021682",160,38,17,21,63,4,40,8,6,19,7,0,0,0,0,0,4,1,1,2,0,15,3,3,9,59,3,16,6,0,34
"E00021683",156,42,10,32,61,1,30,6,5,13,6,0,0,0,0,0,9,4,1,3,1,21,8,2,11,53,8,15,4,0,26
"E00021685",220,71,10,61,79,1,49,13,10,22,4,1,1,0,0,0,16,16,0,0,0,12,6,2,4,70,1,8,5,0,56
"E00021686",182,97,0,97,57,0,25,9,10,4,2,0,0,0,0,0,20,19,0,1,0,12,6,3,3,28,3,1,6,0,18
"E00021687",189,49,13,36,69,2,29,13,7,8,1,0,0,0,0,0,27,27,0,0,0,11,3,1,7,71,2,4,5,1,59
"E00021688",142,49,3,46,55,1,27,9,5,11,2,1,1,0,0,0,14,14,0,0,0,12,3,3,6,38,4,4,4,1,25
"E00021689",162,83,2,81,44,1,20,17,0,3,0,1,1,0,0,0,22,22,0,0,0,0,0,0,0,35,0,0,3,0,32
"E00021690",218,99,13,86,57,1,26,8,7,5,6,1,1,0,0,0,26,25,0,1,0,3,0,2,1,62,1,6,6,0,49
"E00021691",139,68,21,47,43,1,24,6,4,12,2,1,1,0,0,0,10,9,0,1,0,7,1,2,4,28,0,6,2,0,20
"E00021692",156,73,8,65,52,1,19,12,6,1,0,3,3,0,0,0,22,22,0,0,0,7,4,0,3,31,0,0,1,0,30
"E00021693",199,79,5,74,63,0,34,10,9,13,2,0,0,0,0,0,21,17,3,1,0,8,2,1,5,57,4,5,2,0,46
"E00021694",162,59,11,48,55,2,25,2,3,17,3,1,1,0,0,0,17,15,1,1,0,10,6,2,2,48,3,13,5,0,27
"E00021695",154,39,4,35,50,0,19,8,3,5,3,1,1,0,0,0,22,20,0,2,0,8,3,1,4,65,1,8,8,0,48
"E00021696",186,61,4,57,74,0,34,10,6,14,4,2,2,0,0,0,28,27,0,1,0,10,3,2,5,51,1,13,3,0,34
"E00021697",143,59,7,52,55,2,26,7,6,12,1,0,0,0,0,0,6,6,0,0,0,21,5,8,8,29,0,1,2,0,26
"E00021698",159,61,28,33,73,4,36,16,8,11,1,1,1,0,0,0,25,19,2,4,0,7,2,0,5,25,1,0,1,1,22
"E00021699",172,76,22,54,54,2,24,5,7,10,2,0,0,0,0,0,13,12,0,1,0,15,8,5,2,42,4,6,1,1,30
"E00021700",222,75,11,64,95,2,41,14,7,15,5,0,0,0,0,0,33,30,2,1,0,19,9,1,9,52,2,0,4,0,46
"E00021701",184,53,6,47,68,4,33,11,4,9,9,1,1,0,0,0,13,9,1,3,0,17,10,0,7,63,5,3,1,0,54
"E00021702",124,35,14,21,62,0,25,3,1,15,6,0,0,0,0,0,5,1,0,3,1,32,10,10,12,27,3,5,0,1,18
"E00021703",123,35,6,29,51,4,23,6,6,8,3,1,1,0,0,0,10,9,1,0,0,13,2,3,8,37,1,9,1,1,25
"E00021704",157,48,19,29,68,1,28,3,9,15,1,1,1,0,0,0,17,14,1,2,0,21,9,7,5,41,0,2,3,0,36
"E00021705",175,53,8,45,73,2,34,8,6,17,3,0,0,0,0,0,14,12,1,1,0,23,6,7,10,49,3,5,1,0,40
"E00021706",111,32,8,24,44,1,21,1,4,12,4,0,0,0,0,0,2,1,1,0,0,20,5,5,10,35,3,5,1,0,26
"E00021707",143,41,4,37,60,1,27,3,5,17,2,1,1,0,0,0,18,14,1,2,1,13,6,4,3,42,0,7,1,0,34
"E00021708",130,46,18,28,51,6,21,9,5,4,3,0,0,0,0,0,12,9,3,0,0,12,2,1,9,33,4,2,1,1,25
"E00021709",111,35,11,24,47,3,23,2,4,15,2,0,0,0,0,0,4,2,1,1,0,17,2,3,12,29,2,2,1,0,24
"E00021710",116,41,15,26,38,2,19,8,0,9,2,0,0,0,0,0,3,1,2,0,0,14,3,3,8,37,2,11,0,1,23
"E00021711",200,59,6,53,67,1,28,10,7,10,1,0,0,0,0,0,20,18,1,1,0,18,10,6,2,74,1,5,7,0,61
"E00021712",150,62,17,45,45,3,18,14,0,2,2,3,3,0,0,0,19,17,2,0,0,2,1,0,1,43,2,1,4,0,36
"E00021713",98,27,4,23,47,0,23,4,7,12,0,0,0,0,0,0,8,2,2,4,0,16,5,6,5,24,1,3,4,0,16
"E00021714",100,57,3,54,28,0,16,5,2,6,3,0,0,0,0,0,4,2,0,2,0,8,2,1,5,15,2,1,0,1,11
"E00021715",135,45,2,43,56,0,22,5,1,13,3,0,0,0,0,0,9,6,3,0,0,25,7,13,5,34,3,1,5,0,25
"E00021716",165,101,48,53,44,10,19,12,0,3,4,0,0,0,0,0,4,3,0,1,0,11,2,0,9,20,1,4,0,1,14
"E00021717",109,46,5,41,39,1,18,5,4,5,4,1,1,0,0,0,6,4,1,1,0,13,6,1,6,24,3,3,1,0,17
"E00021718",155,55,3,52,60,2,21,8,7,5,1,3,2,1,0,0,18,14,3,1,0,16,7,2,7,40,2,4,2,0,32
"E00021719",56,13,0,13,24,0,14,2,4,7,1,0,0,0,0,0,2,1,1,0,0,8,2,4,2,19,1,2,0,0,16
"E00021722",158,68,2,66,58,0,23,5,5,8,5,0,0,0,0,0,16,12,4,0,0,19,10,3,6,32,1,2,1,0,28
"E00021723",110,38,3,35,46,1,25,7,6,12,0,0,0,0,0,0,6,5,1,0,0,14,7,4,3,26,2,1,0,0,23
"E00021724",120,40,5,35,53,0,19,8,3,7,1,1,1,0,0,0,22,19,1,1,1,11,4,3,4,27,4,1,1,0,21
"E00021725",116,43,22,21,53,2,24,12,6,4,2,3,3,0,0,0,17,15,0,2,0,7,0,1,6,20,0,1,4,0,15
"E00021726",108,38,13,25,59,2,27,6,4,17,0,0,0,0,0,0,7,6,1,0,0,23,10,11,2,11,1,2,1,0,7
"E00021727",111,51,9,42,52,4,20,3,2,11,4,0,0,0,0,0,9,4,3,2,0,19,10,7,2,8,1,2,1,0,4
"E00021728",114,45,15,30,44,3,15,3,2,6,4,2,2,0,0,0,8,7,1,0,0,16,5,5,6,25,3,2,2,0,18
"E00021729",72,25,9,16,28,1,9,1,1,7,0,0,0,0,0,0,7,3,1,1,2,11,3,1,7,19,0,1,2,0,16
"E00021730",163,63,11,52,72,4,35,9,9,14,3,1,1,0,0,0,15,9,2,4,0,17,10,2,5,28,3,3,1,1,20
"E00021731",156,52,8,44,75,3,36,8,2,24,2,1,1,0,0,0,11,9,1,1,0,24,7,8,9,29,2,3,1,1,22
"E00021732",98,21,6,15,53,3,18,4,4,8,2,1,1,0,0,0,18,13,5,0,0,13,3,4,6,24,1,2,0,0,21
"E00021733",250,142,8,134,53,1,25,8,8,6,3,1,1,0,0,0,20,16,0,2,2,6,0,1,5,55,7,10,3,1,34
"E00021734",208,69,27,42,102,1,66,13,12,33,8,0,0,0,0,0,11,7,2,2,0,24,6,9,9,37,8,8,4,0,17
"E00021735",138,28,2,26,61,1,38,5,8,16,9,0,0,0,0,0,7,5,1,1,0,15,5,5,5,49,3,19,1,0,26
"E00021736",135,26,12,14,75,1,50,2,8,33,7,0,0,0,0,0,7,2,1,2,2,17,1,5,11,34,4,11,2,0,17
"E00021737",104,26,7,19,41,0,22,2,3,16,1,0,0,0,0,0,15,12,1,2,0,4,0,1,3,37,1,5,3,0,28
"E00021738",112,47,5,42,42,1,26,4,3,16,3,1,1,0,0,0,1,1,0,0,0,13,3,7,3,23,6,3,1,0,13
"E00021739",126,32,1,31,36,0,13,5,3,4,1,0,0,0,0,0,18,15,3,0,0,5,3,1,1,58,0,0,17,0,41
"E00021740",168,69,14,55,68,6,40,14,2,23,1,0,0,0,0,0,7,4,2,1,0,15,1,8,6,31,6,2,4,0,19
"E00021741",124,45,0,45,35,0,14,12,2,0,0,1,1,0,0,0,20,20,0,0,0,0,0,0,0,44,0,0,0,0,44
"E00021742",211,59,4,55,76,0,42,8,10,20,4,0,0,0,0,0,16,15,0,1,0,18,6,7,5,76,4,5,10,0,57
"E00021743",141,57,9,48,46,3,26,9,4,10,3,0,0,0,0,0,7,5,2,0,0,10,2,2,6,38,2,1,12,0,23
"E00021744",244,90,2,88,74,0,31,20,4,5,2,2,2,0,0,0,31,29,1,1,0,10,6,3,1,80,2,5,10,0,63
"E00021745",98,45,17,28,33,2,18,2,4,10,2,1,1,0,0,0,1,0,0,0,1,11,2,5,4,20,6,1,0,1,12
"E00021746",143,68,1,67,42,0,15,11,3,1,0,1,1,0,0,0,26,23,1,2,0,0,0,0,0,33,1,0,0,0,32
"E00021748",200,74,9,65,63,0,29,9,8,10,2,1,1,0,0,0,20,16,4,0,0,13,2,2,9,63,6,10,7,0,40
"E00021750",119,15,8,7,60,1,37,4,7,20,6,0,0,0,0,0,2,2,0,0,0,20,6,9,5,44,9,15,4,1,15
"E00021752",138,43,11,32,52,3,30,4,4,16,6,1,1,0,0,0,4,3,0,1,0,14,5,3,6,43,7,8,6,0,22
"E00021753",115,58,14,44,38,0,22,3,2,17,0,0,0,0,0,0,2,1,1,0,0,14,7,3,4,19,2,6,0,0,11
"E00021754",87,34,22,12,32,4,18,6,2,9,1,0,0,0,0,0,2,1,0,1,0,8,1,4,3,21,2,0,4,0,15
"E00021755",125,35,7,28,38,1,20,5,3,10,2,0,0,0,0,0,5,5,0,0,0,12,3,4,5,52,3,5,5,0,39
"E00021756",102,38,8,30,46,2,20,5,6,8,1,1,1,0,0,0,16,14,2,0,0,7,2,1,4,18,1,0,2,0,15
"E00021757",96,38,7,31,44,1,24,2,10,10,2,0,0,0,0,0,5,3,1,0,1,14,4,3,7,14,4,2,2,0,6
"E00021758",134,59,10,49,40,1,18,3,8,5,2,0,0,0,0,0,12,10,2,0,0,9,2,3,4,35,2,6,1,0,26
"E00021759",110,31,9,22,50,2,31,5,4,20,2,0,0,0,0,0,1,0,1,0,0,16,3,4,9,29,3,10,1,0,15
"E00021760",115,41,2,39,60,1,33,5,6,17,5,0,0,0,0,0,6,2,1,3,0,20,5,7,8,14,2,5,1,0,6
"E00021761",102,39,5,34,45,0,29,13,9,6,1,1,1,0,0,0,12,12,0,0,0,3,3,0,0,18,3,1,2,0,12
"E00021762",105,29,9,20,45,1,28,4,6,15,3,0,0,0,0,0,8,8,0,0,0,8,1,4,3,31,1,5,7,1,17
"E00021763",133,40,19,21,60,2,38,9,8,15,6,0,0,0,0,0,6,3,3,0,0,14,5,3,6,33,5,8,3,0,17
"E00021764",109,17,0,17,38,1,25,7,5,8,5,1,1,0,0,0,7,4,2,1,0,4,2,0,2,54,7,12,4,1,30
"E00021766",107,22,2,20,38,1,22,2,6,12,2,1,1,0,0,0,3,2,0,0,1,11,4,4,3,47,3,11,2,0,31
"E00021767",126,65,10,55,32,3,11,2,2,7,0,0,0,0,0,0,10,7,3,0,0,8,5,3,0,29,1,0,4,1,23
"E00167078",120,46,5,41,30,0,12,4,2,4,2,0,0,0,0,0,13,11,2,0,0,5,0,3,2,44,1,4,2,0,37
"E00167079",116,42,0,42,47,0,30,25,3,2,0,0,0,0,0,0,17,13,3,1,0,0,0,0,0,27,2,1,3,0,21
"E00167080",145,41,7,34,79,0,44,8,10,22,4,1,1,0,0,0,12,5,4,3,0,22,6,9,7,25,7,5,0,1,12
"E00167081",120,38,5,33,51,1,32,11,10,9,2,1,0,1,0,0,13,11,1,1,0,4,1,0,3,31,3,0,3,0,25
"E00167082",138,41,0,41,46,0,25,14,3,8,0,0,0,0,0,0,15,13,1,1,0,6,1,1,4,51,4,0,10,0,37
"E00167083",122,33,2,31,53,1,31,9,5,13,4,0,0,0,0,0,11,9,1,1,0,10,4,3,3,36,0,10,2,0,24
"E00167084",113,34,1,33,51,0,21,9,6,5,1,0,0,0,0,0,15,12,2,0,1,15,11,3,1,28,2,0,4,0,22
"E00167085",126,55,7,48,47,2,18,9,1,5,3,0,0,0,0,0,7,6,1,0,0,20,8,6,6,24,3,3,1,0,17
"E00167086",140,41,5,36,61,0,34,16,3,10,5,1,1,0,0,0,13,8,4,1,0,13,3,8,2,38,3,4,3,0,28
"E00167087",144,47,0,47,71,0,37,26,7,4,0,1,1,0,0,0,28,25,3,0,0,5,0,2,3,26,0,1,0,0,25
"E00167088",112,46,0,46,39,0,10,6,2,2,0,1,1,0,0,0,23,23,0,0,0,5,2,2,1,27,0,1,3,0,23
"E00167089",92,39,18,21,23,1,4,3,1,0,0,1,1,0,0,0,13,12,1,0,0,4,2,1,1,30,0,0,3,0,27
"E00167090",100,38,0,38,51,0,22,12,3,7,0,0,0,0,0,0,15,15,0,0,0,14,9,5,0,11,2,0,0,0,9
"E00167091",144,39,1,38,57,1,17,9,2,5,1,2,1,0,0,1,19,18,1,0,0,18,7,9,2,48,1,3,3,0,41
"E00167092",122,37,3,34,47,0,18,5,4,7,2,0,0,0,0,0,15,12,2,0,1,14,8,5,1,38,1,1,6,0,30
"E00167093",97,32,0,32,35,0,8,3,1,4,0,1,1,0,0,0,18,15,3,0,0,8,1,7,0,30,0,1,2,0,27
"E00167094",130,33,9,24,45,3,21,12,2,7,0,0,0,0,0,0,17,16,1,0,0,4,1,2,1,52,1,2,3,1,45
"E00167095",109,51,10,41,31,2,17,3,1,5,8,0,0,0,0,0,3,3,0,0,0,9,3,0,6,27,1,6,2,0,18
"E00167096",66,22,1,21,17,0,4,4,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,27,0,0,6,0,21
"E00167097",133,56,0,56,54,0,20,13,1,6,0,0,0,0,0,0,24,23,1,0,0,10,3,7,0,23,0,0,0,0,23
"E00167098",76,31,0,31,26,0,6,4,1,1,0,1,1,0,0,0,17,16,1,0,0,2,1,0,1,19,0,0,1,0,18
"E00167099",73,41,0,41,20,0,8,7,1,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,0,0,1,0,11
"E00167100",226,64,0,64,49,1,24,17,4,3,0,0,0,0,0,0,23,23,0,0,0,1,0,0,1,113,0,0,8,0,105
"E00167101",148,66,2,64,50,0,21,15,3,2,1,0,0,0,0,0,28,26,2,0,0,1,0,0,1,32,1,0,4,0,27
"E00167102",130,41,2,39,43,1,21,5,5,11,0,2,2,0,0,0,6,6,0,0,0,13,10,2,1,46,0,2,9,0,35
"E00167103",126,56,0,56,56,0,29,22,7,0,0,1,1,0,0,0,26,26,0,0,0,0,0,0,0,14,0,0,1,0,13
"E00167104",121,51,4,47,36,1,16,10,1,4,1,1,1,0,0,0,17,17,0,0,0,1,0,0,1,34,0,0,3,0,31
"E00167105",132,32,8,24,76,0,48,3,8,31,6,0,0,0,0,0,5,2,2,1,0,23,5,9,9,24,4,12,0,0,8
"E00167106",161,60,3,57,72,0,46,30,11,5,0,2,2,0,0,0,20,18,1,1,0,4,1,1,2,29,2,1,2,1,23
"E00167107",120,56,0,56,51,0,22,11,6,5,0,1,1,0,0,0,15,13,1,1,0,13,3,7,3,13,2,1,0,0,10
"E00167108",165,49,15,34,92,7,38,12,5,12,9,1,1,0,0,0,11,8,1,2,0,35,14,6,15,24,2,2,3,0,17
"E00167109",124,57,0,57,47,0,24,11,3,8,2,0,0,0,0,0,13,12,0,1,0,10,2,5,3,20,1,2,1,0,16
"E00167110",124,45,7,38,52,1,29,12,4,11,2,0,0,0,0,0,17,15,1,1,0,5,1,3,1,27,2,5,1,0,19
"E00167111",149,48,0,48,65,0,28,22,3,3,0,2,2,0,0,0,30,30,0,0,0,5,5,0,0,36,1,0,5,0,30
"E00167112",403,147,13,134,178,5,88,62,14,10,2,1,1,0,0,0,55,48,5,2,0,29,16,6,7,78,4,4,5,0,65
"E00167113",165,56,2,54,88,0,49,10,8,30,1,1,1,0,0,0,14,12,0,2,0,24,8,12,4,21,1,3,0,0,17
"E00167114",140,31,13,18,72,5,33,6,6,17,4,0,0,0,0,0,12,6,1,4,1,22,5,9,8,37,8,7,2,0,20
"E00167115",386,202,1,201,134,0,61,28,8,22,3,1,1,0,0,0,46,44,0,2,0,26,9,14,3,50,6,5,4,0,35
"E00167116",112,37,5,32,56,1,22,7,2,10,3,0,0,0,0,0,7,3,2,1,1,26,16,6,4,19,5,3,0,0,11
"E00167117",50,7,0,7,19,0,14,8,2,2,2,0,0,0,0,0,4,2,1,0,1,1,0,0,1,24,0,0,3,0,21
"E00167118",137,55,1,54,57,0,38,26,10,2,0,0,0,0,0,0,18,16,2,0,0,1,0,1,0,25,0,0,1,0,24
"E00167119",137,46,2,44,72,1,38,13,10,12,3,0,0,0,0,0,17,15,2,0,0,16,7,3,6,19,1,0,3,0,15
"E00167120",139,54,1,53,65,0,35,19,11,4,1,0,0,0,0,0,20,13,4,2,1,10,9,1,0,20,2,2,0,0,16
