"GeographyCode","QS609EW0001","QS609EW0002","QS609EW0003","QS609EW0004","QS609EW0005","QS609EW0006","QS609EW0007","QS609EW0008","QS609EW0009","QS609EW0010","QS609EW0011","QS609EW0012","QS609EW0013","QS609EW0014","QS609EW0015","QS609EW0016","QS609EW0017","QS609EW0018","QS609EW0019","QS609EW0020","QS609EW0021","QS609EW0022","QS609EW0023","QS609EW0024","QS609EW0025","QS609EW0026","QS609EW0027","QS609EW0028","QS609EW0029","QS609EW0030","QS609EW0031","QS609EW0032","QS609EW0033","QS609EW0034","QS609EW0035","QS609EW0036","QS609EW0037","QS609EW0038","QS609EW0039","QS609EW0040","QS609EW0041","QS609EW0042","QS609EW0043","QS609EW0044","QS609EW0045","QS609EW0046","QS609EW0047","QS609EW0048","QS609EW0049","QS609EW0050","QS609EW0051","QS609EW0052","QS609EW0053","QS609EW0054","QS609EW0055"
"E01004317",2689,571,99,1,98,472,264,160,29,19,818,612,375,86,126,25,178,28,234,113,81,36,4,226,67,67,0,159,159,0,152,108,44,44,0,238,74,91,33,5,0,33,2,134,40,18,39,37,0,212,154,58,104,104,0
"E01004318",1433,121,19,0,19,102,49,30,16,7,346,274,212,27,28,7,43,29,142,79,46,17,0,109,32,32,0,77,77,0,106,58,48,47,1,243,67,142,3,9,0,17,5,150,56,7,46,41,0,182,120,62,34,34,0
"E01004319",1886,149,29,0,29,120,67,43,9,1,347,206,130,38,28,10,107,34,98,56,25,17,0,178,62,62,0,116,116,0,162,86,76,76,0,311,91,129,42,18,0,26,5,207,56,71,38,36,6,325,257,68,109,109,0
"E01004321",1769,172,32,0,32,140,80,30,28,2,363,258,201,17,29,11,80,25,121,61,42,15,3,182,51,51,0,131,131,0,169,117,52,51,1,235,53,90,56,30,0,2,4,143,29,50,29,35,0,284,216,68,100,100,0
"E01004322",1160,119,24,0,24,95,48,36,1,10,229,185,144,9,25,7,39,5,105,70,19,15,1,78,37,37,0,41,41,0,133,86,47,46,1,142,21,76,16,4,0,20,5,155,49,34,34,38,0,132,103,29,67,67,0
"E01004323",1466,148,35,0,35,113,65,34,14,0,290,222,151,23,42,6,41,27,114,67,30,17,0,154,36,36,0,118,118,0,136,82,54,51,3,154,50,83,13,4,0,4,0,212,54,61,60,37,0,169,128,41,89,89,0
"E01004324",1570,121,21,0,21,100,49,49,2,0,230,118,96,11,11,0,90,22,132,82,46,4,0,208,67,67,0,141,141,0,135,93,42,42,0,299,87,137,39,23,0,7,6,174,40,62,37,35,0,214,165,49,57,57,0
"E01004325",2475,613,92,0,92,521,304,180,24,13,641,476,368,50,57,1,125,40,220,128,57,34,1,190,61,61,0,129,129,0,98,65,33,31,2,211,78,74,38,9,0,11,1,137,51,34,28,24,0,179,125,54,186,186,0
"E01004326",1438,150,7,0,7,143,76,51,6,10,276,199,148,18,27,6,67,10,149,76,53,19,1,168,38,38,0,130,130,0,121,71,50,49,1,179,45,85,15,17,0,16,1,112,36,10,30,36,0,155,140,15,128,128,0
"E01032764",1302,224,38,0,38,186,105,52,26,3,386,271,204,35,24,8,71,44,143,84,55,4,0,75,12,12,0,63,63,0,73,55,18,18,0,138,40,66,7,8,0,15,2,118,30,15,25,48,0,100,77,23,45,45,0
"E01032765",1488,211,32,0,32,179,99,68,12,0,361,234,176,41,17,0,96,31,170,112,50,2,6,87,11,11,0,76,76,0,130,69,61,60,1,155,48,58,15,14,3,14,3,158,36,14,55,49,4,146,99,47,70,70,0
"E01032766",1307,324,51,0,51,273,160,77,26,10,344,258,188,37,21,12,68,18,71,40,27,2,2,94,25,25,0,69,69,0,80,47,33,29,4,111,32,49,16,0,0,11,3,67,35,0,16,16,0,125,88,37,91,91,0
"E01032767",1584,584,111,0,111,473,260,169,29,15,538,403,282,77,34,10,113,22,117,80,34,1,2,58,29,29,0,29,29,0,41,30,11,9,2,49,19,26,0,2,0,1,1,40,9,9,14,8,0,40,33,7,117,117,0
"E01032768",1307,581,146,3,143,435,187,196,41,11,404,250,181,47,11,11,135,19,133,101,25,7,0,59,13,13,0,46,46,0,17,14,3,3,0,21,8,11,0,1,0,0,1,28,10,6,3,9,0,20,9,11,44,44,0
"E01032769",1230,345,74,0,74,271,150,91,22,8,362,254,148,62,28,16,92,16,101,77,20,4,0,117,52,52,0,65,65,0,68,51,17,17,0,67,19,31,10,2,0,5,0,57,22,7,17,11,0,74,69,5,39,39,0
"E01032770",1191,441,105,0,105,336,163,147,18,8,267,146,82,45,13,6,102,19,55,41,10,0,4,81,32,32,0,49,49,0,85,52,33,32,1,71,16,39,3,2,0,11,0,73,12,6,24,31,0,70,53,17,48,47,1
"E01032771",1104,333,68,1,67,265,121,107,26,11,293,182,102,48,16,16,91,20,78,54,14,2,8,23,18,18,0,5,5,0,72,32,40,40,0,84,10,67,7,0,0,0,0,40,4,6,17,13,0,128,91,37,53,53,0
"E01032772",1135,221,38,2,36,183,83,71,20,9,275,181,141,22,11,7,74,20,66,47,7,7,5,103,33,33,0,70,70,0,100,56,44,38,6,92,18,54,20,0,0,0,0,63,8,14,15,26,0,127,85,42,88,88,0
"E01032773",1561,454,73,2,71,381,204,119,18,40,466,301,217,58,19,7,140,25,112,80,25,3,4,68,9,9,0,59,59,0,57,45,12,12,0,88,17,34,10,4,6,15,2,85,35,4,20,26,0,121,94,27,110,110,0
"E01032774",1297,270,61,0,61,209,88,86,28,7,224,152,108,23,18,3,54,18,137,87,37,1,12,94,29,29,0,65,65,0,131,91,40,40,0,128,38,61,0,0,2,19,8,87,17,11,30,27,2,148,87,61,78,78,0
"E01032775",1108,396,58,0,58,338,164,137,21,16,334,218,147,38,22,11,105,11,93,73,11,8,1,102,31,31,0,71,71,0,30,17,13,13,0,49,25,20,1,0,0,3,0,29,9,1,4,15,0,32,26,6,43,43,0
"E01032776",1076,365,90,1,89,275,134,112,20,9,350,255,182,42,21,10,83,12,63,47,12,0,4,50,22,22,0,28,28,0,42,24,18,16,2,34,6,23,0,2,0,3,0,28,7,6,8,5,2,57,36,21,87,87,0
"E01032777",1141,240,44,0,44,196,100,81,9,6,313,248,199,22,20,7,56,9,150,102,27,15,6,55,22,22,0,33,33,0,75,32,43,43,0,104,39,47,8,5,0,5,0,62,7,4,17,34,0,86,58,28,56,56,0
"E01032778",1108,366,48,0,48,318,151,146,9,12,326,245,159,65,16,5,74,7,117,79,22,5,11,45,19,19,0,26,26,0,36,24,12,12,0,81,37,30,0,9,1,4,0,20,4,0,8,8,0,48,31,17,69,67,2
"E01032779",1089,313,58,0,58,255,139,88,21,7,362,225,144,53,20,8,129,8,80,49,22,9,0,60,23,23,0,37,37,0,22,17,5,5,0,61,19,34,0,2,0,6,0,57,40,0,6,11,0,70,45,25,64,64,0
"E01032780",1333,534,115,0,115,419,223,156,23,17,476,324,223,52,29,20,134,18,75,59,6,9,1,67,26,26,0,41,41,0,19,12,7,7,0,52,12,20,0,2,0,16,2,24,2,2,13,7,0,23,10,13,63,63,0
"E01032781",1535,530,113,0,113,417,183,181,30,23,501,347,203,91,44,9,143,11,124,72,42,7,3,92,34,34,0,58,58,0,83,49,34,34,0,54,5,30,0,7,5,7,0,44,13,7,3,21,0,65,40,25,42,42,0
"E01032782",1614,313,55,0,55,258,124,108,17,9,365,241,181,30,24,6,111,13,128,103,14,9,2,100,38,38,0,62,62,0,92,57,35,35,0,145,42,82,3,7,0,11,0,154,49,42,39,18,6,180,127,53,137,137,0
"E01032783",1383,302,45,0,45,257,120,98,21,18,395,251,178,41,28,4,115,29,114,86,22,3,3,121,27,27,0,94,94,0,72,40,32,30,2,126,37,56,2,9,0,22,0,77,0,3,40,34,0,116,97,19,60,60,0
"E01032784",1516,272,28,0,28,244,136,89,15,4,411,337,220,63,45,9,49,25,179,87,75,11,6,98,34,34,0,64,64,0,100,73,27,27,0,157,46,71,8,20,0,12,0,92,25,17,22,27,1,98,70,28,109,109,0
"E01032785",1348,295,50,0,50,245,147,76,13,9,480,340,255,46,31,8,86,54,140,74,34,31,1,64,7,7,0,57,57,0,67,45,22,18,4,96,37,47,2,0,0,10,0,70,7,14,41,8,0,94,71,23,42,42,0
"E01032786",1561,119,13,0,13,106,65,24,10,7,399,266,198,23,40,5,79,54,159,72,69,18,0,156,42,42,0,114,110,4,162,113,49,45,4,204,54,112,5,18,2,9,4,194,52,20,59,63,0,123,78,45,45,45,0
"E01032787",2567,154,30,0,30,124,64,45,12,3,403,265,184,30,50,1,90,48,266,95,152,19,0,284,81,81,0,203,203,0,284,151,133,130,3,339,107,158,41,16,0,15,2,314,88,70,75,81,0,431,327,104,92,92,0
