"GeographyCode","QS610EW0001","QS610EW0002","QS610EW0003","QS610EW0004","QS610EW0005","QS610EW0006","QS610EW0007","QS610EW0008","QS610EW0009","QS610EW0010","QS610EW0011","QS610EW0012","QS610EW0013","QS610EW0014","QS610EW0015","QS610EW0016","QS610EW0017","QS610EW0018","QS610EW0019","QS610EW0020","QS610EW0021","QS610EW0022","QS610EW0023","QS610EW0024","QS610EW0025","QS610EW0026","QS610EW0027","QS610EW0028","QS610EW0029","QS610EW0030","QS610EW0031","QS610EW0032","QS610EW0033","QS610EW0034","QS610EW0035","QS610EW0036","QS610EW0037","QS610EW0038","QS610EW0039","QS610EW0040","QS610EW0041","QS610EW0042","QS610EW0043","QS610EW0044","QS610EW0045","QS610EW0046","QS610EW0047","QS610EW0048","QS610EW0049","QS610EW0050","QS610EW0051","QS610EW0052","QS610EW0053","QS610EW0054","QS610EW0055"
"E01004314",957,235,23,0,23,212,90,69,49,4,383,290,167,25,94,4,76,17,58,24,22,8,4,105,29,29,0,76,76,0,46,24,22,22,0,49,15,26,0,1,0,5,2,35,6,1,1,27,0,28,27,1,18,18,0
"E01004315",1433,236,27,1,26,209,121,63,20,5,347,238,130,31,66,11,68,41,118,76,36,5,1,157,22,22,0,135,135,0,120,87,33,33,0,185,47,106,14,3,5,4,6,104,33,22,16,33,0,115,64,51,51,51,0
"E01004316",1045,127,28,0,28,99,65,19,14,1,275,210,119,15,61,15,41,24,69,44,20,5,0,107,32,32,0,75,75,0,71,48,23,20,3,94,42,38,11,3,0,0,0,109,48,17,23,21,0,144,88,56,49,49,0
"E01004317",2568,571,99,1,98,472,264,160,29,19,805,602,369,84,124,25,175,28,226,111,75,36,4,210,63,63,0,147,147,0,146,102,44,44,0,208,72,83,13,5,0,33,2,100,39,7,33,21,0,198,140,58,104,104,0
"E01004318",1339,113,16,0,16,97,48,28,14,7,343,273,211,27,28,7,41,29,130,73,42,15,0,97,28,28,0,69,69,0,99,55,44,44,0,214,64,127,3,1,0,14,5,137,53,5,42,37,0,172,110,62,34,34,0
"E01004319",1677,147,27,0,27,120,67,43,9,1,342,204,128,38,28,10,105,33,96,55,25,16,0,172,62,62,0,110,110,0,151,83,68,68,0,234,80,119,3,2,0,26,4,169,56,49,36,22,6,257,189,68,109,109,0
"E01004321",1564,171,32,0,32,139,79,30,28,2,346,246,189,17,29,11,75,25,115,59,41,13,2,165,45,45,0,120,120,0,154,104,50,50,0,173,53,78,22,14,0,2,4,105,27,26,29,23,0,235,167,68,100,100,0
"E01004322",1039,116,23,0,23,93,47,35,1,10,220,179,141,9,22,7,37,4,93,60,18,14,1,73,37,37,0,36,36,0,125,81,44,44,0,118,15,67,11,4,0,17,4,127,45,27,28,27,0,100,71,29,67,67,0
"E01004323",1336,148,35,0,35,113,65,34,14,0,286,220,149,23,42,6,39,27,105,59,29,17,0,144,34,34,0,110,110,0,116,65,51,50,1,140,50,73,11,2,0,4,0,162,41,39,53,29,0,146,105,41,89,89,0
"E01004324",1388,120,20,0,20,100,49,49,2,0,227,118,96,11,11,0,89,20,112,64,46,2,0,204,65,65,0,139,139,0,115,79,36,36,0,250,82,118,24,17,0,3,6,133,39,50,21,23,0,172,123,49,55,55,0
"E01004325",2333,613,92,0,92,521,304,180,24,13,621,472,368,50,53,1,109,40,219,127,57,34,1,171,53,53,0,118,118,0,90,63,27,25,2,176,77,66,19,4,0,9,1,114,36,31,26,21,0,143,91,52,186,186,0
"E01004326",1317,146,7,0,7,139,76,51,2,10,273,197,147,18,26,6,66,10,139,68,52,18,1,155,35,35,0,120,120,0,116,68,48,48,0,150,44,71,6,15,0,14,0,86,33,8,28,17,0,128,113,15,124,124,0
"E01032764",1206,216,36,0,36,180,102,52,23,3,373,258,191,35,24,8,71,44,134,77,53,4,0,74,12,12,0,62,62,0,71,54,17,17,0,120,37,55,3,8,0,15,2,81,27,8,18,28,0,92,69,23,45,45,0
"E01032765",1410,211,32,0,32,179,99,68,12,0,346,234,176,41,17,0,83,29,166,108,50,2,6,86,11,11,0,75,75,0,114,59,55,55,0,136,47,47,10,12,3,14,3,150,36,13,52,45,4,131,84,47,70,70,0
"E01032766",1271,323,51,0,51,272,160,77,25,10,341,258,188,37,21,12,68,15,71,40,27,2,2,94,25,25,0,69,69,0,73,40,33,29,4,108,32,49,14,0,0,11,2,59,35,0,13,11,0,111,74,37,91,91,0
"E01032767",1552,583,111,0,111,472,259,169,29,15,535,400,280,77,33,10,113,22,116,79,34,1,2,51,24,24,0,27,27,0,41,30,11,9,2,49,19,26,0,2,0,1,1,23,9,5,9,0,0,37,30,7,117,117,0
"E01032768",1275,569,142,0,142,427,179,196,41,11,394,244,175,47,11,11,131,19,131,99,25,7,0,55,10,10,0,45,45,0,17,14,3,3,0,21,8,11,0,1,0,0,1,24,9,3,3,9,0,20,9,11,44,44,0
"E01032769",1181,341,74,0,74,267,150,91,18,8,350,246,145,62,25,14,88,16,100,76,20,4,0,109,48,48,0,61,61,0,63,46,17,17,0,67,19,31,10,2,0,5,0,46,22,0,16,8,0,66,61,5,39,39,0
"E01032770",1102,436,103,0,103,333,160,147,18,8,259,142,80,45,11,6,100,17,50,36,10,0,4,77,31,31,0,46,46,0,78,49,29,28,1,53,15,28,2,0,0,8,0,40,12,3,14,11,0,61,45,16,48,47,1
"E01032771",1076,330,68,1,67,262,119,106,26,11,291,182,102,48,16,16,89,20,76,54,14,0,8,21,16,16,0,5,5,0,71,31,40,40,0,82,10,65,7,0,0,0,0,30,3,0,17,10,0,122,85,37,53,53,0
"E01032772",1036,213,34,2,32,179,79,71,20,9,264,175,135,22,11,7,69,20,60,45,3,7,5,100,31,31,0,69,69,0,90,52,38,38,0,85,18,50,17,0,0,0,0,39,2,9,13,15,0,98,56,42,87,87,0
"E01032773",1551,452,73,2,71,379,204,119,16,40,461,296,214,58,17,7,140,25,112,80,25,3,4,67,9,9,0,58,58,0,55,43,12,12,0,88,17,34,10,4,6,15,2,85,35,4,20,26,0,121,94,27,110,110,0
"E01032774",1248,268,59,0,59,209,88,86,28,7,220,148,105,23,17,3,54,18,129,79,37,1,12,87,29,29,0,58,58,0,130,90,40,40,0,123,38,56,0,0,2,19,8,75,17,8,28,20,2,138,77,61,78,78,0
"E01032775",1076,390,56,0,56,334,162,136,20,16,328,212,145,38,20,9,105,11,91,71,11,8,1,100,30,30,0,70,70,0,26,13,13,13,0,47,23,20,1,0,0,3,0,23,9,1,1,12,0,28,22,6,43,43,0
"E01032776",1061,361,90,1,89,271,132,110,20,9,350,255,182,42,21,10,83,12,63,47,12,0,4,50,22,22,0,28,28,0,42,24,18,16,2,29,6,20,0,0,0,3,0,27,7,6,8,4,2,52,31,21,87,87,0
"E01032777",1120,240,44,0,44,196,100,81,9,6,312,248,199,22,20,7,56,8,149,101,27,15,6,52,21,21,0,31,31,0,75,32,43,43,0,92,38,41,4,4,0,5,0,58,7,4,15,32,0,86,58,28,56,56,0
"E01032778",1092,364,47,0,47,317,151,146,8,12,324,243,159,65,14,5,74,7,114,77,21,5,11,45,19,19,0,26,26,0,33,21,12,12,0,75,37,30,0,3,1,4,0,20,4,0,8,8,0,48,31,17,69,67,2
"E01032779",1077,308,58,0,58,250,135,88,20,7,358,223,144,53,20,6,127,8,80,49,22,9,0,60,23,23,0,37,37,0,22,17,5,5,0,59,19,32,0,2,0,6,0,56,40,0,6,10,0,70,45,25,64,64,0
"E01032780",1298,527,113,0,113,414,219,156,22,17,468,320,221,50,29,20,130,18,70,54,6,9,1,63,24,24,0,39,39,0,19,12,7,7,0,52,12,20,0,2,0,16,2,20,2,0,13,5,0,16,6,10,63,63,0
"E01032781",1473,526,113,0,113,413,182,179,29,23,493,345,202,90,44,9,139,9,123,71,42,7,3,90,34,34,0,56,56,0,64,37,27,27,0,46,2,28,0,6,5,5,0,38,13,6,3,16,0,51,26,25,42,42,0
"E01032782",1554,307,51,0,51,256,122,108,17,9,363,240,180,30,24,6,110,13,124,100,13,9,2,95,37,37,0,58,58,0,87,57,30,30,0,142,42,80,2,7,0,11,0,130,49,22,39,14,6,169,116,53,137,137,0
"E01032783",1281,297,45,0,45,252,119,98,18,17,389,245,173,41,27,4,115,29,110,86,18,3,3,107,23,23,0,84,84,0,62,37,25,23,2,99,33,37,0,7,0,22,0,67,0,3,37,27,0,90,71,19,60,60,0
"E01032784",1429,272,28,0,28,244,136,89,15,4,399,331,216,63,43,9,48,20,169,77,75,11,6,93,30,30,0,63,63,0,91,67,24,24,0,146,44,64,6,20,0,12,0,72,24,12,20,15,1,78,50,28,109,109,0
"E01032785",1305,295,50,0,50,245,147,76,13,9,475,335,251,46,30,8,86,54,135,69,34,31,1,61,7,7,0,54,54,0,64,45,19,15,4,95,37,46,2,0,0,10,0,57,7,10,34,6,0,81,58,23,42,42,0
"E01032786",1435,115,11,0,11,104,63,24,10,7,386,260,194,22,39,5,73,53,147,60,69,18,0,143,40,40,0,103,99,4,144,98,46,42,4,187,51,103,4,17,2,6,4,155,48,14,40,53,0,113,68,45,45,45,0
"E01032787",2354,152,30,0,30,122,64,44,11,3,389,256,179,30,46,1,85,48,253,83,151,19,0,263,81,81,0,182,182,0,257,139,118,117,1,312,105,151,28,11,0,15,2,249,87,48,63,51,0,387,284,103,92,92,0
