"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00021742",434,116,40,228,20,12,12,6,26.7281105990783,9.21658986175115,52.5345622119816,4.60829493087558,2.76497695852535,2.76497695852535,1.38248847926267
"E00021743",272,66,16,140,18,9,9,14,24.2647058823529,5.88235294117647,51.4705882352941,6.61764705882353,3.30882352941176,3.30882352941176,5.14705882352941
"E00021744",527,100,74,299,13,15,19,7,18.9753320683112,14.0417457305503,56.7362428842505,2.46679316888046,2.84629981024668,3.60531309297913,1.32827324478178
"E00021745",183,54,4,89,7,4,15,10,29.5081967213115,2.18579234972678,48.6338797814208,3.82513661202186,2.18579234972678,8.19672131147541,5.46448087431694
"E00021746",222,34,56,120,3,4,4,1,15.3153153153153,25.2252252252252,54.0540540540541,1.35135135135135,1.8018018018018,1.8018018018018,0.45045045045045
"E00021748",459,112,60,195,36,9,19,28,24.400871459695,13.0718954248366,42.483660130719,7.84313725490196,1.96078431372549,4.13943355119826,6.10021786492375
"E00021750",317,128,6,127,21,8,8,19,40.3785488958991,1.89274447949527,40.0630914826498,6.62460567823344,2.52365930599369,2.52365930599369,5.99369085173502
"E00021752",340,104,22,152,17,5,16,24,30.5882352941176,6.47058823529412,44.7058823529412,5,1.47058823529412,4.70588235294118,7.05882352941176
"E00021753",203,58,8,84,12,13,17,11,28.5714285714286,3.94088669950739,41.3793103448276,5.91133004926108,6.40394088669951,8.3743842364532,5.41871921182266
"E00021754",162,56,6,66,2,3,12,17,34.5679012345679,3.7037037037037,40.7407407407407,1.23456790123457,1.85185185185185,7.40740740740741,10.4938271604938
"E00021755",304,54,24,176,18,6,13,13,17.7631578947368,7.89473684210526,57.8947368421053,5.92105263157895,1.97368421052632,4.27631578947368,4.27631578947368
"E00021756",188,52,34,77,4,4,12,5,27.6595744680851,18.0851063829787,40.9574468085106,2.12765957446809,2.12765957446809,6.38297872340426,2.65957446808511
"E00021757",192,54,14,85,11,9,8,11,28.125,7.29166666666667,44.2708333333333,5.72916666666667,4.6875,4.16666666666667,5.72916666666667
"E00021758",277,62,32,133,21,5,13,11,22.3826714801444,11.5523465703971,48.014440433213,7.5812274368231,1.80505415162455,4.69314079422383,3.97111913357401
"E00021759",270,102,4,106,16,6,13,23,37.7777777777778,1.48148148148148,39.2592592592593,5.92592592592593,2.22222222222222,4.81481481481481,8.51851851851852
"E00021760",238,86,14,100,9,7,10,12,36.1344537815126,5.88235294117647,42.0168067226891,3.78151260504202,2.94117647058824,4.20168067226891,5.04201680672269
"E00021761",182,68,26,68,7,2,6,5,37.3626373626374,14.2857142857143,37.3626373626374,3.84615384615385,1.0989010989011,3.2967032967033,2.74725274725275
"E00021762",240,66,22,105,17,11,9,10,27.5,9.16666666666667,43.75,7.08333333333333,4.58333333333333,3.75,4.16666666666667
"E00021763",304,112,12,127,13,6,6,28,36.8421052631579,3.94736842105263,41.7763157894737,4.27631578947368,1.97368421052632,1.97368421052632,9.21052631578947
"E00021764",384,100,32,210,14,7,5,16,26.0416666666667,8.33333333333333,54.6875,3.64583333333333,1.82291666666667,1.30208333333333,4.16666666666667
"E00021766",333,102,16,171,13,3,8,20,30.6306306306306,4.8048048048048,51.3513513513513,3.9039039039039,0.900900900900901,2.4024024024024,6.00600600600601
"E00021767",194,28,22,105,6,11,14,8,14.4329896907216,11.340206185567,54.1237113402062,3.09278350515464,5.67010309278351,7.21649484536082,4.12371134020619
"E00167078",240,34,32,142,15,4,5,8,14.1666666666667,13.3333333333333,59.1666666666667,6.25,1.66666666666667,2.08333333333333,3.33333333333333
"E00167079",208,62,44,85,4,4,9,0,29.8076923076923,21.1538461538462,40.8653846153846,1.92307692307692,1.92307692307692,4.32692307692308,0
"E00167080",269,102,30,104,4,4,12,13,37.9182156133829,11.1524163568773,38.6617100371747,1.48698884758364,1.48698884758364,4.46096654275093,4.83271375464684
"E00167081",239,78,38,101,7,2,9,4,32.6359832635983,15.8995815899582,42.2594142259414,2.92887029288703,0.836820083682008,3.76569037656904,1.67364016736402
"E00167082",280,58,34,163,9,3,9,4,20.7142857142857,12.1428571428571,58.2142857142857,3.21428571428571,1.07142857142857,3.21428571428571,1.42857142857143
"E00167083",256,80,32,115,5,6,8,10,31.25,12.5,44.921875,1.953125,2.34375,3.125,3.90625
"E00167084",192,44,38,95,1,6,7,1,22.9166666666667,19.7916666666667,49.4791666666667,0.520833333333333,3.125,3.64583333333333,0.520833333333333
"E00167085",224,52,18,117,10,6,12,9,23.2142857142857,8.03571428571429,52.2321428571429,4.46428571428571,2.67857142857143,5.35714285714286,4.01785714285714
"E00167086",293,84,32,131,9,11,19,7,28.6689419795222,10.9215017064846,44.7098976109215,3.07167235494881,3.7542662116041,6.48464163822526,2.38907849829352
"E00167087",256,78,58,106,3,3,7,1,30.46875,22.65625,41.40625,1.171875,1.171875,2.734375,0.390625
"E00167088",197,24,46,107,7,3,9,1,12.1827411167513,23.3502538071066,54.3147208121827,3.55329949238579,1.52284263959391,4.56852791878173,0.50761421319797
"E00167089",164,14,28,94,2,3,13,10,8.53658536585366,17.0731707317073,57.3170731707317,1.21951219512195,1.82926829268293,7.92682926829268,6.09756097560976
"E00167090",155,44,32,63,3,5,8,0,28.3870967741935,20.6451612903226,40.6451612903226,1.93548387096774,3.2258064516129,5.16129032258065,0
"E00167091",270,44,46,153,9,5,8,5,16.2962962962963,17.037037037037,56.6666666666667,3.33333333333333,1.85185185185185,2.96296296296296,1.85185185185185
"E00167092",249,38,34,162,5,1,7,2,15.2610441767068,13.6546184738956,65.0602409638554,2.00803212851406,0.401606425702811,2.81124497991968,0.803212851405622
"E00167093",163,20,40,95,1,2,5,0,12.2699386503067,24.5398773006135,58.2822085889571,0.613496932515337,1.22699386503067,3.06748466257669,0
"E00167094",251,56,50,118,11,5,3,8,22.3107569721116,19.9203187250996,47.0119521912351,4.38247011952191,1.99203187250996,1.19521912350598,3.18725099601594
"E00167095",255,58,12,137,12,7,14,15,22.7450980392157,4.70588235294118,53.7254901960784,4.70588235294118,2.74509803921569,5.49019607843137,5.88235294117647
"E00167096",131,8,40,76,1,2,3,1,6.10687022900763,30.5343511450382,58.0152671755725,0.763358778625954,1.52671755725191,2.29007633587786,0.763358778625954
"E00167097",222,42,54,95,7,8,10,6,18.9189189189189,24.3243243243243,42.7927927927928,3.15315315315315,3.6036036036036,4.5045045045045,2.7027027027027
"E00167098",126,14,34,64,7,4,2,1,11.1111111111111,26.984126984127,50.7936507936508,5.55555555555556,3.17460317460317,1.58730158730159,0.793650793650794
"E00167099",109,16,26,53,8,3,3,0,14.6788990825688,23.8532110091743,48.6238532110092,7.3394495412844,2.75229357798165,2.75229357798165,0
"E00167100",509,56,76,352,7,7,9,2,11.0019646365422,14.9312377210216,69.1552062868369,1.37524557956778,1.37524557956778,1.76817288801572,0.392927308447937
"E00167101",245,44,60,125,9,3,3,1,17.9591836734694,24.4897959183673,51.0204081632653,3.6734693877551,1.22448979591837,1.22448979591837,0.408163265306122
"E00167102",246,54,18,135,13,3,20,3,21.9512195121951,7.31707317073171,54.8780487804878,5.28455284552846,1.21951219512195,8.13008130081301,1.21951219512195
"E00167103",199,60,54,75,6,2,2,0,30.1507537688442,27.1356783919598,37.6884422110553,3.01507537688442,1.00502512562814,1.00502512562814,0
"E00167104",207,38,44,101,10,1,10,3,18.3574879227053,21.256038647343,48.792270531401,4.83091787439614,0.483091787439614,4.83091787439614,1.44927536231884
"E00167105",322,138,18,125,8,8,11,14,42.8571428571429,5.59006211180124,38.8198757763975,2.48447204968944,2.48447204968944,3.41614906832298,4.34782608695652
"E00167106",283,102,44,118,9,1,7,2,36.0424028268551,15.547703180212,41.696113074205,3.18021201413428,0.353356890459364,2.47349823321555,0.706713780918728
"E00167107",191,56,36,77,5,7,10,0,29.3193717277487,18.848167539267,40.3141361256544,2.61780104712042,3.66492146596859,5.23560209424084,0
"E00167108",335,102,26,149,11,11,19,17,30.4477611940298,7.76119402985075,44.4776119402985,3.28358208955224,3.28358208955224,5.67164179104478,5.07462686567164
"E00167109",211,54,32,105,8,5,5,2,25.5924170616114,15.1658767772512,49.7630331753554,3.7914691943128,2.3696682464455,2.3696682464455,0.947867298578199
"E00167110",235,72,36,104,3,2,8,10,30.6382978723404,15.3191489361702,44.2553191489362,1.27659574468085,0.851063829787234,3.40425531914894,4.25531914893617
"E00167111",265,66,70,108,13,3,5,0,24.9056603773585,26.4150943396226,40.7547169811321,4.90566037735849,1.13207547169811,1.88679245283019,0
"E00167112",707,204,114,306,31,14,29,9,28.8543140028289,16.1244695898161,43.2814710042433,4.38472418670438,1.98019801980198,4.1018387553041,1.27298444130127
"E00167113",328,110,32,146,12,7,13,8,33.5365853658537,9.75609756097561,44.5121951219512,3.65853658536585,2.13414634146341,3.96341463414634,2.4390243902439
"E00167114",361,120,26,150,11,12,17,25,33.2409972299169,7.20221606648199,41.5512465373961,3.04709141274238,3.32409972299169,4.70914127423823,6.92520775623269
"E00167115",590,132,106,268,30,22,28,4,22.3728813559322,17.9661016949153,45.4237288135593,5.08474576271187,3.72881355932203,4.74576271186441,0.677966101694915
"E00167116",211,56,20,101,9,6,12,7,26.5402843601896,9.47867298578199,47.8672985781991,4.2654028436019,2.8436018957346,5.68720379146919,3.3175355450237
"E00167117",126,30,12,74,1,3,6,0,23.8095238095238,9.52380952380952,58.7301587301587,0.793650793650794,2.38095238095238,4.76190476190476,0
"E00167118",225,76,40,83,10,9,7,0,33.7777777777778,17.7777777777778,36.8888888888889,4.44444444444444,4,3.11111111111111,0
"E00167119",249,84,44,89,5,8,13,6,33.7349397590361,17.6706827309237,35.7429718875502,2.00803212851406,3.21285140562249,5.22088353413655,2.40963855421687
"E00167120",236,78,42,99,3,6,6,2,33.0508474576271,17.7966101694915,41.9491525423729,1.27118644067797,2.54237288135593,2.54237288135593,0.847457627118644
"E00167121",241,96,46,81,9,3,6,0,39.8340248962656,19.0871369294606,33.6099585062241,3.7344398340249,1.2448132780083,2.4896265560166,0
"E00167122",193,52,34,84,7,6,10,0,26.9430051813472,17.6165803108808,43.5233160621762,3.62694300518135,3.10880829015544,5.18134715025907,0
"E00167123",237,62,42,94,9,14,13,3,26.1603375527426,17.7215189873418,39.662447257384,3.79746835443038,5.90717299578059,5.48523206751055,1.26582278481013
"E00167124",259,78,48,110,9,5,8,1,30.1158301158301,18.5328185328185,42.4710424710425,3.47490347490348,1.93050193050193,3.08880308880309,0.386100386100386
"E00167125",156,54,18,70,5,1,6,2,34.6153846153846,11.5384615384615,44.8717948717949,3.2051282051282,0.641025641025641,3.84615384615385,1.28205128205128
"E00167126",338,114,56,147,10,4,7,0,33.7278106508876,16.5680473372781,43.491124260355,2.9585798816568,1.18343195266272,2.07100591715976,0
"E00167127",226,76,47,81,6,8,7,1,33.6283185840708,20.7964601769912,35.8407079646018,2.65486725663717,3.53982300884956,3.09734513274336,0.442477876106195
"E00167128",180,54,18,69,18,11,7,3,30,10,38.3333333333333,10,6.11111111111111,3.88888888888889,1.66666666666667
"E00167129",512,164,82,202,22,15,24,3,32.03125,16.015625,39.453125,4.296875,2.9296875,4.6875,0.5859375
"E00167130",704,210,134,283,31,16,24,6,29.8295454545455,19.0340909090909,40.1988636363636,4.40340909090909,2.27272727272727,3.40909090909091,0.852272727272727
"E00167131",119,26,14,43,6,4,11,15,21.8487394957983,11.7647058823529,36.1344537815126,5.04201680672269,3.36134453781513,9.2436974789916,12.6050420168067
"E00167132",387,86,50,198,31,3,18,1,22.2222222222222,12.9198966408269,51.1627906976744,8.01033591731266,0.775193798449612,4.65116279069767,0.258397932816538
"E00167133",144,40,8,62,5,7,15,7,27.7777777777778,5.55555555555556,43.0555555555556,3.47222222222222,4.86111111111111,10.4166666666667,4.86111111111111
"E00167134",210,72,32,79,10,2,13,2,34.2857142857143,15.2380952380952,37.6190476190476,4.76190476190476,0.952380952380952,6.19047619047619,0.952380952380952
"E00167135",228,92,50,72,5,1,8,0,40.3508771929825,21.9298245614035,31.5789473684211,2.19298245614035,0.43859649122807,3.50877192982456,0
"E00167136",140,46,18,49,3,7,10,7,32.8571428571429,12.8571428571429,35,2.14285714285714,5,7.14285714285714,5
"E00167137",210,64,44,82,6,5,8,1,30.4761904761905,20.952380952381,39.0476190476191,2.85714285714286,2.38095238095238,3.80952380952381,0.476190476190476
"E00167138",203,48,24,110,5,2,13,1,23.6453201970443,11.8226600985222,54.1871921182266,2.46305418719212,0.985221674876847,6.40394088669951,0.492610837438424
"E00167139",282,40,54,151,18,4,13,2,14.1843971631206,19.1489361702128,53.5460992907801,6.38297872340426,1.41843971631206,4.60992907801418,0.709219858156028
"E00167140",203,38,46,97,11,6,5,0,18.7192118226601,22.6600985221675,47.7832512315271,5.41871921182266,2.95566502463054,2.46305418719212,0
"E00167141",296,80,46,146,15,3,6,0,27.027027027027,15.5405405405405,49.3243243243243,5.06756756756757,1.01351351351351,2.02702702702703,0
"E00167142",418,100,84,188,12,8,20,6,23.9234449760766,20.0956937799043,44.9760765550239,2.87081339712919,1.91387559808612,4.78468899521531,1.43540669856459
"E00167143",264,86,16,129,11,8,6,8,32.5757575757576,6.06060606060606,48.8636363636364,4.16666666666667,3.03030303030303,2.27272727272727,3.03030303030303
"E00167144",308,112,16,111,22,10,18,19,36.3636363636364,5.19480519480519,36.038961038961,7.14285714285714,3.24675324675325,5.84415584415584,6.16883116883117
"E00167145",180,52,28,82,9,3,6,0,28.8888888888889,15.5555555555556,45.5555555555556,5,1.66666666666667,3.33333333333333,0
"E00167146",277,94,44,122,9,4,3,1,33.9350180505415,15.884476534296,44.043321299639,3.24909747292419,1.44404332129964,1.08303249097473,0.36101083032491
"E00167147",160,40,16,72,9,10,10,3,25,10,45,5.625,6.25,6.25,1.875
"E00167148",185,52,34,79,10,0,8,2,28.1081081081081,18.3783783783784,42.7027027027027,5.40540540540541,0,4.32432432432432,1.08108108108108
"E00167149",137,46,24,56,6,2,1,2,33.5766423357664,17.5182481751825,40.8759124087591,4.37956204379562,1.45985401459854,0.72992700729927,1.45985401459854
"E00167150",341,86,62,174,7,5,7,0,25.2199413489736,18.1818181818182,51.0263929618768,2.05278592375367,1.46627565982405,2.05278592375367,0
"E00167151",390,105,80,162,18,8,10,7,26.9230769230769,20.5128205128205,41.5384615384615,4.61538461538462,2.05128205128205,2.56410256410256,1.79487179487179
"E00167152",161,40,36,63,8,4,9,1,24.8447204968944,22.360248447205,39.1304347826087,4.96894409937888,2.48447204968944,5.59006211180124,0.62111801242236
"E00167153",253,70,30,117,11,11,12,2,27.6679841897233,11.8577075098814,46.2450592885375,4.34782608695652,4.34782608695652,4.74308300395257,0.790513833992095
"E00167154",190,44,42,94,2,3,4,1,23.1578947368421,22.1052631578947,49.4736842105263,1.05263157894737,1.57894736842105,2.10526315789474,0.526315789473684
"E00167155",282,60,56,146,7,5,7,1,21.2765957446809,19.8581560283688,51.7730496453901,2.4822695035461,1.77304964539007,2.4822695035461,0.354609929078014
"E00167156",251,90,10,104,11,8,20,8,35.8565737051793,3.98406374501992,41.4342629482072,4.38247011952191,3.18725099601594,7.96812749003984,3.18725099601594
"E00167157",302,108,68,107,12,3,4,0,35.7615894039735,22.5165562913907,35.4304635761589,3.97350993377483,0.993377483443709,1.32450331125828,0
"E00167158",241,106,22,78,21,5,9,0,43.9834024896266,9.12863070539419,32.3651452282158,8.71369294605809,2.0746887966805,3.7344398340249,0
"E00167159",194,60,42,74,7,3,7,1,30.9278350515464,21.6494845360825,38.1443298969072,3.60824742268041,1.54639175257732,3.60824742268041,0.515463917525773
"E00167160",238,72,16,113,6,10,10,11,30.2521008403361,6.72268907563025,47.4789915966387,2.52100840336134,4.20168067226891,4.20168067226891,4.6218487394958
"E00167161",230,80,18,89,9,10,15,9,34.7826086956522,7.82608695652174,38.695652173913,3.91304347826087,4.34782608695652,6.52173913043478,3.91304347826087
"E00167162",305,104,60,111,8,8,12,2,34.0983606557377,19.672131147541,36.3934426229508,2.62295081967213,2.62295081967213,3.9344262295082,0.655737704918033
"E00167163",246,42,36,147,8,3,6,4,17.0731707317073,14.6341463414634,59.7560975609756,3.2520325203252,1.21951219512195,2.4390243902439,1.6260162601626
"E00167164",85,26,20,27,2,3,5,2,30.5882352941176,23.5294117647059,31.7647058823529,2.35294117647059,3.52941176470588,5.88235294117647,2.35294117647059
"E00167165",225,56,42,104,10,4,9,0,24.8888888888889,18.6666666666667,46.2222222222222,4.44444444444444,1.77777777777778,4,0
"E00167166",432,50,38,327,11,2,4,0,11.5740740740741,8.7962962962963,75.6944444444444,2.5462962962963,0.462962962962963,0.925925925925926,0
"E00167167",264,26,58,159,14,5,2,0,9.84848484848485,21.969696969697,60.2272727272727,5.3030303030303,1.89393939393939,0.757575757575758,0
"E00167168",246,46,52,124,6,10,6,2,18.6991869918699,21.1382113821138,50.4065040650407,2.4390243902439,4.0650406504065,2.4390243902439,0.813008130081301
"E00167169",226,42,24,111,13,9,20,7,18.5840707964602,10.6194690265487,49.1150442477876,5.75221238938053,3.98230088495575,8.84955752212389,3.09734513274336
"E00167170",149,60,22,53,9,2,3,0,40.2684563758389,14.7651006711409,35.5704697986577,6.04026845637584,1.34228187919463,2.01342281879195,0
"E00167171",152,68,7,54,6,5,5,7,44.7368421052632,4.60526315789474,35.5263157894737,3.94736842105263,3.28947368421053,3.28947368421053,4.60526315789474
"E00167172",167,10,34,111,3,4,4,1,5.98802395209581,20.3592814371257,66.4670658682635,1.79640718562874,2.39520958083832,2.39520958083832,0.598802395209581
"E00167173",363,160,15,131,17,7,24,9,44.0771349862259,4.13223140495868,36.0881542699724,4.6831955922865,1.92837465564738,6.61157024793388,2.47933884297521
"E00167174",221,88,40,78,4,1,9,1,39.8190045248869,18.0995475113122,35.2941176470588,1.80995475113122,0.452488687782805,4.07239819004525,0.452488687782805
"E00167175",193,64,28,56,17,9,14,5,33.160621761658,14.5077720207254,29.0155440414508,8.80829015544041,4.66321243523316,7.25388601036269,2.59067357512953
"E00167176",305,32,46,191,8,8,17,3,10.4918032786885,15.0819672131148,62.6229508196721,2.62295081967213,2.62295081967213,5.57377049180328,0.983606557377049
"E00167177",246,46,56,137,0,3,3,1,18.6991869918699,22.7642276422764,55.6910569105691,0,1.21951219512195,1.21951219512195,0.40650406504065
"E00167178",265,66,30,138,6,6,13,6,24.9056603773585,11.3207547169811,52.0754716981132,2.26415094339623,2.26415094339623,4.90566037735849,2.26415094339623
"E00167179",234,18,44,157,3,6,6,0,7.69230769230769,18.8034188034188,67.0940170940171,1.28205128205128,2.56410256410256,2.56410256410256,0
"E00167180",212,76,30,91,1,4,8,2,35.8490566037736,14.1509433962264,42.9245283018868,0.471698113207547,1.88679245283019,3.77358490566038,0.943396226415094
"E00167181",141,26,22,74,8,1,8,2,18.4397163120567,15.6028368794326,52.4822695035461,5.67375886524823,0.709219858156028,5.67375886524823,1.41843971631206
"E00167182",101,28,16,41,2,4,7,3,27.7227722772277,15.8415841584158,40.5940594059406,1.98019801980198,3.96039603960396,6.93069306930693,2.97029702970297
"E00167183",112,54,20,28,5,2,3,0,48.2142857142857,17.8571428571429,25,4.46428571428571,1.78571428571429,2.67857142857143,0
"E00167184",152,38,22,77,2,2,10,1,25,14.4736842105263,50.6578947368421,1.31578947368421,1.31578947368421,6.57894736842105,0.657894736842105
"E00167185",192,48,12,81,2,11,22,16,25,6.25,42.1875,1.04166666666667,5.72916666666667,11.4583333333333,8.33333333333333
"E00167186",236,28,50,143,2,3,6,4,11.864406779661,21.1864406779661,60.5932203389831,0.847457627118644,1.27118644067797,2.54237288135593,1.69491525423729
"E00167187",241,44,44,135,4,6,4,4,18.2572614107884,18.2572614107884,56.0165975103734,1.6597510373444,2.4896265560166,1.6597510373444,1.6597510373444
"E00167188",285,42,84,143,3,2,10,1,14.7368421052632,29.4736842105263,50.1754385964912,1.05263157894737,0.701754385964912,3.50877192982456,0.350877192982456
"E00167189",252,44,38,150,1,4,11,4,17.4603174603175,15.0793650793651,59.5238095238095,0.396825396825397,1.58730158730159,4.36507936507936,1.58730158730159
"E00167190",183,30,32,99,7,4,9,2,16.3934426229508,17.4863387978142,54.0983606557377,3.82513661202186,2.18579234972678,4.91803278688525,1.09289617486339
"E00167191",208,28,70,95,3,3,7,2,13.4615384615385,33.6538461538462,45.6730769230769,1.44230769230769,1.44230769230769,3.36538461538462,0.961538461538462
"E00167192",206,50,34,105,4,3,7,3,24.2718446601942,16.504854368932,50.9708737864078,1.94174757281553,1.45631067961165,3.39805825242718,1.45631067961165
"E00167193",176,46,16,76,3,5,21,9,26.1363636363636,9.09090909090909,43.1818181818182,1.70454545454545,2.84090909090909,11.9318181818182,5.11363636363636
"E00167194",215,48,40,107,6,3,9,2,22.3255813953488,18.6046511627907,49.7674418604651,2.7906976744186,1.3953488372093,4.18604651162791,0.930232558139535
"E00167195",161,44,26,75,6,3,6,1,27.3291925465839,16.1490683229814,46.583850931677,3.72670807453416,1.86335403726708,3.72670807453416,0.62111801242236
"E00167196",163,56,6,63,3,4,18,13,34.3558282208589,3.68098159509202,38.6503067484663,1.84049079754601,2.45398773006135,11.0429447852761,7.97546012269939
"E00167197",209,42,20,92,4,5,19,27,20.0956937799043,9.56937799043062,44.0191387559809,1.91387559808612,2.39234449760766,9.09090909090909,12.9186602870813
"E00167198",396,116,42,171,7,17,21,22,29.2929292929293,10.6060606060606,43.1818181818182,1.76767676767677,4.29292929292929,5.3030303030303,5.55555555555556
"E00167199",155,24,32,92,0,2,5,0,15.4838709677419,20.6451612903226,59.3548387096774,0,1.29032258064516,3.2258064516129,0
"E00167200",201,42,40,110,2,2,5,0,20.8955223880597,19.9004975124378,54.726368159204,0.995024875621891,0.995024875621891,2.48756218905473,0
"E00167201",239,88,16,84,5,11,20,15,36.8200836820084,6.69456066945607,35.1464435146443,2.09205020920502,4.60251046025105,8.36820083682008,6.27615062761506
"E00167202",165,40,8,55,11,6,24,21,24.2424242424242,4.84848484848485,33.3333333333333,6.66666666666667,3.63636363636364,14.5454545454545,12.7272727272727
"E00167203",317,94,28,161,8,8,8,10,29.6529968454259,8.83280757097792,50.788643533123,2.52365930599369,2.52365930599369,2.52365930599369,3.15457413249211
"E00167204",229,44,60,115,1,2,6,1,19.2139737991266,26.2008733624454,50.2183406113537,0.436681222707424,0.873362445414847,2.62008733624454,0.436681222707424
"E00167205",225,74,18,83,18,7,11,14,32.8888888888889,8,36.8888888888889,8,3.11111111111111,4.88888888888889,6.22222222222222
"E00167206",278,98,21,114,7,3,18,17,35.2517985611511,7.55395683453237,41.0071942446043,2.51798561151079,1.07913669064748,6.47482014388489,6.11510791366906
"E00167207",244,70,56,109,4,3,2,0,28.6885245901639,22.9508196721311,44.672131147541,1.63934426229508,1.22950819672131,0.819672131147541,0
"E00167208",255,56,66,121,2,2,6,2,21.9607843137255,25.8823529411765,47.4509803921569,0.784313725490196,0.784313725490196,2.35294117647059,0.784313725490196
"E00167209",290,76,76,119,2,6,10,1,26.2068965517241,26.2068965517241,41.0344827586207,0.689655172413793,2.06896551724138,3.44827586206897,0.344827586206897
"E00167210",127,38,38,47,0,1,2,1,29.9212598425197,29.9212598425197,37.007874015748,0,0.78740157480315,1.5748031496063,0.78740157480315
"E00167211",278,80,20,136,10,6,12,14,28.7769784172662,7.19424460431655,48.9208633093525,3.59712230215827,2.15827338129496,4.31654676258993,5.03597122302158
"E00167212",195,82,8,65,7,11,17,5,42.0512820512821,4.1025641025641,33.3333333333333,3.58974358974359,5.64102564102564,8.71794871794872,2.56410256410256
"E00167213",277,94,8,126,18,11,6,14,33.9350180505415,2.88808664259928,45.4873646209386,6.49819494584837,3.97111913357401,2.16606498194946,5.05415162454874
"E00167214",265,66,22,140,13,6,9,9,24.9056603773585,8.30188679245283,52.8301886792453,4.90566037735849,2.26415094339623,3.39622641509434,3.39622641509434
"E00167215",266,94,36,106,13,6,8,3,35.3383458646617,13.5338345864662,39.8496240601504,4.88721804511278,2.25563909774436,3.00751879699248,1.12781954887218
"E00167216",256,78,20,111,10,12,18,7,30.46875,7.8125,43.359375,3.90625,4.6875,7.03125,2.734375
"E00167217",213,72,14,96,6,3,8,14,33.8028169014084,6.57276995305164,45.0704225352113,2.8169014084507,1.40845070422535,3.75586854460094,6.57276995305164
"E00167218",222,70,36,92,4,9,10,1,31.5315315315315,16.2162162162162,41.4414414414414,1.8018018018018,4.05405405405405,4.5045045045045,0.45045045045045
"E00167219",201,80,14,72,4,12,6,13,39.8009950248756,6.96517412935323,35.8208955223881,1.99004975124378,5.97014925373134,2.98507462686567,6.46766169154229
"E00167220",218,50,40,114,8,0,6,0,22.9357798165138,18.348623853211,52.2935779816514,3.6697247706422,0,2.75229357798165,0
"E00167221",315,104,38,118,12,13,18,12,33.015873015873,12.0634920634921,37.4603174603175,3.80952380952381,4.12698412698413,5.71428571428571,3.80952380952381
"E00167222",231,78,10,98,21,6,5,13,33.7662337662338,4.32900432900433,42.4242424242424,9.09090909090909,2.5974025974026,2.16450216450216,5.62770562770563
"E00167223",257,90,28,108,9,5,12,5,35.0194552529183,10.8949416342412,42.0233463035019,3.50194552529183,1.94552529182879,4.66926070038911,1.94552529182879
"E00167224",224,66,36,84,10,9,11,8,29.4642857142857,16.0714285714286,37.5,4.46428571428571,4.01785714285714,4.91071428571429,3.57142857142857
"E00167225",232,100,16,91,2,7,11,5,43.1034482758621,6.89655172413793,39.2241379310345,0.862068965517241,3.01724137931034,4.74137931034483,2.1551724137931
"E00167226",207,50,46,95,2,4,9,1,24.1545893719807,22.2222222222222,45.8937198067633,0.966183574879227,1.93236714975845,4.34782608695652,0.483091787439614
"E00167227",279,73,32,140,8,6,11,9,26.1648745519713,11.4695340501792,50.179211469534,2.8673835125448,2.1505376344086,3.9426523297491,3.2258064516129
"E00167228",215,64,24,97,5,3,14,8,29.7674418604651,11.1627906976744,45.1162790697674,2.32558139534884,1.3953488372093,6.51162790697674,3.72093023255814
"E00167229",241,78,18,98,13,7,9,18,32.3651452282158,7.46887966804979,40.6639004149378,5.39419087136929,2.9045643153527,3.7344398340249,7.46887966804979
"E00167230",183,40,52,72,9,2,7,1,21.8579234972678,28.4153005464481,39.344262295082,4.91803278688525,1.09289617486339,3.82513661202186,0.546448087431694
"E00167231",219,60,14,119,5,4,8,9,27.3972602739726,6.39269406392694,54.337899543379,2.28310502283105,1.82648401826484,3.65296803652968,4.10958904109589
"E00167232",179,36,30,98,3,3,7,2,20.1117318435754,16.7597765363128,54.7486033519553,1.67597765363128,1.67597765363128,3.91061452513966,1.11731843575419
"E00167233",157,56,28,54,4,4,10,1,35.6687898089172,17.8343949044586,34.3949044585987,2.54777070063694,2.54777070063694,6.36942675159236,0.636942675159236
"E00167234",268,94,32,102,7,8,14,11,35.0746268656716,11.9402985074627,38.0597014925373,2.61194029850746,2.98507462686567,5.22388059701492,4.1044776119403
"E00167235",342,128,12,146,18,6,16,16,37.4269005847953,3.50877192982456,42.6900584795322,5.26315789473684,1.75438596491228,4.67836257309941,4.67836257309941
"E00167236",171,26,48,87,4,1,5,0,15.2046783625731,28.0701754385965,50.8771929824561,2.33918128654971,0.584795321637427,2.92397660818713,0
"E00167237",175,48,42,73,4,3,4,1,27.4285714285714,24,41.7142857142857,2.28571428571429,1.71428571428571,2.28571428571429,0.571428571428571
"E00167238",249,96,19,91,11,5,11,16,38.5542168674699,7.63052208835341,36.5461847389558,4.41767068273092,2.00803212851406,4.41767068273092,6.42570281124498
"E00167239",125,30,16,62,2,7,7,1,24,12.8,49.6,1.6,5.6,5.6,0.8
