"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E01004249",718,97,211,91,83,42,38,58,13,46,39,24,11,20,25,13.5097493036212,29.3871866295265,12.6740947075209,11.5598885793872,5.84958217270195,5.2924791086351,8.07799442896936,1.81058495821727,6.4066852367688,5.43175487465181,3.34261838440111,1.53203342618384,2.78551532033426,3.48189415041783
"E01004250",752,84,268,70,91,49,37,55,15,64,19,30,14,24,46,11.1702127659574,35.6382978723404,9.30851063829787,12.1010638297872,6.51595744680851,4.92021276595745,7.31382978723404,1.99468085106383,8.51063829787234,2.52659574468085,3.98936170212766,1.86170212765957,3.19148936170213,6.11702127659574
"E01004251",805,112,284,92,65,59,41,59,12,48,33,19,1,10,27,13.9130434782609,35.2795031055901,11.4285714285714,8.07453416149068,7.32919254658385,5.09316770186335,7.32919254658385,1.49068322981366,5.96273291925466,4.09937888198758,2.36024844720497,0.124223602484472,1.24223602484472,3.35403726708075
"E01004252",1058,99,510,104,86,42,32,75,20,49,41,14,13,15,35,9.35727788279773,48.2041587901701,9.82986767485822,8.12854442344045,3.96975425330813,3.02457466918715,7.08884688090737,1.89035916824197,4.63137996219282,3.87523629489603,1.32325141776938,1.22873345935728,1.41776937618147,3.30812854442344
"E01004253",798,115,244,108,81,43,40,59,18,47,43,24,13,12,33,14.4110275689223,30.5764411027569,13.5338345864662,10.1503759398496,5.38847117794486,5.0125313283208,7.39348370927318,2.25563909774436,5.88972431077694,5.38847117794486,3.00751879699248,1.62907268170426,1.50375939849624,4.13533834586466
"E01004254",1062,34,744,138,39,22,14,39,5,11,16,7,3,6,10,3.2015065913371,70.0564971751412,12.9943502824859,3.67231638418079,2.07156308851224,1.31826741996234,3.67231638418079,0.470809792843691,1.03578154425612,1.50659133709981,0.659133709981168,0.282485875706215,0.564971751412429,0.941619585687382
"E01004255",647,74,248,69,59,32,16,53,5,57,34,21,7,15,19,11.4374034003091,38.3307573415765,10.6646058732612,9.11901081916538,4.94590417310665,2.47295208655332,8.19165378670788,0.772797527047913,8.80989180834621,5.25502318392581,3.24574961360124,1.08191653786708,2.31839258114374,2.93663060278207
"E01004256",608,86,206,51,60,49,30,46,13,46,21,17,8,10,30,14.1447368421053,33.8815789473684,8.38815789473684,9.86842105263158,8.05921052631579,4.93421052631579,7.56578947368421,2.13815789473684,7.56578947368421,3.45394736842105,2.79605263157895,1.31578947368421,1.64473684210526,4.93421052631579
"E01004257",595,82,184,59,82,44,28,50,13,32,21,17,6,15,43,13.781512605042,30.9243697478992,9.91596638655462,13.781512605042,7.39495798319328,4.70588235294118,8.40336134453782,2.18487394957983,5.3781512605042,3.52941176470588,2.85714285714286,1.00840336134454,2.52100840336134,7.22689075630252
"E01004258",674,37,356,114,31,16,38,30,6,26,20,10,4,8,16,5.48961424332344,52.8189910979229,16.9139465875371,4.59940652818991,2.37388724035608,5.6379821958457,4.45103857566766,0.890207715133531,3.85756676557863,2.9673590504451,1.48367952522255,0.593471810089021,1.18694362017804,2.37388724035608
"E01004259",733,69,353,109,45,30,32,35,3,29,28,9,5,4,21,9.41336971350614,48.1582537517053,14.8703956343793,6.13915416098226,4.09276944065484,4.3656207366985,4.77489768076398,0.409276944065484,3.95634379263302,3.81991814461119,1.22783083219645,0.682128240109141,0.545702592087312,2.86493860845839
"E01004260",643,78,237,62,57,33,32,64,14,34,32,21,7,13,20,12.1306376360809,36.8584758942457,9.64230171073095,8.8646967340591,5.13219284603421,4.97667185069984,9.95334370139969,2.17729393468118,5.28771384136858,4.97667185069984,3.26594090202177,1.08864696734059,2.02177293934681,3.1104199066874
"E01004261",998,66,93,44,40,172,18,514,6,23,22,13,3,12,17,6.61322645290581,9.3186372745491,4.40881763527054,4.00801603206413,17.2344689378758,1.80360721442886,51.503006012024,0.601202404809619,2.30460921843687,2.20440881763527,1.30260521042084,0.30060120240481,1.20240480961924,1.70340681362725
"E01004262",730,63,159,39,48,106,34,241,6,18,16,14,14,8,22,8.63013698630137,21.7808219178082,5.34246575342466,6.57534246575342,14.5205479452055,4.65753424657534,33.013698630137,0.821917808219178,2.46575342465753,2.19178082191781,1.91780821917808,1.91780821917808,1.0958904109589,3.01369863013699
"E01004263",493,61,171,45,35,23,32,60,12,35,19,3,6,8,16,12.3732251521298,34.6855983772819,9.12778904665314,7.09939148073022,4.66531440162272,6.49087221095335,12.1703853955375,2.4340770791075,7.09939148073022,3.85395537525355,0.608519269776876,1.21703853955375,1.62271805273834,3.24543610547667
"E01004264",551,84,141,44,63,65,30,72,8,22,22,13,16,14,38,15.2450090744102,25.5898366606171,7.98548094373866,11.4337568058076,11.7967332123412,5.44464609800363,13.0671506352087,1.4519056261343,3.99274047186933,3.99274047186933,2.35934664246824,2.9038112522686,2.54083484573503,6.89655172413793
"E01004266",567,59,247,67,54,27,29,37,5,32,10,16,4,9,21,10.4056437389771,43.5626102292769,11.8165784832451,9.52380952380952,4.76190476190476,5.11463844797178,6.52557319223986,0.881834215167548,5.64373897707231,1.7636684303351,2.82186948853616,0.705467372134039,1.58730158730159,3.7037037037037
"E01004267",754,69,356,68,52,45,22,75,9,34,24,21,6,10,20,9.15119363395226,47.2148541114058,9.01856763925729,6.89655172413793,5.96816976127321,2.91777188328912,9.94694960212202,1.19363395225464,4.50928381962865,3.18302387267904,2.78514588859416,0.795755968169761,1.3262599469496,2.6525198938992
"E01004268",650,81,218,59,83,34,15,58,16,55,31,14,15,9,46,12.4615384615385,33.5384615384615,9.07692307692308,12.7692307692308,5.23076923076923,2.30769230769231,8.92307692307692,2.46153846153846,8.46153846153846,4.76923076923077,2.15384615384615,2.30769230769231,1.38461538461538,7.07692307692308
"E01004269",762,87,252,61,76,60,35,114,14,35,28,27,8,25,27,11.4173228346457,33.0708661417323,8.00524934383202,9.9737532808399,7.8740157480315,4.59317585301837,14.9606299212598,1.83727034120735,4.59317585301837,3.6745406824147,3.54330708661417,1.0498687664042,3.28083989501312,3.54330708661417
"E01004270",1011,76,379,110,65,106,25,172,11,19,48,19,8,17,17,7.51730959446093,37.4876360039565,10.8803165182987,6.42927794263106,10.484668644906,2.47279920870425,17.0128585558853,1.08803165182987,1.87932739861523,4.74777448071217,1.87932739861523,0.791295746785361,1.68150346191889,1.68150346191889
"E01004271",504,80,141,61,69,24,23,60,10,21,15,14,16,16,28,15.8730158730159,27.9761904761905,12.1031746031746,13.6904761904762,4.76190476190476,4.56349206349206,11.9047619047619,1.98412698412698,4.16666666666667,2.97619047619048,2.77777777777778,3.17460317460317,3.17460317460317,5.55555555555556
"E01004272",714,114,203,47,81,75,36,67,17,48,26,27,5,26,26,15.9663865546218,28.4313725490196,6.58263305322129,11.3445378151261,10.5042016806723,5.04201680672269,9.38375350140056,2.38095238095238,6.72268907563025,3.64145658263305,3.78151260504202,0.700280112044818,3.64145658263305,3.64145658263305
"E01004273",652,91,172,51,78,61,29,66,17,51,36,33,9,21,32,13.9570552147239,26.3803680981595,7.82208588957055,11.9631901840491,9.3558282208589,4.4478527607362,10.1226993865031,2.60736196319018,7.82208588957055,5.52147239263804,5.06134969325153,1.38036809815951,3.22085889570552,4.9079754601227
"E01004274",759,67,334,66,73,35,34,74,15,38,23,30,11,18,28,8.82740447957839,44.0052700922266,8.69565217391304,9.61791831357049,4.61133069828722,4.47957839262187,9.74967061923584,1.97628458498024,5.00658761528327,3.03030303030303,3.95256916996047,1.44927536231884,2.37154150197628,3.68906455862978
"E01004275",731,48,423,86,35,24,35,42,7,21,10,11,3,5,16,6.56634746922025,57.8659370725034,11.7647058823529,4.78796169630643,3.28317373461012,4.78796169630643,5.74555403556772,0.957592339261286,2.87277701778386,1.36798905608755,1.50478796169631,0.410396716826265,0.683994528043776,2.18878248974008
"E01004276",1008,26,709,125,21,29,29,43,2,6,18,5,2,1,7,2.57936507936508,70.3373015873016,12.4007936507937,2.08333333333333,2.87698412698413,2.87698412698413,4.26587301587302,0.198412698412698,0.595238095238095,1.78571428571429,0.496031746031746,0.198412698412698,0.0992063492063492,0.694444444444444
"E01004277",858,26,598,106,12,20,26,39,3,14,14,1,3,1,6,3.03030303030303,69.6969696969697,12.3543123543124,1.3986013986014,2.33100233100233,3.03030303030303,4.54545454545455,0.34965034965035,1.63170163170163,1.63170163170163,0.116550116550117,0.34965034965035,0.116550116550117,0.699300699300699
"E01004280",747,56,389,85,63,23,32,55,8,21,15,13,14,9,33,7.49665327978581,52.0749665327979,11.3788487282463,8.43373493975904,3.07898259705489,4.28380187416332,7.36278447121821,1.07095046854083,2.81124497991968,2.00803212851406,1.74029451137885,1.87416331994645,1.20481927710843,4.41767068273092
"E01004281",822,30,547,91,34,29,15,54,5,6,11,7,8,2,14,3.64963503649635,66.5450121654501,11.0705596107056,4.13625304136253,3.52798053527981,1.82481751824817,6.56934306569343,0.608272506082725,0.72992700729927,1.338199513382,0.851581508515815,0.97323600973236,0.24330900243309,1.70316301703163
"E01004283",843,115,230,80,66,77,39,118,23,53,42,26,15,14,23,13.6417556346382,27.2835112692764,9.48991696322657,7.82918149466192,9.13404507710558,4.62633451957295,13.9976275207592,2.72835112692764,6.2870699881376,4.98220640569395,3.08422301304864,1.77935943060498,1.66073546856465,2.72835112692764
"E01004284",853,96,371,70,82,46,37,60,14,51,26,24,14,19,42,11.2543962485346,43.4935521688159,8.2063305978898,9.61313012895662,5.39273153575615,4.33763188745604,7.03399765533412,1.64126611957796,5.978898007034,3.04806565064478,2.81359906213365,1.64126611957796,2.2274325908558,4.92379835873388
"E01004285",778,114,187,82,92,64,39,98,22,35,45,27,9,25,38,14.6529562982005,24.0359897172237,10.5398457583548,11.8251928020566,8.22622107969152,5.01285347043702,12.5964010282776,2.82776349614396,4.4987146529563,5.7840616966581,3.47043701799486,1.15681233933162,3.2133676092545,4.88431876606684
"E01004286",831,95,298,87,97,44,43,69,15,49,34,37,9,28,35,11.4320096269555,35.8604091456077,10.4693140794224,11.6726835138387,5.29482551143201,5.17448856799037,8.30324909747292,1.80505415162455,5.89651022864019,4.09145607701564,4.45246690734055,1.08303249097473,3.36943441636582,4.21179302045728
"E01004287",793,93,272,74,50,53,57,82,15,67,30,13,5,7,16,11.7276166456494,34.3001261034048,9.33165195460277,6.30517023959647,6.68348045397226,7.18789407313997,10.3404791929382,1.89155107187894,8.44892812105927,3.78310214375788,1.63934426229508,0.630517023959647,0.882723833543506,2.01765447667087
"E01004288",548,74,165,52,71,36,30,49,11,31,29,19,10,16,27,13.5036496350365,30.1094890510949,9.48905109489051,12.956204379562,6.56934306569343,5.47445255474453,8.94160583941606,2.00729927007299,5.65693430656934,5.29197080291971,3.46715328467153,1.82481751824817,2.91970802919708,4.92700729927007
"E01004289",723,80,215,78,56,69,38,113,11,41,22,18,8,12,24,11.0650069156293,29.7372060857538,10.7883817427386,7.74550484094053,9.54356846473029,5.25587828492393,15.6293222683264,1.52143845089903,5.67081604426003,3.04287690179806,2.4896265560166,1.10650069156293,1.6597510373444,3.3195020746888
"E01004290",526,51,211,61,21,32,30,74,8,21,17,2,2,0,9,9.6958174904943,40.1140684410646,11.5969581749049,3.99239543726236,6.08365019011407,5.70342205323194,14.0684410646388,1.52091254752852,3.99239543726236,3.2319391634981,0.380228136882129,0.380228136882129,0,1.71102661596958
"E01004291",910,32,598,140,28,11,35,31,4,19,12,6,8,2,10,3.51648351648352,65.7142857142857,15.3846153846154,3.07692307692308,1.20879120879121,3.84615384615385,3.40659340659341,0.43956043956044,2.08791208791209,1.31868131868132,0.659340659340659,0.879120879120879,0.21978021978022,1.0989010989011
"E01004292",876,38,602,105,13,29,27,41,3,12,6,1,3,2,6,4.337899543379,68.7214611872146,11.986301369863,1.48401826484018,3.31050228310502,3.08219178082192,4.68036529680365,0.342465753424658,1.36986301369863,0.684931506849315,0.114155251141553,0.342465753424658,0.228310502283105,0.684931506849315
"E01004293",1036,42,690,142,40,15,46,32,2,15,12,8,9,5,21,4.05405405405405,66.6023166023166,13.7065637065637,3.86100386100386,1.44787644787645,4.44015444015444,3.08880308880309,0.193050193050193,1.44787644787645,1.15830115830116,0.772200772200772,0.868725868725869,0.482625482625483,2.02702702702703
"E01004294",885,54,491,88,58,30,29,44,10,53,28,7,7,7,27,6.10169491525424,55.4802259887006,9.94350282485876,6.55367231638418,3.38983050847458,3.27683615819209,4.97175141242938,1.12994350282486,5.98870056497175,3.1638418079096,0.790960451977401,0.790960451977401,0.790960451977401,3.05084745762712
"E01004295",535,104,149,49,51,40,24,46,16,29,27,17,8,11,19,19.4392523364486,27.8504672897196,9.1588785046729,9.53271028037383,7.47663551401869,4.48598130841121,8.5981308411215,2.99065420560748,5.42056074766355,5.04672897196262,3.17757009345794,1.49532710280374,2.05607476635514,3.55140186915888
"E01004296",690,65,303,73,54,44,33,44,12,40,22,18,11,11,22,9.42028985507246,43.9130434782609,10.5797101449275,7.82608695652174,6.3768115942029,4.78260869565217,6.3768115942029,1.73913043478261,5.79710144927536,3.18840579710145,2.60869565217391,1.59420289855072,1.59420289855072,3.18840579710145
"E01004297",846,33,557,126,20,6,24,41,9,14,16,3,4,1,8,3.90070921985816,65.839243498818,14.8936170212766,2.36406619385343,0.709219858156028,2.83687943262411,4.84633569739953,1.06382978723404,1.6548463356974,1.89125295508274,0.354609929078014,0.472813238770686,0.118203309692671,0.945626477541371
"E01004298",614,86,216,61,56,32,32,52,4,42,33,12,18,3,35,14.0065146579805,35.1791530944625,9.93485342019544,9.12052117263844,5.21172638436482,5.21172638436482,8.46905537459283,0.651465798045603,6.84039087947883,5.37459283387622,1.95439739413681,2.93159609120521,0.488599348534202,5.70032573289902
"E01004300",514,64,163,50,42,19,41,58,5,49,23,7,6,7,17,12.4513618677043,31.7120622568093,9.72762645914397,8.17120622568093,3.69649805447471,7.97665369649805,11.284046692607,0.972762645914397,9.53307392996109,4.47470817120623,1.36186770428016,1.16731517509728,1.36186770428016,3.30739299610895
"E01004301",490,57,177,53,38,41,13,55,13,26,17,11,9,7,20,11.6326530612245,36.1224489795918,10.8163265306122,7.75510204081633,8.36734693877551,2.6530612244898,11.2244897959184,2.6530612244898,5.30612244897959,3.46938775510204,2.24489795918367,1.83673469387755,1.42857142857143,4.08163265306122
