"GeographyCode","KS404EW0001","KS404EW0002","KS404EW0003","KS404EW0004","KS404EW0005","KS404EW0006","KS404EW0007","KS404EW0008","KS404EW0009","KS404EW0010","KS404EW0011","KS404EW0012"
"E00021204",145,96,39,8,2,0,61,66.2068965517241,26.8965517241379,5.51724137931035,1.37931034482759,0
"E00021205",100,68,28,4,0,0,36,68,28,4,0,0
"E00021206",78,47,27,4,0,0,35,60.2564102564103,34.6153846153846,5.12820512820513,0,0
"E00021207",164,129,34,1,0,0,36,78.6585365853659,20.7317073170732,0.609756097560976,0,0
"E00021208",108,74,31,3,0,0,37,68.5185185185185,28.7037037037037,2.77777777777778,0,0
"E00021209",72,50,18,4,0,0,26,69.4444444444444,25,5.55555555555556,0,0
"E00021210",78,43,28,7,0,0,42,55.1282051282051,35.8974358974359,8.97435897435897,0,0
"E00021211",135,106,25,3,1,0,34,78.5185185185185,18.5185185185185,2.22222222222222,0.740740740740741,0
"E00021212",75,47,25,3,0,0,31,62.6666666666667,33.3333333333333,4,0,0
"E00021213",132,89,41,1,1,0,46,67.4242424242424,31.0606060606061,0.757575757575758,0.757575757575758,0
"E00021214",156,116,33,7,0,0,47,74.3589743589744,21.1538461538462,4.48717948717949,0,0
"E00021215",181,118,58,5,0,0,68,65.1933701657459,32.0441988950276,2.76243093922652,0,0
"E00021216",163,135,24,4,0,0,32,82.8220858895705,14.7239263803681,2.45398773006135,0,0
"E00021217",225,182,40,1,0,2,56,80.8888888888889,17.7777777777778,0.444444444444444,0,0.888888888888889
"E00021218",201,82,83,30,6,0,161,40.7960199004975,41.2935323383085,14.9253731343284,2.98507462686567,0
"E00021219",107,57,36,11,3,0,67,53.2710280373832,33.6448598130841,10.2803738317757,2.80373831775701,0
"E00021220",181,103,67,10,0,1,91,56.9060773480663,37.0165745856354,5.52486187845304,0,0.552486187845304
"E00021223",195,85,91,18,1,0,130,43.5897435897436,46.6666666666667,9.23076923076923,0.512820512820513,0
"E00021224",168,98,53,12,5,0,92,58.3333333333333,31.547619047619,7.14285714285714,2.97619047619048,0
"E00021225",152,89,54,8,0,1,74,58.5526315789474,35.5263157894737,5.26315789473684,0,0.657894736842105
"E00021227",118,47,55,12,2,2,93,39.8305084745763,46.6101694915254,10.1694915254237,1.69491525423729,1.69491525423729
"E00021228",135,80,42,12,1,0,69,59.2592592592593,31.1111111111111,8.88888888888889,0.740740740740741,0
"E00021229",116,71,31,12,2,0,61,61.2068965517241,26.7241379310345,10.3448275862069,1.72413793103448,0
"E00021230",128,52,63,11,1,1,92,40.625,49.21875,8.59375,0.78125,0.78125
"E00021231",122,66,49,4,3,0,66,54.0983606557377,40.1639344262295,3.27868852459016,2.45901639344262,0
"E00021235",105,58,39,8,0,0,55,55.2380952380952,37.1428571428571,7.61904761904762,0,0
"E00021236",132,87,41,3,1,0,50,65.9090909090909,31.0606060606061,2.27272727272727,0.757575757575758,0
"E00021238",181,72,89,17,3,0,132,39.7790055248619,49.171270718232,9.39226519337017,1.65745856353591,0
"E00021239",147,68,67,12,0,0,91,46.2585034013605,45.578231292517,8.16326530612245,0,0
"E00021240",162,68,81,13,0,0,107,41.9753086419753,50,8.02469135802469,0,0
"E00021241",116,47,57,8,2,2,89,40.5172413793103,49.1379310344828,6.89655172413793,1.72413793103448,1.72413793103448
"E00021243",147,85,51,9,2,0,75,57.8231292517007,34.6938775510204,6.12244897959184,1.36054421768707,0
"E00021244",148,99,47,2,0,0,51,66.8918918918919,31.7567567567568,1.35135135135135,0,0
"E00021245",113,69,39,5,0,0,49,61.0619469026549,34.5132743362832,4.42477876106195,0,0
"E00021246",182,114,59,7,2,0,79,62.6373626373626,32.4175824175824,3.84615384615385,1.0989010989011,0
"E00021247",115,72,40,2,1,0,47,62.6086956521739,34.7826086956522,1.73913043478261,0.869565217391304,0
"E00021248",136,84,47,4,1,0,58,61.7647058823529,34.5588235294118,2.94117647058824,0.735294117647059,0
"E00021249",122,49,64,9,0,0,82,40.1639344262295,52.4590163934426,7.37704918032787,0,0
"E00021251",114,61,43,5,3,2,86,53.5087719298246,37.719298245614,4.3859649122807,2.63157894736842,1.75438596491228
"E00021252",126,59,52,10,0,5,108,46.8253968253968,41.2698412698413,7.93650793650794,0,3.96825396825397
"E00021253",144,90,49,5,0,0,59,62.5,34.0277777777778,3.47222222222222,0,0
"E00021254",109,45,53,11,0,0,75,41.2844036697248,48.6238532110092,10.0917431192661,0,0
"E00021255",109,38,59,12,0,0,83,34.8623853211009,54.1284403669725,11.0091743119266,0,0
"E00021256",107,45,48,13,1,0,77,42.0560747663551,44.8598130841121,12.1495327102804,0.934579439252336,0
"E00021257",102,44,47,9,1,1,72,43.1372549019608,46.078431372549,8.82352941176471,0.980392156862745,0.980392156862745
"E00021258",134,83,44,7,0,0,58,61.9402985074627,32.8358208955224,5.22388059701492,0,0
"E00021259",134,77,46,10,1,0,69,57.4626865671642,34.3283582089552,7.46268656716418,0.746268656716418,0
"E00021260",143,100,41,1,0,1,51,69.9300699300699,28.6713286713287,0.699300699300699,0,0.699300699300699
"E00021261",128,87,39,1,1,0,44,67.96875,30.46875,0.78125,0.78125,0
"E00021262",119,75,39,5,0,0,49,63.0252100840336,32.7731092436975,4.20168067226891,0,0
"E00021263",175,95,70,10,0,0,90,54.2857142857143,40,5.71428571428571,0,0
"E00021266",119,52,57,10,0,0,77,43.6974789915966,47.8991596638655,8.40336134453782,0,0
"E00021267",145,80,55,9,1,0,76,55.1724137931034,37.9310344827586,6.20689655172414,0.689655172413793,0
"E00021268",106,66,34,6,0,0,46,62.2641509433962,32.0754716981132,5.66037735849057,0,0
"E00021271",189,113,66,10,0,0,86,59.7883597883598,34.9206349206349,5.29100529100529,0,0
"E00021272",89,63,22,4,0,0,30,70.7865168539326,24.7191011235955,4.49438202247191,0,0
"E00021273",125,83,40,2,0,0,44,66.4,32,1.6,0,0
"E00021274",192,109,74,8,1,0,93,56.7708333333333,38.5416666666667,4.16666666666667,0.520833333333333,0
"E00021275",116,78,32,5,1,0,45,67.2413793103448,27.5862068965517,4.31034482758621,0.862068965517241,0
"E00021277",101,53,35,11,2,0,63,52.4752475247525,34.6534653465347,10.8910891089109,1.98019801980198,0
"E00021278",82,50,26,6,0,0,38,60.9756097560976,31.7073170731707,7.31707317073171,0,0
"E00021279",153,95,50,6,1,1,71,62.0915032679739,32.6797385620915,3.92156862745098,0.65359477124183,0.65359477124183
"E00021280",151,108,37,5,1,0,50,71.523178807947,24.5033112582781,3.3112582781457,0.662251655629139,0
"E00021281",204,117,78,9,0,0,96,57.3529411764706,38.2352941176471,4.41176470588235,0,0
"E00021282",181,106,66,8,1,0,85,58.5635359116022,36.4640883977901,4.41988950276243,0.552486187845304,0
"E00021285",77,47,24,5,0,1,38,61.038961038961,31.1688311688312,6.49350649350649,0,1.2987012987013
"E00021286",106,67,36,3,0,0,42,63.2075471698113,33.9622641509434,2.83018867924528,0,0
"E00021287",160,103,49,8,0,0,65,64.375,30.625,5,0,0
"E00021288",133,60,65,7,1,0,82,45.1127819548872,48.8721804511278,5.26315789473684,0.75187969924812,0
"E00021289",127,76,47,2,1,1,58,59.8425196850394,37.007874015748,1.5748031496063,0.78740157480315,0.78740157480315
"E00021290",120,79,36,5,0,0,46,65.8333333333333,30,4.16666666666667,0,0
"E00021291",239,158,71,10,0,0,91,66.1087866108787,29.7071129707113,4.18410041841004,0,0
"E00021292",113,71,39,3,0,0,45,62.8318584070796,34.5132743362832,2.65486725663717,0,0
"E00021294",201,137,57,3,4,0,75,68.1592039800995,28.3582089552239,1.49253731343284,1.99004975124378,0
"E00021295",145,77,59,8,1,0,78,53.1034482758621,40.6896551724138,5.51724137931035,0.689655172413793,0
"E00021296",160,90,52,17,1,0,89,56.25,32.5,10.625,0.625,0
"E00021297",156,65,79,11,1,0,104,41.6666666666667,50.6410256410256,7.05128205128205,0.641025641025641,0
"E00021298",173,89,66,15,3,0,105,51.4450867052023,38.150289017341,8.67052023121387,1.73410404624277,0
"E00021299",165,79,74,10,2,0,100,47.8787878787879,44.8484848484849,6.06060606060606,1.21212121212121,0
"E00021300",181,89,67,21,4,0,121,49.171270718232,37.0165745856354,11.6022099447514,2.20994475138122,0
"E00021301",175,119,47,9,0,0,65,68,26.8571428571429,5.14285714285714,0,0
"E00021302",185,123,49,13,0,0,75,66.4864864864865,26.4864864864865,7.02702702702703,0,0
"E00021303",126,88,36,1,1,0,41,69.8412698412698,28.5714285714286,0.793650793650794,0.793650793650794,0
"E00021304",119,81,32,5,1,0,45,68.0672268907563,26.890756302521,4.20168067226891,0.840336134453782,0
"E00021305",100,46,44,7,3,0,67,46,44,7,3,0
"E00021306",126,59,54,11,2,0,82,46.8253968253968,42.8571428571429,8.73015873015873,1.58730158730159,0
"E00021307",183,101,62,19,1,0,103,55.1912568306011,33.879781420765,10.3825136612022,0.546448087431694,0
"E00021308",139,66,63,9,1,0,84,47.4820143884892,45.3237410071942,6.47482014388489,0.719424460431655,0
"E00021309",105,58,43,3,1,0,52,55.2380952380952,40.9523809523809,2.85714285714286,0.952380952380952,0
"E00021310",112,73,30,8,1,0,49,65.1785714285714,26.7857142857143,7.14285714285714,0.892857142857143,0
"E00021311",119,75,37,7,0,0,51,63.0252100840336,31.0924369747899,5.88235294117647,0,0
"E00021312",123,62,54,7,0,0,68,50.4065040650407,43.9024390243902,5.69105691056911,0,0
"E00021313",204,126,66,12,0,0,90,61.7647058823529,32.3529411764706,5.88235294117647,0,0
"E00021314",148,63,76,8,1,0,95,42.5675675675676,51.3513513513513,5.40540540540541,0.675675675675676,0
"E00021315",112,89,21,0,2,0,27,79.4642857142857,18.75,0,1.78571428571429,0
"E00021316",102,62,29,11,0,0,51,60.7843137254902,28.4313725490196,10.7843137254902,0,0
"E00021317",123,45,62,15,1,0,95,36.5853658536585,50.4065040650407,12.1951219512195,0.813008130081301,0
"E00021318",142,99,41,2,0,0,45,69.7183098591549,28.8732394366197,1.40845070422535,0,0
"E00021319",138,109,21,7,1,0,38,78.9855072463768,15.2173913043478,5.07246376811594,0.72463768115942,0
"E00021320",120,65,45,9,1,0,66,54.1666666666667,37.5,7.5,0.833333333333333,0
"E00021321",114,62,43,5,3,1,66,54.3859649122807,37.719298245614,4.3859649122807,2.63157894736842,0.87719298245614
"E00021322",116,70,42,4,0,0,50,60.3448275862069,36.2068965517241,3.44827586206897,0,0
"E00021323",138,102,31,5,0,0,41,73.9130434782609,22.463768115942,3.6231884057971,0,0
"E00021324",166,97,60,8,1,0,79,58.433734939759,36.144578313253,4.81927710843374,0.602409638554217,0
"E00021325",150,84,49,15,1,1,86,56,32.6666666666667,10,0.666666666666667,0.666666666666667
"E00021326",134,89,38,5,2,0,54,66.4179104477612,28.3582089552239,3.73134328358209,1.49253731343284,0
"E00021327",178,101,66,8,2,1,92,56.7415730337079,37.0786516853933,4.49438202247191,1.12359550561798,0.561797752808989
"E00021328",131,83,43,2,3,0,56,63.3587786259542,32.824427480916,1.52671755725191,2.29007633587786,0
"E00021329",187,124,58,4,1,0,69,66.3101604278075,31.0160427807487,2.13903743315508,0.53475935828877,0
"E00021330",122,85,28,7,2,0,48,69.672131147541,22.9508196721311,5.73770491803279,1.63934426229508,0
"E00021331",90,62,26,2,0,0,30,68.8888888888889,28.8888888888889,2.22222222222222,0,0
"E00021332",134,69,54,10,1,0,77,51.4925373134328,40.2985074626866,7.46268656716418,0.746268656716418,0
"E00021333",126,77,38,9,1,1,63,61.1111111111111,30.1587301587302,7.14285714285714,0.793650793650794,0.793650793650794
"E00021334",155,102,45,8,0,0,61,65.8064516129032,29.0322580645161,5.16129032258065,0,0
"E00021335",180,92,79,7,1,1,100,51.1111111111111,43.8888888888889,3.88888888888889,0.555555555555556,0.555555555555556
"E00021336",88,52,30,5,1,0,43,59.0909090909091,34.0909090909091,5.68181818181818,1.13636363636364,0
"E00021337",88,39,41,8,0,0,57,44.3181818181818,46.5909090909091,9.09090909090909,0,0
"E00021338",134,82,44,3,4,1,66,61.1940298507463,32.8358208955224,2.23880597014925,2.98507462686567,0.746268656716418
"E00021339",125,72,49,3,1,0,58,57.6,39.2,2.4,0.8,0
"E00021340",211,168,40,3,0,0,46,79.6208530805687,18.957345971564,1.4218009478673,0,0
"E00021342",101,59,39,2,1,0,46,58.4158415841584,38.6138613861386,1.98019801980198,0.99009900990099,0
"E00021344",152,75,66,11,0,0,88,49.3421052631579,43.421052631579,7.23684210526316,0,0
"E00021345",115,74,35,6,0,0,47,64.3478260869565,30.4347826086957,5.21739130434783,0,0
"E00021346",116,63,51,2,0,0,55,54.3103448275862,43.9655172413793,1.72413793103448,0,0
"E00021347",149,89,55,5,0,0,65,59.7315436241611,36.9127516778523,3.35570469798658,0,0
"E00021349",136,81,52,3,0,0,58,59.5588235294118,38.2352941176471,2.20588235294118,0,0
"E00021350",110,67,31,12,0,0,55,60.9090909090909,28.1818181818182,10.9090909090909,0,0
"E00021351",134,85,44,3,1,1,60,63.4328358208955,32.8358208955224,2.23880597014925,0.746268656716418,0.746268656716418
"E00021352",116,71,43,2,0,0,47,61.2068965517241,37.0689655172414,1.72413793103448,0,0
"E00021353",127,88,37,2,0,0,41,69.2913385826772,29.1338582677165,1.5748031496063,0,0
"E00021354",142,78,51,12,1,0,78,54.9295774647887,35.9154929577465,8.45070422535211,0.704225352112676,0
"E00021355",161,101,55,5,0,0,65,62.7329192546584,34.1614906832298,3.1055900621118,0,0
"E00021357",118,68,46,4,0,0,54,57.6271186440678,38.9830508474576,3.38983050847458,0,0
"E00021359",110,59,44,5,1,1,61,53.6363636363636,40,4.54545454545455,0.909090909090909,0.909090909090909
"E00021360",127,85,40,2,0,0,44,66.9291338582677,31.496062992126,1.5748031496063,0,0
"E00021361",131,96,34,1,0,0,36,73.2824427480916,25.9541984732824,0.763358778625954,0,0
"E00021363",141,86,47,7,1,0,64,60.9929078014184,33.3333333333333,4.9645390070922,0.709219858156028,0
"E00021364",161,70,74,16,0,1,110,43.4782608695652,45.9627329192547,9.93788819875776,0,0.62111801242236
"E00021365",139,97,41,0,1,0,44,69.7841726618705,29.4964028776978,0,0.719424460431655,0
"E00021366",141,102,35,2,1,1,46,72.3404255319149,24.822695035461,1.41843971631206,0.709219858156028,0.709219858156028
"E00021367",133,90,40,3,0,0,46,67.6691729323308,30.0751879699248,2.25563909774436,0,0
"E00021368",140,94,43,2,1,0,50,67.1428571428571,30.7142857142857,1.42857142857143,0.714285714285714,0
"E00021369",60,23,31,6,0,0,43,38.3333333333333,51.6666666666667,10,0,0
"E00021370",172,83,79,10,0,0,99,48.2558139534884,45.9302325581395,5.81395348837209,0,0
"E00021371",46,20,23,3,0,0,29,43.4782608695652,50,6.52173913043478,0,0
"E00021372",148,111,30,7,0,0,44,75,20.2702702702703,4.72972972972973,0,0
"E00021374",126,60,54,10,1,1,82,47.6190476190476,42.8571428571429,7.93650793650794,0.793650793650794,0.793650793650794
"E00021375",135,90,42,3,0,0,48,66.6666666666667,31.1111111111111,2.22222222222222,0,0
"E00021376",129,88,32,8,1,0,51,68.2170542635659,24.8062015503876,6.2015503875969,0.775193798449612,0
"E00021377",219,133,75,11,0,0,97,60.7305936073059,34.2465753424658,5.02283105022831,0,0
"E00021378",177,118,51,7,1,0,68,66.6666666666667,28.8135593220339,3.95480225988701,0.564971751412429,0
"E00021379",130,93,30,6,1,0,45,71.5384615384615,23.0769230769231,4.61538461538462,0.769230769230769,0
"E00021380",117,93,20,4,0,0,28,79.4871794871795,17.0940170940171,3.41880341880342,0,0
"E00021381",141,97,41,2,1,0,48,68.7943262411348,29.0780141843972,1.41843971631206,0.709219858156028,0
"E00021382",124,68,45,11,0,0,67,54.8387096774194,36.2903225806452,8.87096774193548,0,0
"E00021383",176,114,50,12,0,0,74,64.7727272727273,28.4090909090909,6.81818181818182,0,0
"E00021384",122,55,56,7,4,0,82,45.0819672131148,45.9016393442623,5.73770491803279,3.27868852459016,0
"E00021385",155,89,53,12,1,0,80,57.4193548387097,34.1935483870968,7.74193548387097,0.645161290322581,0
"E00021386",120,64,50,5,1,0,63,53.3333333333333,41.6666666666667,4.16666666666667,0.833333333333333,0
"E00021387",225,125,85,12,1,2,121,55.5555555555556,37.7777777777778,5.33333333333333,0.444444444444444,0.888888888888889
"E00021388",141,92,40,6,3,0,61,65.2482269503546,28.3687943262411,4.25531914893617,2.12765957446809,0
"E00021391",155,97,48,8,0,2,74,62.5806451612903,30.9677419354839,5.16129032258065,0,1.29032258064516
"E00021392",161,99,48,14,0,0,76,61.4906832298137,29.8136645962733,8.69565217391304,0,0
"E00021393",147,91,49,6,1,0,64,61.9047619047619,33.3333333333333,4.08163265306122,0.680272108843537,0
"E00021394",137,81,49,7,0,0,63,59.1240875912409,35.7664233576642,5.10948905109489,0,0
"E00021395",119,83,33,3,0,0,39,69.7478991596639,27.7310924369748,2.52100840336134,0,0
"E00021396",147,93,43,9,2,0,67,63.265306122449,29.2517006802721,6.12244897959184,1.36054421768707,0
"E00021397",171,101,62,7,1,0,79,59.0643274853801,36.2573099415205,4.09356725146199,0.584795321637427,0
"E00021398",175,101,65,9,0,0,83,57.7142857142857,37.1428571428571,5.14285714285714,0,0
"E00021399",175,81,76,13,1,4,123,46.2857142857143,43.4285714285714,7.42857142857143,0.571428571428571,2.28571428571429
"E00021400",137,81,50,5,1,0,63,59.1240875912409,36.4963503649635,3.64963503649635,0.72992700729927,0
"E00021402",119,73,42,3,1,0,51,61.3445378151261,35.2941176470588,2.52100840336134,0.840336134453782,0
"E00021404",143,68,70,5,0,0,80,47.5524475524476,48.951048951049,3.4965034965035,0,0
"E00021405",132,70,44,14,4,0,84,53.030303030303,33.3333333333333,10.6060606060606,3.03030303030303,0
"E00021406",146,99,41,6,0,0,53,67.8082191780822,28.0821917808219,4.10958904109589,0,0
"E00021407",193,122,63,8,0,0,79,63.2124352331606,32.6424870466321,4.14507772020725,0,0
"E00021408",171,98,68,4,1,0,79,57.3099415204678,39.766081871345,2.33918128654971,0.584795321637427,0
"E00021409",142,46,78,14,2,2,122,32.3943661971831,54.9295774647887,9.85915492957746,1.40845070422535,1.40845070422535
"E00021410",112,66,42,4,0,0,50,58.9285714285714,37.5,3.57142857142857,0,0
"E00021411",153,94,52,6,1,0,67,61.437908496732,33.9869281045752,3.92156862745098,0.65359477124183,0
"E00021412",136,75,44,14,1,2,83,55.1470588235294,32.3529411764706,10.2941176470588,0.735294117647059,1.47058823529412
"E00021413",141,85,49,6,0,1,65,60.2836879432624,34.7517730496454,4.25531914893617,0,0.709219858156028
"E00021414",107,46,54,6,1,0,69,42.9906542056075,50.4672897196262,5.60747663551402,0.934579439252336,0
"E00021415",125,67,55,3,0,0,61,53.6,44,2.4,0,0
"E00021416",123,73,42,7,1,0,59,59.349593495935,34.1463414634146,5.69105691056911,0.813008130081301,0
"E00021417",119,86,29,4,0,0,37,72.2689075630252,24.3697478991597,3.36134453781513,0,0
"E00021418",118,47,61,8,2,0,83,39.8305084745763,51.6949152542373,6.77966101694915,1.69491525423729,0
"E00021419",135,92,40,2,1,0,47,68.1481481481482,29.6296296296296,1.48148148148148,0.740740740740741,0
"E00021420",128,56,61,11,0,0,83,43.75,47.65625,8.59375,0,0
"E00021421",195,150,41,4,0,0,49,76.9230769230769,21.025641025641,2.05128205128205,0,0
"E00021422",87,61,25,1,0,0,27,70.1149425287356,28.735632183908,1.14942528735632,0,0
"E00021423",140,90,45,3,2,0,57,64.2857142857143,32.1428571428571,2.14285714285714,1.42857142857143,0
"E00021424",105,37,54,11,2,1,88,35.2380952380952,51.4285714285714,10.4761904761905,1.9047619047619,0.952380952380952
"E00021425",133,60,56,15,1,1,96,45.1127819548872,42.1052631578947,11.2781954887218,0.75187969924812,0.75187969924812
"E00021426",109,65,41,2,1,0,48,59.6330275229358,37.6146788990826,1.8348623853211,0.917431192660551,0
"E00021427",124,51,56,14,3,0,93,41.1290322580645,45.1612903225806,11.2903225806452,2.41935483870968,0
"E00021428",140,92,43,5,0,0,53,65.7142857142857,30.7142857142857,3.57142857142857,0,0
"E00021429",60,40,19,1,0,0,21,66.6666666666667,31.6666666666667,1.66666666666667,0,0
"E00021430",125,79,36,10,0,0,56,63.2,28.8,8,0,0
"E00021431",125,75,41,9,0,0,59,60,32.8,7.2,0,0
"E00021432",159,108,46,4,1,0,57,67.9245283018868,28.9308176100629,2.51572327044025,0.628930817610063,0
"E00021433",243,140,92,8,2,1,119,57.6131687242798,37.8600823045267,3.29218106995885,0.823045267489712,0.411522633744856
"E00021434",127,72,44,11,0,0,66,56.6929133858268,34.6456692913386,8.66141732283465,0,0
"E00021437",118,72,40,5,1,0,53,61.0169491525424,33.8983050847458,4.23728813559322,0.847457627118644,0
"E00021438",103,66,36,1,0,0,38,64.0776699029126,34.9514563106796,0.970873786407767,0,0
"E00021439",90,67,23,0,0,0,23,74.4444444444444,25.5555555555556,0,0,0
"E00021440",128,81,38,6,3,0,59,63.28125,29.6875,4.6875,2.34375,0
"E00021441",129,65,50,9,4,1,92,50.3875968992248,38.7596899224806,6.97674418604651,3.10077519379845,0.775193798449612
"E00021442",130,65,52,12,1,0,79,50,40,9.23076923076923,0.769230769230769,0
"E00021443",116,72,37,7,0,0,51,62.0689655172414,31.8965517241379,6.03448275862069,0,0
"E00021444",117,69,39,9,0,0,57,58.974358974359,33.3333333333333,7.69230769230769,0,0
"E00021445",116,76,35,4,1,0,46,65.5172413793103,30.1724137931034,3.44827586206897,0.862068965517241,0
"E00021446",117,73,39,4,1,0,50,62.3931623931624,33.3333333333333,3.41880341880342,0.854700854700855,0
"E00021447",123,59,51,11,1,1,80,47.9674796747967,41.4634146341463,8.94308943089431,0.813008130081301,0.813008130081301
