"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E00021660",278,272,89,3,21,65,183,180,0,3,0,6
"E00021661",480,474,85,14,8,63,389,349,25,15,0,6
"E00021662",566,566,135,11,15,109,431,332,93,6,0,0
"E00021663",236,230,2,0,2,0,228,228,0,0,0,6
"E00021665",473,473,7,0,7,0,466,450,6,10,0,0
"E00021666",559,555,106,11,23,72,449,420,6,23,0,4
"E00021667",490,482,12,0,12,0,469,458,11,0,1,8
"E00021668",499,490,13,0,4,9,477,477,0,0,0,9
"E00021669",488,471,23,0,1,22,448,448,0,0,0,17
"E00021670",402,402,40,7,19,14,362,354,8,0,0,0
"E00021671",351,351,26,7,19,0,325,325,0,0,0,0
"E00021672",416,408,106,13,36,57,302,218,45,39,0,8
"E00021673",374,374,221,11,54,156,153,141,5,7,0,0
"E00021674",378,345,2,2,0,0,343,325,16,2,0,33
"E00021675",518,518,7,0,1,6,511,511,0,0,0,0
"E00021676",293,293,4,0,4,0,289,281,2,6,0,0
"E00021677",336,316,93,19,15,59,223,217,6,0,0,20
"E00021678",438,438,260,0,51,209,178,167,7,4,0,0
"E00021679",150,150,9,0,3,6,141,129,12,0,0,0
"E00021680",494,494,243,18,20,205,251,141,47,63,0,0
"E00021681",262,262,8,0,0,8,254,196,19,39,0,0
"E00021682",545,534,138,4,15,119,396,382,4,10,0,11
"E00021683",509,497,82,27,28,27,415,394,7,14,0,12
"E00021685",568,558,87,2,10,75,471,458,12,1,0,10
"E00021686",330,320,39,11,0,28,281,159,42,80,0,10
"E00021687",435,435,129,1,42,86,306,256,15,35,0,0
"E00021688",381,381,8,0,0,8,373,350,22,1,0,0
"E00021689",271,271,11,0,1,10,260,185,33,42,0,0
"E00021690",445,427,27,3,15,9,400,331,25,44,0,18
"E00021691",315,298,1,0,0,1,297,282,2,13,0,17
"E00021692",271,263,36,1,2,33,227,197,28,2,0,8
"E00021693",430,430,13,0,0,13,417,375,35,7,0,0
"E00021694",454,442,33,0,4,29,409,325,9,75,0,12
"E00021695",372,372,112,9,3,100,260,242,14,4,0,0
"E00021696",522,522,185,39,43,103,337,280,45,12,0,0
"E00021697",305,305,9,0,0,9,296,257,25,14,0,0
"E00021698",340,340,273,0,15,258,67,53,14,0,0,0
"E00021699",390,390,70,7,5,58,320,296,10,14,0,0
"E00021700",511,511,125,7,21,97,386,353,12,21,0,0
"E00021701",442,442,162,21,21,120,280,261,11,8,0,0
"E00021702",370,364,9,0,0,9,355,353,2,0,0,6
"E00021703",315,314,39,5,1,33,275,258,10,7,0,1
"E00021704",375,364,58,8,2,48,306,285,18,3,0,11
"E00021705",431,419,6,0,2,4,413,406,7,0,0,12
"E00021706",338,338,29,4,0,25,309,307,0,2,0,0
"E00021707",377,377,4,0,3,1,373,366,7,0,0,0
"E00021708",298,298,78,2,0,76,220,205,15,0,0,0
"E00021709",324,324,5,0,0,5,319,319,0,0,0,0
"E00021710",313,313,72,0,17,55,241,239,2,0,0,0
"E00021711",471,471,31,9,1,21,440,350,21,69,0,0
"E00021712",297,280,71,0,5,66,209,153,16,40,0,17
"E00021713",295,295,16,0,0,16,279,279,0,0,0,0
"E00021714",209,209,6,0,0,6,203,197,1,5,0,0
"E00021715",357,353,10,0,0,10,343,340,3,0,0,4
"E00021716",280,275,69,0,15,54,205,202,2,1,1,5
"E00021717",253,244,16,0,0,16,228,226,0,2,0,9
"E00021718",361,361,22,3,0,19,339,292,35,12,0,0
"E00021719",163,163,0,0,0,0,163,163,0,0,0,0
"E00021722",342,280,12,0,0,12,268,241,6,21,0,62
"E00021723",269,269,31,2,9,20,238,214,4,20,0,0
"E00021724",260,260,151,5,16,130,109,40,36,33,0,0
"E00021725",232,232,173,1,0,172,59,45,7,7,0,0
"E00021726",268,268,1,0,0,1,267,267,0,0,0,0
"E00021727",249,234,1,0,0,1,233,227,1,5,0,15
"E00021728",253,253,4,0,0,4,249,242,2,5,0,0
"E00021729",190,190,9,0,0,9,181,169,12,0,0,0
"E00021730",370,368,0,0,0,0,368,365,3,0,0,2
"E00021731",396,392,19,9,2,8,373,363,10,0,0,4
"E00021732",268,268,93,0,2,91,175,147,18,10,0,0
"E00021733",525,525,251,11,72,168,274,198,54,22,0,0
"E00021734",599,588,76,25,21,30,512,483,8,21,0,11
"E00021735",481,473,124,1,65,58,349,300,25,24,0,8
"E00021736",492,479,8,6,1,1,471,466,5,0,0,13
"E00021737",283,275,47,6,16,25,228,206,1,21,0,8
"E00021738",332,332,14,0,0,14,318,293,25,0,0,0
"E00021739",273,273,6,3,3,0,267,189,13,65,0,0
"E00021740",393,390,1,0,0,1,389,388,1,0,0,3
"E00021741",223,223,0,0,0,0,223,222,0,1,0,0
"E00021742",547,544,66,0,0,66,478,397,67,14,0,3
"E00021743",313,313,42,5,7,30,271,208,35,28,0,0
"E00021744",568,568,121,17,29,75,447,329,105,13,0,0
"E00021745",233,233,0,0,0,0,233,230,3,0,0,0
"E00021746",233,233,0,0,0,0,233,217,2,14,0,0
"E00021748",534,534,40,9,6,25,494,461,33,0,0,0
"E00021750",449,449,29,0,6,23,420,405,8,7,0,0
"E00021752",422,413,21,0,1,20,392,379,13,0,0,9
"E00021753",282,282,15,1,6,8,267,266,1,0,0,0
"E00021754",204,204,2,0,0,2,202,201,1,0,0,0
"E00021755",358,351,185,5,38,142,166,157,8,1,0,7
"E00021756",217,217,6,1,2,3,211,192,19,0,0,0
"E00021757",248,235,19,0,10,9,216,214,0,2,0,13
"E00021758",322,322,103,15,4,84,219,168,48,3,0,0
"E00021759",369,345,16,0,4,12,329,310,19,0,0,24
"E00021760",351,331,5,0,2,3,326,324,1,1,0,20
"E00021761",209,209,28,0,6,22,181,148,10,23,0,0
"E00021762",306,299,16,0,4,12,283,279,4,0,0,7
"E00021763",394,394,191,22,37,132,203,198,1,4,0,0
"E00021764",467,467,395,27,27,341,72,24,43,5,0,0
"E00021766",413,404,189,10,34,145,215,188,18,9,0,9
"E00021767",233,233,6,0,0,6,227,211,8,8,0,0
"E00167078",270,259,7,0,4,3,252,197,12,43,0,11
"E00167079",222,222,43,7,6,30,179,177,2,0,0,0
"E00167080",390,364,160,4,13,143,204,200,4,0,0,26
"E00167081",279,279,103,5,12,86,176,168,8,0,0,0
"E00167082",309,302,77,4,16,57,225,217,2,6,0,7
"E00167083",343,343,90,15,34,41,251,239,12,0,2,0
"E00167084",231,231,0,0,0,0,231,231,0,0,0,0
"E00167085",267,267,0,0,0,0,267,249,11,7,0,0
"E00167086",368,361,63,0,12,51,298,251,14,33,0,7
"E00167087",282,282,32,0,8,24,250,249,1,0,0,0
"E00167088",210,210,31,5,2,24,179,179,0,0,0,0
"E00167089",171,171,14,4,0,10,157,121,34,2,0,0
"E00167090",195,178,0,0,0,0,178,173,1,4,0,17
"E00167091",331,331,37,6,9,22,294,265,12,17,0,0
"E00167092",294,294,110,1,20,89,184,176,8,0,0,0
"E00167093",196,190,3,0,0,3,187,181,2,4,0,6
"E00167094",280,280,2,0,0,2,278,260,4,14,0,0
"E00167095",286,286,168,7,51,110,118,99,9,10,0,0
"E00167096",131,131,0,0,0,0,131,116,15,0,0,0
"E00167097",259,259,5,0,5,0,254,240,11,3,0,0
"E00167098",131,131,0,0,0,0,131,126,5,0,0,0
"E00167099",110,110,0,0,0,0,110,64,7,39,0,0
"E00167100",519,519,6,0,0,6,513,456,57,0,0,0
"E00167101",256,256,0,0,0,0,256,204,23,29,0,0
"E00167102",300,295,16,7,0,9,279,273,3,3,0,5
"E00167103",206,206,1,0,0,1,205,205,0,0,0,0
"E00167104",216,216,27,3,12,12,189,177,12,0,0,0
"E00167105",479,474,327,23,65,239,147,147,0,0,0,5
"E00167106",314,314,24,1,0,23,290,285,5,0,0,0
"E00167107",238,238,17,0,15,2,221,221,0,0,0,0
"E00167108",400,388,184,14,50,120,204,198,6,0,0,12
"E00167109",261,256,4,0,0,4,252,252,0,0,0,5
"E00167110",293,293,7,0,5,2,286,285,0,1,0,0
"E00167111",282,282,6,0,0,6,276,274,2,0,0,0
"E00167112",795,791,67,10,23,34,724,719,5,0,0,4
"E00167113",473,470,52,18,14,20,418,416,2,0,0,3
"E00167114",464,454,230,40,92,98,224,224,0,0,0,10
"E00167115",727,684,4,0,0,4,680,671,4,5,0,43
"E00167116",280,268,70,2,12,56,196,195,1,0,2,12
"E00167117",133,133,14,0,0,14,119,119,0,0,0,0
"E00167118",244,244,3,0,0,3,241,241,0,0,0,0
"E00167119",305,282,8,0,7,1,274,274,0,0,0,23
"E00167120",283,278,5,0,2,3,273,273,0,0,0,5
"E00167121",265,265,0,0,0,0,265,260,2,3,0,0
"E00167122",202,202,15,0,5,10,185,170,4,11,2,0
"E00167123",347,329,13,0,4,9,316,312,4,0,0,18
"E00167124",308,308,46,5,7,34,262,257,4,1,0,0
"E00167125",173,173,0,0,0,0,173,173,0,0,0,0
"E00167126",367,363,3,0,0,3,360,358,2,0,0,4
"E00167127",265,263,103,3,13,87,160,154,6,0,0,2
"E00167128",276,276,29,6,9,14,247,247,0,0,0,0
"E00167129",615,607,3,0,0,3,604,602,0,2,0,8
"E00167130",834,824,8,0,2,6,816,808,1,7,0,10
"E00167131",145,145,39,17,5,17,106,106,0,0,0,0
"E00167132",393,381,3,2,0,1,378,374,0,4,0,12
"E00167133",175,175,3,3,0,0,172,169,3,0,0,0
"E00167134",222,222,0,0,0,0,222,222,0,0,0,0
"E00167135",269,269,0,0,0,0,269,269,0,0,0,0
"E00167136",178,178,100,31,23,46,78,60,0,18,0,0
"E00167137",222,222,0,0,0,0,222,218,0,4,0,0
"E00167138",230,230,1,0,1,0,229,227,0,2,0,0
"E00167139",305,297,6,1,1,4,291,289,0,2,0,8
"E00167140",246,234,2,0,0,2,232,228,0,4,0,12
"E00167141",313,313,4,2,0,2,309,304,5,0,0,0
"E00167142",453,453,66,11,11,44,338,325,11,2,49,0
"E00167143",337,337,61,6,0,55,276,223,36,17,0,0
"E00167144",428,428,25,6,4,15,403,392,8,3,0,0
"E00167145",196,196,0,0,0,0,194,194,0,0,2,0
"E00167146",300,295,1,0,1,0,294,290,4,0,0,5
"E00167147",277,264,0,0,0,0,264,264,0,0,0,13
"E00167148",188,188,2,0,0,2,186,186,0,0,0,0
"E00167149",167,167,7,0,2,5,160,160,0,0,0,0
"E00167150",366,366,0,0,0,0,366,362,4,0,0,0
"E00167151",423,423,0,0,0,0,423,423,0,0,0,0
"E00167152",164,164,0,0,0,0,164,164,0,0,0,0
"E00167153",402,383,7,0,0,7,376,372,0,4,0,19
"E00167154",205,205,20,0,0,20,185,181,4,0,0,0
"E00167155",310,310,55,4,16,35,255,232,11,12,0,0
"E00167156",336,326,19,0,7,12,307,267,27,13,0,10
"E00167157",317,317,2,0,0,2,315,315,0,0,0,0
"E00167158",257,257,3,1,1,1,254,234,1,19,0,0
"E00167159",211,211,37,10,27,0,169,125,25,19,5,0
"E00167160",316,316,52,3,12,37,264,260,4,0,0,0
"E00167161",312,300,28,1,12,15,272,249,10,13,0,12
"E00167162",337,337,5,0,3,2,332,332,0,0,0,0
"E00167163",260,260,55,4,0,51,204,200,4,0,1,0
"E00167164",118,118,0,0,0,0,118,115,3,0,0,0
"E00167165",228,228,0,0,0,0,228,228,0,0,0,0
"E00167166",464,461,6,0,0,6,455,404,27,24,0,3
"E00167167",267,264,9,0,3,6,255,186,19,50,0,3
"E00167168",281,281,14,0,5,9,267,257,4,6,0,0
"E00167169",282,282,5,2,3,0,277,236,10,31,0,0
"E00167170",171,171,0,0,0,0,168,168,0,0,3,0
"E00167171",211,205,8,0,0,8,197,194,3,0,0,6
"E00167172",174,174,1,1,0,0,173,167,6,0,0,0
"E00167173",473,473,253,42,79,132,220,219,1,0,0,0
"E00167174",240,240,22,0,5,17,209,205,4,0,9,0
"E00167175",212,212,5,0,3,2,178,172,6,0,29,0
"E00167176",332,313,33,0,10,23,280,218,31,31,0,19
"E00167177",264,261,14,0,4,10,247,168,43,36,0,3
"E00167178",321,321,45,8,25,12,276,243,8,25,0,0
"E00167179",240,240,6,2,0,4,234,166,22,46,0,0
"E00167180",311,302,5,2,0,3,297,282,9,6,0,9
"E00167181",160,160,101,22,9,70,59,52,7,0,0,0
"E00167182",149,143,9,0,0,9,134,134,0,0,0,6
"E00167183",139,139,1,0,0,1,138,138,0,0,0,0
"E00167184",175,175,53,7,2,44,122,114,5,3,0,0
"E00167185",247,247,173,30,37,106,74,68,6,0,0,0
"E00167186",243,243,88,3,8,77,155,140,10,5,0,0
"E00167187",288,288,104,7,17,80,184,170,9,5,0,0
"E00167188",304,304,9,3,3,3,295,277,13,5,0,0
"E00167189",273,271,111,0,27,84,160,160,0,0,0,2
"E00167190",210,210,65,0,25,40,145,144,0,1,0,0
"E00167191",216,216,14,3,0,11,202,189,13,0,0,0
"E00167192",230,230,65,8,4,53,165,165,0,0,0,0
"E00167193",220,220,103,1,18,84,117,117,0,0,0,0
"E00167194",287,279,7,5,0,2,272,272,0,0,0,8
"E00167195",189,189,28,0,12,16,161,132,29,0,0,0
"E00167196",204,199,123,10,20,93,76,74,2,0,0,5
"E00167197",246,246,102,14,17,71,144,136,5,3,0,0
"E00167198",535,535,34,7,8,19,501,486,4,11,0,0
"E00167199",171,171,20,4,8,8,151,113,20,18,0,0
"E00167200",218,218,6,0,2,4,212,199,1,12,0,0
"E00167201",319,319,98,11,17,70,221,220,1,0,0,0
"E00167202",197,189,25,0,12,13,164,161,0,3,0,8
"E00167203",384,384,179,5,53,121,205,152,49,4,0,0
"E00167204",239,239,1,0,1,0,238,237,0,1,0,0
"E00167205",326,315,35,7,4,24,278,276,0,2,2,11
"E00167206",387,377,4,0,0,4,373,371,2,0,0,10
"E00167207",335,335,36,0,17,19,299,299,0,0,0,0
"E00167208",266,257,25,0,0,25,232,226,5,1,0,9
"E00167209",376,371,0,0,0,0,371,370,0,1,0,5
"E00167210",141,141,0,0,0,0,141,141,0,0,0,0
"E00167211",378,378,23,0,17,6,353,349,2,2,2,0
"E00167212",282,279,23,8,2,13,256,256,0,0,0,3
"E00167213",397,392,63,5,20,38,329,327,0,2,0,5
"E00167214",362,362,10,0,1,9,352,351,1,0,0,0
"E00167215",327,327,2,0,0,2,325,323,2,0,0,0
"E00167216",379,379,59,10,28,21,320,311,5,4,0,0
"E00167217",278,270,23,0,0,23,247,247,0,0,0,8
"E00167218",303,296,0,0,0,0,296,294,2,0,0,7
"E00167219",307,302,7,7,0,0,295,291,0,4,0,5
"E00167220",228,228,3,0,0,3,225,224,1,0,0,0
"E00167221",419,419,106,34,33,39,313,310,3,0,0,0
"E00167222",322,322,0,0,0,0,319,301,7,11,3,0
"E00167223",393,393,6,0,0,6,387,386,1,0,0,0
"E00167224",351,351,7,1,0,6,344,336,3,5,0,0
"E00167225",402,397,86,20,32,34,311,305,6,0,0,5
"E00167226",226,226,0,0,0,0,226,224,0,2,0,0
"E00167227",336,336,60,23,8,29,276,240,31,5,0,0
"E00167228",292,292,76,1,18,57,216,216,0,0,0,0
"E00167229",341,341,6,0,4,2,331,325,0,6,4,0
"E00167230",196,196,4,0,0,4,188,188,0,0,4,0
"E00167231",260,250,0,0,0,0,250,234,6,10,0,10
"E00167232",200,165,14,0,0,14,151,133,16,2,0,35
"E00167233",213,213,8,0,2,6,199,197,2,0,6,0
"E00167234",378,378,140,20,19,101,238,223,15,0,0,0
"E00167235",462,462,248,27,71,150,214,211,3,0,0,0
"E00167236",180,180,0,0,0,0,180,180,0,0,0,0
"E00167237",192,192,0,0,0,0,192,188,2,2,0,0
"E00167238",349,335,74,19,17,38,261,259,0,2,0,14
"E00167239",188,188,4,0,0,4,184,184,0,0,0,0
"E00167240",481,481,323,69,80,174,158,147,11,0,0,0
"E00167241",380,368,6,5,1,0,362,349,13,0,0,12
"E00167242",191,191,30,0,2,28,161,143,18,0,0,0
"E00167243",283,257,34,2,8,24,223,174,45,4,0,26
"E00167244",255,255,37,0,25,12,218,133,23,62,0,0
"E00167245",302,302,77,6,24,47,225,190,20,15,0,0
"E00167246",226,226,89,10,18,61,137,135,0,2,0,0
"E00167247",171,171,9,0,9,0,162,145,16,1,0,0
"E00167248",369,364,5,1,0,4,357,356,0,1,2,5
"E00167249",352,352,6,1,0,5,346,341,0,5,0,0
"E00167250",428,428,35,11,6,18,386,381,0,5,7,0
"E00167251",309,294,17,12,0,5,277,260,17,0,0,15
"E00167252",381,381,9,0,0,9,372,372,0,0,0,0
"E00167253",310,307,20,5,1,14,287,287,0,0,0,3
"E00167254",254,251,82,7,12,63,169,164,5,0,0,3
"E00167255",382,382,189,36,30,123,193,185,8,0,0,0
"E00167256",280,273,32,0,10,22,241,241,0,0,0,7
"E00167257",367,361,0,0,0,0,361,358,3,0,0,6
"E00167258",393,393,300,42,104,154,93,93,0,0,0,0
"E00167259",255,255,158,30,29,99,97,97,0,0,0,0
"E00167260",474,474,321,49,53,219,153,153,0,0,0,0
"E00167261",401,367,46,13,6,27,321,315,6,0,0,34
"E00167262",91,91,37,0,1,36,54,53,1,0,0,0
"E00167263",192,192,0,0,0,0,192,192,0,0,0,0
"E00167264",287,287,70,9,12,49,217,211,6,0,0,0
"E00167265",328,328,90,5,15,70,238,224,9,5,0,0
"E00167266",315,269,121,15,35,71,148,119,29,0,0,46
