"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00021278",199,5,1,1,4,5,8,3,3,6,2,1,4,3,2,3,0,4,0,5,2,6,7,6,4,1,6,4,4,6,4,7,5,6,3,5,1,2,2,2,2,3,2,1,10,3,1,0,2,0,1,1,1,1,2,3,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,1,0,0,0,2,4,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021279",444,7,9,6,8,6,5,6,5,5,11,11,10,13,6,8,6,3,10,8,6,11,9,7,5,9,15,5,8,7,4,8,10,4,2,4,1,6,12,4,3,2,6,6,4,6,6,8,5,4,2,4,10,8,5,3,7,4,4,3,3,4,2,8,2,4,2,2,4,0,1,0,2,3,4,1,0,1,0,7,2,4,1,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00021280",287,7,2,10,3,3,1,2,3,1,3,0,0,3,1,1,2,1,3,1,7,9,5,5,7,9,7,11,7,10,11,12,2,5,9,6,6,8,5,4,3,4,3,6,4,6,3,6,4,0,2,2,1,3,3,3,2,3,0,2,0,1,2,2,1,1,3,1,0,4,1,1,0,0,0,3,1,1,1,0,1,2,2,1,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00021281",531,7,10,12,8,5,5,3,7,2,6,4,3,2,5,8,8,2,7,2,11,21,17,8,18,22,17,17,23,16,22,20,15,7,8,11,7,8,14,3,7,4,5,7,6,6,5,9,2,6,3,3,5,2,2,4,1,4,3,4,4,4,0,3,3,3,5,6,2,0,3,2,3,2,3,0,2,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021282",407,5,5,2,3,4,4,4,2,8,4,4,7,2,5,3,2,2,5,7,5,8,11,14,16,18,16,8,7,10,25,11,17,12,7,14,6,3,1,5,2,2,4,3,6,3,6,2,4,0,1,4,0,1,1,5,0,0,2,1,0,4,2,6,3,8,3,4,3,3,0,1,3,3,1,1,3,2,3,1,1,1,0,0,1,1,2,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0
"E00021285",123,3,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,5,10,11,5,14,6,9,5,4,4,2,2,1,2,4,2,3,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021286",230,0,3,2,0,3,1,2,1,1,3,0,1,0,3,0,1,1,0,2,5,7,7,6,11,11,6,11,8,4,13,15,8,5,5,7,2,3,6,5,4,4,1,5,1,0,0,3,2,3,3,1,3,1,1,2,2,0,1,1,1,1,0,4,2,1,1,0,0,2,2,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021287",278,4,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,13,12,10,19,21,15,21,13,15,8,16,10,7,7,7,5,7,4,3,5,6,3,6,3,3,2,3,2,1,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021288",239,4,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,4,4,7,14,10,13,10,14,9,10,11,10,10,10,9,6,6,6,8,6,5,4,1,4,5,1,3,1,1,3,2,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021289",330,8,8,6,13,7,15,11,7,11,6,8,1,3,6,4,6,4,2,4,2,5,2,7,3,6,6,4,3,8,7,6,8,6,11,7,7,5,7,6,6,11,7,3,5,5,3,2,3,1,0,2,6,2,3,2,1,0,2,0,2,2,0,2,0,1,1,0,1,1,0,0,0,0,0,0,3,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021290",342,7,6,5,4,7,4,10,7,10,2,12,8,3,5,3,2,9,4,4,6,12,4,7,4,7,5,6,8,4,6,7,2,12,5,6,11,2,9,3,0,2,6,4,3,8,4,2,3,3,2,3,10,2,1,4,6,3,1,0,1,2,4,0,0,2,1,1,2,0,2,2,1,1,1,1,2,1,0,2,0,3,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"E00021291",374,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,5,9,11,18,22,24,27,27,17,19,20,12,15,14,11,13,13,6,10,6,1,5,7,3,6,2,6,3,1,2,4,3,2,2,3,1,0,1,2,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021292",312,9,1,11,6,8,1,7,6,4,9,1,4,2,4,2,6,3,4,3,7,6,9,15,7,9,7,3,7,10,10,8,2,6,4,5,6,1,6,4,6,6,0,4,2,1,3,2,5,3,3,3,3,0,3,1,2,3,2,3,3,0,2,2,1,0,0,0,2,0,2,1,0,2,1,2,1,0,3,0,1,1,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00021294",578,15,15,13,5,18,12,9,15,22,14,16,16,12,7,11,11,9,10,7,4,11,5,11,9,12,6,3,14,11,3,9,11,6,15,6,9,2,10,10,4,4,13,2,7,4,6,10,9,9,5,6,7,8,4,9,2,2,2,7,4,3,9,4,4,3,2,0,5,1,1,3,0,0,3,1,2,1,1,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021295",379,7,2,2,3,6,3,3,2,2,1,6,3,6,3,2,1,1,5,3,8,5,16,12,20,6,15,6,15,12,11,5,17,11,17,7,5,5,2,7,9,9,7,3,4,6,4,4,5,2,1,8,7,4,4,0,2,3,3,4,1,2,0,1,1,4,2,1,0,0,1,4,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"E00021296",341,3,7,4,1,2,5,1,2,1,3,0,1,2,5,1,3,2,2,1,2,12,4,7,10,5,6,8,11,19,14,17,11,7,11,10,4,8,4,10,4,8,5,5,5,5,6,0,4,2,6,4,2,2,2,6,2,6,0,2,2,2,0,5,5,0,2,0,3,2,3,0,1,2,2,3,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021297",418,10,5,8,5,9,4,5,5,3,2,4,4,1,7,3,5,3,1,5,5,4,5,7,4,8,11,13,7,15,12,6,10,9,12,5,10,9,6,1,6,5,10,9,6,1,6,5,6,2,5,6,5,2,4,3,4,1,3,6,5,6,4,5,5,7,2,1,4,1,2,3,0,3,1,3,0,3,1,1,4,2,3,0,1,0,1,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0
"E00021298",417,8,3,1,4,7,2,4,4,4,5,1,2,2,0,2,3,1,1,0,2,7,15,5,10,7,17,16,17,17,11,16,18,10,9,8,10,7,9,8,5,5,4,8,9,3,5,3,7,6,9,6,4,5,3,1,3,2,7,7,3,4,3,4,6,1,4,2,3,1,2,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021299",438,5,8,6,6,3,4,8,7,6,0,0,2,4,2,2,4,2,4,2,4,14,6,14,14,14,14,16,11,16,16,14,16,10,15,12,7,13,6,6,5,8,5,1,4,4,5,3,1,5,3,6,4,4,1,4,5,9,2,4,2,2,4,0,6,3,3,1,5,0,3,2,1,0,2,2,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021300",492,6,5,8,5,2,9,4,4,1,4,5,4,7,0,1,1,1,2,3,11,26,16,19,15,18,15,14,22,24,17,14,14,8,11,4,7,5,7,7,4,7,9,3,3,7,5,3,5,2,7,6,6,5,7,7,3,6,6,8,1,4,6,0,2,6,2,2,1,2,2,2,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021301",522,19,14,13,11,17,19,11,16,8,10,12,4,9,13,8,7,4,6,6,4,6,3,4,7,7,12,15,13,13,14,19,11,4,11,18,6,9,6,9,5,8,4,8,12,0,2,3,6,2,3,4,6,4,2,2,1,5,0,1,1,0,1,4,2,2,0,1,3,2,1,2,1,4,2,0,3,3,3,4,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021302",463,9,6,5,4,6,4,3,5,5,6,4,4,4,5,3,6,1,7,6,14,11,8,15,15,12,26,19,16,16,12,14,12,8,8,8,8,7,5,12,4,10,3,5,5,4,6,4,6,3,3,3,5,7,3,4,3,2,6,3,1,3,3,4,2,1,2,1,3,1,1,0,1,1,1,1,1,0,0,0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021303",349,13,8,3,3,4,1,4,3,2,2,3,1,4,4,2,6,3,7,2,10,13,10,9,18,12,7,10,9,8,10,15,6,6,6,4,7,5,3,4,5,5,1,0,4,2,4,8,7,2,4,1,3,2,4,5,2,7,1,3,1,0,0,1,1,3,1,1,1,1,3,1,0,1,3,5,2,1,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021304",361,5,4,2,2,2,6,5,1,8,2,2,4,7,7,6,2,1,3,5,5,13,15,10,13,6,18,21,16,11,10,10,5,8,4,4,2,6,5,3,4,3,3,3,4,4,1,7,7,3,4,2,5,3,8,0,3,5,1,1,2,2,0,0,3,2,1,1,0,0,0,3,1,0,0,0,1,3,1,0,1,2,0,0,2,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"E00021305",255,5,4,4,4,3,6,1,2,3,1,2,2,1,1,0,2,1,4,4,4,2,5,7,5,14,9,5,3,8,7,7,4,3,4,1,3,5,4,4,6,7,5,1,1,1,0,4,4,2,0,1,5,2,3,5,4,2,3,8,1,3,0,2,2,4,0,1,3,7,3,1,0,1,0,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021306",264,3,1,2,1,2,3,8,0,4,1,2,2,1,2,0,1,2,1,0,3,4,2,4,2,12,6,5,10,12,8,7,6,5,6,6,3,2,4,0,0,6,6,6,1,7,4,6,4,8,5,3,3,1,6,3,1,3,3,1,7,2,2,1,1,5,0,3,0,2,3,1,0,1,0,2,1,0,2,3,1,1,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"E00021307",470,4,2,7,1,4,2,1,1,2,3,3,1,0,0,1,2,1,0,2,6,17,16,26,19,28,19,23,24,14,26,19,18,14,11,10,7,13,4,7,5,4,4,6,6,9,2,6,8,6,6,4,2,4,5,0,2,2,2,6,0,2,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021308",448,2,4,4,6,1,3,6,7,4,5,3,7,11,4,3,7,5,6,8,6,11,19,13,24,19,14,18,14,9,14,14,7,12,5,9,5,5,5,3,4,5,6,7,3,2,1,6,4,4,3,7,7,2,1,8,3,2,4,4,3,0,0,4,1,3,2,3,2,4,1,0,4,1,2,2,3,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021309",189,2,3,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,4,7,9,12,13,20,13,13,7,7,7,10,6,3,4,4,1,2,1,0,2,4,1,1,0,2,3,2,2,1,0,1,1,2,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021310",259,1,2,3,4,3,1,5,5,4,4,3,3,2,2,1,1,1,1,0,3,7,4,10,8,9,5,6,12,3,2,7,2,3,2,4,5,7,2,4,1,2,4,3,5,3,4,4,0,0,5,2,2,4,0,3,4,2,6,5,2,4,1,0,0,3,1,3,0,4,0,1,3,4,1,2,2,1,5,1,1,2,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00021311",335,6,8,8,6,9,6,4,5,4,5,7,7,3,3,5,3,6,3,5,5,7,7,3,5,10,8,3,12,10,8,5,9,6,5,11,6,8,4,4,3,7,8,3,2,6,1,1,2,3,3,2,3,3,2,3,1,1,3,1,1,0,2,0,3,0,3,3,5,2,3,0,2,1,1,2,1,0,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"E00021312",316,5,4,6,8,8,6,7,6,4,5,5,2,1,3,3,2,1,2,2,3,2,6,10,7,6,11,13,6,16,14,7,7,10,5,2,4,4,3,5,6,5,3,7,1,0,4,5,4,7,6,2,4,5,3,0,2,1,2,0,2,1,2,0,2,1,2,0,1,2,1,0,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021313",484,16,12,3,9,2,7,5,2,3,2,2,8,2,0,4,3,1,3,1,13,10,15,12,11,17,22,19,14,17,13,13,14,21,10,19,5,5,9,3,8,3,4,8,8,3,7,7,7,3,7,3,6,2,3,3,6,3,3,2,1,3,3,5,2,4,3,0,1,0,0,0,0,1,4,0,2,2,1,1,0,1,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021314",370,5,8,5,4,3,4,6,3,1,5,2,6,2,3,2,6,2,1,2,7,5,7,9,11,9,8,3,9,11,9,7,10,4,3,11,14,6,6,6,5,7,10,4,7,10,4,6,4,2,4,7,5,3,2,9,4,3,2,3,0,4,2,0,5,6,4,1,2,0,2,2,3,1,1,2,0,1,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021315",138,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,6,3,5,2,4,6,8,3,2,6,8,2,4,5,4,4,5,3,2,2,4,3,2,1,3,3,0,2,1,3,3,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"E00021316",322,3,3,5,6,3,3,2,7,5,3,9,4,5,6,6,5,3,3,5,8,8,7,9,9,8,7,7,12,4,4,5,7,4,10,4,4,7,3,3,4,6,1,6,3,3,5,6,5,6,3,1,2,1,0,1,3,3,2,3,4,0,3,1,1,0,0,3,1,0,1,3,2,2,1,1,2,3,1,3,3,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021317",328,6,4,6,8,4,5,2,6,2,6,2,2,2,4,4,1,3,2,1,3,6,5,2,2,11,7,8,11,9,6,8,5,6,2,7,8,6,4,7,10,5,4,8,6,5,4,5,5,8,2,2,1,1,4,0,0,3,3,4,6,4,2,2,1,6,2,3,2,2,1,3,2,1,1,3,0,0,1,3,1,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00021318",303,5,5,6,4,0,4,3,3,1,2,2,1,3,1,0,1,1,1,2,4,7,8,7,11,8,13,16,10,9,14,13,4,8,6,5,6,5,5,3,1,1,8,2,2,2,8,3,4,1,3,2,5,4,0,6,1,1,5,1,0,0,4,2,1,1,3,1,3,2,1,2,2,0,1,1,0,2,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00021319",330,2,6,5,5,6,8,2,2,2,5,2,5,3,1,2,6,4,2,2,7,7,7,9,15,16,8,10,8,9,4,12,15,9,7,10,6,3,3,2,2,4,2,3,5,4,2,4,1,3,0,4,4,3,1,3,5,2,1,1,3,1,1,0,0,3,2,3,5,1,2,3,1,2,3,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021320",322,2,2,2,3,5,4,1,9,5,5,2,4,8,4,5,4,4,4,6,3,5,4,7,5,8,5,6,7,5,8,9,7,4,4,7,7,6,5,5,5,7,4,4,7,4,3,7,3,2,5,0,4,2,2,3,2,3,3,9,1,2,3,4,5,2,3,3,4,2,0,0,1,1,0,1,1,1,1,3,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021321",302,6,2,5,6,5,2,3,4,5,2,1,3,5,2,2,1,1,1,6,9,3,5,4,6,13,9,12,8,9,11,8,9,10,4,7,7,4,5,6,4,2,4,4,2,4,2,1,2,0,5,1,1,4,6,1,5,2,4,2,1,1,4,1,1,2,1,2,1,1,0,2,2,2,3,0,1,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021322",315,2,2,3,5,3,4,5,3,10,5,1,5,7,3,7,7,5,1,5,2,3,9,5,7,4,12,2,7,10,12,6,4,9,4,7,7,5,6,2,8,2,5,6,0,2,2,7,4,0,3,3,3,5,3,5,3,4,6,0,2,1,2,2,1,2,5,0,0,4,1,2,0,2,2,0,2,1,1,2,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00021323",374,7,6,2,7,3,3,3,5,4,5,3,7,8,5,6,10,5,8,5,2,9,6,9,7,11,10,9,8,9,6,14,5,4,10,7,7,6,3,7,6,3,4,2,3,4,5,8,1,2,2,1,1,0,2,0,2,0,6,3,5,1,3,1,2,3,2,8,1,0,3,3,4,2,2,0,0,2,4,2,0,4,2,1,2,1,1,1,1,1,3,0,1,0,0,2,0,0,0,0,0,0
"E00021324",380,9,7,6,4,4,2,0,3,1,0,1,2,1,0,1,0,2,1,3,2,9,3,9,10,11,19,10,19,11,20,11,10,8,6,11,6,12,7,9,4,7,5,2,0,3,6,2,2,3,3,0,1,1,5,2,6,5,2,1,1,5,0,2,3,3,3,2,2,3,1,1,3,0,0,1,1,4,6,2,0,2,5,2,2,0,2,1,2,1,4,1,3,1,1,0,0,0,0,0,0,0
"E00021325",413,8,12,6,6,4,8,6,3,11,5,6,6,7,3,9,4,5,3,2,3,6,6,7,7,6,18,11,9,12,10,14,11,3,11,8,8,2,7,6,12,6,10,4,7,6,4,7,9,4,4,4,3,1,3,2,4,2,1,1,2,2,3,1,3,2,1,0,0,4,0,3,1,0,2,0,0,0,1,1,2,2,0,0,1,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"E00021326",433,6,7,12,10,9,5,9,6,11,10,4,10,5,13,7,6,8,5,5,6,10,7,12,11,13,18,8,9,15,11,6,4,5,8,10,9,4,6,5,4,9,4,3,6,5,7,5,5,2,2,1,4,1,7,3,3,2,1,3,2,3,1,0,1,0,0,0,4,3,0,1,3,1,0,1,1,1,3,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"E00021327",397,8,5,6,5,3,3,4,5,1,0,1,3,2,2,3,4,6,1,4,4,9,7,4,8,5,7,9,6,10,18,13,8,7,9,15,9,6,7,6,10,6,3,6,10,4,5,9,5,6,4,8,2,5,4,4,2,8,5,8,2,1,2,3,9,1,0,2,1,1,5,2,1,2,1,3,1,2,2,0,2,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00021328",434,5,10,4,7,8,5,9,10,8,6,12,3,15,6,14,3,3,1,5,5,15,9,20,12,9,12,15,11,15,7,6,9,11,11,12,8,4,12,5,4,5,7,5,5,1,4,3,2,2,2,3,1,2,2,3,3,2,4,3,3,3,1,1,1,1,1,0,1,0,1,2,1,3,1,1,0,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021329",398,5,2,4,4,5,3,6,5,2,9,5,6,4,2,4,6,3,3,4,7,6,9,11,6,13,4,3,15,5,10,16,7,10,14,6,3,5,10,4,4,4,6,9,7,2,1,3,3,5,1,5,9,7,5,8,1,4,4,7,4,4,3,5,3,0,3,2,2,5,1,3,0,2,1,0,2,1,1,1,0,1,1,1,0,1,0,0,1,0,4,2,1,0,1,0,1,0,0,0,0,0
"E00021330",334,7,6,5,5,4,7,2,8,2,4,5,0,2,3,4,6,4,1,7,7,4,8,8,12,8,12,11,9,11,9,6,5,7,8,2,4,5,4,5,2,4,1,1,3,3,1,2,3,1,5,5,2,6,6,2,4,5,3,4,6,6,0,3,1,0,1,2,3,1,1,1,3,1,2,3,1,1,3,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021331",200,2,5,4,1,4,1,3,2,4,5,2,2,2,2,2,4,3,2,2,5,3,3,1,4,4,3,6,5,9,4,12,3,5,3,4,2,5,3,3,3,3,3,2,2,4,6,0,2,3,4,3,0,1,0,2,4,0,0,0,1,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021332",491,6,8,11,6,9,6,7,14,17,10,13,12,15,5,11,8,12,10,5,13,15,10,9,8,15,6,5,6,13,8,6,4,6,4,6,4,8,7,9,10,9,3,10,4,8,3,3,7,6,2,3,3,4,2,7,2,1,3,5,4,2,3,3,3,3,3,1,3,3,1,4,1,1,2,5,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021333",351,4,1,4,9,6,7,9,9,5,9,4,4,5,4,4,5,10,6,8,1,6,7,3,2,4,10,9,7,15,7,9,4,6,7,2,5,3,8,1,4,1,5,10,5,4,4,4,7,5,6,4,2,3,5,4,2,5,3,1,3,1,1,3,3,3,1,1,1,0,3,1,2,3,0,3,0,2,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021334",377,9,4,4,4,6,9,5,6,4,10,3,6,5,4,3,1,4,7,3,1,5,2,8,6,7,6,11,7,10,7,9,6,12,6,7,8,4,6,8,2,3,4,5,3,4,2,3,0,2,4,6,2,4,4,7,7,7,3,7,1,7,4,2,4,1,4,3,1,5,3,3,1,0,5,0,1,2,2,4,2,2,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"E00021335",564,10,3,11,8,8,8,11,10,8,6,8,10,11,10,9,10,10,5,9,9,17,8,18,14,13,13,11,13,9,10,10,13,7,9,10,5,6,7,8,6,9,5,11,6,9,7,3,4,7,6,3,4,3,5,4,6,0,3,4,7,7,4,4,8,4,6,2,4,1,4,4,2,3,2,5,5,3,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00021336",300,8,7,5,8,10,8,5,7,4,9,5,9,6,7,7,6,1,6,3,3,7,3,3,5,7,2,6,2,8,6,2,5,4,5,2,6,3,2,3,8,1,2,10,8,4,3,2,3,4,3,3,1,0,1,1,5,2,1,5,1,0,2,2,1,1,0,1,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0
"E00021337",339,5,4,6,9,4,1,10,3,7,5,9,5,6,5,4,9,6,9,5,10,5,10,5,8,8,6,4,9,7,6,7,4,3,2,5,5,12,3,4,5,6,6,6,6,4,4,3,2,6,3,3,4,4,4,3,3,3,1,2,2,0,0,0,3,2,1,2,1,0,3,1,1,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021338",452,13,14,12,4,14,11,11,10,6,12,15,3,10,7,5,8,2,4,2,8,7,7,6,14,19,10,4,17,10,11,14,9,9,9,8,5,11,8,8,7,5,7,5,7,4,2,1,5,1,3,2,2,1,5,2,2,3,2,3,0,0,1,0,5,0,0,0,0,2,0,1,2,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021339",331,5,2,5,1,5,5,2,4,4,2,7,1,4,4,6,2,4,4,3,1,6,10,12,9,10,10,10,16,8,19,8,13,7,8,5,4,4,2,10,3,3,5,4,4,4,3,3,3,5,2,2,2,2,1,3,1,3,3,3,3,3,2,1,1,5,1,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"E00021340",383,12,9,4,4,2,5,2,3,1,1,1,0,1,1,1,0,1,1,5,0,4,13,5,17,26,23,23,10,17,14,18,15,16,8,7,12,8,3,8,4,0,1,7,6,7,2,2,6,4,3,1,1,2,0,2,1,2,2,1,3,1,1,3,1,1,2,2,0,1,2,0,1,0,1,0,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021342",342,4,6,12,7,7,4,9,8,11,9,15,11,8,8,4,6,3,4,3,3,8,4,5,6,5,4,4,4,3,3,11,9,8,5,6,4,6,6,5,3,9,3,7,2,1,6,9,1,8,2,3,6,3,3,0,3,2,0,1,1,1,2,3,0,0,1,0,1,1,0,1,2,1,1,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021344",534,7,7,9,8,8,5,9,12,9,14,15,9,4,13,10,10,17,14,10,7,14,13,12,13,12,11,12,8,6,9,8,8,2,4,8,8,6,8,10,8,8,7,10,6,4,3,5,3,6,5,4,3,9,7,1,5,3,4,6,2,3,0,4,2,3,1,2,1,3,5,0,4,0,4,3,4,0,1,2,0,1,1,2,3,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
