"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00021743",141,3,3,0,15,50,66,1,3,2.12765957446809,2.12765957446809,0,10.6382978723404,35.4609929078014,46.8085106382979,0.709219858156028,2.12765957446809
"E00021744",244,9,31,0,12,30,156,1,5,3.68852459016393,12.7049180327869,0,4.91803278688525,12.2950819672131,63.9344262295082,0.409836065573771,2.04918032786885
"E00021745",98,7,8,0,57,5,19,2,0,7.14285714285714,8.16326530612245,0,58.1632653061224,5.10204081632653,19.3877551020408,2.04081632653061,0
"E00021746",143,6,26,9,0,1,96,2,3,4.1958041958042,18.1818181818182,6.29370629370629,0,0.699300699300699,67.1328671328671,1.3986013986014,2.0979020979021
"E00021748",200,24,23,2,45,5,97,2,2,12,11.5,1,22.5,2.5,48.5,1,1
"E00021750",119,16,14,0,44,4,39,0,2,13.4453781512605,11.7647058823529,0,36.9747899159664,3.36134453781513,32.7731092436975,0,1.68067226890756
"E00021752",138,15,14,1,62,4,41,0,1,10.8695652173913,10.1449275362319,0.72463768115942,44.9275362318841,2.89855072463768,29.7101449275362,0,0.72463768115942
"E00021753",115,11,10,0,45,35,13,1,0,9.56521739130435,8.69565217391304,0,39.1304347826087,30.4347826086957,11.304347826087,0.869565217391304,0
"E00021754",87,9,12,0,44,1,20,1,0,10.3448275862069,13.7931034482759,0,50.5747126436782,1.14942528735632,22.9885057471264,1.14942528735632,0
"E00021755",125,11,42,0,23,16,30,2,1,8.8,33.6,0,18.4,12.8,24,1.6,0.8
"E00021756",102,3,27,2,22,14,27,6,1,2.94117647058824,26.4705882352941,1.96078431372549,21.5686274509804,13.7254901960784,26.4705882352941,5.88235294117647,0.980392156862745
"E00021757",96,5,12,0,64,1,11,2,1,5.20833333333333,12.5,0,66.6666666666667,1.04166666666667,11.4583333333333,2.08333333333333,1.04166666666667
"E00021758",134,6,16,0,33,33,40,4,2,4.47761194029851,11.9402985074627,0,24.6268656716418,24.6268656716418,29.8507462686567,2.98507462686567,1.49253731343284
"E00021759",110,7,20,0,53,7,19,1,3,6.36363636363636,18.1818181818182,0,48.1818181818182,6.36363636363636,17.2727272727273,0.909090909090909,2.72727272727273
"E00021760",115,6,17,0,66,6,19,0,1,5.21739130434783,14.7826086956522,0,57.3913043478261,5.21739130434783,16.5217391304348,0,0.869565217391304
"E00021761",102,8,11,3,2,20,51,6,1,7.84313725490196,10.7843137254902,2.94117647058824,1.96078431372549,19.6078431372549,50,5.88235294117647,0.980392156862745
"E00021762",105,7,15,0,36,2,40,3,2,6.66666666666667,14.2857142857143,0,34.2857142857143,1.9047619047619,38.0952380952381,2.85714285714286,1.9047619047619
"E00021763",133,18,27,0,45,12,28,1,2,13.5338345864662,20.3007518796992,0,33.8345864661654,9.02255639097744,21.0526315789474,0.75187969924812,1.50375939849624
"E00021764",109,14,22,1,10,16,45,0,1,12.8440366972477,20.1834862385321,0.917431192660551,9.1743119266055,14.6788990825688,41.2844036697248,0,0.917431192660551
"E00021766",107,8,9,0,6,54,27,1,2,7.47663551401869,8.41121495327103,0,5.60747663551402,50.4672897196262,25.2336448598131,0.934579439252336,1.86915887850467
"E00021767",126,15,23,0,41,8,36,0,3,11.9047619047619,18.2539682539683,0,32.5396825396825,6.34920634920635,28.5714285714286,0,2.38095238095238
"E00167078",120,10,10,0,15,3,78,3,1,8.33333333333333,8.33333333333333,0,12.5,2.5,65,2.5,0.833333333333333
"E00167079",116,2,12,1,0,8,91,0,2,1.72413793103448,10.3448275862069,0.862068965517241,0,6.89655172413793,78.448275862069,0,1.72413793103448
"E00167080",145,19,24,11,5,51,33,0,2,13.1034482758621,16.551724137931,7.58620689655172,3.44827586206897,35.1724137931034,22.7586206896552,0,1.37931034482759
"E00167081",120,20,38,0,0,3,54,1,4,16.6666666666667,31.6666666666667,0,0,2.5,45,0.833333333333333,3.33333333333333
"E00167082",138,6,23,12,3,12,73,7,2,4.34782608695652,16.6666666666667,8.69565217391304,2.17391304347826,8.69565217391304,52.8985507246377,5.07246376811594,1.44927536231884
"E00167083",122,3,11,7,7,40,51,1,2,2.45901639344262,9.01639344262295,5.73770491803279,5.73770491803279,32.7868852459016,41.8032786885246,0.819672131147541,1.63934426229508
"E00167084",113,4,6,24,3,26,49,0,1,3.53982300884956,5.30973451327434,21.2389380530973,2.65486725663717,23.0088495575221,43.3628318584071,0,0.884955752212389
"E00167085",126,12,18,0,18,25,49,3,1,9.52380952380952,14.2857142857143,0,14.2857142857143,19.8412698412698,38.8888888888889,2.38095238095238,0.793650793650794
"E00167086",140,15,28,2,27,12,55,1,0,10.7142857142857,20,1.42857142857143,19.2857142857143,8.57142857142857,39.2857142857143,0.714285714285714,0
"E00167087",144,6,35,5,4,5,89,0,0,4.16666666666667,24.3055555555556,3.47222222222222,2.77777777777778,3.47222222222222,61.8055555555556,0,0
"E00167088",112,5,33,1,2,4,62,2,3,4.46428571428571,29.4642857142857,0.892857142857143,1.78571428571429,3.57142857142857,55.3571428571429,1.78571428571429,2.67857142857143
