"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00021489",346,159,187,346,0,1,0.74,467.5675676,45.95375723,54.04624277,100,0
"E00021490",306,152,154,306,0,1,3.23,94.73684211,49.67320261,50.32679739,100,0
"E00021491",285,139,146,285,0,0,2.52,113.0952381,48.77192982,51.22807018,100,0
"E00021492",372,205,167,372,0,4,1.27,292.9133858,55.10752688,44.89247312,100,0
"E00021493",481,232,249,481,0,2,1.18,407.6271186,48.23284823,51.76715177,100,0
"E00021494",546,270,276,546,0,3,7.86,69.46564885,49.45054945,50.54945055,100,0
"E00021495",609,296,313,609,0,4,6.87,88.64628821,48.60426929,51.39573071,100,0
"E00021496",360,167,193,360,0,0,1.17,307.6923077,46.38888889,53.61111111,100,0
"E00021497",517,259,258,517,0,2,0.97,532.9896907,50.0967118,49.9032882,100,0
"E00021498",389,202,187,389,0,3,0.96,405.2083333,51.92802057,48.07197943,100,0
"E00021499",310,159,151,306,4,0,3.23,95.9752322,51.29032258,48.70967742,98.70967742,1.290322581
"E00021500",319,176,143,310,9,5,2.52,126.5873016,55.17241379,44.82758621,97.17868339,2.821316614
"E00021501",304,154,150,292,12,1,1.99,152.7638191,50.65789474,49.34210526,96.05263158,3.947368421
"E00021502",375,183,192,375,0,5,4.69,79.95735608,48.8,51.2,100,0
"E00021503",393,208,185,393,0,2,0.38,1034.210526,52.92620865,47.07379135,100,0
"E00021504",399,215,184,399,0,1,0.35,1140,53.88471178,46.11528822,100,0
"E00021505",312,164,148,296,16,1,0.97,321.6494845,52.56410256,47.43589744,94.87179487,5.128205128
"E00021506",317,175,142,317,0,1,2.34,135.4700855,55.20504732,44.79495268,100,0
"E00021507",376,184,192,376,0,0,1.48,254.0540541,48.93617021,51.06382979,100,0
"E00021508",395,185,210,358,37,3,1.93,204.6632124,46.83544304,53.16455696,90.63291139,9.367088608
"E00021509",517,268,249,499,18,2,2.66,194.3609023,51.83752418,48.16247582,96.51837524,3.481624758
"E00021510",240,136,104,240,0,1,3.38,71.00591716,56.66666667,43.33333333,100,0
"E00021511",205,107,98,205,0,3,0.86,238.372093,52.19512195,47.80487805,100,0
"E00021516",252,134,118,252,0,1,1.31,192.3664122,53.17460317,46.82539683,100,0
"E00021517",304,146,158,304,0,2,1.36,223.5294118,48.02631579,51.97368421,100,0
"E00021518",337,167,170,337,0,2,2.23,151.1210762,49.55489614,50.44510386,100,0
"E00021519",463,229,234,463,0,1,3.39,136.5781711,49.4600432,50.5399568,100,0
"E00021520",216,125,91,216,0,3,2,108,57.87037037,42.12962963,100,0
"E00021521",259,133,126,259,0,2,2.07,125.1207729,51.35135135,48.64864865,100,0
"E00021522",468,244,224,468,0,3,1.76,265.9090909,52.13675214,47.86324786,100,0
"E00021524",590,289,301,590,0,1,3.26,180.9815951,48.98305085,51.01694915,100,0
"E00021525",308,168,140,308,0,1,1.58,194.9367089,54.54545455,45.45454545,100,0
"E00021526",342,176,166,342,0,2,2.34,146.1538462,51.4619883,48.5380117,100,0
"E00021527",317,174,143,317,0,0,2.24,141.5178571,54.88958991,45.11041009,100,0
"E00021528",259,123,136,259,0,0,2.56,101.171875,47.49034749,52.50965251,100,0
"E00021529",192,91,101,192,0,2,0.67,286.5671642,47.39583333,52.60416667,100,0
"E00021531",597,305,292,597,0,8,1.76,339.2045455,51.08877722,48.91122278,100,0
"E00021532",318,176,142,318,0,3,1.71,185.9649123,55.34591195,44.65408805,100,0
"E00021533",242,138,104,242,0,0,0.91,265.9340659,57.02479339,42.97520661,100,0
"E00021534",225,120,105,225,0,0,1.07,210.2803738,53.33333333,46.66666667,100,0
"E00021535",286,136,150,286,0,2,2.8,102.1428571,47.55244755,52.44755245,100,0
"E00021536",282,140,142,282,0,1,1.05,268.5714286,49.64539007,50.35460993,100,0
"E00021537",339,192,147,339,0,0,1.77,191.5254237,56.63716814,43.36283186,100,0
"E00021538",684,367,317,684,0,1,2.78,246.0431655,53.65497076,46.34502924,100,0
"E00021539",252,139,113,252,0,0,0.56,450,55.15873016,44.84126984,100,0
"E00021541",229,131,98,229,0,1,0.76,301.3157895,57.20524017,42.79475983,100,0
"E00021542",218,114,104,218,0,1,5.6,38.92857143,52.29357798,47.70642202,100,0
"E00021543",270,162,108,270,0,0,0.23,1173.913043,60,40,100,0
"E00021544",180,95,85,180,0,0,0.62,290.3225806,52.77777778,47.22222222,100,0
"E00021546",196,110,86,196,0,0,0.9,217.7777778,56.12244898,43.87755102,100,0
"E00021547",278,145,133,278,0,1,1.06,262.2641509,52.15827338,47.84172662,100,0
"E00021549",386,191,195,386,0,6,1.2,321.6666667,49.48186528,50.51813472,100,0
"E00021550",403,188,215,402,1,0,1.58,255.0632911,46.65012407,53.34987593,99.75186104,0.248138958
"E00021552",241,120,121,241,0,1,0.72,334.7222222,49.79253112,50.20746888,100,0
"E00021553",349,169,180,349,0,2,1.72,202.9069767,48.42406877,51.57593123,100,0
"E00021554",259,122,137,259,0,6,4.11,63.01703163,47.1042471,52.8957529,100,0
"E00021555",447,232,215,447,0,3,2.44,183.1967213,51.901566,48.098434,100,0
"E00021556",285,161,124,285,0,2,1.24,229.8387097,56.49122807,43.50877193,100,0
"E00021557",340,170,170,340,0,0,4.14,82.12560386,50,50,100,0
"E00021559",338,177,161,338,0,1,3.79,89.18205805,52.36686391,47.63313609,100,0
"E00021560",431,226,205,431,0,2,2.62,164.5038168,52.4361949,47.5638051,100,0
"E00021561",278,152,126,278,0,1,1.31,212.2137405,54.67625899,45.32374101,100,0
"E00021562",372,196,176,372,0,0,2.37,156.9620253,52.68817204,47.31182796,100,0
"E00021563",402,223,179,391,11,0,3.48,115.5172414,55.47263682,44.52736318,97.26368159,2.736318408
"E00021564",313,151,162,313,0,0,1.48,211.4864865,48.2428115,51.7571885,100,0
"E00021565",207,102,105,207,0,0,2.33,88.84120172,49.27536232,50.72463768,100,0
"E00021566",446,242,204,446,0,1,3.07,145.276873,54.26008969,45.73991031,100,0
"E00021567",351,156,195,351,0,0,2.52,139.2857143,44.44444444,55.55555556,100,0
"E00021569",302,147,155,302,0,1,3.09,97.73462783,48.67549669,51.32450331,100,0
"E00021572",433,226,207,359,74,2,1.39,311.5107914,52.19399538,47.80600462,82.90993072,17.09006928
"E00021574",267,114,153,267,0,2,1.25,213.6,42.69662921,57.30337079,100,0
"E00021577",291,140,151,291,0,1,0.51,570.5882353,48.10996564,51.89003436,100,0
"E00021579",362,181,181,362,0,1,3.53,102.5495751,50,50,100,0
"E00021580",423,221,202,423,0,2,2.22,190.5405405,52.24586288,47.75413712,100,0
"E00021582",401,198,203,401,0,3,2.1,190.952381,49.3765586,50.6234414,100,0
"E00021583",434,216,218,434,0,2,2.01,215.920398,49.76958525,50.23041475,100,0
"E00021584",302,142,160,302,0,3,2.82,107.0921986,47.01986755,52.98013245,100,0
"E00021585",590,290,300,590,0,3,2.25,262.2222222,49.15254237,50.84745763,100,0
"E00021586",455,228,227,455,0,1,1.02,446.0784314,50.10989011,49.89010989,100,0
"E00021587",396,209,187,396,0,0,3.91,101.2787724,52.77777778,47.22222222,100,0
"E00021588",333,173,160,333,0,2,0.93,358.0645161,51.95195195,48.04804805,100,0
"E00021590",376,180,196,376,0,2,1.79,210.0558659,47.87234043,52.12765957,100,0
"E00021591",491,244,247,461,30,2,0.93,527.9569892,49.69450102,50.30549898,93.89002037,6.109979633
"E00021592",315,152,163,315,0,0,1.88,167.5531915,48.25396825,51.74603175,100,0
"E00021593",225,123,102,225,0,0,2.45,91.83673469,54.66666667,45.33333333,100,0
"E00021594",336,175,161,336,0,1,2.05,163.902439,52.08333333,47.91666667,100,0
"E00021595",354,186,168,354,0,1,1.7,208.2352941,52.54237288,47.45762712,100,0
"E00021596",381,196,185,381,0,3,3.86,98.70466321,51.44356955,48.55643045,100,0
"E00021597",374,203,171,374,0,2,0.92,406.5217391,54.27807487,45.72192513,100,0
"E00021598",260,152,108,260,0,0,2.55,101.9607843,58.46153846,41.53846154,100,0
"E00021599",326,186,140,326,0,0,1.85,176.2162162,57.05521472,42.94478528,100,0
"E00021600",308,166,142,308,0,3,4.16,74.03846154,53.8961039,46.1038961,100,0
"E00021601",230,131,99,230,0,1,1.28,179.6875,56.95652174,43.04347826,100,0
"E00021602",368,201,167,368,0,2,1.95,188.7179487,54.61956522,45.38043478,100,0
"E00021603",184,108,76,184,0,0,0.28,657.1428571,58.69565217,41.30434783,100,0
"E00021604",356,172,184,356,0,4,2.24,158.9285714,48.31460674,51.68539326,100,0
"E00021605",289,144,145,289,0,0,2.41,119.9170124,49.82698962,50.17301038,100,0
"E00021606",282,165,117,282,0,0,1.82,154.9450549,58.5106383,41.4893617,100,0
"E00021607",262,148,114,262,0,2,1.41,185.8156028,56.48854962,43.51145038,100,0
"E00021608",217,116,101,217,0,4,0.55,394.5454545,53.4562212,46.5437788,100,0
"E00021610",323,171,152,323,0,1,2.75,117.4545455,52.94117647,47.05882353,100,0
"E00021611",397,214,183,397,0,1,2.01,197.5124378,53.90428212,46.09571788,100,0
"E00021612",214,115,99,214,0,0,1.13,189.380531,53.73831776,46.26168224,100,0
"E00021613",188,103,85,188,0,3,0.63,298.4126984,54.78723404,45.21276596,100,0
"E00021614",263,157,106,263,0,2,2.13,123.4741784,59.69581749,40.30418251,100,0
"E00021615",218,130,88,218,0,1,0.89,244.9438202,59.63302752,40.36697248,100,0
"E00021616",438,221,217,438,0,7,2.48,176.6129032,50.456621,49.543379,100,0
"E00021617",166,103,63,166,0,0,2.86,58.04195804,62.04819277,37.95180723,100,0
"E00021618",282,143,139,282,0,0,0.34,829.4117647,50.70921986,49.29078014,100,0
"E00021619",463,236,227,463,0,4,1.66,278.9156627,50.97192225,49.02807775,100,0
"E00021620",246,138,108,246,0,0,3.97,61.96473552,56.09756098,43.90243902,100,0
"E00021621",333,169,164,333,0,2,3.65,91.23287671,50.75075075,49.24924925,100,0
"E00021622",247,141,106,247,0,1,3.19,77.42946708,57.08502024,42.91497976,100,0
"E00021623",189,96,93,189,0,1,0.64,295.3125,50.79365079,49.20634921,100,0
"E00021624",292,167,125,292,0,1,2.96,98.64864865,57.19178082,42.80821918,100,0
"E00021625",510,314,196,443,67,4,9.2,55.43478261,61.56862745,38.43137255,86.8627451,13.1372549
"E00021626",329,190,139,329,0,0,2.37,138.8185654,57.75075988,42.24924012,100,0
"E00021627",372,214,158,372,0,3,6.85,54.30656934,57.52688172,42.47311828,100,0
"E00021628",214,112,102,214,0,2,18.65,11.47453083,52.3364486,47.6635514,100,0
"E00021629",229,110,119,229,0,0,3.2,71.5625,48.0349345,51.9650655,100,0
"E00021630",262,125,137,262,0,1,3.31,79.15407855,47.70992366,52.29007634,100,0
"E00021631",305,155,150,305,0,2,0.9,338.8888889,50.81967213,49.18032787,100,0
"E00021632",229,127,102,229,0,0,1.3,176.1538462,55.45851528,44.54148472,100,0
"E00021633",214,117,97,214,0,1,1.19,179.8319328,54.6728972,45.3271028,100,0
"E00021634",283,162,121,283,0,0,1.33,212.7819549,57.24381625,42.75618375,100,0
"E00021635",227,132,95,227,0,5,2.84,79.92957746,58.14977974,41.85022026,100,0
"E00021636",335,171,164,335,0,3,1.01,331.6831683,51.04477612,48.95522388,100,0
"E00021637",509,245,264,507,2,2,2.04,249.5098039,48.13359528,51.86640472,99.60707269,0.392927308
"E00021639",347,188,159,347,0,9,1.31,264.8854962,54.17867435,45.82132565,100,0
"E00021640",397,204,193,397,0,5,1.19,333.6134454,51.38539043,48.61460957,100,0
"E00021641",415,208,207,415,0,2,4.79,86.6388309,50.12048193,49.87951807,100,0
"E00021642",335,178,157,335,0,2,1.35,248.1481481,53.13432836,46.86567164,100,0
"E00021643",246,126,120,246,0,0,1.25,196.8,51.2195122,48.7804878,100,0
"E00021644",327,161,166,327,0,2,2.04,160.2941176,49.23547401,50.76452599,100,0
"E00021646",498,230,268,498,0,5,1.26,395.2380952,46.18473896,53.81526104,100,0
"E00021648",202,121,81,202,0,0,2.42,83.47107438,59.9009901,40.0990099,100,0
"E00021649",434,220,214,434,0,2,2.15,201.8604651,50.69124424,49.30875576,100,0
"E00021650",265,159,106,265,0,0,2.74,96.71532847,60,40,100,0
"E00021651",251,136,115,251,0,0,1.42,176.7605634,54.18326693,45.81673307,100,0
"E00021652",276,157,119,276,0,0,1.83,150.8196721,56.88405797,43.11594203,100,0
"E00021653",547,277,270,547,0,0,1.09,501.8348624,50.63985375,49.36014625,100,0
"E00021654",379,212,167,379,0,2,0.74,512.1621622,55.93667546,44.06332454,100,0
"E00021655",274,140,134,274,0,4,1.02,268.627451,51.09489051,48.90510949,100,0
"E00021656",386,198,188,386,0,1,9.58,40.29227557,51.29533679,48.70466321,100,0
"E00021657",204,113,91,204,0,0,1,204,55.39215686,44.60784314,100,0
"E00021658",177,103,74,177,0,1,0.96,184.375,58.1920904,41.8079096,100,0
"E00021659",335,173,162,335,0,3,3.06,109.4771242,51.64179104,48.35820896,100,0
"E00021660",278,131,147,278,0,0,2.65,104.9056604,47.12230216,52.87769784,100,0
"E00021661",488,237,251,480,8,1,2.96,164.8648649,48.56557377,51.43442623,98.36065574,1.639344262
"E00021662",566,274,292,566,0,4,3.82,148.1675393,48.40989399,51.59010601,100,0
"E00021663",236,123,113,236,0,0,0.17,1388.235294,52.11864407,47.88135593,100,0
"E00021665",473,245,228,473,0,2,1.84,257.0652174,51.79704017,48.20295983,100,0
"E00021666",564,298,266,559,5,1,5.73,98.42931937,52.83687943,47.16312057,99.11347518,0.886524823
"E00021667",490,264,226,490,0,3,1.32,371.2121212,53.87755102,46.12244898,100,0
"E00021668",511,277,234,499,12,0,1.97,259.3908629,54.2074364,45.7925636,97.65166341,2.348336595
"E00021669",488,249,239,488,0,2,1.22,400,51.02459016,48.97540984,100,0
"E00021670",402,219,183,402,0,4,1.48,271.6216216,54.47761194,45.52238806,100,0
"E00021671",351,166,185,351,0,7,2.27,154.6255507,47.29344729,52.70655271,100,0
"E00021672",416,236,180,416,0,0,2.07,200.9661836,56.73076923,43.26923077,100,0
"E00021673",452,278,174,374,78,0,1.88,240.4255319,61.50442478,38.49557522,82.74336283,17.25663717
"E00021674",378,219,159,378,0,4,1.24,304.8387097,57.93650794,42.06349206,100,0
"E00021675",518,249,269,518,0,1,1.03,502.9126214,48.06949807,51.93050193,100,0
"E00021676",293,163,130,293,0,0,0.82,357.3170732,55.63139932,44.36860068,100,0
"E00021677",345,188,157,336,9,0,2.4,143.75,54.49275362,45.50724638,97.39130435,2.608695652
"E00021678",438,205,233,438,0,4,3.37,129.9703264,46.80365297,53.19634703,100,0
"E00021679",150,84,66,150,0,0,0.52,288.4615385,56,44,100,0
"E00021680",494,267,227,494,0,9,3.7,133.5135135,54.048583,45.951417,100,0
"E00021681",262,157,105,262,0,1,4.03,65.01240695,59.92366412,40.07633588,100,0
"E00021682",545,288,257,545,0,2,2.04,267.1568627,52.8440367,47.1559633,100,0
"E00021683",509,275,234,509,0,3,1.39,366.1870504,54.02750491,45.97249509,100,0
"E00021685",568,304,264,568,0,7,1.53,371.2418301,53.52112676,46.47887324,100,0
"E00021686",531,244,287,330,201,1,6.81,77.97356828,45.95103578,54.04896422,62.14689266,37.85310734
"E00021687",435,230,205,435,0,2,2.57,169.2607004,52.87356322,47.12643678,100,0
"E00021688",381,186,195,381,0,5,0.94,405.3191489,48.81889764,51.18110236,100,0
"E00021689",399,208,191,271,128,31,2.45,162.8571429,52.13032581,47.86967419,67.9197995,32.0802005
"E00021690",445,256,189,445,0,4,3.95,112.6582278,57.52808989,42.47191011,100,0
"E00021691",315,175,140,315,0,0,1.18,266.9491525,55.55555556,44.44444444,100,0
"E00021692",271,178,93,271,0,1,5.52,49.0942029,65.68265683,34.31734317,100,0
"E00021693",430,225,205,430,0,4,1.83,234.9726776,52.3255814,47.6744186,100,0
"E00021694",454,235,219,454,0,1,3.84,118.2291667,51.76211454,48.23788546,100,0
"E00021695",372,199,173,372,0,0,1.87,198.9304813,53.49462366,46.50537634,100,0
"E00021696",527,282,245,522,5,3,6.98,75.50143266,53.51043643,46.48956357,99.0512334,0.948766603
"E00021697",305,170,135,305,0,2,1.74,175.2873563,55.73770492,44.26229508,100,0
"E00021698",340,167,173,340,0,1,3.48,97.70114943,49.11764706,50.88235294,100,0
"E00021699",390,200,190,390,0,2,1.7,229.4117647,51.28205128,48.71794872,100,0
"E00021700",511,275,236,511,0,0,2.78,183.8129496,53.81604697,46.18395303,100,0
"E00021701",442,227,215,442,0,3,3.08,143.5064935,51.35746606,48.64253394,100,0
"E00021702",370,166,204,370,0,3,1.44,256.9444444,44.86486486,55.13513514,100,0
"E00021703",315,156,159,315,0,0,1.76,178.9772727,49.52380952,50.47619048,100,0
"E00021704",375,176,199,375,0,0,1.52,246.7105263,46.93333333,53.06666667,100,0
"E00021705",431,211,220,431,0,0,1.27,339.3700787,48.95591647,51.04408353,100,0
"E00021706",338,194,144,338,0,0,1.19,284.0336134,57.3964497,42.6035503,100,0
"E00021707",377,185,192,377,0,4,1.31,287.7862595,49.07161804,50.92838196,100,0
"E00021708",298,144,154,298,0,4,1.61,185.0931677,48.32214765,51.67785235,100,0
"E00021709",324,191,133,324,0,0,1.95,166.1538462,58.95061728,41.04938272,100,0
"E00021710",313,153,160,313,0,3,1.82,171.978022,48.88178914,51.11821086,100,0
"E00021711",471,237,234,471,0,3,2.72,173.1617647,50.31847134,49.68152866,100,0
"E00021712",297,163,134,297,0,2,1.82,163.1868132,54.88215488,45.11784512,100,0
"E00021713",295,147,148,295,0,2,1.28,230.46875,49.83050847,50.16949153,100,0
"E00021714",209,128,81,209,0,1,1.53,136.6013072,61.24401914,38.75598086,100,0
"E00021715",361,184,177,357,4,1,0.77,468.8311688,50.96952909,49.03047091,98.89196676,1.108033241
"E00021716",280,144,136,280,0,0,1.14,245.6140351,51.42857143,48.57142857,100,0
"E00021717",253,123,130,253,0,0,0.65,389.2307692,48.61660079,51.38339921,100,0
"E00021718",361,201,160,361,0,1,1.56,231.4102564,55.67867036,44.32132964,100,0
"E00021719",163,84,79,163,0,1,0.54,301.8518519,51.53374233,48.46625767,100,0
"E00021722",342,211,131,342,0,1,1.37,249.6350365,61.69590643,38.30409357,100,0
"E00021723",295,155,140,269,26,1,1.71,172.5146199,52.54237288,47.45762712,91.18644068,8.813559322
"E00021724",260,122,138,260,0,1,2.02,128.7128713,46.92307692,53.07692308,100,0
"E00021725",232,112,120,232,0,1,1.47,157.8231293,48.27586207,51.72413793,100,0
"E00021726",268,132,136,268,0,1,0.32,837.5,49.25373134,50.74626866,100,0
"E00021727",249,131,118,249,0,0,0.73,341.0958904,52.61044177,47.38955823,100,0
"E00021728",253,121,132,253,0,2,1.06,238.6792453,47.82608696,52.17391304,100,0
"E00021729",190,88,102,190,0,0,2.2,86.36363636,46.31578947,53.68421053,100,0
"E00021730",370,184,186,370,0,0,1.75,211.4285714,49.72972973,50.27027027,100,0
"E00021731",396,198,198,396,0,0,1.26,314.2857143,50,50,100,0
"E00021732",268,144,124,268,0,2,1.36,197.0588235,53.73134328,46.26865672,100,0
"E00021733",578,303,275,525,53,0,5.26,109.8859316,52.42214533,47.57785467,90.83044983,9.169550173
"E00021734",599,313,286,599,0,2,2.5,239.6,52.25375626,47.74624374,100,0
"E00021735",481,258,223,481,0,8,2.71,177.4907749,53.63825364,46.36174636,100,0
"E00021736",492,279,213,492,0,0,2.62,187.7862595,56.70731707,43.29268293,100,0
"E00021737",283,161,122,283,0,1,1.5,188.6666667,56.89045936,43.10954064,100,0
"E00021738",332,162,170,332,0,2,0.91,364.8351648,48.79518072,51.20481928,100,0
"E00021739",273,147,126,273,0,1,3.3,82.72727273,53.84615385,46.15384615,100,0
"E00021740",393,223,170,393,0,1,0.67,586.5671642,56.74300254,43.25699746,100,0
"E00021741",223,129,94,223,0,3,1.19,187.394958,57.84753363,42.15246637,100,0
"E00021742",547,300,247,547,0,10,1.99,274.8743719,54.84460695,45.15539305,100,0
"E00021743",313,192,121,313,0,1,1.76,177.8409091,61.34185304,38.65814696,100,0
"E00021744",568,337,231,568,0,7,8.49,66.90223793,59.33098592,40.66901408,100,0
"E00021745",233,108,125,233,0,0,1.27,183.4645669,46.35193133,53.64806867,100,0
"E00021746",233,122,111,233,0,1,0.77,302.5974026,52.36051502,47.63948498,100,0
"E00021748",534,291,243,534,0,3,1.74,306.8965517,54.49438202,45.50561798,100,0
"E00021750",449,229,220,449,0,2,3,149.6666667,51.00222717,48.99777283,100,0
"E00021752",422,221,201,422,0,4,1.52,277.6315789,52.36966825,47.63033175,100,0
"E00021753",282,143,139,282,0,3,1.12,251.7857143,50.70921986,49.29078014,100,0
"E00021754",204,103,101,204,0,0,1.15,177.3913043,50.49019608,49.50980392,100,0
"E00021755",358,188,170,358,0,1,2.25,159.1111111,52.51396648,47.48603352,100,0
"E00021756",217,117,100,217,0,1,0.49,442.8571429,53.91705069,46.08294931,100,0
"E00021757",248,125,123,248,0,3,0.94,263.8297872,50.40322581,49.59677419,100,0
"E00021758",322,169,153,322,0,0,1.93,166.8393782,52.48447205,47.51552795,100,0
"E00021759",373,186,187,369,4,3,1.45,257.2413793,49.86595174,50.13404826,98.92761394,1.072386059
"E00021760",351,172,179,351,0,3,1.29,272.0930233,49.002849,50.997151,100,0
"E00021761",341,193,148,209,132,1,10.48,32.53816794,56.59824047,43.40175953,61.29032258,38.70967742
"E00021762",312,158,154,306,6,2,1.92,162.5,50.64102564,49.35897436,98.07692308,1.923076923
"E00021763",394,197,197,394,0,2,2.13,184.9765258,50,50,100,0
"E00021764",467,230,237,467,0,3,1.51,309.2715232,49.25053533,50.74946467,100,0
"E00021766",413,219,194,413,0,1,0.73,565.7534247,53.02663438,46.97336562,100,0
"E00021767",233,123,110,233,0,1,1.21,192.5619835,52.78969957,47.21030043,100,0
"E00167078",503,230,273,270,233,8,4.87,103.2854209,45.72564612,54.27435388,53.67793241,46.32206759
"E00167079",222,132,90,222,0,0,1.51,147.0198675,59.45945946,40.54054054,100,0
"E00167080",390,195,195,390,0,2,1.54,253.2467532,50,50,100,0
"E00167081",279,155,124,279,0,2,1.49,187.2483221,55.55555556,44.44444444,100,0
"E00167082",309,175,134,309,0,0,3.4,90.88235294,56.63430421,43.36569579,100,0
"E00167083",343,174,169,343,0,4,2.24,153.125,50.72886297,49.27113703,100,0
"E00167084",231,105,126,231,0,2,10.92,21.15384615,45.45454545,54.54545455,100,0
"E00167085",267,148,119,267,0,0,2.93,91.12627986,55.43071161,44.56928839,100,0
"E00167086",368,192,176,368,0,2,3.79,97.09762533,52.17391304,47.82608696,100,0
"E00167087",282,146,136,282,0,3,0.78,361.5384615,51.77304965,48.22695035,100,0
"E00167088",210,99,111,210,0,2,1.15,182.6086957,47.14285714,52.85714286,100,0
"E00167089",171,81,90,171,0,0,2.85,60,47.36842105,52.63157895,100,0
"E00167090",195,90,105,195,0,4,1.3,150,46.15384615,53.84615385,100,0
"E00167091",331,175,156,331,0,3,1.56,212.1794872,52.87009063,47.12990937,100,0
"E00167092",294,153,141,294,0,1,1.67,176.0479042,52.04081633,47.95918367,100,0
"E00167093",196,110,86,196,0,0,0.87,225.2873563,56.12244898,43.87755102,100,0
"E00167094",292,173,119,280,12,0,2.62,111.4503817,59.24657534,40.75342466,95.89041096,4.109589041
"E00167095",379,260,119,286,93,0,2.41,157.2614108,68.60158311,31.39841689,75.46174142,24.53825858
"E00167096",131,79,52,131,0,0,0.54,242.5925926,60.30534351,39.69465649,100,0
"E00167097",259,133,126,259,0,2,2.44,106.147541,51.35135135,48.64864865,100,0
"E00167098",131,83,48,131,0,1,0.28,467.8571429,63.35877863,36.64122137,100,0
"E00167099",110,67,43,110,0,0,1.43,76.92307692,60.90909091,39.09090909,100,0
"E00167100",519,323,196,519,0,0,1.51,343.7086093,62.23506744,37.76493256,100,0
"E00167101",256,148,108,256,0,0,1.72,148.8372093,57.8125,42.1875,100,0
"E00167102",300,187,113,300,0,0,1.4,214.2857143,62.33333333,37.66666667,100,0
"E00167103",206,120,86,206,0,0,0.44,468.1818182,58.25242718,41.74757282,100,0
"E00167104",216,124,92,216,0,2,2.16,100,57.40740741,42.59259259,100,0
"E00167105",479,243,236,479,0,3,1.73,276.8786127,50.73068894,49.26931106,100,0
"E00167106",314,178,136,314,0,1,3.59,87.46518106,56.68789809,43.31210191,100,0
"E00167107",238,131,107,238,0,0,0.28,850,55.04201681,44.95798319,100,0
"E00167108",400,187,213,400,0,2,3.29,121.5805471,46.75,53.25,100,0
"E00167109",261,135,126,261,0,1,0.85,307.0588235,51.72413793,48.27586207,100,0
"E00167110",293,154,139,293,0,3,3.26,89.87730061,52.55972696,47.44027304,100,0
"E00167111",282,159,123,282,0,0,0.32,881.25,56.38297872,43.61702128,100,0
"E00167112",795,413,382,795,0,3,2.4,331.25,51.94968553,48.05031447,100,0
"E00167113",473,230,243,473,0,2,0.83,569.8795181,48.62579281,51.37420719,100,0
"E00167114",464,232,232,464,0,3,4.06,114.2857143,50,50,100,0
"E00167115",727,399,328,727,0,2,2.14,339.7196262,54.88308116,45.11691884,100,0
"E00167116",280,134,146,280,0,0,16.65,16.81681682,47.85714286,52.14285714,100,0
"E00167117",133,75,58,133,0,1,0.86,154.6511628,56.39097744,43.60902256,100,0
"E00167118",244,137,107,244,0,1,0.59,413.559322,56.14754098,43.85245902,100,0
"E00167119",305,174,131,305,0,0,1.43,213.2867133,57.04918033,42.95081967,100,0
"E00167120",283,141,142,283,0,3,1.34,211.1940299,49.82332155,50.17667845,100,0
"E00167121",265,144,121,265,0,1,10.01,26.47352647,54.33962264,45.66037736,100,0
"E00167122",202,114,88,202,0,2,22.3,9.058295964,56.43564356,43.56435644,100,0
"E00167123",347,159,188,347,0,4,1.1,315.4545455,45.82132565,54.17867435,100,0
"E00167124",308,150,158,308,0,6,0.83,371.0843373,48.7012987,51.2987013,100,0
"E00167125",173,97,76,173,0,1,0.36,480.5555556,56.06936416,43.93063584,100,0
"E00167126",367,200,167,367,0,1,12.75,28.78431373,54.49591281,45.50408719,100,0
"E00167127",265,152,113,265,0,3,17.69,14.98021481,57.35849057,42.64150943,100,0
"E00167128",276,142,134,276,0,6,5.79,47.66839378,51.44927536,48.55072464,100,0
"E00167129",615,325,290,615,0,4,2.19,280.8219178,52.84552846,47.15447154,100,0
"E00167130",834,461,373,834,0,4,1.24,672.5806452,55.27577938,44.72422062,100,0
"E00167131",145,65,80,145,0,2,0.91,159.3406593,44.82758621,55.17241379,100,0
"E00167132",393,245,148,393,0,1,3.02,130.1324503,62.34096692,37.65903308,100,0
"E00167133",175,96,79,175,0,0,1.47,119.047619,54.85714286,45.14285714,100,0
"E00167134",222,122,100,222,0,0,1.07,207.4766355,54.95495495,45.04504505,100,0
"E00167135",269,142,127,269,0,1,2.96,90.87837838,52.78810409,47.21189591,100,0
"E00167136",178,87,91,178,0,2,1.26,141.2698413,48.87640449,51.12359551,100,0
"E00167137",222,124,98,222,0,1,0.86,258.1395349,55.85585586,44.14414414,100,0
"E00167138",230,116,114,230,0,0,0.31,741.9354839,50.43478261,49.56521739,100,0
"E00167139",305,182,123,305,0,0,1.07,285.046729,59.67213115,40.32786885,100,0
"E00167140",246,134,112,246,0,1,0.54,455.5555556,54.47154472,45.52845528,100,0
"E00167141",313,179,134,313,0,2,9.3,33.65591398,57.1884984,42.8115016,100,0
"E00167142",453,240,213,453,0,0,7.23,62.65560166,52.98013245,47.01986755,100,0
"E00167143",337,175,162,337,0,4,2.04,165.1960784,51.92878338,48.07121662,100,0
"E00167144",428,210,218,428,0,10,1.1,389.0909091,49.06542056,50.93457944,100,0
