"GeographyCode","QS608EW0001","QS608EW0002","QS608EW0003","QS608EW0004","QS608EW0005","QS608EW0006","QS608EW0007","QS608EW0008","QS608EW0009","QS608EW0010","QS608EW0011","QS608EW0012","QS608EW0013","QS608EW0014","QS608EW0015","QS608EW0016","QS608EW0017","QS608EW0018","QS608EW0019","QS608EW0020","QS608EW0021","QS608EW0022","QS608EW0023","QS608EW0024","QS608EW0025","QS608EW0026","QS608EW0027","QS608EW0028","QS608EW0029","QS608EW0030","QS608EW0031","QS608EW0032","QS608EW0033","QS608EW0034","QS608EW0035","QS608EW0036","QS608EW0037","QS608EW0038","QS608EW0039","QS608EW0040","QS608EW0041","QS608EW0042","QS608EW0043","QS608EW0044","QS608EW0045","QS608EW0046","QS608EW0047","QS608EW0048","QS608EW0049","QS608EW0050","QS608EW0051","QS608EW0052","QS608EW0053","QS608EW0054","QS608EW0055"
"E01004317",2599,571,99,1,98,472,264,160,29,19,806,601,367,85,124,25,177,28,223,108,76,35,4,210,62,62,0,148,148,0,148,106,42,42,0,221,72,83,26,5,0,33,2,118,39,13,35,31,0,198,143,55,104,104,0
"E01004318",1359,113,18,0,18,95,47,28,14,6,343,273,211,27,28,7,41,29,134,73,45,16,0,100,29,29,0,71,71,0,99,55,44,44,0,222,64,129,3,7,0,14,5,140,55,6,42,37,0,174,112,62,34,34,0
"E01004319",1746,144,25,0,25,119,66,43,9,1,333,201,125,38,28,10,99,33,93,54,25,14,0,166,57,57,0,109,109,0,152,81,71,71,0,280,85,121,33,13,0,25,3,186,55,60,35,30,6,283,216,67,109,109,0
"E01004321",1622,166,30,0,30,136,79,30,25,2,342,245,189,17,28,11,74,23,110,57,38,13,2,168,49,49,0,119,119,0,156,106,50,50,0,205,53,80,42,24,0,2,4,126,27,41,29,29,0,249,182,67,100,100,0
"E01004322",1059,115,22,0,22,93,47,35,1,10,223,181,142,9,23,7,38,4,92,60,17,14,1,73,36,36,0,37,37,0,125,81,44,44,0,117,17,64,11,4,0,17,4,134,45,30,31,28,0,113,85,28,67,67,0
"E01004323",1365,143,34,0,34,109,63,32,14,0,283,217,147,22,42,6,40,26,103,58,28,17,0,144,34,34,0,110,110,0,127,75,52,50,2,141,50,76,9,2,0,4,0,183,47,50,58,28,0,153,112,41,88,88,0
"E01004324",1467,119,20,0,20,99,49,48,2,0,223,115,93,11,11,0,88,20,119,72,45,2,0,202,63,63,0,139,139,0,126,87,39,39,0,274,83,126,34,22,0,3,6,153,39,56,32,26,0,195,146,49,56,56,0
"E01004325",2392,609,90,0,90,519,304,178,24,13,633,474,368,50,55,1,122,37,215,126,54,34,1,179,57,57,0,122,122,0,94,62,32,30,2,192,72,70,33,6,0,10,1,127,48,32,26,21,0,157,105,52,186,186,0
"E01004326",1333,145,7,0,7,138,75,51,2,10,272,197,147,18,26,6,65,10,139,68,52,18,1,155,35,35,0,120,120,0,114,66,48,48,0,157,43,73,11,15,0,15,0,94,33,8,27,26,0,132,117,15,125,125,0
"E01032764",1229,220,37,0,37,183,103,52,25,3,379,264,197,35,24,8,71,44,135,78,53,4,0,73,12,12,0,61,61,0,71,54,17,17,0,124,37,58,4,8,0,15,2,88,27,9,19,33,0,94,71,23,45,45,0
"E01032765",1420,209,32,0,32,177,98,68,11,0,348,233,175,41,17,0,86,29,164,107,49,2,6,85,11,11,0,74,74,0,118,63,55,55,0,142,47,52,11,12,3,14,3,149,35,13,52,45,4,135,89,46,70,70,0
"E01032766",1284,323,51,0,51,272,160,77,25,10,341,258,188,37,21,12,68,15,71,40,27,2,2,92,24,24,0,68,68,0,78,45,33,29,4,108,31,49,15,0,0,11,2,62,35,0,14,13,0,118,81,37,91,91,0
"E01032767",1560,582,111,0,111,471,259,168,29,15,536,401,281,77,33,10,113,22,114,78,33,1,2,55,28,28,0,27,27,0,41,30,11,9,2,46,19,23,0,2,0,1,1,31,9,6,11,5,0,38,31,7,117,117,0
"E01032768",1280,568,140,1,139,428,180,196,41,11,395,245,178,47,10,10,131,19,132,100,25,7,0,57,12,12,0,45,45,0,17,14,3,3,0,21,8,11,0,1,0,0,1,26,9,5,3,9,0,20,9,11,44,44,0
"E01032769",1189,341,74,0,74,267,150,91,18,8,350,246,145,62,25,14,88,16,98,74,20,4,0,107,46,46,0,61,61,0,65,48,17,17,0,66,19,30,10,2,0,5,0,52,22,5,16,9,0,71,66,5,39,39,0
"E01032770",1120,436,103,0,103,333,160,147,18,8,260,142,80,45,11,6,101,17,51,37,10,0,4,77,31,31,0,46,46,0,78,49,29,28,1,54,14,30,2,0,0,8,0,55,12,4,19,20,0,61,45,16,48,47,1
"E01032771",1082,328,68,1,67,260,117,106,26,11,292,182,102,48,16,16,90,20,77,54,14,1,8,22,17,17,0,5,5,0,71,31,40,40,0,82,10,65,7,0,0,0,0,34,3,4,17,10,0,123,86,37,53,53,0
"E01032772",1062,213,35,2,33,178,78,71,20,9,263,175,135,22,11,7,68,20,60,45,3,7,5,98,30,30,0,68,68,0,95,53,42,37,5,86,17,50,19,0,0,0,0,52,7,10,13,22,0,110,68,42,85,85,0
"E01032773",1550,453,73,2,71,380,204,119,17,40,463,299,216,58,18,7,139,25,111,79,25,3,4,67,9,9,0,58,58,0,54,43,11,11,0,88,17,34,10,4,6,15,2,84,35,3,20,26,0,120,93,27,110,110,0
"E01032774",1257,268,60,0,60,208,87,86,28,7,220,149,106,23,17,3,54,17,133,83,37,1,12,89,29,29,0,60,60,0,129,90,39,39,0,124,38,57,0,0,2,19,8,77,16,9,27,23,2,141,81,60,76,76,0
"E01032775",1084,390,56,0,56,334,162,136,20,16,329,213,145,38,21,9,105,11,92,72,11,8,1,98,30,30,0,68,68,0,29,16,13,13,0,47,24,19,1,0,0,3,0,26,9,1,3,13,0,30,24,6,43,43,0
"E01032776",1063,362,90,1,89,272,133,110,20,9,348,253,180,42,21,10,83,12,63,47,12,0,4,50,22,22,0,28,28,0,42,24,18,16,2,30,6,21,0,0,0,3,0,27,7,6,8,4,2,54,33,21,87,87,0
"E01032777",1123,240,44,0,44,196,100,81,9,6,311,248,199,22,20,7,55,8,147,100,27,14,6,51,20,20,0,31,31,0,75,32,43,43,0,100,38,46,7,4,0,5,0,59,7,4,15,33,0,84,57,27,56,56,0
"E01032778",1097,363,47,0,47,316,151,145,8,12,324,243,159,65,14,5,74,7,115,78,21,5,11,45,19,19,0,26,26,0,35,23,12,12,0,78,37,30,0,6,1,4,0,20,4,0,8,8,0,48,31,17,69,67,2
"E01032779",1079,308,58,0,58,250,135,88,20,7,359,223,143,53,20,7,128,8,80,49,22,9,0,60,23,23,0,37,37,0,22,17,5,5,0,60,19,33,0,2,0,6,0,56,40,0,6,10,0,70,45,25,64,64,0
"E01032780",1305,527,113,0,113,414,222,156,21,15,470,321,221,51,29,20,131,18,70,54,6,9,1,64,24,24,0,40,40,0,19,12,7,7,0,52,12,20,0,2,0,16,2,22,2,1,13,6,0,19,8,11,62,62,0
"E01032781",1493,525,113,0,113,412,182,178,29,23,493,344,201,90,44,9,140,9,121,70,41,7,3,90,34,34,0,56,56,0,78,45,33,33,0,46,3,26,0,6,5,6,0,40,12,6,3,19,0,58,34,24,42,42,0
"E01032782",1582,308,52,0,52,256,122,108,17,9,362,240,180,30,24,6,109,13,125,101,13,9,2,96,36,36,0,60,60,0,90,57,33,33,0,141,42,79,2,7,0,11,0,149,49,39,39,16,6,174,121,53,137,137,0
"E01032783",1302,298,45,0,45,253,119,98,19,17,389,245,173,41,27,4,115,29,111,84,21,3,3,109,24,24,0,85,85,0,66,37,29,27,2,107,36,42,0,7,0,22,0,70,0,3,38,29,0,92,73,19,60,60,0
"E01032784",1438,272,28,0,28,244,136,89,15,4,397,331,215,63,44,9,47,19,169,78,74,11,6,91,30,30,0,61,61,0,94,69,25,25,0,149,45,65,7,20,0,12,0,72,24,12,20,15,1,86,58,28,108,108,0
"E01032785",1312,291,50,0,50,241,145,76,11,9,475,335,251,46,30,8,86,54,134,68,34,31,1,60,7,7,0,53,53,0,65,45,20,16,4,95,37,46,2,0,0,10,0,61,7,12,36,6,0,89,66,23,42,42,0
"E01032786",1445,113,11,0,11,102,61,24,10,7,387,260,195,22,38,5,74,53,148,61,69,18,0,145,40,40,0,105,101,4,146,100,46,42,4,191,52,105,4,17,2,7,4,156,49,14,40,53,0,114,69,45,45,45,0
"E01032787",2419,150,30,0,30,120,63,44,10,3,391,258,181,30,46,1,88,45,250,85,146,19,0,273,79,79,0,194,194,0,266,143,123,121,2,319,106,152,34,12,0,14,1,275,82,60,64,69,0,403,300,103,92,92,0
