"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E02000874",5344,609,1511,375,365,370,248,851,453,300,262,93,57,103,131,11.3959580838323,28.2747005988024,7.01721556886228,6.83008982035928,6.92365269461078,4.64071856287425,15.9244011976048,8.47679640718563,5.61377245508982,4.90269461077844,1.74026946107784,1.06661676646707,1.92739520958084,2.45134730538922
"E02000875",6841,800,2182,418,595,402,289,746,640,431,338,166,69,158,247,11.6941967548604,31.8959216488817,6.11021780441456,8.69755883642742,5.87633386931735,4.22452857769332,10.9048384739073,9.35535740388832,6.30024850168104,4.94079812892852,2.42654582663353,1.00862447010671,2.30960385908493,3.61058324806315
"E02000876",5700,584,1933,465,408,403,237,688,390,336,256,137,55,111,147,10.2456140350877,33.9122807017544,8.15789473684211,7.1578947368421,7.07017543859649,4.15789473684211,12.0701754385965,6.8421052631579,5.89473684210526,4.49122807017544,2.40350877192982,0.964912280701754,1.94736842105263,2.57894736842105
"E02000877",7105,866,2050,462,614,527,344,901,627,338,376,192,76,209,200,12.1885995777621,28.8529204785362,6.50246305418719,8.64180154820549,7.41731175228712,4.84166080225194,12.6812104152006,8.82477128782548,4.75721323011963,5.29204785362421,2.70232230823364,1.06966924700915,2.94159042927516,2.81491907107671
"E02000878",8645,750,3206,761,640,542,378,1123,481,373,391,190,99,164,265,8.67553499132447,37.085020242915,8.80277617119722,7.40312319259688,6.26951995373048,4.37246963562753,12.9901677270098,5.56390977443609,4.31463273568537,4.52284557547715,2.1978021978022,1.14517061885483,1.89705031810295,3.06535569693464
"E02000879",5659,659,1673,425,354,424,387,750,404,332,251,101,41,96,116,11.6451669906344,29.5635271249337,7.51016080579608,6.25552217706309,7.4924898391942,6.8386640749249,13.2532249514048,7.13907050715674,5.86676091182188,4.43541261707015,1.78476762678919,0.724509630676798,1.69641279377982,2.04983212581728
"E02000880",4401,473,1430,333,278,315,209,541,365,219,238,67,40,75,100,10.7475573733242,32.4926153147012,7.56646216768916,6.31674619404681,7.15746421267894,4.74892069984095,12.2926607589184,8.2935696432629,4.97614178595774,5.40786184957964,1.5223812769825,0.908884344467166,1.70415814587594,2.27221086116792
"E02000881",4732,565,1330,411,451,252,228,441,490,298,266,123,47,136,149,11.9399830938292,28.1065088757396,8.68554522400676,9.53085376162299,5.32544378698225,4.81825866441251,9.31952662721894,10.3550295857988,6.29754860524091,5.62130177514793,2.59932375316991,0.99323753169907,2.87404902789518,3.14877430262046
"E02000882",5985,723,1821,373,546,317,328,569,641,347,320,170,57,181,209,12.0802005012531,30.4260651629073,6.23224728487886,9.12280701754386,5.29657477025898,5.48036758563074,9.50710108604845,10.7101086048454,5.79782790309106,5.34670008354219,2.84043441938179,0.952380952380952,3.02422723475355,3.49206349206349
"E02000883",5447,696,1469,345,535,315,332,459,573,418,305,145,69,164,221,12.7776757848357,26.9689737470167,6.33376170369011,9.82192032311364,5.7829998164127,6.09509821920323,8.42665687534423,10.5195520469983,7.67394896273178,5.59941252065357,2.66201578850744,1.26675234073802,3.01083165044979,4.05727923627685
"E02000884",7645,545,3631,564,420,461,263,785,443,236,297,113,47,110,128,7.12884238064094,47.4950948332243,7.37737083060824,5.49378678875082,6.03008502289078,3.44015696533682,10.26814911707,5.7946370176586,3.08698495748855,3.88489208633094,1.47809025506867,0.614780902550687,1.43884892086331,1.67429692609549
"E02000885",5008,608,1413,340,401,255,351,533,487,331,289,113,64,96,165,12.1405750798722,28.2148562300319,6.78913738019169,8.00718849840256,5.09185303514377,7.00878594249201,10.6429712460064,9.72444089456869,6.6094249201278,5.77076677316294,2.25638977635783,1.2779552715655,1.91693290734824,3.29472843450479
"E02000886",5809,498,2735,546,356,214,234,368,389,237,232,89,30,92,127,8.57290411430539,47.0821139610948,9.39920812532277,6.12842141504562,3.68393871578585,4.02823205370976,6.33499741779997,6.69650542262007,4.07987605439835,3.99380271991737,1.5321053537614,0.516440006885867,1.58374935444999,2.18626269581684
"E02000887",6130,783,1985,437,528,328,307,518,600,343,301,114,70,134,217,12.7732463295269,32.3817292006525,7.12887438825449,8.61337683523654,5.35073409461664,5.00815660685155,8.45024469820555,9.78792822185971,5.59543230016313,4.91027732463295,1.85970636215334,1.14192495921697,2.18597063621533,3.53996737357259
"E02000888",6289,556,2778,512,391,318,234,537,502,232,229,96,46,106,131,8.84083320082684,44.1723644458578,8.14119891874702,6.21720464302751,5.05644776594053,3.7207823183336,8.53871839720146,7.98219112736524,3.68898076005724,3.64127842264271,1.52647479726507,0.731435840356177,1.68548258864684,2.08300206710129
"E02000889",5352,479,2611,437,279,226,242,326,314,222,216,66,41,59,121,8.94992526158445,48.7855007473842,8.16517189835576,5.21300448430493,4.22272047832586,4.52167414050822,6.09118086696562,5.86696562032885,4.14798206278027,4.03587443946188,1.23318385650224,0.766068759342302,1.10239162929746,2.26083707025411
"E02000890",5042,268,3094,584,162,99,263,216,157,90,109,33,33,20,64,5.31535105117017,61.3645378817929,11.5827052756843,3.2130107100357,1.96350654502182,5.21618405394685,4.2840142800476,3.11384371281238,1.78500595001983,2.16184053946846,0.654502181673939,0.654502181673939,0.396667988893296,1.26933756445855
"E02000891",10364,734,5522,839,591,349,287,873,569,262,338,141,51,157,214,7.08220764183713,53.2805866460826,8.09532998842146,5.7024314936318,3.36742570436125,2.76920108066384,8.42338865302972,5.49015824006175,2.52798147433423,3.26128907757623,1.36047857969896,0.492087996912389,1.5148591277499,2.0648398301814
"E02000893",5243,481,2293,487,309,224,320,394,328,245,162,59,35,65,146,9.17413694449743,43.7345031470532,9.28857524318138,5.89357238222392,4.27236315086782,6.10337592981118,7.51478161358001,6.25596032805646,4.67289719626168,3.08983406446691,1.12530993705894,0.667556742323097,1.2397482357429,2.78466526797635
"E02000894",8504,546,4684,773,456,340,300,581,417,192,215,122,51,88,163,6.42050799623707,55.0799623706491,9.0898400752587,5.36218250235183,3.99811853245532,3.5277516462841,6.83207902163688,4.9035747883349,2.25776105362183,2.52822201317027,1.4346190028222,0.599717779868297,1.03480714957667,1.9167450611477
"E02006853",5672,425,2839,437,388,188,216,473,362,163,181,90,43,108,142,7.49294781382228,50.0528913963329,7.70451339915374,6.84062059238364,3.31452750352609,3.80818053596615,8.33921015514809,6.38222849083216,2.8737658674189,3.19111424541608,1.5867418899859,0.758110014104372,1.90409026798307,2.50352609308886
"E02006854",5015,264,2922,449,204,146,119,396,274,105,136,42,20,42,70,5.2642073778664,58.2652043868395,8.9531405782652,4.06779661016949,2.91126620139581,2.3728813559322,7.8963110667996,5.46360917248255,2.09371884346959,2.71186440677966,0.837487537387836,0.398803589232303,0.837487537387836,1.39581256231306
