"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E00021525",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00021526",4,1,2,1,1,0,1,0,3,1,1,1,25,50,25,25,0,25,0,75,25,25,25
"E00021527",11,3,3,5,1,1,0,0,10,2,3,5,27.2727272727273,27.2727272727273,45.4545454545455,9.09090909090909,9.09090909090909,0,0,90.9090909090909,18.1818181818182,27.2727272727273,45.4545454545455
"E00021528",10,3,2,5,0,0,0,0,10,3,2,5,30,20,50,0,0,0,0,100,30,20,50
"E00021529",8,0,1,7,0,0,0,0,8,0,1,7,0,12.5,87.5,0,0,0,0,100,0,12.5,87.5
"E00021531",28,5,10,13,5,0,4,1,23,5,6,12,17.8571428571429,35.7142857142857,46.4285714285714,17.8571428571429,0,14.2857142857143,3.57142857142857,82.1428571428571,17.8571428571429,21.4285714285714,42.8571428571429
"E00021532",3,2,1,0,0,0,0,0,3,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,0,100,66.6666666666667,33.3333333333333,0
"E00021533",3,1,1,1,2,1,1,0,1,0,0,1,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0,33.3333333333333
"E00021534",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00021535",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00021536",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00021537",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00021538",7,0,2,5,2,0,0,2,5,0,2,3,0,28.5714285714286,71.4285714285714,28.5714285714286,0,0,28.5714285714286,71.4285714285714,0,28.5714285714286,42.8571428571429
"E00021539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021541",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021543",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00021544",3,0,3,0,1,0,1,0,2,0,2,0,0,100,0,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,66.6666666666667,0
"E00021546",6,0,6,0,5,0,5,0,1,0,1,0,0,100,0,83.3333333333333,0,83.3333333333333,0,16.6666666666667,0,16.6666666666667,0
"E00021547",6,2,1,3,2,0,0,2,4,2,1,1,33.3333333333333,16.6666666666667,50,33.3333333333333,0,0,33.3333333333333,66.6666666666667,33.3333333333333,16.6666666666667,16.6666666666667
"E00021549",12,1,4,7,0,0,0,0,12,1,4,7,8.33333333333333,33.3333333333333,58.3333333333333,0,0,0,0,100,8.33333333333333,33.3333333333333,58.3333333333333
"E00021550",23,6,4,13,0,0,0,0,23,6,4,13,26.0869565217391,17.3913043478261,56.5217391304348,0,0,0,0,100,26.0869565217391,17.3913043478261,56.5217391304348
"E00021552",11,6,0,5,1,0,0,1,10,6,0,4,54.5454545454545,0,45.4545454545455,9.09090909090909,0,0,9.09090909090909,90.9090909090909,54.5454545454545,0,36.3636363636364
"E00021553",15,4,1,10,0,0,0,0,15,4,1,10,26.6666666666667,6.66666666666667,66.6666666666667,0,0,0,0,100,26.6666666666667,6.66666666666667,66.6666666666667
"E00021554",13,6,1,6,0,0,0,0,13,6,1,6,46.1538461538462,7.69230769230769,46.1538461538462,0,0,0,0,100,46.1538461538462,7.69230769230769,46.1538461538462
"E00021555",20,3,6,11,4,0,4,0,16,3,2,11,15,30,55,20,0,20,0,80,15,10,55
"E00021556",3,1,0,2,1,0,0,1,2,1,0,1,33.3333333333333,0,66.6666666666667,33.3333333333333,0,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333
"E00021557",3,0,1,2,1,0,1,0,2,0,0,2,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,0,66.6666666666667
"E00021559",7,1,3,3,0,0,0,0,7,1,3,3,14.2857142857143,42.8571428571429,42.8571428571429,0,0,0,0,100,14.2857142857143,42.8571428571429,42.8571428571429
"E00021560",12,2,0,10,0,0,0,0,12,2,0,10,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00021561",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00021562",8,3,1,4,0,0,0,0,8,3,1,4,37.5,12.5,50,0,0,0,0,100,37.5,12.5,50
"E00021563",10,2,0,8,2,0,0,2,8,2,0,6,20,0,80,20,0,0,20,80,20,0,60
"E00021564",3,0,1,2,1,0,1,0,2,0,0,2,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,0,66.6666666666667
"E00021565",8,1,0,7,0,0,0,0,8,1,0,7,12.5,0,87.5,0,0,0,0,100,12.5,0,87.5
"E00021566",7,2,3,2,3,0,3,0,4,2,0,2,28.5714285714286,42.8571428571429,28.5714285714286,42.8571428571429,0,42.8571428571429,0,57.1428571428571,28.5714285714286,0,28.5714285714286
"E00021567",5,1,0,4,1,0,0,1,4,1,0,3,20,0,80,20,0,0,20,80,20,0,60
"E00021569",5,0,0,5,0,0,0,0,5,0,0,5,0,0,100,0,0,0,0,100,0,0,100
"E00021572",6,0,1,5,0,0,0,0,6,0,1,5,0,16.6666666666667,83.3333333333333,0,0,0,0,100,0,16.6666666666667,83.3333333333333
"E00021574",4,0,0,4,0,0,0,0,4,0,0,4,0,0,100,0,0,0,0,100,0,0,100
"E00021577",15,4,3,8,1,0,0,1,14,4,3,7,26.6666666666667,20,53.3333333333333,6.66666666666667,0,0,6.66666666666667,93.3333333333333,26.6666666666667,20,46.6666666666667
"E00021579",6,1,1,4,0,0,0,0,6,1,1,4,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00021580",10,2,0,8,1,0,0,1,9,2,0,7,20,0,80,10,0,0,10,90,20,0,70
"E00021582",10,3,0,7,0,0,0,0,10,3,0,7,30,0,70,0,0,0,0,100,30,0,70
"E00021583",14,2,1,11,3,0,0,3,11,2,1,8,14.2857142857143,7.14285714285714,78.5714285714286,21.4285714285714,0,0,21.4285714285714,78.5714285714286,14.2857142857143,7.14285714285714,57.1428571428571
"E00021584",10,3,4,3,0,0,0,0,10,3,4,3,30,40,30,0,0,0,0,100,30,40,30
"E00021585",9,1,1,7,0,0,0,0,9,1,1,7,11.1111111111111,11.1111111111111,77.7777777777778,0,0,0,0,100,11.1111111111111,11.1111111111111,77.7777777777778
"E00021586",10,4,0,6,1,0,0,1,9,4,0,5,40,0,60,10,0,0,10,90,40,0,50
"E00021587",10,1,4,5,0,0,0,0,10,1,4,5,10,40,50,0,0,0,0,100,10,40,50
"E00021588",13,2,1,10,0,0,0,0,13,2,1,10,15.3846153846154,7.69230769230769,76.9230769230769,0,0,0,0,100,15.3846153846154,7.69230769230769,76.9230769230769
"E00021590",11,2,1,8,0,0,0,0,11,2,1,8,18.1818181818182,9.09090909090909,72.7272727272727,0,0,0,0,100,18.1818181818182,9.09090909090909,72.7272727272727
"E00021591",31,5,5,21,2,2,0,0,29,3,5,21,16.1290322580645,16.1290322580645,67.741935483871,6.45161290322581,6.45161290322581,0,0,93.5483870967742,9.67741935483871,16.1290322580645,67.741935483871
"E00021592",7,2,0,5,0,0,0,0,7,2,0,5,28.5714285714286,0,71.4285714285714,0,0,0,0,100,28.5714285714286,0,71.4285714285714
"E00021593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021594",7,0,3,4,2,0,2,0,5,0,1,4,0,42.8571428571429,57.1428571428571,28.5714285714286,0,28.5714285714286,0,71.4285714285714,0,14.2857142857143,57.1428571428571
"E00021595",5,2,0,3,0,0,0,0,5,2,0,3,40,0,60,0,0,0,0,100,40,0,60
"E00021596",9,1,3,5,1,0,1,0,8,1,2,5,11.1111111111111,33.3333333333333,55.5555555555556,11.1111111111111,0,11.1111111111111,0,88.8888888888889,11.1111111111111,22.2222222222222,55.5555555555556
"E00021597",8,3,2,3,1,1,0,0,7,2,2,3,37.5,25,37.5,12.5,12.5,0,0,87.5,25,25,37.5
"E00021598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021599",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021600",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00021601",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021602",4,1,0,3,0,0,0,0,4,1,0,3,25,0,75,0,0,0,0,100,25,0,75
"E00021603",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021604",12,1,4,7,1,0,0,1,11,1,4,6,8.33333333333333,33.3333333333333,58.3333333333333,8.33333333333333,0,0,8.33333333333333,91.6666666666667,8.33333333333333,33.3333333333333,50
"E00021605",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00021606",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021607",9,2,2,5,0,0,0,0,9,2,2,5,22.2222222222222,22.2222222222222,55.5555555555556,0,0,0,0,100,22.2222222222222,22.2222222222222,55.5555555555556
"E00021608",5,1,3,1,0,0,0,0,5,1,3,1,20,60,20,0,0,0,0,100,20,60,20
"E00021610",7,0,2,5,0,0,0,0,7,0,2,5,0,28.5714285714286,71.4285714285714,0,0,0,0,100,0,28.5714285714286,71.4285714285714
"E00021611",4,0,3,1,1,0,1,0,3,0,2,1,0,75,25,25,0,25,0,75,0,50,25
"E00021612",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00021613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021615",4,1,2,1,1,0,1,0,3,1,1,1,25,50,25,25,0,25,0,75,25,25,25
"E00021616",8,3,0,5,1,1,0,0,7,2,0,5,37.5,0,62.5,12.5,12.5,0,0,87.5,25,0,62.5
"E00021617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021618",8,0,0,8,1,0,0,1,7,0,0,7,0,0,100,12.5,0,0,12.5,87.5,0,0,87.5
"E00021619",16,3,2,11,0,0,0,0,16,3,2,11,18.75,12.5,68.75,0,0,0,0,100,18.75,12.5,68.75
"E00021620",6,2,2,2,1,0,1,0,5,2,1,2,33.3333333333333,33.3333333333333,33.3333333333333,16.6666666666667,0,16.6666666666667,0,83.3333333333333,33.3333333333333,16.6666666666667,33.3333333333333
"E00021621",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00021622",2,1,0,1,1,1,0,0,1,0,0,1,50,0,50,50,50,0,0,50,0,0,50
"E00021623",9,3,3,3,0,0,0,0,9,3,3,3,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00021624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021625",3,0,3,0,3,0,3,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0
"E00021626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021627",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021628",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00021629",4,2,2,0,0,0,0,0,4,2,2,0,50,50,0,0,0,0,0,100,50,50,0
"E00021630",9,2,3,4,0,0,0,0,9,2,3,4,22.2222222222222,33.3333333333333,44.4444444444444,0,0,0,0,100,22.2222222222222,33.3333333333333,44.4444444444444
"E00021631",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00021632",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00021633",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021634",2,0,1,1,1,0,1,0,1,0,0,1,0,50,50,50,0,50,0,50,0,0,50
"E00021635",2,0,2,0,1,0,1,0,1,0,1,0,0,100,0,50,0,50,0,50,0,50,0
"E00021636",12,3,1,8,0,0,0,0,12,3,1,8,25,8.33333333333333,66.6666666666667,0,0,0,0,100,25,8.33333333333333,66.6666666666667
"E00021637",22,5,3,14,2,1,0,1,20,4,3,13,22.7272727272727,13.6363636363636,63.6363636363636,9.09090909090909,4.54545454545455,0,4.54545454545455,90.9090909090909,18.1818181818182,13.6363636363636,59.0909090909091
"E00021639",7,2,3,2,1,1,0,0,6,1,3,2,28.5714285714286,42.8571428571429,28.5714285714286,14.2857142857143,14.2857142857143,0,0,85.7142857142857,14.2857142857143,42.8571428571429,28.5714285714286
"E00021640",12,1,3,8,1,0,0,1,11,1,3,7,8.33333333333333,25,66.6666666666667,8.33333333333333,0,0,8.33333333333333,91.6666666666667,8.33333333333333,25,58.3333333333333
"E00021641",12,2,0,10,0,0,0,0,12,2,0,10,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00021642",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00021643",8,1,1,6,1,0,0,1,7,1,1,5,12.5,12.5,75,12.5,0,0,12.5,87.5,12.5,12.5,62.5
"E00021644",14,5,0,9,0,0,0,0,14,5,0,9,35.7142857142857,0,64.2857142857143,0,0,0,0,100,35.7142857142857,0,64.2857142857143
"E00021646",20,2,1,17,1,0,0,1,19,2,1,16,10,5,85,5,0,0,5,95,10,5,80
"E00021648",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021649",4,0,0,4,0,0,0,0,4,0,0,4,0,0,100,0,0,0,0,100,0,0,100
"E00021650",2,0,0,2,0,0,0,0,2,0,0,2,0,0,100,0,0,0,0,100,0,0,100
"E00021651",5,2,2,1,0,0,0,0,5,2,2,1,40,40,20,0,0,0,0,100,40,40,20
"E00021652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021653",13,6,1,6,0,0,0,0,13,6,1,6,46.1538461538462,7.69230769230769,46.1538461538462,0,0,0,0,100,46.1538461538462,7.69230769230769,46.1538461538462
"E00021654",14,5,4,5,1,0,0,1,13,5,4,4,35.7142857142857,28.5714285714286,35.7142857142857,7.14285714285714,0,0,7.14285714285714,92.8571428571429,35.7142857142857,28.5714285714286,28.5714285714286
"E00021655",5,0,0,5,0,0,0,0,5,0,0,5,0,0,100,0,0,0,0,100,0,0,100
"E00021656",7,1,0,6,0,0,0,0,7,1,0,6,14.2857142857143,0,85.7142857142857,0,0,0,0,100,14.2857142857143,0,85.7142857142857
"E00021657",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00021658",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021659",8,2,1,5,0,0,0,0,8,2,1,5,25,12.5,62.5,0,0,0,0,100,25,12.5,62.5
"E00021660",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00021661",16,2,1,13,0,0,0,0,16,2,1,13,12.5,6.25,81.25,0,0,0,0,100,12.5,6.25,81.25
"E00021662",19,6,1,12,0,0,0,0,19,6,1,12,31.5789473684211,5.26315789473684,63.1578947368421,0,0,0,0,100,31.5789473684211,5.26315789473684,63.1578947368421
"E00021663",8,2,2,4,2,1,0,1,6,1,2,3,25,25,50,25,12.5,0,12.5,75,12.5,25,37.5
"E00021665",16,4,0,12,0,0,0,0,16,4,0,12,25,0,75,0,0,0,0,100,25,0,75
"E00021666",19,1,8,10,2,0,1,1,17,1,7,9,5.26315789473684,42.1052631578947,52.6315789473684,10.5263157894737,0,5.26315789473684,5.26315789473684,89.4736842105263,5.26315789473684,36.8421052631579,47.3684210526316
"E00021667",12,2,0,10,0,0,0,0,12,2,0,10,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00021668",24,6,2,16,1,0,0,1,23,6,2,15,25,8.33333333333333,66.6666666666667,4.16666666666667,0,0,4.16666666666667,95.8333333333333,25,8.33333333333333,62.5
"E00021669",13,1,3,9,1,0,1,0,12,1,2,9,7.69230769230769,23.0769230769231,69.2307692307692,7.69230769230769,0,7.69230769230769,0,92.3076923076923,7.69230769230769,15.3846153846154,69.2307692307692
"E00021670",18,3,1,14,0,0,0,0,18,3,1,14,16.6666666666667,5.55555555555556,77.7777777777778,0,0,0,0,100,16.6666666666667,5.55555555555556,77.7777777777778
"E00021671",11,1,1,9,0,0,0,0,11,1,1,9,9.09090909090909,9.09090909090909,81.8181818181818,0,0,0,0,100,9.09090909090909,9.09090909090909,81.8181818181818
"E00021672",5,1,0,4,0,0,0,0,5,1,0,4,20,0,80,0,0,0,0,100,20,0,80
"E00021673",3,0,1,2,1,0,0,1,2,0,1,1,0,33.3333333333333,66.6666666666667,33.3333333333333,0,0,33.3333333333333,66.6666666666667,0,33.3333333333333,33.3333333333333
"E00021674",4,0,2,2,0,0,0,0,4,0,2,2,0,50,50,0,0,0,0,100,0,50,50
"E00021675",14,2,0,12,3,0,0,3,11,2,0,9,14.2857142857143,0,85.7142857142857,21.4285714285714,0,0,21.4285714285714,78.5714285714286,14.2857142857143,0,64.2857142857143
"E00021676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021677",5,1,1,3,1,0,0,1,4,1,1,2,20,20,60,20,0,0,20,80,20,20,40
"E00021678",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00021679",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021680",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00021681",4,0,1,3,1,0,1,0,3,0,0,3,0,25,75,25,0,25,0,75,0,0,75
"E00021682",6,0,0,6,0,0,0,0,6,0,0,6,0,0,100,0,0,0,0,100,0,0,100
"E00021683",10,0,0,10,1,0,0,1,9,0,0,9,0,0,100,10,0,0,10,90,0,0,90
"E00021685",8,3,0,5,0,0,0,0,8,3,0,5,37.5,0,62.5,0,0,0,0,100,37.5,0,62.5
"E00021686",9,2,2,5,1,0,1,0,8,2,1,5,22.2222222222222,22.2222222222222,55.5555555555556,11.1111111111111,0,11.1111111111111,0,88.8888888888889,22.2222222222222,11.1111111111111,55.5555555555556
"E00021687",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00021688",6,0,0,6,0,0,0,0,6,0,0,6,0,0,100,0,0,0,0,100,0,0,100
"E00021689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021690",2,0,0,2,0,0,0,0,2,0,0,2,0,0,100,0,0,0,0,100,0,0,100
"E00021691",3,0,1,2,2,0,1,1,1,0,0,1,0,33.3333333333333,66.6666666666667,66.6666666666667,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,33.3333333333333
"E00021692",4,1,1,2,1,0,1,0,3,1,0,2,25,25,50,25,0,25,0,75,25,0,50
"E00021693",3,2,0,1,0,0,0,0,3,2,0,1,66.6666666666667,0,33.3333333333333,0,0,0,0,100,66.6666666666667,0,33.3333333333333
"E00021694",8,0,2,6,1,0,1,0,7,0,1,6,0,25,75,12.5,0,12.5,0,87.5,0,12.5,75
"E00021695",4,1,1,2,1,0,1,0,3,1,0,2,25,25,50,25,0,25,0,75,25,0,50
"E00021696",5,1,0,4,0,0,0,0,5,1,0,4,20,0,80,0,0,0,0,100,20,0,80
"E00021697",13,4,2,7,0,0,0,0,13,4,2,7,30.7692307692308,15.3846153846154,53.8461538461538,0,0,0,0,100,30.7692307692308,15.3846153846154,53.8461538461538
"E00021698",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00021699",13,0,3,10,1,0,0,1,12,0,3,9,0,23.0769230769231,76.9230769230769,7.69230769230769,0,0,7.69230769230769,92.3076923076923,0,23.0769230769231,69.2307692307692
"E00021700",10,2,2,6,0,0,0,0,10,2,2,6,20,20,60,0,0,0,0,100,20,20,60
"E00021701",10,4,2,4,0,0,0,0,10,4,2,4,40,20,40,0,0,0,0,100,40,20,40
"E00021702",20,4,0,16,0,0,0,0,20,4,0,16,20,0,80,0,0,0,0,100,20,0,80
"E00021703",5,2,0,3,1,0,0,1,4,2,0,2,40,0,60,20,0,0,20,80,40,0,40
"E00021704",16,2,3,11,2,0,1,1,14,2,2,10,12.5,18.75,68.75,12.5,0,6.25,6.25,87.5,12.5,12.5,62.5
"E00021705",13,3,2,8,0,0,0,0,13,3,2,8,23.0769230769231,15.3846153846154,61.5384615384615,0,0,0,0,100,23.0769230769231,15.3846153846154,61.5384615384615
"E00021706",10,1,0,9,0,0,0,0,10,1,0,9,10,0,90,0,0,0,0,100,10,0,90
"E00021707",10,3,1,6,1,0,0,1,9,3,1,5,30,10,60,10,0,0,10,90,30,10,50
"E00021708",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00021709",5,0,0,5,0,0,0,0,5,0,0,5,0,0,100,0,0,0,0,100,0,0,100
"E00021710",6,2,2,2,0,0,0,0,6,2,2,2,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00021711",15,0,2,13,0,0,0,0,15,0,2,13,0,13.3333333333333,86.6666666666667,0,0,0,0,100,0,13.3333333333333,86.6666666666667
"E00021712",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021713",11,4,0,7,0,0,0,0,11,4,0,7,36.3636363636364,0,63.6363636363636,0,0,0,0,100,36.3636363636364,0,63.6363636363636
"E00021714",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00021715",19,5,2,12,3,0,0,3,16,5,2,9,26.3157894736842,10.5263157894737,63.1578947368421,15.7894736842105,0,0,15.7894736842105,84.2105263157895,26.3157894736842,10.5263157894737,47.3684210526316
"E00021716",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00021717",7,2,1,4,0,0,0,0,7,2,1,4,28.5714285714286,14.2857142857143,57.1428571428571,0,0,0,0,100,28.5714285714286,14.2857142857143,57.1428571428571
"E00021718",9,0,3,6,1,0,1,0,8,0,2,6,0,33.3333333333333,66.6666666666667,11.1111111111111,0,11.1111111111111,0,88.8888888888889,0,22.2222222222222,66.6666666666667
"E00021719",6,1,1,4,0,0,0,0,6,1,1,4,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00021722",13,4,5,4,1,0,1,0,12,4,4,4,30.7692307692308,38.4615384615385,30.7692307692308,7.69230769230769,0,7.69230769230769,0,92.3076923076923,30.7692307692308,30.7692307692308,30.7692307692308
"E00021723",11,2,2,7,0,0,0,0,11,2,2,7,18.1818181818182,18.1818181818182,63.6363636363636,0,0,0,0,100,18.1818181818182,18.1818181818182,63.6363636363636
"E00021724",7,2,3,2,3,1,2,0,4,1,1,2,28.5714285714286,42.8571428571429,28.5714285714286,42.8571428571429,14.2857142857143,28.5714285714286,0,57.1428571428571,14.2857142857143,14.2857142857143,28.5714285714286
"E00021725",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00021726",21,3,2,16,3,0,1,2,18,3,1,14,14.2857142857143,9.52380952380952,76.1904761904762,14.2857142857143,0,4.76190476190476,9.52380952380952,85.7142857142857,14.2857142857143,4.76190476190476,66.6666666666667
"E00021727",17,3,4,10,1,0,0,1,16,3,4,9,17.6470588235294,23.5294117647059,58.8235294117647,5.88235294117647,0,0,5.88235294117647,94.1176470588235,17.6470588235294,23.5294117647059,52.9411764705882
"E00021728",10,1,4,5,0,0,0,0,10,1,4,5,10,40,50,0,0,0,0,100,10,40,50
"E00021729",4,1,0,3,0,0,0,0,4,1,0,3,25,0,75,0,0,0,0,100,25,0,75
"E00021730",12,5,0,7,0,0,0,0,12,5,0,7,41.6666666666667,0,58.3333333333333,0,0,0,0,100,41.6666666666667,0,58.3333333333333
"E00021731",15,1,5,9,0,0,0,0,15,1,5,9,6.66666666666667,33.3333333333333,60,0,0,0,0,100,6.66666666666667,33.3333333333333,60
"E00021732",7,1,1,5,1,0,1,0,6,1,0,5,14.2857142857143,14.2857142857143,71.4285714285714,14.2857142857143,0,14.2857142857143,0,85.7142857142857,14.2857142857143,0,71.4285714285714
"E00021733",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021734",14,1,0,13,0,0,0,0,14,1,0,13,7.14285714285714,0,92.8571428571429,0,0,0,0,100,7.14285714285714,0,92.8571428571429
"E00021735",10,5,0,5,1,0,0,1,9,5,0,4,50,0,50,10,0,0,10,90,50,0,40
"E00021736",6,2,1,3,0,0,0,0,6,2,1,3,33.3333333333333,16.6666666666667,50,0,0,0,0,100,33.3333333333333,16.6666666666667,50
"E00021737",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00021738",10,2,2,6,1,0,1,0,9,2,1,6,20,20,60,10,0,10,0,90,20,10,60
"E00021739",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00021740",9,3,1,5,0,0,0,0,9,3,1,5,33.3333333333333,11.1111111111111,55.5555555555556,0,0,0,0,100,33.3333333333333,11.1111111111111,55.5555555555556
"E00021741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021742",13,3,2,8,1,0,0,1,12,3,2,7,23.0769230769231,15.3846153846154,61.5384615384615,7.69230769230769,0,0,7.69230769230769,92.3076923076923,23.0769230769231,15.3846153846154,53.8461538461538
"E00021743",4,1,0,3,0,0,0,0,4,1,0,3,25,0,75,0,0,0,0,100,25,0,75
"E00021744",9,1,2,6,0,0,0,0,9,1,2,6,11.1111111111111,22.2222222222222,66.6666666666667,0,0,0,0,100,11.1111111111111,22.2222222222222,66.6666666666667
"E00021745",7,2,0,5,1,0,0,1,6,2,0,4,28.5714285714286,0,71.4285714285714,14.2857142857143,0,0,14.2857142857143,85.7142857142857,28.5714285714286,0,57.1428571428571
