"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E00021660",117,112,39,3,8,28,73,71,0,2,0,5
"E00021661",207,204,20,3,2,15,184,166,12,6,0,3
"E00021662",179,179,43,2,6,35,136,95,39,2,0,0
"E00021663",138,132,1,0,1,0,131,131,0,0,0,6
"E00021665",149,149,1,0,1,0,148,140,4,4,0,0
"E00021666",221,218,23,2,7,14,195,176,4,15,0,3
"E00021667",142,140,3,0,3,0,136,132,4,0,1,2
"E00021668",248,243,4,0,1,3,239,239,0,0,0,5
"E00021669",133,128,6,0,1,5,122,122,0,0,0,5
"E00021670",123,123,13,2,4,7,110,108,2,0,0,0
"E00021671",101,101,4,1,3,0,97,97,0,0,0,0
"E00021672",142,139,24,4,7,13,115,89,15,11,0,3
"E00021673",139,139,53,4,12,37,86,79,4,3,0,0
"E00021674",155,140,1,1,0,0,139,128,10,1,0,15
"E00021675",162,162,2,0,1,1,160,160,0,0,0,0
"E00021676",168,168,1,0,1,0,167,162,1,4,0,0
"E00021677",120,115,34,4,6,24,81,76,5,0,0,5
"E00021678",166,166,91,0,17,74,75,70,4,1,0,0
"E00021679",58,58,2,0,1,1,56,49,7,0,0,0
"E00021680",194,194,83,6,7,70,111,67,19,25,0,0
"E00021681",147,147,4,0,0,4,143,116,9,18,0,0
"E00021682",160,156,33,1,5,27,123,120,1,2,0,4
"E00021683",156,151,14,3,6,5,137,132,2,3,0,5
"E00021685",220,215,18,1,3,14,197,189,7,1,0,5
"E00021686",182,175,13,5,0,8,162,99,30,33,0,7
"E00021687",189,189,38,1,12,25,151,130,4,17,0,0
"E00021688",142,142,3,0,0,3,139,127,11,1,0,0
"E00021689",162,162,3,0,1,2,159,120,17,22,0,0
"E00021690",218,212,10,3,4,3,202,170,13,19,0,6
"E00021691",139,132,1,0,0,1,131,128,1,2,0,7
"E00021692",156,154,19,1,1,17,135,118,16,1,0,2
"E00021693",199,199,5,0,0,5,194,170,20,4,0,0
"E00021694",162,159,14,0,2,12,145,120,5,20,0,3
"E00021695",154,154,30,2,1,27,124,115,7,2,0,0
"E00021696",186,186,37,7,9,21,149,122,23,4,0,0
"E00021697",143,143,2,0,0,2,141,122,12,7,0,0
"E00021698",159,159,122,0,6,116,37,31,6,0,0,0
"E00021699",172,172,23,3,2,18,149,138,6,5,0,0
"E00021700",222,222,36,3,6,27,186,171,7,8,0,0
"E00021701",184,184,57,5,7,45,127,118,8,1,0,0
"E00021702",124,121,2,0,0,2,119,117,2,0,0,3
"E00021703",123,122,18,2,1,15,104,97,4,3,0,1
"E00021704",157,154,22,2,1,19,132,125,6,1,0,3
"E00021705",175,171,4,0,1,3,167,165,2,0,0,4
"E00021706",111,111,8,1,0,7,103,102,0,1,0,0
"E00021707",143,143,2,0,1,1,141,138,3,0,0,0
"E00021708",130,130,27,1,0,26,103,100,3,0,0,0
"E00021709",111,111,2,0,0,2,109,109,0,0,0,0
"E00021710",116,116,21,0,5,16,95,93,2,0,0,0
"E00021711",200,200,16,4,1,11,184,142,11,31,0,0
"E00021712",150,142,24,0,3,21,118,92,8,18,0,8
"E00021713",98,98,2,0,0,2,96,96,0,0,0,0
"E00021714",100,100,1,0,0,1,99,97,1,1,0,0
"E00021715",135,131,3,0,0,3,128,127,1,0,0,4
"E00021716",165,163,28,0,6,22,134,132,1,1,1,2
"E00021717",109,107,3,0,0,3,104,103,0,1,0,2
"E00021718",155,155,7,1,0,6,148,124,18,6,0,0
"E00021719",56,56,0,0,0,0,56,56,0,0,0,0
"E00021722",158,140,3,0,0,3,137,122,3,12,0,18
"E00021723",110,110,14,2,2,10,96,86,2,8,0,0
"E00021724",120,120,64,1,6,57,56,20,18,18,0,0
"E00021725",116,116,78,1,0,77,38,33,3,2,0,0
"E00021726",108,108,1,0,0,1,107,107,0,0,0,0
"E00021727",111,107,1,0,0,1,106,102,1,3,0,4
"E00021728",114,114,1,0,0,1,113,111,1,1,0,0
"E00021729",72,72,3,0,0,3,69,65,4,0,0,0
"E00021730",163,162,0,0,0,0,162,161,1,0,0,1
"E00021731",156,154,4,1,1,2,150,147,3,0,0,2
"E00021732",98,98,41,0,1,40,57,43,10,4,0,0
"E00021733",250,250,66,4,15,47,184,140,35,9,0,0
"E00021734",208,204,15,4,6,5,189,176,6,7,0,4
"E00021735",138,136,31,1,13,17,105,87,9,9,0,2
"E00021736",135,132,4,2,1,1,128,127,1,0,0,3
"E00021737",104,102,9,1,2,6,93,87,1,5,0,2
"E00021738",112,112,4,0,0,4,108,98,10,0,0,0
"E00021739",126,126,2,1,1,0,124,91,6,27,0,0
"E00021740",168,166,1,0,0,1,165,164,1,0,0,2
"E00021741",124,124,0,0,0,0,124,123,0,1,0,0
"E00021742",211,209,13,0,0,13,196,159,30,7,0,2
"E00021743",141,141,15,3,2,10,126,95,16,15,0,0
"E00021744",244,244,30,7,7,16,214,162,41,11,0,0
"E00021745",98,98,0,0,0,0,98,97,1,0,0,0
"E00021746",143,143,0,0,0,0,143,132,2,9,0,0
"E00021748",200,200,11,1,2,8,189,173,16,0,0,0
"E00021750",119,119,7,0,1,6,112,108,2,2,0,0
"E00021752",138,135,8,0,1,7,127,122,5,0,0,3
"E00021753",115,115,4,1,1,2,111,110,1,0,0,0
"E00021754",87,87,1,0,0,1,86,85,1,0,0,0
"E00021755",125,121,49,2,12,35,72,67,4,1,0,4
"E00021756",102,102,3,1,1,1,99,89,10,0,0,0
"E00021757",96,91,5,0,2,3,86,85,0,1,0,5
"E00021758",134,134,24,4,1,19,110,89,20,1,0,0
"E00021759",110,104,4,0,1,3,100,93,7,0,0,6
"E00021760",115,110,3,0,1,2,107,105,1,1,0,5
"E00021761",102,102,9,0,2,7,93,79,6,8,0,0
"E00021762",105,103,4,0,1,3,99,98,1,0,0,2
"E00021763",133,133,58,4,12,42,75,72,1,2,0,0
"E00021764",109,109,79,5,7,67,30,10,18,2,0,0
"E00021766",107,105,43,2,9,32,62,52,8,2,0,2
"E00021767",126,126,2,0,0,2,124,114,5,5,0,0
"E00167078",120,118,2,0,1,1,116,82,9,25,0,2
"E00167079",116,116,19,3,2,14,97,96,1,0,0,0
"E00167080",145,139,70,2,7,61,69,68,1,0,0,6
"E00167081",120,120,33,2,5,26,87,83,4,0,0,0
"E00167082",138,133,20,1,5,14,113,109,1,3,0,5
"E00167083",122,122,15,4,5,6,106,103,3,0,1,0
"E00167084",113,113,0,0,0,0,113,113,0,0,0,0
"E00167085",126,126,0,0,0,0,126,118,5,3,0,0
"E00167086",140,136,15,0,2,13,121,103,9,9,0,4
"E00167087",144,144,5,0,1,4,139,138,1,0,0,0
"E00167088",112,112,10,1,1,8,102,102,0,0,0,0
"E00167089",92,92,8,2,0,6,84,67,16,1,0,0
"E00167090",100,94,0,0,0,0,94,91,1,2,0,6
"E00167091",144,144,13,1,3,9,131,116,6,9,0,0
"E00167092",122,122,30,1,4,25,92,89,3,0,0,0
"E00167093",97,95,1,0,0,1,94,91,1,2,0,2
"E00167094",130,130,1,0,0,1,129,121,2,6,0,0
"E00167095",109,109,37,3,10,24,72,62,4,6,0,0
"E00167096",66,66,0,0,0,0,66,58,8,0,0,0
"E00167097",133,133,1,0,1,0,132,122,8,2,0,0
"E00167098",76,76,0,0,0,0,76,74,2,0,0,0
"E00167099",73,73,0,0,0,0,73,45,5,23,0,0
"E00167100",226,226,2,0,0,2,224,202,22,0,0,0
"E00167101",148,148,0,0,0,0,148,125,11,12,0,0
"E00167102",130,129,4,1,0,3,125,121,1,3,0,1
"E00167103",126,126,1,0,0,1,125,125,0,0,0,0
"E00167104",121,121,14,2,5,7,107,102,5,0,0,0
"E00167105",132,130,71,5,16,50,59,59,0,0,0,2
"E00167106",161,161,8,1,0,7,153,151,2,0,0,0
"E00167107",120,120,4,0,3,1,116,116,0,0,0,0
"E00167108",165,162,66,5,18,43,96,94,2,0,0,3
"E00167109",124,122,1,0,0,1,121,121,0,0,0,2
"E00167110",124,124,2,0,1,1,122,121,0,1,0,0
"E00167111",149,149,3,0,0,3,146,145,1,0,0,0
"E00167112",403,400,21,2,8,11,379,376,3,0,0,3
"E00167113",165,163,10,3,2,5,153,152,1,0,0,2
"E00167114",140,137,66,13,27,26,71,71,0,0,0,3
"E00167115",386,376,2,0,0,2,374,366,3,5,0,10
"E00167116",112,109,22,1,2,19,86,85,1,0,1,3
"E00167117",50,50,4,0,0,4,46,46,0,0,0,0
"E00167118",137,137,1,0,0,1,136,136,0,0,0,0
"E00167119",137,130,3,0,2,1,127,127,0,0,0,7
"E00167120",139,137,3,0,1,2,134,134,0,0,0,2
"E00167121",139,139,0,0,0,0,139,136,1,2,0,0
"E00167122",125,125,7,0,3,4,116,109,2,5,2,0
"E00167123",116,112,4,0,2,2,108,105,3,0,0,4
"E00167124",137,137,9,1,1,7,128,126,1,1,0,0
"E00167125",92,92,0,0,0,0,92,92,0,0,0,0
"E00167126",177,174,1,0,0,1,173,172,1,0,0,3
"E00167127",122,120,37,2,5,30,83,80,3,0,0,2
"E00167128",95,95,6,1,1,4,89,89,0,0,0,0
"E00167129",321,316,2,0,0,2,314,313,0,1,0,5
"E00167130",466,460,3,0,1,2,457,454,1,2,0,6
"E00167131",63,63,9,4,1,4,54,54,0,0,0,0
"E00167132",289,282,2,1,0,1,280,277,0,3,0,7
"E00167133",82,82,1,1,0,0,81,80,1,0,0,0
"E00167134",137,137,0,0,0,0,137,137,0,0,0,0
"E00167135",130,130,0,0,0,0,130,130,0,0,0,0
"E00167136",57,57,29,8,7,14,28,20,0,8,0,0
"E00167137",135,135,0,0,0,0,135,134,0,1,0,0
"E00167138",134,134,1,0,1,0,133,132,0,1,0,0
"E00167139",212,206,3,1,1,1,203,201,0,2,0,6
"E00167140",131,125,1,0,0,1,124,123,0,1,0,6
"E00167141",169,169,3,1,0,2,166,164,2,0,0,0
"E00167142",216,216,20,2,4,14,169,162,6,1,27,0
"E00167143",114,114,18,2,0,16,96,78,14,4,0,0
"E00167144",120,120,4,1,1,2,116,114,1,1,0,0
"E00167145",103,103,0,0,0,0,102,102,0,0,1,0
"E00167146",161,158,1,0,1,0,157,155,2,0,0,3
"E00167147",109,106,0,0,0,0,106,106,0,0,0,3
"E00167148",119,119,1,0,0,1,118,118,0,0,0,0
"E00167149",82,82,3,0,1,2,79,79,0,0,0,0
"E00167150",209,209,0,0,0,0,209,207,2,0,0,0
"E00167151",239,239,0,0,0,0,239,239,0,0,0,0
"E00167152",117,117,0,0,0,0,117,117,0,0,0,0
"E00167153",129,126,2,0,0,2,124,123,0,1,0,3
"E00167154",110,110,8,0,0,8,102,101,1,0,0,0
"E00167155",144,144,23,1,7,15,121,109,7,5,0,0
"E00167156",120,112,4,0,1,3,108,87,16,5,0,8
"E00167157",190,190,1,0,0,1,189,189,0,0,0,0
"E00167158",162,162,3,1,1,1,159,144,1,14,0,0
"E00167159",119,119,15,3,12,0,103,76,17,10,1,0
"E00167160",118,118,12,1,3,8,106,105,1,0,0,0
"E00167161",99,97,12,1,3,8,85,79,3,3,0,2
"E00167162",189,189,2,0,1,1,187,187,0,0,0,0
"E00167163",119,119,16,1,0,15,102,100,2,0,1,0
"E00167164",56,56,0,0,0,0,56,54,2,0,0,0
"E00167165",133,133,0,0,0,0,133,133,0,0,0,0
"E00167166",182,180,1,0,0,1,179,158,12,9,0,2
"E00167167",131,129,3,0,1,2,126,99,8,19,0,2
"E00167168",148,148,7,0,3,4,141,135,2,4,0,0
"E00167169",135,135,3,1,2,0,132,111,7,14,0,0
"E00167170",82,82,0,0,0,0,80,80,0,0,2,0
"E00167171",70,67,1,0,0,1,66,65,1,0,0,3
"E00167172",104,104,1,1,0,0,103,99,4,0,0,0
"E00167173",142,142,44,6,15,23,98,97,1,0,0,0
"E00167174",134,134,12,0,2,10,121,119,2,0,1,0
"E00167175",134,134,2,0,1,1,120,116,4,0,12,0
"E00167176",182,171,10,0,4,6,161,129,16,16,0,11
"E00167177",129,127,6,0,1,5,121,84,22,15,0,2
"E00167178",132,132,7,1,4,2,125,112,5,8,0,0
"E00167179",129,129,2,1,0,1,127,87,12,28,0,0
"E00167180",120,115,2,1,0,1,113,107,4,2,0,5
"E00167181",51,51,23,5,2,16,28,26,2,0,0,0
"E00167182",66,64,2,0,0,2,62,62,0,0,0,2
"E00167183",67,67,1,0,0,1,66,66,0,0,0,0
"E00167184",93,93,16,2,1,13,77,73,3,1,0,0
"E00167185",105,105,56,7,13,36,49,48,1,0,0,0
"E00167186",121,121,37,1,4,32,84,75,6,3,0,0
"E00167187",122,122,32,2,4,26,90,82,6,2,0,0
"E00167188",141,141,4,1,2,1,137,131,3,3,0,0
"E00167189",120,118,34,0,8,26,84,84,0,0,0,2
"E00167190",97,97,13,0,5,8,84,83,0,1,0,0
"E00167191",123,123,6,1,0,5,117,108,9,0,0,0
"E00167192",104,104,14,1,1,12,90,90,0,0,0,0
"E00167193",102,102,34,1,7,26,68,68,0,0,0,0
"E00167194",125,121,2,1,0,1,119,119,0,0,0,4
"E00167195",98,98,10,0,4,6,88,71,17,0,0,0
"E00167196",79,77,32,2,5,25,45,43,2,0,0,2
"E00167197",122,122,35,7,6,22,87,82,3,2,0,0
"E00167198",183,183,8,2,1,5,175,172,1,2,0,0
"E00167199",64,64,4,1,1,2,60,49,6,5,0,0
"E00167200",106,106,3,0,1,2,103,99,1,3,0,0
"E00167201",141,141,38,3,7,28,103,102,1,0,0,0
"E00167202",108,105,7,0,3,4,98,97,0,1,0,3
"E00167203",129,129,35,2,10,23,94,65,26,3,0,0
"E00167204",121,121,1,0,1,0,120,119,0,1,0,0
"E00167205",123,121,9,1,1,7,111,110,0,1,1,2
"E00167206",125,122,1,0,0,1,121,120,1,0,0,3
"E00167207",116,116,4,0,2,2,112,112,0,0,0,0
"E00167208",131,127,7,0,0,7,120,117,2,1,0,4
"E00167209",168,166,0,0,0,0,166,165,0,1,0,2
"E00167210",73,73,0,0,0,0,73,73,0,0,0,0
"E00167211",138,138,5,0,3,2,132,129,1,2,1,0
"E00167212",116,113,5,1,1,3,108,108,0,0,0,3
"E00167213",111,108,8,1,2,5,100,99,0,1,0,3
"E00167214",129,129,3,0,1,2,126,125,1,0,0,0
"E00167215",149,149,1,0,0,1,148,147,1,0,0,0
"E00167216",113,113,11,1,6,4,102,100,1,1,0,0
"E00167217",90,88,5,0,0,5,83,83,0,0,0,2
"E00167218",121,119,0,0,0,0,119,118,1,0,0,2
"E00167219",95,92,2,2,0,0,90,89,0,1,0,3
"E00167220",135,135,1,0,0,1,134,133,1,0,0,0
"E00167221",157,157,23,7,6,10,134,131,3,0,0,0
"E00167222",89,89,0,0,0,0,88,82,2,4,1,0
"E00167223",133,133,1,0,0,1,132,131,1,0,0,0
"E00167224",141,141,4,1,0,3,137,134,1,2,0,0
"E00167225",101,99,11,3,4,4,88,87,1,0,0,2
"E00167226",130,130,0,0,0,0,130,129,0,1,0,0
"E00167227",134,134,10,4,1,5,124,105,18,1,0,0
"E00167228",115,115,24,1,5,18,91,91,0,0,0,0
"E00167229",123,123,3,0,2,1,119,118,0,1,1,0
"E00167230",118,118,1,0,0,1,115,115,0,0,2,0
"E00167231",99,96,0,0,0,0,96,93,1,2,0,3
"E00167232",109,89,5,0,0,5,84,76,7,1,0,20
"E00167233",87,87,3,0,1,2,81,80,1,0,3,0
"E00167234",116,116,39,5,5,29,77,71,6,0,0,0
"E00167235",141,141,58,6,15,37,83,82,1,0,0,0
"E00167236",94,94,0,0,0,0,94,94,0,0,0,0
"E00167237",102,102,0,0,0,0,102,100,1,1,0,0
"E00167238",137,133,14,3,4,7,119,117,0,2,0,4
"E00167239",80,80,1,0,0,1,79,79,0,0,0,0
"E00167240",138,138,78,16,19,43,60,57,3,0,0,0
"E00167241",117,114,3,2,1,0,111,107,4,0,0,3
"E00167242",88,88,16,0,1,15,72,60,12,0,0,0
"E00167243",133,124,11,1,3,7,113,86,25,2,0,9
"E00167244",114,114,18,0,11,7,96,58,13,25,0,0
"E00167245",129,129,17,1,6,10,112,89,15,8,0,0
"E00167246",97,97,32,4,6,22,65,64,0,1,0,0
"E00167247",79,79,2,0,2,0,77,67,9,1,0,0
"E00167248",256,253,2,1,0,1,250,249,0,1,1,3
"E00167249",234,234,2,1,0,1,232,229,0,3,0,0
"E00167250",102,102,6,2,1,3,95,94,0,1,1,0
"E00167251",111,96,3,2,0,1,93,87,6,0,0,15
"E00167252",142,142,2,0,0,2,140,140,0,0,0,0
"E00167253",139,137,7,1,1,5,130,130,0,0,0,2
"E00167254",107,105,35,3,6,26,70,66,4,0,0,2
"E00167255",119,119,53,9,7,37,66,63,3,0,0,0
"E00167256",126,124,3,0,1,2,121,121,0,0,0,2
"E00167257",166,163,0,0,0,0,163,162,1,0,0,3
"E00167258",95,95,52,10,16,26,43,43,0,0,0,0
"E00167259",75,75,34,6,4,24,41,41,0,0,0,0
"E00167260",135,135,68,8,9,51,67,67,0,0,0,0
"E00167261",157,136,13,2,3,8,123,122,1,0,0,21
"E00167262",46,46,14,0,1,13,32,31,1,0,0,0
"E00167263",102,102,0,0,0,0,102,102,0,0,0,0
"E00167264",124,124,17,2,3,12,107,104,3,0,0,0
"E00167265",146,146,30,1,5,24,116,112,3,1,0,0
"E00167266",164,141,44,6,13,25,97,80,17,0,0,23
