"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E00021381",272,138,90,0,20,13,11,50.7352941176471,33.0882352941176,0,7.35294117647059,4.77941176470588,4.04411764705882
"E00021382",244,83,121,0,15,13,12,34.0163934426229,49.5901639344262,0,6.14754098360656,5.32786885245902,4.91803278688525
"E00021383",380,161,132,0,18,34,35,42.3684210526316,34.7368421052632,0,4.73684210526316,8.94736842105263,9.21052631578947
"E00021384",199,132,39,1,6,19,2,66.3316582914573,19.5979899497487,0.50251256281407,3.01507537688442,9.54773869346734,1.00502512562814
"E00021385",341,190,116,0,8,14,13,55.7184750733138,34.0175953079179,0,2.34604105571848,4.10557184750733,3.81231671554252
"E00021386",254,104,100,2,11,28,9,40.9448818897638,39.3700787401575,0.78740157480315,4.33070866141732,11.0236220472441,3.54330708661417
"E00021387",502,255,185,0,11,29,22,50.796812749004,36.8525896414343,0,2.19123505976096,5.77689243027888,4.38247011952191
"E00021388",248,127,76,0,10,21,14,51.2096774193548,30.6451612903226,0,4.03225806451613,8.46774193548387,5.64516129032258
"E00021391",328,136,135,0,23,25,9,41.4634146341463,41.1585365853659,0,7.01219512195122,7.6219512195122,2.74390243902439
"E00021392",296,149,107,6,8,18,8,50.3378378378378,36.1486486486487,2.02702702702703,2.7027027027027,6.08108108108108,2.7027027027027
"E00021393",300,127,116,0,13,17,27,42.3333333333333,38.6666666666667,0,4.33333333333333,5.66666666666667,9
"E00021394",250,119,92,2,6,20,11,47.6,36.8,0.8,2.4,8,4.4
"E00021395",221,89,88,0,12,20,12,40.2714932126697,39.8190045248869,0,5.42986425339367,9.04977375565611,5.42986425339367
"E00021396",259,120,75,1,13,34,16,46.3320463320463,28.957528957529,0.386100386100386,5.01930501930502,13.1274131274131,6.17760617760618
"E00021397",365,161,152,0,10,24,18,44.1095890410959,41.6438356164384,0,2.73972602739726,6.57534246575342,4.93150684931507
"E00021398",362,158,144,0,18,23,19,43.646408839779,39.7790055248619,0,4.97237569060773,6.353591160221,5.24861878453039
"E00021399",318,152,125,8,2,15,16,47.7987421383648,39.3081761006289,2.51572327044025,0.628930817610063,4.71698113207547,5.0314465408805
"E00021400",280,145,102,0,13,13,7,51.7857142857143,36.4285714285714,0,4.64285714285714,4.64285714285714,2.5
"E00021402",226,108,74,1,9,20,14,47.787610619469,32.7433628318584,0.442477876106195,3.98230088495575,8.84955752212389,6.19469026548673
"E00021404",237,153,63,2,4,11,4,64.5569620253165,26.5822784810127,0.843881856540084,1.68776371308017,4.64135021097046,1.68776371308017
"E00021405",340,172,115,0,9,19,25,50.5882352941176,33.8235294117647,0,2.64705882352941,5.58823529411765,7.35294117647059
"E00021406",272,128,95,0,11,25,13,47.0588235294118,34.9264705882353,0,4.04411764705882,9.19117647058824,4.77941176470588
"E00021407",341,168,122,0,16,21,14,49.266862170088,35.7771260997067,0,4.69208211143695,6.158357771261,4.10557184750733
"E00021408",305,203,74,3,5,14,6,66.5573770491803,24.2622950819672,0.983606557377049,1.63934426229508,4.59016393442623,1.9672131147541
"E00021409",244,125,95,2,6,16,0,51.2295081967213,38.9344262295082,0.819672131147541,2.45901639344262,6.55737704918033,0
"E00021410",254,138,78,4,8,18,8,54.3307086614173,30.7086614173228,1.5748031496063,3.1496062992126,7.08661417322835,3.1496062992126
"E00021411",317,148,119,2,14,17,17,46.6876971608833,37.5394321766561,0.630914826498423,4.41640378548896,5.36277602523659,5.36277602523659
"E00021412",360,187,126,0,14,19,14,51.9444444444444,35,0,3.88888888888889,5.27777777777778,3.88888888888889
"E00021413",282,120,125,0,20,8,9,42.5531914893617,44.3262411347518,0,7.09219858156028,2.83687943262411,3.19148936170213
"E00021414",276,108,131,0,10,10,17,39.1304347826087,47.463768115942,0,3.6231884057971,3.6231884057971,6.15942028985507
"E00021415",263,125,101,0,10,20,7,47.5285171102662,38.4030418250951,0,3.80228136882129,7.60456273764259,2.6615969581749
"E00021416",283,141,94,0,10,20,18,49.8233215547703,33.2155477031802,0,3.53356890459364,7.06713780918728,6.36042402826855
"E00021417",232,117,81,0,8,18,8,50.4310344827586,34.9137931034483,0,3.44827586206897,7.75862068965517,3.44827586206897
"E00021418",192,118,57,2,1,12,2,61.4583333333333,29.6875,1.04166666666667,0.520833333333333,6.25,1.04166666666667
"E00021419",284,107,138,0,12,17,10,37.6760563380282,48.5915492957746,0,4.22535211267606,5.98591549295775,3.52112676056338
"E00021420",232,108,98,0,6,15,5,46.551724137931,42.2413793103448,0,2.58620689655172,6.46551724137931,2.1551724137931
"E00021421",361,181,123,4,15,26,12,50.1385041551247,34.0720221606648,1.10803324099723,4.15512465373961,7.20221606648199,3.32409972299169
"E00021422",146,64,53,0,8,11,10,43.8356164383562,36.3013698630137,0,5.47945205479452,7.53424657534247,6.84931506849315
"E00021423",302,120,135,0,13,21,13,39.7350993377483,44.7019867549669,0,4.3046357615894,6.95364238410596,4.3046357615894
"E00021424",198,110,70,2,2,11,3,55.5555555555556,35.3535353535354,1.01010101010101,1.01010101010101,5.55555555555556,1.51515151515152
"E00021425",211,108,81,2,5,12,3,51.1848341232227,38.3886255924171,0.947867298578199,2.3696682464455,5.68720379146919,1.4218009478673
"E00021426",235,101,90,0,15,17,12,42.9787234042553,38.2978723404255,0,6.38297872340426,7.23404255319149,5.1063829787234
"E00021427",206,112,68,4,6,14,2,54.3689320388349,33.0097087378641,1.94174757281553,2.9126213592233,6.79611650485437,0.970873786407767
"E00021428",273,140,100,3,11,13,6,51.2820512820513,36.6300366300366,1.0989010989011,4.02930402930403,4.76190476190476,2.1978021978022
"E00021429",102,66,26,2,2,2,4,64.7058823529412,25.4901960784314,1.96078431372549,1.96078431372549,1.96078431372549,3.92156862745098
"E00021430",216,77,93,2,11,20,13,35.6481481481481,43.0555555555556,0.925925925925926,5.09259259259259,9.25925925925926,6.01851851851852
"E00021431",258,112,95,0,8,22,21,43.4108527131783,36.8217054263566,0,3.10077519379845,8.52713178294574,8.13953488372093
"E00021432",281,109,111,0,9,26,26,38.7900355871886,39.5017793594306,0,3.20284697508897,9.25266903914591,9.25266903914591
"E00021433",509,291,161,0,18,24,15,57.1709233791749,31.6306483300589,0,3.53634577603143,4.71512770137525,2.94695481335953
"E00021434",318,144,126,2,10,14,22,45.2830188679245,39.622641509434,0.628930817610063,3.14465408805031,4.40251572327044,6.91823899371069
"E00021437",240,111,88,1,5,19,16,46.25,36.6666666666667,0.416666666666667,2.08333333333333,7.91666666666667,6.66666666666667
"E00021438",174,79,46,0,5,29,15,45.4022988505747,26.4367816091954,0,2.8735632183908,16.6666666666667,8.62068965517241
"E00021439",180,83,61,0,11,17,8,46.1111111111111,33.8888888888889,0,6.11111111111111,9.44444444444444,4.44444444444444
"E00021440",330,146,141,0,10,8,25,44.2424242424242,42.7272727272727,0,3.03030303030303,2.42424242424242,7.57575757575758
"E00021441",274,146,80,2,7,26,13,53.2846715328467,29.1970802919708,0.72992700729927,2.55474452554745,9.48905109489051,4.74452554744525
"E00021442",264,121,101,0,6,18,18,45.8333333333333,38.2575757575758,0,2.27272727272727,6.81818181818182,6.81818181818182
"E00021443",229,119,59,0,6,23,22,51.9650655021834,25.764192139738,0,2.62008733624454,10.0436681222707,9.60698689956332
"E00021444",299,192,61,2,10,14,20,64.2140468227425,20.4013377926421,0.668896321070234,3.34448160535117,4.68227424749164,6.68896321070234
"E00021445",297,132,125,0,7,11,22,44.4444444444444,42.0875420875421,0,2.35690235690236,3.7037037037037,7.40740740740741
"E00021446",306,120,144,0,13,16,13,39.2156862745098,47.0588235294118,0,4.2483660130719,5.22875816993464,4.2483660130719
"E00021447",238,166,53,2,4,10,3,69.7478991596639,22.2689075630252,0.840336134453782,1.68067226890756,4.20168067226891,1.26050420168067
"E00021448",247,115,94,0,8,22,8,46.5587044534413,38.0566801619433,0,3.23886639676113,8.90688259109312,3.23886639676113
"E00021449",281,179,60,2,8,19,13,63.7010676156584,21.3523131672598,0.711743772241993,2.84697508896797,6.76156583629893,4.62633451957295
"E00021450",163,91,50,0,4,10,8,55.8282208588957,30.6748466257669,0,2.45398773006135,6.13496932515337,4.9079754601227
"E00021451",280,123,113,0,12,20,12,43.9285714285714,40.3571428571429,0,4.28571428571429,7.14285714285714,4.28571428571429
"E00021452",177,106,45,0,8,10,8,59.8870056497175,25.4237288135593,0,4.51977401129944,5.64971751412429,4.51977401129944
"E00021453",274,156,68,2,7,22,19,56.9343065693431,24.8175182481752,0.72992700729927,2.55474452554745,8.02919708029197,6.93430656934307
"E00021454",265,148,75,0,15,13,14,55.8490566037736,28.3018867924528,0,5.66037735849057,4.90566037735849,5.28301886792453
"E00021455",247,119,78,2,14,15,19,48.1781376518219,31.5789473684211,0.809716599190283,5.66801619433198,6.07287449392713,7.69230769230769
"E00021458",276,191,54,0,5,23,3,69.2028985507246,19.5652173913043,0,1.81159420289855,8.33333333333333,1.08695652173913
"E00021459",231,180,23,3,7,14,4,77.9220779220779,9.95670995670996,1.2987012987013,3.03030303030303,6.06060606060606,1.73160173160173
"E00021460",321,221,64,3,8,17,8,68.8473520249221,19.9376947040498,0.934579439252336,2.49221183800623,5.29595015576324,2.49221183800623
"E00021461",207,134,44,0,4,15,10,64.7342995169082,21.256038647343,0,1.93236714975845,7.2463768115942,4.83091787439614
"E00021462",249,141,62,2,12,15,17,56.6265060240964,24.8995983935743,0.803212851405622,4.81927710843374,6.02409638554217,6.82730923694779
"E00021463",283,156,84,0,7,19,17,55.1236749116608,29.6819787985866,0,2.47349823321555,6.71378091872792,6.00706713780919
"E00021464",222,144,45,0,9,19,5,64.8648648648649,20.2702702702703,0,4.05405405405405,8.55855855855856,2.25225225225225
"E00021465",308,150,109,5,10,17,17,48.7012987012987,35.3896103896104,1.62337662337662,3.24675324675325,5.51948051948052,5.51948051948052
"E00021466",664,529,101,0,9,10,15,79.6686746987952,15.210843373494,0,1.35542168674699,1.50602409638554,2.25903614457831
"E00021467",275,144,98,0,5,15,13,52.3636363636364,35.6363636363636,0,1.81818181818182,5.45454545454545,4.72727272727273
"E00021468",214,132,52,1,7,11,11,61.6822429906542,24.2990654205607,0.467289719626168,3.27102803738318,5.14018691588785,5.14018691588785
"E00021469",331,196,93,0,16,14,12,59.214501510574,28.0966767371601,0,4.83383685800604,4.22960725075529,3.62537764350453
"E00021470",235,125,66,0,12,15,17,53.1914893617021,28.0851063829787,0,5.1063829787234,6.38297872340426,7.23404255319149
"E00021471",274,137,83,4,14,23,13,50,30.2919708029197,1.45985401459854,5.10948905109489,8.39416058394161,4.74452554744525
"E00021473",337,219,82,0,12,14,10,64.9851632047478,24.3323442136499,0,3.56083086053412,4.15430267062314,2.9673590504451
"E00021474",308,150,103,1,13,18,23,48.7012987012987,33.4415584415584,0.324675324675325,4.22077922077922,5.84415584415584,7.46753246753247
"E00021475",308,165,108,0,8,14,13,53.5714285714286,35.0649350649351,0,2.5974025974026,4.54545454545455,4.22077922077922
"E00021476",307,170,75,0,23,20,19,55.3745928338762,24.4299674267101,0,7.49185667752443,6.51465798045603,6.18892508143322
"E00021477",381,251,102,0,5,17,6,65.8792650918635,26.7716535433071,0,1.31233595800525,4.46194225721785,1.5748031496063
"E00021478",259,156,72,2,9,12,8,60.2316602316602,27.7992277992278,0.772200772200772,3.47490347490348,4.63320463320463,3.08880308880309
"E00021479",372,286,66,3,6,8,3,76.8817204301075,17.741935483871,0.806451612903226,1.61290322580645,2.1505376344086,0.806451612903226
"E00021480",248,157,78,0,4,6,3,63.3064516129032,31.4516129032258,0,1.61290322580645,2.41935483870968,1.20967741935484
"E00021481",332,215,88,0,5,13,11,64.7590361445783,26.5060240963855,0,1.50602409638554,3.91566265060241,3.31325301204819
"E00021482",385,256,98,4,3,11,13,66.4935064935065,25.4545454545455,1.03896103896104,0.779220779220779,2.85714285714286,3.37662337662338
"E00021483",511,331,119,11,23,21,6,64.7749510763209,23.2876712328767,2.15264187866928,4.50097847358121,4.10958904109589,1.17416829745597
"E00021484",317,230,67,8,2,5,5,72.5552050473186,21.1356466876972,2.52365930599369,0.630914826498423,1.57728706624606,1.57728706624606
"E00021485",233,96,92,3,14,22,6,41.2017167381974,39.4849785407725,1.28755364806867,6.00858369098712,9.44206008583691,2.57510729613734
"E00021486",290,139,113,0,13,14,11,47.9310344827586,38.9655172413793,0,4.48275862068965,4.82758620689655,3.79310344827586
"E00021487",147,63,58,0,8,10,8,42.8571428571429,39.4557823129252,0,5.4421768707483,6.80272108843537,5.4421768707483
"E00021488",328,157,130,1,4,23,13,47.8658536585366,39.6341463414634,0.304878048780488,1.21951219512195,7.01219512195122,3.96341463414634
"E00021489",236,97,95,0,16,17,11,41.1016949152542,40.2542372881356,0,6.77966101694915,7.20338983050847,4.66101694915254
"E00021490",192,60,94,0,7,20,11,31.25,48.9583333333333,0,3.64583333333333,10.4166666666667,5.72916666666667
"E00021491",199,90,81,0,8,8,12,45.2261306532663,40.7035175879397,0,4.02010050251256,4.02010050251256,6.03015075376884
"E00021492",268,102,128,0,15,13,10,38.0597014925373,47.7611940298507,0,5.59701492537313,4.85074626865672,3.73134328358209
"E00021493",308,120,146,0,9,19,14,38.961038961039,47.4025974025974,0,2.92207792207792,6.16883116883117,4.54545454545455
"E00021494",427,212,155,2,14,22,22,49.6487119437939,36.2997658079625,0.468384074941452,3.27868852459016,5.15222482435597,5.15222482435597
"E00021495",442,221,178,2,11,13,17,50,40.2714932126697,0.452488687782805,2.48868778280543,2.94117647058824,3.84615384615385
"E00021496",224,77,112,0,15,10,10,34.375,50,0,6.69642857142857,4.46428571428571,4.46428571428571
"E00021497",340,131,154,0,22,16,17,38.5294117647059,45.2941176470588,0,6.47058823529412,4.70588235294118,5
"E00021498",268,106,128,0,8,14,12,39.5522388059701,47.7611940298507,0,2.98507462686567,5.22388059701492,4.47761194029851
"E00021499",268,199,41,4,5,14,5,74.2537313432836,15.2985074626866,1.49253731343284,1.86567164179104,5.22388059701492,1.86567164179104
"E00021500",287,188,63,0,9,22,5,65.5052264808362,21.9512195121951,0,3.13588850174216,7.66550522648084,1.74216027874564
"E00021501",247,139,68,0,8,21,11,56.2753036437247,27.5303643724696,0,3.23886639676113,8.50202429149797,4.45344129554656
"E00021502",271,135,93,0,5,23,15,49.8154981549816,34.3173431734317,0,1.8450184501845,8.48708487084871,5.53505535055351
"E00021503",251,92,117,0,13,19,10,36.6533864541833,46.6135458167331,0,5.1792828685259,7.56972111553785,3.98406374501992
"E00021504",286,128,115,0,9,23,11,44.7552447552448,40.2097902097902,0,3.14685314685315,8.04195804195804,3.84615384615385
"E00021505",238,124,81,0,2,20,11,52.1008403361345,34.0336134453782,0,0.840336134453782,8.40336134453782,4.6218487394958
"E00021506",246,118,88,0,14,17,9,47.9674796747967,35.7723577235772,0,5.69105691056911,6.91056910569106,3.65853658536585
"E00021507",322,197,86,0,12,14,13,61.1801242236025,26.7080745341615,0,3.72670807453416,4.34782608695652,4.03726708074534
"E00021508",319,195,85,0,2,18,19,61.128526645768,26.6457680250784,0,0.626959247648903,5.64263322884013,5.95611285266458
"E00021509",414,222,122,0,14,23,33,53.6231884057971,29.4685990338164,0,3.38164251207729,5.55555555555556,7.97101449275362
"E00021510",204,78,112,4,3,4,3,38.2352941176471,54.9019607843137,1.96078431372549,1.47058823529412,1.96078431372549,1.47058823529412
"E00021511",181,65,100,0,4,12,0,35.9116022099448,55.2486187845304,0,2.20994475138122,6.62983425414365,0
"E00021516",219,124,74,2,3,11,5,56.62100456621,33.7899543378995,0.91324200913242,1.36986301369863,5.02283105022831,2.28310502283105
"E00021517",259,173,57,0,8,17,4,66.7953667953668,22.007722007722,0,3.08880308880309,6.56370656370656,1.54440154440154
"E00021518",291,151,105,0,8,19,8,51.8900343642612,36.0824742268041,0,2.74914089347079,6.52920962199313,2.74914089347079
"E00021519",405,204,154,4,12,22,9,50.3703703703704,38.0246913580247,0.987654320987654,2.96296296296296,5.4320987654321,2.22222222222222
"E00021520",185,92,74,2,4,12,1,49.7297297297297,40,1.08108108108108,2.16216216216216,6.48648648648649,0.540540540540541
"E00021521",202,91,78,2,5,16,10,45.049504950495,38.6138613861386,0.99009900990099,2.47524752475248,7.92079207920792,4.95049504950495
"E00021522",351,163,126,2,18,22,20,46.4387464387464,35.8974358974359,0.56980056980057,5.12820512820513,6.26780626780627,5.6980056980057
"E00021524",465,260,151,3,13,28,10,55.9139784946236,32.4731182795699,0.645161290322581,2.79569892473118,6.02150537634409,2.1505376344086
"E00021525",265,154,90,1,5,12,3,58.1132075471698,33.9622641509434,0.377358490566038,1.88679245283019,4.52830188679245,1.13207547169811
"E00021526",310,190,91,1,7,17,4,61.2903225806452,29.3548387096774,0.32258064516129,2.25806451612903,5.48387096774194,1.29032258064516
"E00021527",267,160,83,7,5,12,0,59.9250936329588,31.0861423220974,2.62172284644195,1.87265917602996,4.49438202247191,0
"E00021528",194,91,80,0,6,6,11,46.9072164948454,41.2371134020619,0,3.09278350515464,3.09278350515464,5.67010309278351
"E00021529",159,59,45,0,8,24,23,37.1069182389937,28.3018867924528,0,5.0314465408805,15.0943396226415,14.4654088050314
"E00021531",437,197,187,0,15,20,18,45.0800915331808,42.79176201373,0,3.4324942791762,4.5766590389016,4.11899313501144
"E00021532",273,154,107,0,2,9,1,56.4102564102564,39.1941391941392,0,0.732600732600733,3.2967032967033,0.366300366300366
"E00021533",230,123,82,2,6,17,0,53.4782608695652,35.6521739130435,0.869565217391304,2.60869565217391,7.39130434782609,0
"E00021534",214,130,68,2,2,8,4,60.7476635514019,31.7757009345794,0.934579439252336,0.934579439252336,3.73831775700935,1.86915887850467
"E00021535",243,135,75,2,8,17,6,55.5555555555556,30.8641975308642,0.823045267489712,3.29218106995885,6.99588477366255,2.46913580246914
"E00021536",247,130,94,0,8,13,2,52.6315789473684,38.0566801619433,0,3.23886639676113,5.26315789473684,0.809716599190283
"E00021537",308,169,106,8,8,13,4,54.8701298701299,34.4155844155844,2.5974025974026,2.5974025974026,4.22077922077922,1.2987012987013
"E00021538",612,345,214,2,8,37,6,56.3725490196078,34.9673202614379,0.326797385620915,1.30718954248366,6.04575163398693,0.980392156862745
"E00021539",240,119,100,0,4,16,1,49.5833333333333,41.6666666666667,0,1.66666666666667,6.66666666666667,0.416666666666667
"E00021541",217,143,65,2,3,3,1,65.8986175115207,29.9539170506912,0.921658986175115,1.38248847926267,1.38248847926267,0.460829493087558
"E00021542",188,51,126,0,2,8,1,27.1276595744681,67.0212765957447,0,1.06382978723404,4.25531914893617,0.531914893617021
"E00021543",255,157,83,0,6,7,2,61.5686274509804,32.5490196078431,0,2.35294117647059,2.74509803921569,0.784313725490196
"E00021544",158,60,79,4,3,10,2,37.9746835443038,50,2.53164556962025,1.89873417721519,6.32911392405063,1.26582278481013
"E00021546",172,80,75,0,2,15,0,46.5116279069767,43.6046511627907,0,1.16279069767442,8.72093023255814,0
"E00021547",222,105,71,0,10,24,12,47.2972972972973,31.981981981982,0,4.5045045045045,10.8108108108108,5.40540540540541
"E00021549",303,141,110,0,10,27,15,46.5346534653465,36.3036303630363,0,3.3003300330033,8.91089108910891,4.95049504950495
"E00021550",293,145,100,2,14,15,17,49.4880546075085,34.1296928327645,0.68259385665529,4.77815699658703,5.11945392491468,5.80204778156997
"E00021552",193,91,65,2,10,15,10,47.1502590673575,33.6787564766839,1.03626943005181,5.18134715025907,7.7720207253886,5.18134715025907
"E00021553",255,102,98,0,15,21,19,40,38.4313725490196,0,5.88235294117647,8.23529411764706,7.45098039215686
"E00021554",221,118,76,1,8,15,3,53.393665158371,34.3891402714932,0.452488687782805,3.61990950226244,6.78733031674208,1.35746606334842
"E00021555",320,178,105,2,15,14,6,55.625,32.8125,0.625,4.6875,4.375,1.875
"E00021556",258,161,82,3,3,9,0,62.4031007751938,31.7829457364341,1.16279069767442,1.16279069767442,3.48837209302326,0
"E00021557",297,151,119,2,6,15,4,50.8417508417508,40.0673400673401,0.673400673400673,2.02020202020202,5.05050505050505,1.34680134680135
"E00021559",291,137,100,4,8,26,16,47.0790378006873,34.3642611683849,1.3745704467354,2.74914089347079,8.93470790378007,5.49828178694158
"E00021560",333,174,108,0,7,25,19,52.2522522522522,32.4324324324324,0,2.1021021021021,7.50750750750751,5.70570570570571
"E00021561",265,184,59,0,4,16,2,69.4339622641509,22.2641509433962,0,1.50943396226415,6.0377358490566,0.754716981132076
"E00021562",306,184,84,4,10,14,10,60.1307189542484,27.4509803921569,1.30718954248366,3.26797385620915,4.57516339869281,3.26797385620915
"E00021563",311,154,118,5,5,18,11,49.5176848874598,37.9421221864952,1.60771704180064,1.60771704180064,5.78778135048232,3.53697749196141
"E00021564",254,108,91,0,9,17,29,42.5196850393701,35.8267716535433,0,3.54330708661417,6.69291338582677,11.4173228346457
"E00021565",154,82,50,0,4,7,11,53.2467532467532,32.4675324675325,0,2.5974025974026,4.54545454545455,7.14285714285714
"E00021566",396,287,88,2,7,8,4,72.4747474747475,22.2222222222222,0.505050505050505,1.76767676767677,2.02020202020202,1.01010101010101
"E00021567",290,171,74,7,6,17,15,58.9655172413793,25.5172413793103,2.41379310344828,2.06896551724138,5.86206896551724,5.17241379310345
"E00021569",260,162,63,2,13,13,7,62.3076923076923,24.2307692307692,0.769230769230769,5,5,2.69230769230769
"E00021572",357,240,91,0,4,15,7,67.2268907563025,25.4901960784314,0,1.12044817927171,4.20168067226891,1.96078431372549
"E00021574",224,136,72,0,2,4,10,60.7142857142857,32.1428571428571,0,0.892857142857143,1.78571428571429,4.46428571428571
"E00021577",220,107,69,0,13,20,11,48.6363636363636,31.3636363636364,0,5.90909090909091,9.09090909090909,5
"E00021579",239,102,109,0,8,11,9,42.6778242677824,45.6066945606695,0,3.34728033472803,4.60251046025105,3.76569037656904
"E00021580",298,135,122,0,12,13,16,45.3020134228188,40.9395973154362,0,4.02684563758389,4.36241610738255,5.36912751677852
"E00021582",299,123,141,0,7,12,16,41.1371237458194,47.1571906354515,0,2.34113712374582,4.0133779264214,5.35117056856187
"E00021583",304,141,117,3,12,15,16,46.3815789473684,38.4868421052632,0.986842105263158,3.94736842105263,4.93421052631579,5.26315789473684
"E00021584",238,126,75,0,10,12,15,52.9411764705882,31.5126050420168,0,4.20168067226891,5.04201680672269,6.30252100840336
"E00021585",424,192,175,0,17,21,19,45.2830188679245,41.2735849056604,0,4.00943396226415,4.95283018867925,4.4811320754717
"E00021586",323,135,146,6,10,10,16,41.7956656346749,45.2012383900929,1.85758513931889,3.09597523219814,3.09597523219814,4.95356037151703
"E00021587",291,126,116,4,7,17,21,43.298969072165,39.8625429553265,1.3745704467354,2.40549828178694,5.84192439862543,7.21649484536082
"E00021588",241,84,95,0,17,27,18,34.8547717842324,39.4190871369295,0,7.05394190871369,11.2033195020747,7.46887966804979
"E00021590",286,111,113,2,18,17,25,38.8111888111888,39.5104895104895,0.699300699300699,6.29370629370629,5.94405594405594,8.74125874125874
"E00021591",291,99,148,0,15,11,18,34.020618556701,50.8591065292096,0,5.15463917525773,3.78006872852234,6.18556701030928
"E00021592",251,119,90,2,14,13,13,47.4103585657371,35.8565737051793,0.796812749003984,5.57768924302789,5.1792828685259,5.1792828685259
"E00021593",200,69,69,4,7,24,27,34.5,34.5,2,3.5,12,13.5
"E00021594",272,131,88,0,18,15,20,48.1617647058824,32.3529411764706,0,6.61764705882353,5.51470588235294,7.35294117647059
"E00021595",294,163,86,2,7,20,16,55.4421768707483,29.2517006802721,0.680272108843537,2.38095238095238,6.80272108843537,5.4421768707483
"E00021596",326,174,93,2,10,18,29,53.3742331288344,28.5276073619632,0.613496932515337,3.06748466257669,5.52147239263804,8.89570552147239
"E00021597",278,129,109,1,13,10,16,46.4028776978417,39.2086330935252,0.359712230215827,4.67625899280576,3.59712230215827,5.75539568345324
"E00021598",240,152,69,2,3,9,5,63.3333333333333,28.75,0.833333333333333,1.25,3.75,2.08333333333333
"E00021599",284,168,95,2,2,14,3,59.1549295774648,33.4507042253521,0.704225352112676,0.704225352112676,4.92957746478873,1.05633802816901
"E00021600",280,149,97,2,7,20,5,53.2142857142857,34.6428571428571,0.714285714285714,2.5,7.14285714285714,1.78571428571429
"E00021601",205,94,81,6,5,17,2,45.8536585365854,39.5121951219512,2.92682926829268,2.4390243902439,8.29268292682927,0.975609756097561
"E00021602",319,211,77,0,4,15,12,66.1442006269592,24.1379310344828,0,1.25391849529781,4.70219435736677,3.76175548589342
"E00021603",168,114,42,0,3,7,2,67.8571428571429,25,0,1.78571428571429,4.16666666666667,1.19047619047619
"E00021604",290,150,94,2,13,24,7,51.7241379310345,32.4137931034483,0.689655172413793,4.48275862068965,8.27586206896552,2.41379310344828
"E00021605",269,147,83,1,3,21,14,54.6468401486989,30.8550185873606,0.371747211895911,1.11524163568773,7.80669144981413,5.20446096654275
"E00021606",267,114,102,6,8,23,14,42.6966292134831,38.2022471910112,2.24719101123596,2.99625468164794,8.61423220973783,5.2434456928839
"E00021607",205,92,65,0,7,25,16,44.8780487804878,31.7073170731707,0,3.41463414634146,12.1951219512195,7.80487804878049
"E00021608",202,140,31,0,6,20,5,69.3069306930693,15.3465346534653,0,2.97029702970297,9.9009900990099,2.47524752475248
"E00021610",267,155,79,0,7,14,12,58.0524344569288,29.5880149812734,0,2.62172284644195,5.2434456928839,4.49438202247191
"E00021611",330,155,141,2,10,11,11,46.969696969697,42.7272727272727,0.606060606060606,3.03030303030303,3.33333333333333,3.33333333333333
"E00021612",204,126,55,3,4,13,3,61.7647058823529,26.9607843137255,1.47058823529412,1.96078431372549,6.37254901960784,1.47058823529412
"E00021613",184,115,42,4,4,18,1,62.5,22.8260869565217,2.17391304347826,2.17391304347826,9.78260869565217,0.543478260869565
"E00021614",251,149,74,2,5,19,2,59.3625498007968,29.4820717131474,0.796812749003984,1.99203187250996,7.56972111553785,0.796812749003984
"E00021615",205,121,55,0,4,24,1,59.0243902439024,26.8292682926829,0,1.95121951219512,11.7073170731707,0.48780487804878
"E00021616",315,139,129,0,11,17,19,44.1269841269841,40.9523809523809,0,3.49206349206349,5.3968253968254,6.03174603174603
"E00021617",164,119,26,6,5,6,2,72.5609756097561,15.8536585365854,3.65853658536585,3.04878048780488,3.65853658536585,1.21951219512195
"E00021618",185,59,96,0,7,16,7,31.8918918918919,51.8918918918919,0,3.78378378378378,8.64864864864865,3.78378378378378
"E00021619",322,142,145,0,11,16,8,44.0993788819876,45.0310559006211,0,3.41614906832298,4.96894409937888,2.48447204968944
"E00021620",207,128,56,0,5,11,7,61.8357487922705,27.0531400966184,0,2.41545893719807,5.31400966183575,3.38164251207729
"E00021621",248,92,116,0,8,17,15,37.0967741935484,46.7741935483871,0,3.2258064516129,6.85483870967742,6.04838709677419
"E00021622",232,142,72,2,8,7,1,61.2068965517241,31.0344827586207,0.862068965517241,3.44827586206897,3.01724137931034,0.431034482758621
"E00021623",133,68,39,0,5,15,6,51.1278195488722,29.3233082706767,0,3.7593984962406,11.2781954887218,4.51127819548872
"E00021624",285,165,88,3,10,16,3,57.8947368421053,30.8771929824561,1.05263157894737,3.50877192982456,5.6140350877193,1.05263157894737
"E00021625",483,322,111,4,14,28,4,66.6666666666667,22.9813664596273,0.82815734989648,2.89855072463768,5.79710144927536,0.82815734989648
"E00021626",316,179,96,4,3,24,10,56.6455696202532,30.379746835443,1.26582278481013,0.949367088607595,7.59493670886076,3.16455696202532
"E00021627",342,231,84,5,10,11,1,67.5438596491228,24.5614035087719,1.46198830409357,2.92397660818713,3.21637426900585,0.292397660818713
"E00021628",188,57,100,2,6,21,2,30.3191489361702,53.1914893617021,1.06382978723404,3.19148936170213,11.1702127659574,1.06382978723404
