"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021294",578,143,7,4,2,7,2,4,0,16,0,265,3,0,52,17,7,4,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021295",379,214,18,0,4,2,2,5,2,8,0,64,9,0,15,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021296",341,211,7,0,5,3,0,16,2,6,0,9,0,3,19,3,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,2,0,3,0,2,3,0,0,4,0,0,0,0,2,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021297",418,268,16,0,6,8,0,8,2,9,1,26,8,0,3,11,0,9,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0
"E00021298",417,282,18,0,5,4,2,6,0,9,1,21,4,0,4,7,0,2,1,0,0,0,0,0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,0,10,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"E00021299",438,229,5,0,7,2,4,2,1,3,0,98,10,0,3,23,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"E00021300",492,310,21,0,4,6,1,10,1,21,3,35,9,0,7,10,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,2,1,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,5,1,1,12,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0
"E00021301",522,90,0,1,6,14,4,6,2,3,10,278,15,0,21,14,6,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,2,1,0,0,0,1,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"E00021302",463,200,10,0,9,9,3,9,5,22,2,113,9,0,14,15,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,12,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"E00021303",349,67,1,0,1,4,6,0,0,10,2,183,10,0,22,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,8,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"E00021304",361,153,3,0,12,12,5,8,1,2,1,58,7,0,3,21,1,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,1,0,0,2,1,7,0,0,0,0,3,1,0,0,0,0,0,0,4,3,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0
"E00021305",255,160,8,0,2,4,0,7,0,1,3,32,2,0,5,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
"E00021306",264,159,11,0,1,4,0,3,1,3,1,25,9,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,1,0,0,6,0,0,1,0,0,0,2,0,0,2,0,0,1,1,0,0,1,0,0,0,1,4,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021307",470,250,10,1,9,8,10,4,0,18,2,31,21,0,14,7,0,2,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,9,1,0,1,0,1,0,4,1,0,0,0,0,1,0,0,0,1,0,0,2,2,4,2,24,0,1,2,1,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021308",448,210,5,0,7,3,1,5,1,4,3,147,6,0,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"E00021309",189,134,3,0,6,0,0,1,0,5,0,0,5,0,8,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021310",259,133,4,4,13,4,2,3,0,1,1,40,2,0,7,8,2,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"E00021311",335,123,9,0,1,2,3,3,8,9,7,128,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"E00021312",316,180,3,0,4,5,3,5,2,2,1,45,4,1,10,8,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021313",484,278,10,0,5,11,4,12,2,3,0,32,10,0,17,18,0,4,0,0,2,0,0,0,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,2,0,1,3,0,0,0,0,1,0,0,15,1,2,1,0,7,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"E00021314",370,260,11,0,5,5,1,2,0,5,1,15,9,0,15,2,0,1,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,1,0,0,3,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"E00021315",138,80,1,0,0,1,0,0,0,0,0,16,3,0,11,6,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021316",322,95,5,0,10,12,2,0,0,0,2,123,2,0,6,14,0,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,7,0,4,0,0,1,0,0,0,0,0,0,0,1,5,0,0,5,0,1,0,0,0,0
"E00021317",328,235,5,0,2,5,0,9,6,1,0,16,1,1,3,8,1,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021318",303,150,7,0,5,3,2,6,1,12,1,35,3,1,2,15,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,2,0,0,0,1,1,0,3,0,1,1,0,0,4,0,1,0,1,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,11,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
"E00021319",330,140,7,0,8,7,3,2,2,5,0,77,3,0,23,15,0,4,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8,0,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"E00021320",322,217,5,0,0,13,2,2,2,1,4,23,6,0,11,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"E00021321",302,146,6,0,1,2,0,1,1,9,2,54,7,0,6,10,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,14,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,4,0,1,0,0,0,0,14,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021322",315,107,10,0,8,3,5,1,0,2,0,114,3,0,9,13,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021323",374,119,5,0,3,12,0,1,0,4,8,108,19,0,16,13,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8,0,2,0,2,0,0,0,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021324",380,224,14,1,7,2,0,9,2,13,1,25,8,1,5,13,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,2,4,0,0,0,0,1,0,1,0,0,0,0,0,8,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021325",413,172,5,1,2,5,2,3,2,8,2,113,5,1,29,16,0,1,1,0,1,0,0,0,6,2,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"E00021326",433,100,6,0,1,14,0,2,0,3,8,195,5,0,9,9,0,15,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,8,0,6,0,0,0,0,7,9,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
"E00021327",397,264,5,0,3,5,0,7,4,5,3,21,5,0,4,17,0,8,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
"E00021328",434,100,1,0,7,8,4,5,3,9,0,182,14,2,20,9,1,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,1,0,3,0,0,0,0,0,8,0,0,0,0,0,0,1,1,14,0,10,0,5,0,0,0,0,0,0,0,2,0,0,3,1,0,0,2,0,0,0,0,0,0
"E00021329",398,137,6,4,4,5,0,2,2,3,2,107,7,1,24,11,2,4,0,0,2,0,0,0,1,4,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,6,0,9,0,1,0,0,18,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0
"E00021330",334,80,1,0,6,5,1,0,0,5,9,146,18,0,20,27,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021331",200,51,2,0,0,0,3,6,0,5,1,82,0,1,7,5,1,3,0,0,0,0,0,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021332",491,109,0,6,2,11,2,2,2,1,6,287,2,0,17,11,1,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0
"E00021333",351,98,3,0,1,3,1,4,0,0,4,150,10,0,24,19,8,1,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"E00021334",377,126,8,2,3,7,5,1,2,10,0,127,7,1,17,25,2,1,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021335",564,167,8,0,3,14,0,2,0,9,5,207,26,0,38,19,3,4,0,6,0,0,0,0,0,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,17,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"E00021336",300,79,0,0,0,11,4,6,0,0,0,112,10,0,15,5,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,8,0,18,0,0,0,0,0,0
"E00021337",339,84,4,0,0,0,1,8,0,1,13,160,2,0,6,24,0,0,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,5,0,8,0,0,0,0,0,0
"E00021338",452,31,3,0,0,1,3,3,1,6,2,349,3,0,24,10,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00021339",331,153,5,0,6,0,3,6,1,1,2,64,7,1,23,10,0,2,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,1,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,8,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021340",383,79,6,0,6,7,1,12,2,28,11,66,21,0,26,23,2,10,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,6,2,1,2,0,0,0,10,1,0,0,0,1,3,1,0,2,0,5,0,0,2,8,0,11,0,10,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0
"E00021342",342,52,6,0,0,4,4,2,4,9,0,191,0,0,28,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,7,0,0,0,0,1,0
"E00021344",534,121,2,0,1,5,4,6,2,6,1,256,29,4,21,26,0,1,0,0,0,0,0,0,0,1,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"E00021345",348,67,1,0,4,6,0,3,0,2,0,189,7,1,18,7,1,1,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,10,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0
"E00021346",341,75,1,0,8,5,0,7,0,6,5,161,5,0,13,9,2,4,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,1,0,0,3,0,2,0,2,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0
"E00021347",408,56,4,0,7,5,4,0,3,3,8,227,4,0,11,24,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6,0,0,3,0,0,0,5,0,0,3,0,1,0,0,0,0
"E00021349",399,53,3,0,3,1,5,1,0,10,4,229,5,2,16,27,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,1,0,0,0,7,1,0,0,0,1,0,0,1,1
"E00021350",354,75,3,0,3,7,1,3,0,1,0,189,6,0,9,6,0,1,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,5,8,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0
"E00021351",381,59,3,0,0,5,0,2,0,1,2,231,0,0,26,5,1,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021352",284,77,0,0,2,10,1,2,0,8,5,106,11,0,31,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021353",308,59,2,0,0,1,1,1,1,4,0,159,12,1,24,13,1,2,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0
"E00021354",463,105,8,0,1,6,4,4,3,2,13,210,9,1,40,10,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,4,0,2,0,0,7,4,0,0,0,1,2,0,7,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021355",300,131,8,0,4,7,0,4,1,10,1,18,14,1,9,5,0,4,0,0,0,0,0,0,9,7,2,0,0,5,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,0,0,0,6,1,0,1,0,0,2,1,1,0,2,0,0,0,1,0,0,15,0,1,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021357",412,31,0,0,0,5,1,6,0,8,0,288,2,1,26,10,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
"E00021359",369,61,3,0,3,1,1,3,12,6,1,182,19,0,17,10,1,1,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,2,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021360",450,33,0,1,8,7,3,0,0,4,1,295,5,0,19,14,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,4,0,0,0,0,11,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"E00021361",371,86,6,0,2,8,4,4,1,1,3,138,6,0,32,15,0,9,0,5,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,0,0,0,0
"E00021363",389,144,0,0,1,6,0,4,0,0,0,153,3,0,27,6,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,6,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
"E00021364",570,162,8,1,4,8,4,1,1,6,6,228,7,0,16,20,3,8,0,0,7,0,0,0,1,5,0,0,4,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,3,20,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,1,0,1,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0
"E00021365",282,113,4,0,5,5,1,0,4,3,0,70,4,0,20,13,0,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021366",371,88,0,0,3,8,0,2,2,8,3,188,12,0,10,17,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"E00021367",318,130,2,0,1,0,2,5,4,5,5,105,6,1,19,8,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
