"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E01032775",18,1,3,14,6,1,3,2,12,0,0,12,5.55555555555556,16.6666666666667,77.7777777777778,33.3333333333333,5.55555555555556,16.6666666666667,11.1111111111111,66.6666666666667,0,0,66.6666666666667
"E01032776",17,2,4,11,1,0,0,1,16,2,4,10,11.7647058823529,23.5294117647059,64.7058823529412,5.88235294117647,0,0,5.88235294117647,94.1176470588235,11.7647058823529,23.5294117647059,58.8235294117647
"E01032777",34,9,8,17,1,0,0,1,33,9,8,16,26.4705882352941,23.5294117647059,50,2.94117647058824,0,0,2.94117647058824,97.0588235294118,26.4705882352941,23.5294117647059,47.0588235294118
"E01032778",33,10,4,19,0,0,0,0,33,10,4,19,30.3030303030303,12.1212121212121,57.5757575757576,0,0,0,0,100,30.3030303030303,12.1212121212121,57.5757575757576
"E01032779",50,20,3,27,1,0,0,1,49,20,3,26,40,6,54,2,0,0,2,98,40,6,52
"E01032780",8,2,2,4,0,0,0,0,8,2,2,4,25,25,50,0,0,0,0,100,25,25,50
"E01032781",22,2,13,7,6,0,6,0,16,2,7,7,9.09090909090909,59.0909090909091,31.8181818181818,27.2727272727273,0,27.2727272727273,0,72.7272727272727,9.09090909090909,31.8181818181818,31.8181818181818
"E01032782",57,21,2,34,6,5,0,1,51,16,2,33,36.8421052631579,3.50877192982456,59.6491228070175,10.5263157894737,8.7719298245614,0,1.75438596491228,89.4736842105263,28.0701754385965,3.50877192982456,57.8947368421053
"E01032783",29,8,6,15,2,0,1,1,27,8,5,14,27.5862068965517,20.6896551724138,51.7241379310345,6.89655172413793,0,3.44827586206897,3.44827586206897,93.1034482758621,27.5862068965517,17.2413793103448,48.2758620689655
"E01032784",55,11,12,32,7,0,4,3,48,11,8,29,20,21.8181818181818,58.1818181818182,12.7272727272727,0,7.27272727272727,5.45454545454545,87.2727272727273,20,14.5454545454545,52.7272727272727
"E01032785",39,5,4,30,1,0,1,0,38,5,3,30,12.8205128205128,10.2564102564103,76.9230769230769,2.56410256410256,0,2.56410256410256,0,97.4358974358974,12.8205128205128,7.69230769230769,76.9230769230769
"E01032786",56,18,10,28,4,1,1,2,52,17,9,26,32.1428571428571,17.8571428571429,50,7.14285714285714,1.78571428571429,1.78571428571429,3.57142857142857,92.8571428571429,30.3571428571429,16.0714285714286,46.4285714285714
"E01032787",65,14,12,39,1,0,0,1,64,14,12,38,21.5384615384615,18.4615384615385,60,1.53846153846154,0,0,1.53846153846154,98.4615384615385,21.5384615384615,18.4615384615385,58.4615384615385
