"GeographyCode","QS112EW0001","QS112EW0002","QS112EW0003","QS112EW0004","QS112EW0005","QS112EW0006","QS112EW0007","QS112EW0008","QS112EW0009","QS112EW0010","QS112EW0011","QS112EW0012","QS112EW0013","QS112EW0014","QS112EW0015","QS112EW0016","QS112EW0017","QS112EW0018","QS112EW0019","QS112EW0020","QS112EW0021","QS112EW0022","QS112EW0023","QS112EW0024","QS112EW0025","QS112EW0026","QS112EW0027","QS112EW0028","QS112EW0029","QS112EW0030","QS112EW0031"
"E00021580",423,27,7,20,242,6,170,8,20,135,7,0,0,0,0,0,16,4,6,6,0,50,10,20,20,154,12,62,6,0,74
"E00021582",401,18,7,11,212,4,142,16,15,99,12,0,0,0,0,0,10,4,0,6,0,56,7,36,13,171,38,77,0,0,56
"E00021583",434,55,10,45,269,2,195,12,19,154,10,2,2,0,0,0,15,8,3,4,0,55,22,20,13,110,0,51,15,2,42
"E00021584",302,38,15,23,198,4,111,8,42,43,18,0,0,0,0,0,34,8,8,14,4,49,9,25,15,66,12,18,0,0,36
"E00021585",590,29,7,22,339,2,253,6,30,192,25,0,0,0,0,0,30,6,0,21,3,54,15,19,20,222,54,83,11,0,74
"E00021586",455,19,13,6,276,2,193,4,18,144,27,6,6,0,0,0,24,4,6,14,0,51,2,33,16,160,21,59,19,4,57
"E00021587",396,34,17,17,244,12,156,4,23,122,7,0,0,0,0,0,8,4,0,4,0,68,10,24,34,118,21,40,10,2,45
"E00021588",333,66,27,39,189,6,112,12,12,79,9,0,0,0,0,0,17,4,0,13,0,54,10,27,17,78,13,30,3,0,32
"E00021590",376,41,19,22,254,8,169,12,29,105,23,2,2,0,0,0,16,2,0,11,3,59,11,23,25,81,17,10,25,0,29
"E00021591",461,26,3,23,350,0,216,6,12,186,12,0,0,0,0,0,20,4,3,13,0,114,23,86,5,85,4,71,0,0,10
"E00021592",315,29,9,20,204,10,122,12,19,71,20,2,2,0,0,0,31,12,6,5,8,39,5,22,12,82,4,25,8,4,41
"E00021593",225,92,41,51,101,16,56,14,3,39,0,4,4,0,0,0,11,0,6,0,5,14,0,0,14,32,3,6,8,2,13
"E00021594",336,53,18,35,185,10,124,16,14,86,8,0,0,0,0,0,2,2,0,0,0,49,16,4,29,98,7,32,6,0,53
"E00021595",354,50,16,34,163,2,87,4,18,52,13,2,2,0,0,0,23,6,6,11,0,49,11,3,35,141,13,59,9,0,60
"E00021596",381,60,18,42,209,8,116,14,19,66,17,2,2,0,0,0,36,36,0,0,0,47,10,13,24,112,4,18,0,0,90
"E00021597",374,28,9,19,210,2,145,8,27,95,15,0,0,0,0,0,21,12,3,6,0,42,13,10,19,136,10,44,0,0,82
"E00021598",260,40,5,35,111,8,74,20,25,19,10,2,2,0,0,0,17,14,3,0,0,10,0,0,10,109,0,5,21,0,83
"E00021599",326,68,0,68,177,4,118,34,34,47,3,0,0,0,0,0,46,36,6,4,0,9,3,0,6,81,0,11,0,0,70
"E00021600",308,69,11,58,182,4,109,50,18,32,9,0,0,0,0,0,56,44,6,6,0,13,4,6,3,57,0,5,11,0,41
"E00021601",230,55,9,46,115,8,79,36,18,25,0,4,4,0,0,0,21,18,3,0,0,3,0,3,0,60,0,6,0,5,49
"E00021602",368,27,3,24,119,2,64,10,24,30,0,0,0,0,0,0,32,26,6,0,0,21,6,3,12,222,24,47,7,0,144
"E00021603",184,56,5,51,96,2,41,10,15,13,3,0,0,0,0,0,51,44,3,4,0,2,2,0,0,32,0,0,0,0,32
"E00021604",356,64,13,51,201,2,118,18,27,60,13,2,2,0,0,0,27,16,3,8,0,52,17,18,17,91,10,5,11,0,65
"E00021605",289,69,25,44,135,12,78,28,33,8,9,0,0,0,0,0,38,32,6,0,0,7,2,3,2,85,0,0,0,0,85
"E00021606",282,89,18,71,143,14,87,56,12,12,7,6,6,0,0,0,34,34,0,0,0,2,2,0,0,50,4,8,0,2,36
"E00021607",262,62,20,42,146,4,94,6,21,55,12,0,0,0,0,0,14,6,3,5,0,34,11,17,6,54,16,8,7,2,21
"E00021608",217,49,8,41,84,0,28,18,6,4,0,0,0,0,0,0,31,18,6,4,3,25,13,0,12,84,0,9,5,0,70
"E00021610",323,66,13,53,167,6,87,18,15,42,12,0,0,0,0,0,43,32,0,11,0,31,16,0,15,90,4,24,3,0,59
"E00021611",397,54,6,48,236,6,174,32,39,83,20,2,2,0,0,0,34,34,0,0,0,20,11,0,9,107,25,43,0,0,39
"E00021612",214,73,2,71,119,10,37,26,0,8,3,2,2,0,0,0,64,58,6,0,0,6,6,0,0,22,3,0,0,0,19
"E00021613",188,67,4,63,90,0,35,32,3,0,0,4,4,0,0,0,51,42,9,0,0,0,0,0,0,31,0,0,0,0,31
"E00021614",263,86,3,83,127,6,71,44,12,12,3,2,2,0,0,0,46,42,0,4,0,2,0,0,2,50,0,0,5,0,45
"E00021615",218,88,2,86,110,4,54,38,3,13,0,0,0,0,0,0,39,36,3,0,0,13,6,3,4,20,0,0,5,0,15
"E00021616",438,18,6,12,244,4,156,8,10,127,11,0,0,0,0,0,14,6,4,4,0,70,12,21,37,176,24,73,2,0,77
"E00021617",166,62,4,58,52,0,25,18,0,4,3,6,6,0,0,0,21,18,0,0,3,0,0,0,0,52,0,0,6,0,46
"E00021618",282,26,4,22,202,0,150,6,27,114,3,0,0,0,0,0,19,4,7,8,0,33,10,13,10,54,8,21,2,0,23
"E00021619",463,45,7,38,311,10,188,16,15,141,16,0,0,0,0,0,41,10,3,28,0,72,18,42,12,107,8,28,0,0,71
"E00021620",246,65,8,57,117,0,66,10,20,30,6,0,0,0,0,0,33,20,0,13,0,18,14,0,4,64,0,22,8,0,34
"E00021621",333,45,14,31,195,8,153,10,28,106,9,0,0,0,0,0,9,6,3,0,0,25,3,9,13,93,6,49,4,2,32
"E00021622",247,56,3,53,111,0,64,30,27,4,3,2,2,0,0,0,40,40,0,0,0,5,2,3,0,80,3,0,0,0,77
"E00021623",189,56,6,50,127,0,76,0,9,67,0,0,0,0,0,0,18,8,3,7,0,33,15,9,9,6,0,6,0,0,0
"E00021624",292,72,5,67,126,8,72,54,12,0,6,2,2,0,0,0,36,30,6,0,0,8,0,0,8,94,3,0,8,0,83
"E00021625",443,96,3,93,216,4,107,50,36,12,9,4,4,0,0,0,95,76,15,4,0,6,6,0,0,131,0,0,10,0,121
"E00021626",329,123,26,97,137,6,87,48,21,12,6,4,4,0,0,0,40,36,4,0,0,0,0,0,0,69,0,0,6,2,61
"E00021627",372,84,2,82,150,2,88,30,30,23,5,4,4,0,0,0,44,38,6,0,0,12,0,4,8,138,0,5,4,0,129
"E00021628",214,46,2,44,138,2,96,46,16,17,17,2,2,0,0,0,30,20,6,4,0,8,0,6,2,30,3,13,0,0,14
"E00021629",229,58,3,55,125,0,63,36,12,12,3,2,2,0,0,0,51,36,15,0,0,9,9,0,0,46,0,0,0,0,46
"E00021630",262,62,16,46,150,2,93,16,15,41,21,0,0,0,0,0,20,14,6,0,0,35,14,10,11,50,7,5,0,0,38
"E00021631",305,42,3,39,177,2,86,28,42,16,0,4,0,0,4,0,77,54,12,4,7,8,2,6,0,86,3,6,9,0,68
"E00021632",229,49,2,47,105,0,70,40,9,12,9,0,0,0,0,0,26,12,6,4,4,9,4,3,2,75,0,0,0,0,75
"E00021633",214,43,5,38,140,8,69,42,12,12,3,2,2,0,0,0,57,52,0,5,0,4,2,0,2,31,4,0,0,0,27
"E00021634",283,50,2,48,202,4,110,24,38,42,6,4,4,0,0,0,63,56,3,4,0,21,6,0,15,31,0,6,2,0,23
"E00021635",227,47,2,45,117,2,65,26,15,17,7,2,2,0,0,0,42,36,6,0,0,6,4,0,2,63,0,6,0,0,57
"E00021636",335,32,5,27,206,6,137,8,25,82,22,2,2,0,0,0,10,10,0,0,0,51,18,20,13,97,39,22,2,4,30
"E00021637",507,33,4,29,322,6,203,8,29,150,16,2,2,0,0,0,22,16,6,0,0,89,26,36,27,152,27,24,2,0,99
"E00021639",347,33,15,18,196,2,155,8,29,97,21,0,0,0,0,0,9,0,0,9,0,30,9,16,5,118,24,45,0,0,49
"E00021640",397,56,19,37,244,4,158,18,18,116,6,2,2,0,0,0,25,16,0,6,3,55,8,35,12,97,6,52,0,0,39
"E00021641",415,40,11,29,198,2,114,12,27,52,23,2,2,0,0,0,16,8,0,8,0,64,18,24,22,177,4,94,10,0,69
"E00021642",335,51,14,37,180,12,137,16,15,89,17,0,0,0,0,0,10,2,0,5,3,21,4,13,4,104,35,16,14,0,39
"E00021643",246,28,7,21,175,10,97,8,14,68,7,0,0,0,0,0,24,16,0,8,0,44,10,20,14,43,6,8,2,0,27
"E00021644",327,51,19,32,204,8,121,24,13,47,37,0,0,0,0,0,8,8,0,0,0,67,22,17,28,72,10,20,0,0,42
"E00021646",498,33,8,25,354,2,212,20,43,123,26,0,0,0,0,0,14,6,0,8,0,126,12,78,36,111,13,53,2,0,43
"E00021648",202,45,1,44,73,0,48,30,9,9,0,0,0,0,0,0,23,20,3,0,0,2,2,0,0,84,0,5,4,0,75
"E00021649",434,38,13,25,225,2,197,14,19,137,27,0,0,0,0,0,9,6,3,0,0,17,2,13,2,171,9,73,3,0,86
"E00021650",265,29,2,27,120,0,87,6,0,72,9,2,2,0,0,0,18,12,6,0,0,13,2,3,8,116,7,5,3,0,101
"E00021651",251,56,3,53,165,8,98,50,33,12,3,0,0,0,0,0,47,44,3,0,0,12,6,6,0,30,0,5,2,0,23
"E00021652",276,61,9,52,161,4,98,46,27,21,4,4,4,0,0,0,52,38,6,4,4,3,0,0,3,54,0,0,2,0,52
"E00021653",547,52,16,36,307,0,240,18,38,172,12,2,2,0,0,0,12,6,6,0,0,53,14,21,18,188,45,61,19,0,63
"E00021654",379,70,9,61,234,4,143,10,20,109,4,2,2,0,0,0,20,14,6,0,0,65,18,40,7,75,18,44,0,3,10
"E00021655",274,22,3,19,178,0,142,4,32,89,17,0,0,0,0,0,9,0,0,5,4,27,6,10,11,74,8,38,3,0,25
"E00021656",386,53,20,33,185,18,102,26,18,35,23,0,0,0,0,0,28,20,4,0,4,37,13,14,10,148,20,9,70,0,49
"E00021657",204,40,1,39,119,2,62,40,18,4,0,2,2,0,0,0,51,44,7,0,0,2,2,0,0,45,0,0,7,2,36
"E00021658",177,35,2,33,102,2,59,22,15,16,6,0,0,0,0,0,39,36,3,0,0,2,2,0,0,40,0,0,0,0,40
"E00021659",335,59,3,56,171,0,131,18,35,70,8,4,4,0,0,0,12,12,0,0,0,24,4,18,2,105,8,31,10,0,56
"E00021660",278,44,22,22,113,8,71,14,14,40,3,0,0,0,0,0,19,12,3,4,0,15,2,7,6,121,11,29,12,0,69
"E00021661",480,85,21,64,183,2,86,12,15,29,30,2,2,0,0,0,43,28,9,6,0,50,27,12,11,212,28,45,4,0,135
"E00021662",566,41,9,32,315,4,173,14,26,115,18,0,0,0,0,0,26,8,4,14,0,112,27,33,52,210,25,61,16,2,106
"E00021663",236,81,17,64,119,0,72,18,9,32,13,2,2,0,0,0,10,10,0,0,0,35,14,3,18,36,10,11,2,0,13
"E00021665",473,45,13,32,326,8,225,12,20,176,17,0,0,0,0,0,17,8,4,5,0,76,6,54,16,102,18,37,13,0,34
"E00021666",559,71,3,68,358,2,234,26,24,145,39,8,2,6,0,0,50,40,6,4,0,64,32,12,20,130,9,48,2,0,71
"E00021667",490,38,9,29,296,2,231,6,31,177,17,0,0,0,0,0,18,10,0,8,0,45,27,12,6,156,40,74,4,0,38
"E00021668",499,108,40,68,256,12,76,28,11,30,7,4,4,0,0,0,61,50,6,5,0,103,30,44,29,135,17,18,15,5,80
"E00021669",488,27,9,18,291,2,212,10,20,167,15,0,0,0,0,0,20,4,4,12,0,57,12,33,12,170,32,92,2,0,44
"E00021670",402,24,8,16,287,4,191,20,20,144,7,0,0,0,0,0,15,6,0,0,9,77,13,50,14,91,15,37,4,0,35
"E00021671",351,25,9,16,233,2,172,4,27,122,19,0,0,0,0,0,10,10,0,0,0,49,14,27,8,93,6,58,9,0,20
"E00021672",416,37,5,32,162,4,110,10,30,43,27,2,2,0,0,0,20,20,0,0,0,26,7,6,13,217,24,57,28,0,108
"E00021673",374,53,20,33,251,2,192,18,54,87,33,4,4,0,0,0,20,8,0,12,0,33,3,8,22,70,13,28,5,0,24
"E00021674",378,51,3,48,173,0,107,12,9,61,25,0,0,0,0,0,48,42,6,0,0,18,5,7,6,154,18,22,16,0,98
"E00021675",518,44,12,32,323,4,238,16,29,165,28,4,4,0,0,0,2,2,0,0,0,75,20,29,26,151,25,66,8,0,52
"E00021676",293,75,4,71,95,0,41,22,9,10,0,0,0,0,0,0,52,52,0,0,0,2,0,0,2,123,0,0,18,0,105
"E00021677",336,38,7,31,184,2,143,20,21,73,29,2,2,0,0,0,12,12,0,0,0,25,10,3,12,114,8,47,2,0,57
"E00021678",438,55,7,48,218,4,180,14,29,107,30,2,2,0,0,0,18,18,0,0,0,14,6,6,2,165,6,18,11,0,130
"E00021679",150,17,0,17,84,0,57,4,9,41,3,4,4,0,0,0,18,18,0,0,0,5,0,3,2,49,0,8,7,0,34
"E00021680",494,60,5,55,200,2,128,32,28,57,11,8,8,0,0,0,43,26,6,8,3,19,2,9,8,234,34,52,4,0,144
"E00021681",262,64,0,64,137,0,54,24,9,18,3,2,2,0,0,0,69,58,11,0,0,12,8,0,4,61,3,0,6,0,52
"E00021682",545,38,17,21,239,8,176,16,31,104,25,0,0,0,0,0,15,2,3,10,0,40,9,10,21,268,16,105,15,0,132
"E00021683",509,42,10,32,221,2,127,12,21,67,27,0,0,0,0,0,26,8,3,12,3,66,21,9,36,246,38,109,11,0,88
"E00021685",568,71,10,61,268,2,198,26,34,119,19,2,2,0,0,0,32,32,0,0,0,34,16,8,10,229,9,57,12,0,151
"E00021686",330,97,0,97,152,0,76,18,32,17,9,0,0,0,0,0,42,38,0,4,0,34,12,15,7,81,12,6,13,0,50
"E00021687",435,49,13,36,175,4,90,26,23,37,4,0,0,0,0,0,54,54,0,0,0,27,8,3,16,211,13,24,14,2,158
"E00021688",381,49,3,46,187,2,113,18,23,65,7,2,2,0,0,0,28,28,0,0,0,42,9,20,13,145,24,26,15,2,78
"E00021689",271,83,2,81,94,2,46,34,0,12,0,2,2,0,0,0,44,44,0,0,0,0,0,0,0,94,0,0,9,0,85
"E00021690",445,99,13,86,160,2,90,16,24,24,26,2,2,0,0,0,55,50,0,5,0,11,0,9,2,186,3,40,16,0,127
"E00021691",315,68,21,47,137,2,95,12,13,64,6,2,2,0,0,0,22,18,0,4,0,16,2,6,8,110,0,34,8,0,68
"E00021692",271,73,8,65,115,2,47,24,18,5,0,6,6,0,0,0,44,44,0,0,0,16,9,0,7,83,0,0,4,0,79
"E00021693",430,79,5,74,183,0,115,20,29,60,6,0,0,0,0,0,47,34,9,4,0,21,6,3,12,168,18,31,5,0,114
"E00021694",454,59,11,48,189,4,117,4,11,92,10,2,2,0,0,0,37,30,3,4,0,29,15,9,5,206,22,86,17,0,81
"E00021695",372,39,4,35,127,0,58,16,10,21,11,2,2,0,0,0,48,40,0,8,0,19,7,4,8,206,5,60,18,0,123
"E00021696",522,61,4,57,240,0,141,20,26,79,16,4,4,0,0,0,59,54,0,5,0,36,9,8,19,221,8,109,6,0,98
"E00021697",305,59,7,52,170,4,98,14,18,62,4,0,0,0,0,0,12,12,0,0,0,56,11,27,18,76,0,6,4,0,66
"E00021698",340,61,28,33,196,8,111,32,28,48,3,2,2,0,0,0,61,38,6,17,0,14,4,0,10,83,5,0,4,5,69
"E00021699",390,76,22,54,176,4,97,10,28,52,7,0,0,0,0,0,28,24,0,4,0,47,18,25,4,138,19,31,2,2,84
"E00021700",511,75,11,64,272,4,149,28,25,78,18,0,0,0,0,0,72,60,6,6,0,47,19,4,24,164,8,0,13,0,143
"E00021701",442,53,6,47,201,8,116,22,13,48,33,2,2,0,0,0,34,18,3,13,0,41,26,0,15,188,21,20,2,0,145
"E00021702",370,35,14,21,230,0,121,6,4,90,21,0,0,0,0,0,18,2,0,13,3,91,23,40,28,105,13,32,0,2,58
"E00021703",315,35,6,29,151,8,88,12,19,46,11,2,2,0,0,0,21,18,3,0,0,32,4,9,19,129,3,47,2,2,75
"E00021704",375,48,19,29,210,2,111,6,27,75,3,2,2,0,0,0,40,28,4,8,0,55,19,25,11,117,0,11,7,0,99
"E00021705",431,53,8,45,220,4,127,16,20,81,10,0,0,0,0,0,32,24,3,5,0,57,13,21,23,158,14,31,3,0,110
"E00021706",338,32,8,24,169,2,101,2,22,60,17,0,0,0,0,0,5,2,3,0,0,61,18,23,20,137,13,37,2,0,85
"E00021707",377,41,4,37,205,2,123,6,19,90,8,2,2,0,0,0,42,28,3,8,3,36,14,14,8,131,0,40,2,0,89
"E00021708",298,46,18,28,137,12,70,18,19,20,13,0,0,0,0,0,27,18,9,0,0,28,5,3,20,115,16,12,4,3,80
"E00021709",324,35,11,24,166,6,102,4,12,80,6,0,0,0,0,0,14,4,5,5,0,44,5,12,27,123,12,12,2,0,97
"E00021710",313,41,15,26,128,4,77,16,0,55,6,0,0,0,0,0,8,2,6,0,0,39,9,11,19,144,6,60,0,2,76
"E00021711",471,59,6,53,195,2,101,20,25,53,3,0,0,0,0,0,44,36,4,4,0,48,20,24,4,217,5,29,23,0,160
"E00021712",297,62,17,45,102,6,46,28,0,10,8,6,6,0,0,0,40,34,6,0,0,4,2,0,2,133,10,8,11,0,104
"E00021713",295,27,4,23,179,0,101,8,27,66,0,0,0,0,0,0,33,4,6,23,0,45,10,23,12,89,3,24,13,0,49
"E00021714",209,57,3,54,97,0,65,10,9,33,13,0,0,0,0,0,12,4,0,8,0,20,4,5,11,55,11,7,0,3,34
"E00021715",357,45,2,43,192,0,95,10,3,69,13,0,0,0,0,0,21,12,9,0,0,76,15,48,13,120,24,7,12,0,77
"E00021716",280,101,48,53,109,20,53,24,0,16,13,0,0,0,0,0,10,6,0,4,0,26,4,0,22,70,4,22,0,2,42
"E00021717",253,46,5,41,117,2,67,10,17,24,16,2,2,0,0,0,15,8,3,4,0,31,12,4,15,90,14,22,3,0,51
"E00021718",361,55,3,52,167,4,73,16,25,26,6,7,4,3,0,0,41,28,9,4,0,42,14,7,21,139,9,21,5,0,104
"E00021719",163,13,0,13,84,0,57,4,15,35,3,0,0,0,0,0,5,2,3,0,0,22,5,13,4,66,6,9,0,0,51
"E00021722",342,68,2,66,158,0,80,10,15,40,15,0,0,0,0,0,37,24,13,0,0,41,20,9,12,116,3,9,2,0,102
"E00021723",269,38,3,35,153,2,93,14,20,59,0,0,0,0,0,0,13,10,3,0,0,45,23,16,6,78,8,7,0,0,63
"E00021724",260,40,5,35,135,0,58,16,9,30,3,2,2,0,0,0,48,38,3,4,3,27,8,11,8,85,15,7,3,0,60
"E00021725",232,43,22,21,135,4,67,24,18,18,7,6,6,0,0,0,39,30,0,9,0,19,0,4,15,54,0,5,8,0,41
"E00021726",268,38,13,25,189,4,109,12,14,83,0,0,0,0,0,0,15,12,3,0,0,61,20,37,4,41,5,12,2,0,22
"E00021727",249,51,9,42,168,8,81,6,6,56,13,0,0,0,0,0,25,8,9,8,0,54,24,26,4,30,5,10,2,0,13
"E00021728",253,45,15,30,130,6,58,6,6,33,13,4,4,0,0,0,17,14,3,0,0,45,10,22,13,78,11,12,6,0,49
"E00021729",190,25,9,16,97,2,48,2,3,43,0,0,0,0,0,0,24,6,5,6,7,23,6,3,14,68,0,6,5,0,57
"E00021730",370,63,11,52,222,8,126,18,31,68,9,2,2,0,0,0,41,18,6,17,0,45,24,7,14,85,12,16,2,2,53
"E00021731",396,52,8,44,250,6,152,16,6,123,7,2,2,0,0,0,25,18,3,4,0,65,16,28,21,94,6,20,4,2,62
"E00021732",268,21,6,15,165,6,75,8,16,43,8,2,2,0,0,0,41,26,15,0,0,41,6,20,15,82,7,11,0,0,64
"E00021733",525,142,8,134,168,2,95,16,32,36,11,2,2,0,0,0,51,32,0,11,8,18,0,3,15,215,32,76,9,5,93
"E00021734",599,69,27,42,356,2,257,26,37,165,29,0,0,0,0,0,28,14,6,8,0,69,12,35,22,174,44,63,15,0,52
"E00021735",481,28,2,26,217,2,155,10,31,80,34,0,0,0,0,0,17,10,3,4,0,43,11,18,14,236,14,134,3,0,85
"E00021736",492,26,12,14,309,2,240,4,33,178,25,0,0,0,0,0,21,4,3,8,6,46,2,19,25,157,17,65,9,0,66
"E00021737",283,26,7,19,139,0,92,4,9,73,6,0,0,0,0,0,37,24,3,10,0,10,0,3,7,118,3,27,8,0,80
"E00021738",332,47,5,42,182,2,130,8,13,95,14,2,2,0,0,0,2,2,0,0,0,46,8,28,10,103,33,25,2,0,43
"E00021739",273,32,1,31,92,0,40,10,9,18,3,0,0,0,0,0,39,30,9,0,0,13,6,4,3,149,0,0,41,0,108
"E00021740",393,69,14,55,221,12,143,28,6,105,4,0,0,0,0,0,18,8,6,4,0,48,2,33,13,103,24,12,12,0,55
"E00021741",223,45,0,45,72,0,30,24,6,0,0,2,2,0,0,0,40,40,0,0,0,0,0,0,0,106,0,0,0,0,106
"E00021742",547,59,4,55,251,0,166,16,30,103,17,0,0,0,0,0,34,30,0,4,0,51,12,29,10,237,18,35,32,0,152
"E00021743",313,57,9,48,141,6,90,18,12,50,10,0,0,0,0,0,16,10,6,0,0,29,4,8,17,115,12,6,33,0,64
"E00021744",568,90,2,88,183,0,84,40,14,23,7,4,4,0,0,0,65,58,3,4,0,30,15,13,2,295,13,37,52,0,193
"E00021745",233,45,17,28,118,4,79,4,17,52,6,2,2,0,0,0,3,0,0,0,3,30,4,18,8,70,28,5,0,2,35
"E00021746",233,68,1,67,95,0,36,22,9,5,0,2,2,0,0,0,57,46,3,8,0,0,0,0,0,70,4,0,0,0,66
"E00021748",534,74,9,65,195,0,115,18,38,52,7,2,2,0,0,0,44,32,12,0,0,34,4,7,23,265,30,83,24,0,128
"E00021750",449,15,8,7,238,2,162,8,25,106,23,0,0,0,0,0,4,4,0,0,0,70,17,42,11,196,38,92,16,2,48
"E00021752",422,43,11,32,189,6,128,8,16,80,24,2,2,0,0,0,13,6,0,7,0,40,10,12,18,190,32,59,21,0,78
"E00021753",282,58,14,44,149,0,106,6,6,94,0,0,0,0,0,0,5,2,3,0,0,38,15,10,13,75,9,36,0,0,30
"E00021754",204,34,22,12,105,8,69,12,6,48,3,0,0,0,0,0,6,2,0,4,0,22,2,13,7,65,9,0,12,0,44
"E00021755",358,35,7,28,135,2,89,10,15,55,9,0,0,0,0,0,10,10,0,0,0,34,6,15,13,188,11,39,20,0,118
"E00021756",217,38,8,30,126,4,69,10,19,37,3,2,2,0,0,0,34,28,6,0,0,17,5,4,8,53,3,0,7,0,43
"E00021757",248,38,7,31,157,2,103,4,38,54,7,0,0,0,0,0,12,6,3,0,3,40,10,14,16,53,17,11,5,0,20
"E00021758",322,59,10,49,122,2,70,6,31,23,10,0,0,0,0,0,26,20,6,0,0,24,5,10,9,141,11,43,4,0,83
"E00021759",369,31,9,22,189,4,135,10,14,105,6,0,0,0,0,0,3,0,3,0,0,47,9,19,19,149,16,70,4,0,59
"E00021760",351,41,2,39,239,2,160,10,26,100,24,0,0,0,0,0,21,4,3,14,0,56,11,25,20,71,10,37,3,0,21
"E00021761",209,39,5,34,113,0,81,26,27,25,3,2,2,0,0,0,24,24,0,0,0,6,6,0,0,57,14,6,7,0,30
"E00021762",306,29,9,20,162,2,117,8,22,74,13,0,0,0,0,0,16,16,0,0,0,27,2,18,7,115,6,33,23,2,51
"E00021763",394,40,19,21,205,4,146,18,24,83,21,0,0,0,0,0,15,6,9,0,0,40,12,9,19,149,25,55,13,0,56
"E00021764",467,17,0,17,146,2,113,14,25,48,26,2,2,0,0,0,21,8,9,4,0,8,4,0,4,304,35,112,21,3,133
"E00021766",413,22,2,20,152,2,106,4,23,70,9,2,2,0,0,0,7,4,0,0,3,35,13,16,6,239,18,94,5,0,122
"E00021767",233,65,10,55,97,6,46,4,6,36,0,0,0,0,0,0,23,14,9,0,0,22,10,12,0,71,4,0,10,2,55
"E00167078",270,46,5,41,93,0,47,8,8,21,10,0,0,0,0,0,28,22,6,0,0,18,0,12,6,131,4,24,6,0,97
"E00167079",222,42,0,42,106,0,67,50,9,8,0,0,0,0,0,0,39,26,9,4,0,0,0,0,0,74,7,6,7,0,54
"E00167080",390,41,7,34,261,0,165,16,31,105,13,2,2,0,0,0,37,10,13,14,0,57,13,29,15,88,25,29,0,2,32
"E00167081",279,38,5,33,142,2,99,22,31,40,6,3,0,3,0,0,29,22,3,4,0,9,2,0,7,99,17,0,11,0,71
"E00167082",309,41,0,41,125,0,72,28,9,35,0,0,0,0,0,0,34,26,3,5,0,19,2,6,11,143,14,0,33,0,96
"E00167083",343,33,2,31,177,2,114,18,16,66,14,0,0,0,0,0,27,18,5,4,0,34,11,16,7,133,0,67,4,0,62
"E00167084",231,34,1,33,129,0,60,18,18,21,3,0,0,0,0,0,33,24,6,0,3,36,23,11,2,68,10,0,9,0,49
"E00167085",267,55,7,48,133,4,61,18,3,29,11,0,0,0,0,0,15,12,3,0,0,53,17,23,13,79,12,16,3,0,48
"E00167086",368,41,5,36,204,0,120,32,9,56,23,2,2,0,0,0,35,16,12,7,0,47,6,37,4,123,19,22,9,0,73
"E00167087",282,47,0,47,176,0,98,52,22,24,0,2,2,0,0,0,59,50,9,0,0,17,0,11,6,59,0,8,0,0,51
"E00167088",210,46,0,46,92,0,27,12,6,9,0,2,2,0,0,0,46,46,0,0,0,17,4,11,2,72,0,10,7,0,55
"E00167089",171,39,18,21,50,2,9,6,3,0,0,2,2,0,0,0,27,24,3,0,0,10,4,4,2,82,0,0,8,0,74
"E00167090",195,38,0,38,128,0,62,24,9,29,0,0,0,0,0,0,30,30,0,0,0,36,18,18,0,29,6,0,0,0,23
"E00167091",331,39,1,38,151,2,52,18,6,25,3,5,2,0,0,3,39,36,3,0,0,53,14,35,4,141,6,18,9,0,108
"E00167092",294,37,3,34,140,0,70,10,13,37,10,0,0,0,0,0,33,24,6,0,3,37,17,18,2,117,6,5,17,0,89
"E00167093",196,32,0,32,94,0,27,6,3,18,0,2,2,0,0,0,39,30,9,0,0,26,2,24,0,70,0,7,4,0,59
"E00167094",280,33,9,24,112,6,61,24,6,31,0,0,0,0,0,0,35,32,3,0,0,10,2,6,2,135,4,10,6,2,113
"E00167095",286,51,10,41,113,4,73,6,3,26,38,0,0,0,0,0,6,6,0,0,0,30,9,0,21,122,8,46,5,0,63
"E00167096",131,22,1,21,34,0,8,8,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,75,0,0,24,0,51
"E00167097",259,56,0,56,142,0,57,26,3,28,0,0,0,0,0,0,49,46,3,0,0,36,7,29,0,61,0,0,0,0,61
"E00167098",131,31,0,31,56,0,15,8,3,4,0,2,2,0,0,0,35,32,3,0,0,4,2,0,2,44,0,0,3,0,41
"E00167099",110,41,0,41,41,0,17,14,3,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,28,0,0,2,0,26
"E00167100",519,64,0,64,108,2,58,34,12,12,0,0,0,0,0,0,46,46,0,0,0,2,0,0,2,347,0,0,27,0,320
"E00167101",256,66,2,64,113,0,53,30,9,9,5,0,0,0,0,0,58,52,6,0,0,2,0,0,2,77,5,0,8,0,64
"E00167102",300,41,2,39,126,2,80,10,15,55,0,4,4,0,0,0,12,12,0,0,0,28,20,6,2,133,0,11,30,0,92
"E00167103",206,56,0,56,119,0,65,44,21,0,0,2,2,0,0,0,52,52,0,0,0,0,0,0,0,31,0,0,4,0,27
"E00167104",216,51,4,47,82,2,42,20,3,16,3,2,2,0,0,0,34,34,0,0,0,2,0,0,2,83,0,0,9,0,74
"E00167105",479,32,8,24,317,0,239,6,34,175,24,0,0,0,0,0,16,4,6,6,0,62,10,34,18,130,20,82,0,0,28
