"GeographyCode","QS114EW0001","QS114EW0002","QS114EW0003","QS114EW0004","QS114EW0005","QS114EW0006","QS114EW0007","QS114EW0008","QS114EW0009","QS114EW0010","QS114EW0011","QS114EW0012"
"E00021657",204,40,1,39,164,2,4,18,106,0,4,30
"E00021658",177,35,2,33,142,2,8,34,66,0,0,32
"E00021659",335,59,3,56,276,21,0,29,56,33,67,70
"E00021660",278,44,22,22,234,5,22,36,48,16,42,65
"E00021661",480,85,21,64,395,44,8,33,92,11,77,130
"E00021662",566,41,9,32,525,38,20,22,42,63,174,166
"E00021663",236,81,17,64,155,10,12,28,52,12,25,16
"E00021665",473,45,13,32,428,32,20,56,36,64,153,67
"E00021666",559,71,3,68,488,38,4,87,114,89,69,87
"E00021667",490,38,9,29,452,28,6,70,26,70,182,70
"E00021668",499,108,40,68,391,48,26,21,128,21,59,88
"E00021669",488,27,9,18,461,20,14,64,20,80,198,65
"E00021670",402,24,8,16,378,46,12,55,32,78,93,62
"E00021671",351,25,9,16,326,28,4,35,18,23,145,73
"E00021672",416,37,5,32,379,7,14,22,62,19,101,154
"E00021673",374,53,20,33,321,3,8,28,50,34,126,72
"E00021674",378,51,3,48,327,5,6,37,102,12,68,97
"E00021675",518,44,12,32,474,29,12,58,46,75,148,106
"E00021676",293,75,4,71,218,0,0,13,142,6,0,57
"E00021677",336,38,7,31,298,7,6,42,44,27,73,99
"E00021678",438,55,7,48,383,12,8,53,66,38,59,147
"E00021679",150,17,0,17,133,3,2,17,38,18,15,40
"E00021680",494,60,5,55,434,2,8,70,122,5,106,121
"E00021681",262,64,0,64,198,6,4,23,114,0,15,36
"E00021682",545,38,17,21,507,15,26,16,24,55,179,192
"E00021683",509,42,10,32,467,12,12,63,28,6,190,156
"E00021685",568,71,10,61,497,14,10,48,138,54,117,116
"E00021686",330,97,0,97,233,13,4,36,88,0,39,53
"E00021687",435,49,13,36,386,7,12,30,160,15,43,119
"E00021688",381,49,3,46,332,8,14,15,74,5,126,90
"E00021689",271,83,2,81,188,0,8,12,114,0,0,54
"E00021690",445,99,13,86,346,3,4,20,138,16,55,110
"E00021691",315,68,21,47,247,8,12,25,46,28,62,66
"E00021692",271,73,8,65,198,6,14,18,98,5,0,57
"E00021693",430,79,5,74,351,5,6,60,120,32,51,77
"E00021694",454,59,11,48,395,10,8,32,64,39,149,93
"E00021695",372,39,4,35,333,8,4,30,128,5,65,93
"E00021696",522,61,4,57,461,18,0,15,118,16,175,119
"E00021697",305,59,7,52,246,27,10,27,68,31,29,54
"E00021698",340,61,28,33,279,4,20,65,82,16,10,82
"E00021699",390,76,22,54,314,24,14,49,62,33,57,75
"E00021700",511,75,11,64,436,18,16,37,128,39,47,151
"E00021701",442,53,6,47,389,12,28,39,90,11,72,137
"E00021702",370,35,14,21,335,47,12,19,26,51,87,93
"E00021703",315,35,6,29,280,10,20,36,52,21,61,80
"E00021704",375,48,19,29,327,32,6,48,82,53,26,80
"E00021705",431,53,8,45,378,28,18,54,82,50,42,104
"E00021706",338,32,8,24,306,13,18,29,26,27,93,100
"E00021707",377,41,4,37,336,24,4,40,80,39,82,67
"E00021708",298,46,18,28,252,5,16,25,58,12,39,97
"E00021709",324,35,11,24,289,10,14,27,34,36,64,104
"E00021710",313,41,15,26,272,8,18,32,32,11,93,78
"E00021711",471,59,6,53,412,33,4,30,124,20,81,120
"E00021712",297,62,17,45,235,2,8,6,106,0,18,95
"E00021713",295,27,4,23,268,30,0,40,34,52,51,61
"E00021714",209,57,3,54,152,4,2,11,32,5,49,49
"E00021715",357,45,2,43,312,45,4,34,48,31,63,87
"E00021716",280,101,48,53,179,4,44,12,36,6,28,49
"E00021717",253,46,5,41,207,16,8,17,34,15,47,70
"E00021718",361,55,3,52,306,19,10,35,68,11,41,122
"E00021719",163,13,0,13,150,12,2,31,16,11,23,55
"E00021722",342,68,2,66,274,23,6,39,52,17,24,113
"E00021723",269,38,3,35,231,15,6,30,42,55,18,65
"E00021724",260,40,5,35,220,16,4,36,82,5,20,57
"E00021725",232,43,22,21,189,0,12,34,80,15,5,43
"E00021726",268,38,13,25,230,50,6,37,32,32,46,27
"E00021727",249,51,9,42,198,37,10,51,24,19,29,28
"E00021728",253,45,15,30,208,16,16,29,48,38,12,49
"E00021729",190,25,9,16,165,9,8,3,22,28,27,68
"E00021730",370,63,11,52,307,19,14,86,62,25,49,52
"E00021731",396,52,8,44,344,35,22,39,64,84,43,57
"E00021732",268,21,6,15,247,26,14,25,50,28,35,69
"E00021733",525,142,8,134,383,3,8,23,80,10,139,120
"E00021734",599,69,27,42,530,33,14,111,68,49,136,119
"E00021735",481,28,2,26,453,26,6,51,50,36,172,112
"E00021736",492,26,12,14,466,14,16,55,16,59,177,129
"E00021737",283,26,7,19,257,6,2,63,66,16,43,61
"E00021738",332,47,5,42,285,20,2,18,28,28,117,72
"E00021739",273,32,1,31,241,6,0,30,110,5,0,90
"E00021740",393,69,14,55,324,22,14,70,68,42,58,50
"E00021741",223,45,0,45,178,0,2,3,124,0,0,49
"E00021742",547,59,4,55,488,35,8,69,120,58,69,129
"E00021743",313,57,9,48,256,7,16,34,58,17,40,84
"E00021744",568,90,2,88,478,13,2,26,158,10,65,204
"E00021745",233,45,17,28,188,18,14,28,18,17,56,37
"E00021746",233,68,1,67,165,0,2,20,128,5,0,10
"E00021748",534,74,9,65,460,11,12,28,78,17,150,164
"E00021750",449,15,8,7,434,19,10,43,24,67,177,94
"E00021752",422,43,11,32,379,13,14,39,24,46,103,140
"E00021753",282,58,14,44,224,17,8,27,18,57,66,31
"E00021754",204,34,22,12,170,14,18,25,20,22,21,50
"E00021755",358,35,7,28,323,13,6,21,52,17,74,140
"E00021756",217,38,8,30,179,6,10,33,56,15,14,45
"E00021757",248,38,7,31,210,16,14,33,16,25,51,55
"E00021758",322,59,10,49,263,8,6,44,48,6,65,86
"E00021759",369,31,9,22,338,7,14,49,22,46,128,72
"E00021760",351,41,2,39,310,28,14,34,16,65,92,61
"E00021761",209,39,5,34,170,4,0,47,70,0,25,24
"E00021762",306,29,9,20,277,12,10,44,40,23,72,76
"E00021763",394,40,19,21,354,17,12,46,30,38,106,105
"E00021764",467,17,0,17,450,4,4,14,32,12,184,200
"E00021766",413,22,2,20,391,5,6,25,34,8,189,124
"E00021767",233,65,10,55,168,22,8,19,56,20,16,27
"E00167078",270,46,5,41,224,12,2,11,80,5,41,73
"E00167079",222,42,0,42,180,0,0,30,104,0,10,36
"E00167080",390,41,7,34,349,37,6,108,52,52,58,36
"E00167081",279,38,5,33,241,2,6,64,66,16,18,69
"E00167082",309,41,0,41,268,2,2,42,120,5,25,72
"E00167083",343,33,2,31,310,11,4,36,70,28,99,62
"E00167084",231,34,1,33,197,31,2,40,84,5,10,25
"E00167085",267,55,7,48,212,31,8,27,54,0,45,47
"E00167086",368,41,5,36,327,25,0,25,90,29,85,73
"E00167087",282,47,0,47,235,0,2,31,156,6,37,3
"E00167088",210,46,0,46,164,2,0,10,106,5,21,20
"E00167089",171,39,18,21,132,8,10,6,52,0,0,56
"E00167090",195,38,0,38,157,31,0,42,68,5,0,11
"E00167091",331,39,1,38,292,49,6,17,102,25,16,77
"E00167092",294,37,3,34,257,28,0,24,72,12,28,93
"E00167093",196,32,0,32,164,22,0,24,90,7,10,11
"E00167094",280,33,9,24,247,8,8,25,116,15,14,61
"E00167095",286,51,10,41,235,2,12,11,24,10,66,110
"E00167096",131,22,1,21,109,0,0,0,60,0,0,49
"E00167097",259,56,0,56,203,17,0,21,100,21,11,33
"E00167098",131,31,0,31,100,2,0,10,74,0,0,14
"E00167099",110,41,0,41,69,0,0,3,56,0,0,10
"E00167100",519,64,0,64,455,0,4,24,134,0,0,293
"E00167101",256,66,2,64,190,0,0,19,130,5,5,31
"E00167102",300,41,2,39,259,26,2,32,86,28,18,67
"E00167103",206,56,0,56,150,0,0,21,122,0,0,7
"E00167104",216,51,4,47,165,0,4,19,100,0,0,42
"E00167105",479,32,8,24,447,37,4,33,32,99,173,69
"E00167106",314,60,3,57,254,2,6,59,124,6,11,46
"E00167107",238,56,0,56,182,29,2,29,70,23,17,12
"E00167108",400,49,15,34,351,35,28,49,58,16,45,120
"E00167109",261,57,0,57,204,26,0,13,66,16,41,42
"E00167110",293,45,7,38,248,11,2,19,78,22,72,44
"E00167111",282,48,0,48,234,10,0,13,146,10,5,50
"E00167112",795,147,13,134,648,39,22,98,320,12,55,102
"E00167113",473,56,2,54,417,34,2,33,72,110,125,41
"E00167114",464,31,13,18,433,17,14,38,38,34,166,126
"E00167115",727,202,1,201,525,65,4,65,216,71,75,29
"E00167116",280,37,5,32,243,39,8,33,32,27,48,56
"E00167117",133,7,0,7,126,0,0,17,38,0,0,71
"E00167118",244,55,1,54,189,4,2,44,122,0,0,17
"E00167119",305,46,2,44,259,18,8,56,82,21,32,42
"E00167120",283,54,1,53,229,20,0,52,88,11,34,24
"E00167121",265,47,0,47,218,8,0,46,124,5,5,30
"E00167122",202,64,2,62,138,3,8,12,90,5,0,20
"E00167123",347,25,3,22,322,44,2,46,48,49,87,46
"E00167124",308,55,0,55,253,16,2,47,76,10,62,40
"E00167125",173,34,3,31,139,8,0,28,74,5,0,24
"E00167126",367,50,0,50,317,12,0,60,154,0,0,91
"E00167127",265,40,3,37,225,6,2,65,84,0,23,45
"E00167128",276,30,1,29,246,36,0,44,26,57,44,39
"E00167129",615,125,0,125,490,71,4,106,242,5,29,33
"E00167130",834,205,2,203,629,91,0,122,328,43,9,36
"E00167131",145,36,28,8,109,0,10,13,4,26,26,30
"E00167132",393,195,0,195,198,0,0,12,174,0,0,12
"E00167133",175,38,7,31,137,2,4,34,34,5,35,23
"E00167134",222,71,3,68,151,0,8,32,92,0,0,19
"E00167135",269,44,0,44,225,2,2,86,96,5,4,30
"E00167136",178,15,5,10,163,0,6,22,14,24,43,54
"E00167137",222,63,0,63,159,2,4,29,112,0,0,12
"E00167138",230,61,0,61,169,27,2,32,86,0,0,22
"E00167139",305,140,0,140,165,12,2,16,116,10,6,3
"E00167140",246,54,2,52,192,37,0,31,90,10,4,20
"E00167141",313,64,1,63,249,4,0,30,146,0,20,49
"E00167142",453,65,1,64,388,4,10,79,170,0,10,115
"E00167143",337,28,6,22,309,29,2,38,44,26,58,112
"E00167144",428,24,7,17,404,33,10,48,28,41,166,78
"E00167145",196,35,0,35,161,2,6,34,88,5,0,26
"E00167146",300,62,1,61,238,2,8,57,124,0,4,43
"E00167147",277,28,0,28,249,93,0,50,42,52,6,6
"E00167148",188,61,0,61,127,0,2,9,98,0,0,18
"E00167149",167,23,0,23,144,31,0,23,70,0,4,16
"E00167150",366,90,0,90,276,7,0,45,174,5,4,41
"E00167151",423,106,2,104,317,4,4,74,184,5,0,46
"E00167152",164,72,1,71,92,4,2,0,82,0,4,0
"E00167153",402,39,0,39,363,47,4,48,44,60,134,26
"E00167154",205,43,0,43,162,0,6,32,86,0,12,26
"E00167155",310,30,2,28,280,18,8,28,146,0,11,69
"E00167156",336,42,3,39,294,18,4,50,38,60,60,64
"E00167157",317,80,0,80,237,2,0,40,186,0,0,9
"E00167158",257,82,3,79,175,2,4,37,132,0,0,0
"E00167159",211,50,1,49,161,0,4,32,104,5,0,16
"E00167160",316,35,6,29,281,41,6,49,44,12,68,61
"E00167161",312,23,4,19,289,14,16,29,24,42,90,74
"E00167162",337,73,0,73,264,14,2,63,166,0,0,19
"E00167163",260,45,1,44,215,0,0,23,74,0,17,101
"E00167164",118,22,2,20,96,15,0,29,26,18,5,3
"E00167165",228,57,2,55,171,0,4,9,120,0,0,38
"E00167166",464,29,1,28,435,9,0,23,126,7,32,238
"E00167167",267,37,0,37,230,2,6,6,124,0,0,92
"E00167168",281,59,1,58,222,20,2,27,112,15,9,37
"E00167169",282,69,1,68,213,11,4,22,58,39,46,33
"E00167170",171,29,1,28,142,0,4,51,52,0,5,30
"E00167171",211,19,6,13,192,4,6,32,22,34,61,33
"E00167172",174,53,1,52,121,4,0,13,68,0,0,36
"E00167173",473,50,6,44,423,17,4,53,26,10,214,99
"E00167174",240,53,0,53,187,2,2,34,126,0,14,9
"E00167175",212,81,13,68,131,2,18,37,54,0,9,11
"E00167176",332,94,2,92,238,11,0,29,102,10,5,81
"E00167177",264,40,1,39,224,3,0,37,112,0,5,67
"E00167178",321,41,1,40,280,11,6,16,88,51,54,54
"E00167179",240,47,0,47,193,9,0,3,116,0,0,65
"E00167180",311,39,0,39,272,38,0,48,56,61,48,21
"E00167181",160,13,1,12,147,0,2,3,26,10,44,62
"E00167182",149,27,2,25,122,23,0,31,24,27,14,3
"E00167183",139,23,0,23,116,0,2,61,50,0,0,3
"E00167184",175,45,1,44,130,15,2,26,44,0,23,20
"E00167185",247,43,17,26,204,27,18,20,24,10,59,46
"E00167186",243,41,3,38,202,3,8,13,96,0,0,82
"E00167187",288,35,6,29,253,26,4,32,84,5,35,67
"E00167188",304,32,0,32,272,9,0,35,142,0,4,82
"E00167189",273,36,3,33,237,14,8,21,74,0,18,102
"E00167190",210,30,4,26,180,7,2,14,92,7,35,23
"E00167191",216,41,1,40,175,2,6,12,138,5,0,12
"E00167192",230,30,1,29,200,7,0,14,108,0,46,25
"E00167193",220,40,7,33,180,25,14,24,40,10,43,24
"E00167194",287,42,1,41,245,52,4,18,76,21,47,27
"E00167195",189,42,1,41,147,12,6,27,60,5,18,19
"E00167196",204,30,9,21,174,12,8,20,22,16,61,35
"E00167197",246,56,33,23,190,18,4,23,50,10,35,50
"E00167198",535,52,17,35,483,36,24,55,40,93,107,128
"E00167199",171,9,0,9,162,4,0,4,66,11,8,69
"E00167200",218,23,0,23,195,15,2,21,120,0,0,37
"E00167201",319,48,21,27,271,46,26,77,34,21,20,47
"E00167202",197,64,24,40,133,16,8,24,28,12,11,34
"E00167203",384,35,3,32,349,11,4,34,66,20,119,95
"E00167204",239,29,0,29,210,2,0,21,138,0,5,44
"E00167205",326,47,15,32,279,37,10,32,30,60,74,36
"E00167206",387,27,13,14,360,25,16,73,36,56,67,87
"E00167207",335,14,0,14,321,30,2,50,84,43,61,51
"E00167208",266,32,1,31,234,2,2,19,148,0,11,52
"E00167209",376,49,0,49,327,39,2,102,116,18,12,38
"E00167210",141,24,1,23,117,2,0,28,64,5,0,18
"E00167211",378,31,5,26,347,30,8,84,82,26,80,37
"E00167212",282,51,2,49,231,28,2,82,26,27,43,23
"E00167213",397,30,4,26,367,12,14,29,30,30,202,50
"E00167214",362,28,1,27,334,62,6,69,58,6,97,36
"E00167215",327,56,2,54,271,8,4,39,104,38,34,44
"E00167216",379,20,4,16,359,31,8,50,38,60,121,51
"E00167217",278,28,6,22,250,10,10,27,24,21,104,54
"E00167218",303,37,0,37,266,30,0,68,72,19,42,35
"E00167219",307,22,4,18,285,29,6,72,24,54,60,40
"E00167220",228,60,0,60,168,0,0,24,120,0,5,19
"E00167221",419,59,21,38,360,44,12,33,48,49,105,69
"E00167222",322,13,3,10,309,21,2,36,26,42,99,83
"E00167223",393,37,0,37,356,48,2,71,50,66,88,31
"E00167224",351,52,0,52,299,63,2,124,26,44,19,21
"E00167225",402,12,1,11,390,29,0,81,28,88,151,13
"E00167226",226,59,0,59,167,4,2,40,96,0,4,21
"E00167227",336,52,9,43,284,14,12,16,60,37,61,84
"E00167228",292,31,3,28,261,38,0,70,50,20,37,46
"E00167229",341,38,10,28,303,33,20,39,28,76,44,63
"E00167230",196,55,0,55,141,7,0,25,94,0,0,15
"E00167231",260,31,0,31,229,12,4,36,48,5,63,61
"E00167232",200,44,2,42,156,10,4,12,86,17,4,23
"E00167233",213,27,0,27,186,13,2,57,44,20,30,20
"E00167234",378,20,4,16,358,40,6,55,42,30,110,75
"E00167235",462,45,17,28,417,18,12,54,32,49,180,72
"E00167236",180,30,0,30,150,0,0,25,92,0,0,33
"E00167237",192,39,2,37,153,0,0,25,92,0,20,16
"E00167238",349,50,12,38,299,40,12,50,48,53,69,27
"E00167239",188,31,0,31,157,37,2,26,36,31,17,8
"E00167240",481,36,6,30,445,36,8,33,28,120,170,50
"E00167241",380,34,16,18,346,16,10,41,12,59,132,76
"E00167242",191,29,0,29,162,16,2,61,50,10,4,19
"E00167243",283,39,0,39,244,9,0,23,120,15,4,73
"E00167244",255,32,2,30,223,4,0,12,90,0,19,98
"E00167245",302,51,0,51,251,18,2,18,76,20,67,50
"E00167246",226,38,9,29,188,12,18,24,40,10,65,19
"E00167247",171,20,1,19,151,9,0,31,78,0,27,6
"E00167248",369,154,1,153,215,18,0,10,168,0,0,19
"E00167249",352,130,0,130,222,0,0,16,188,0,0,18
"E00167250",428,18,0,18,410,48,0,31,24,124,156,27
"E00167251",309,49,0,49,260,0,0,0,10,6,6,238
"E00167252",381,40,3,37,341,23,8,64,70,53,68,55
"E00167253",310,42,2,40,268,30,2,112,82,15,18,9
"E00167254",254,45,15,30,209,6,14,8,36,17,21,107
"E00167255",382,21,1,20,361,13,12,48,54,49,125,60
"E00167256",280,52,0,52,228,7,0,60,80,12,50,19
"E00167257",367,63,0,63,304,7,0,115,98,35,25,24
"E00167258",393,25,6,19,368,5,12,27,10,23,220,71
"E00167259",255,21,3,18,234,10,4,27,24,21,118,30
"E00167260",474,35,9,26,439,18,4,41,30,53,218,75
"E00167261",401,48,4,44,353,21,16,32,88,30,77,89
"E00167262",91,17,1,16,74,2,4,17,30,0,4,17
"E00167263",192,27,0,27,165,0,0,10,124,0,0,31
"E00167264",287,52,7,45,235,9,14,42,42,22,43,63
"E00167265",328,72,39,33,256,16,22,17,28,30,35,108
"E00167266",315,92,56,36,223,14,10,27,52,11,19,90
