"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01004248",443,442,1,0,444,441,3,11,14,20,389,6,4,0,99.7742663656885,0.225733634311512,0,99.3243243243243,0.675675675675676,2.47747747747748,3.15315315315315,4.5045045045045,87.6126126126126,1.35135135135135,0.900900900900901,0
"E01004249",773,773,0,0,773,758,15,21,18,93,605,34,2,0,100,0,0,98.0595084087969,1.9404915912031,2.71668822768435,2.32858990944373,12.0310478654593,78.2664941785252,4.39844760672704,0.258732212160414,0
"E01004250",872,869,1,2,878,866,12,10,21,55,784,5,2,1,99.6559633027523,0.114678899082569,0.229357798165138,98.6332574031891,1.36674259681093,1.13895216400911,2.39179954441913,6.26423690205011,89.2938496583143,0.569476082004556,0.227790432801822,0.113895216400911
"E01004251",789,787,1,1,792,779,13,6,5,55,696,28,2,0,99.7465145754119,0.126742712294043,0.126742712294043,98.3585858585859,1.64141414141414,0.757575757575758,0.631313131313131,6.94444444444444,87.8787878787879,3.53535353535354,0.252525252525253,0
"E01004252",1101,1096,1,4,1130,1107,23,9,8,28,986,83,11,5,99.5458673932788,0.0908265213442325,0.36330608537693,97.9646017699115,2.0353982300885,0.79646017699115,0.707964601769911,2.47787610619469,87.2566371681416,7.34513274336283,0.973451327433628,0.442477876106195
"E01004253",834,830,2,2,841,829,12,14,28,56,730,12,1,0,99.5203836930456,0.239808153477218,0.239808153477218,98.5731272294887,1.4268727705113,1.66468489892985,3.32936979785969,6.65873959571938,86.8014268727705,1.4268727705113,0.118906064209275,0
"E01004254",1181,1180,0,1,1184,1046,138,3,13,62,1060,27,19,0,99.9153259949196,0,0.0846740050804403,88.3445945945946,11.6554054054054,0.253378378378378,1.09797297297297,5.23648648648649,89.527027027027,2.28040540540541,1.60472972972973,0
"E01004255",659,657,1,1,662,647,15,8,15,24,582,15,18,0,99.6965098634294,0.151745068285281,0.151745068285281,97.7341389728097,2.26586102719033,1.20845921450151,2.26586102719033,3.62537764350453,87.9154078549849,2.26586102719033,2.7190332326284,0
"E01004256",615,612,2,1,619,611,8,13,31,83,485,6,1,0,99.5121951219512,0.32520325203252,0.16260162601626,98.7075928917609,1.2924071082391,2.10016155088853,5.00807754442649,13.4087237479806,78.3521809369952,0.969305331179321,0.161550888529887,0
"E01004257",621,618,1,2,628,618,10,11,11,56,524,23,3,0,99.5169082125604,0.161030595813205,0.322061191626409,98.4076433121019,1.59235668789809,1.7515923566879,1.7515923566879,8.9171974522293,83.4394904458599,3.6624203821656,0.477707006369427,0
