"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00021528",259,28,7,7,22,1,7,4,17,20,80,28,7,20,10,1,0,33.6833976833977,34,10.8108108108108,2.7027027027027,2.7027027027027,8.49420849420849,0.386100386100386,2.7027027027027,1.54440154440154,6.56370656370656,7.72200772200772,30.8880308880309,10.8108108108108,2.7027027027027,7.72200772200772,3.86100386100386,0.386100386100386,0
"E00021529",192,20,2,7,4,0,0,0,9,22,49,31,9,22,15,0,2,40.7760416666667,36.5,10.4166666666667,1.04166666666667,3.64583333333333,2.08333333333333,0,0,0,4.6875,11.4583333333333,25.5208333333333,16.1458333333333,4.6875,11.4583333333333,7.8125,0,1.04166666666667
"E00021531",597,65,27,18,39,11,15,17,57,87,122,85,18,20,13,3,0,29.6767169179229,27,10.8877721943049,4.52261306532663,3.01507537688442,6.53266331658291,1.84254606365159,2.51256281407035,2.84757118927973,9.54773869346734,14.572864321608,20.4355108877722,14.2378559463987,3.01507537688442,3.3500837520938,2.17755443886097,0.50251256281407,0
"E00021532",318,31,7,2,5,0,1,4,41,55,128,35,6,3,0,0,0,29.8333333333333,30.5,9.74842767295597,2.20125786163522,0.628930817610063,1.57232704402516,0,0.314465408805031,1.25786163522013,12.8930817610063,17.2955974842767,40.251572327044,11.0062893081761,1.88679245283019,0.943396226415094,0,0,0
"E00021533",242,9,2,0,1,0,0,5,12,48,118,41,2,1,1,1,1,34.7520661157025,32,3.71900826446281,0.826446280991736,0,0.413223140495868,0,0,2.06611570247934,4.95867768595041,19.8347107438017,48.7603305785124,16.9421487603306,0.826446280991736,0.413223140495868,0.413223140495868,0.413223140495868,0.413223140495868
"E00021534",225,9,2,0,0,0,0,0,32,55,101,18,3,5,0,0,0,31.6977777777778,30,4,0.888888888888889,0,0,0,0,0,14.2222222222222,24.4444444444444,44.8888888888889,8,1.33333333333333,2.22222222222222,0,0,0
"E00021535",286,18,8,8,7,2,1,7,54,44,72,41,13,5,5,1,0,31.8286713286713,29,6.29370629370629,2.7972027972028,2.7972027972028,2.44755244755245,0.699300699300699,0.34965034965035,2.44755244755245,18.8811188811189,15.3846153846154,25.1748251748252,14.3356643356643,4.54545454545455,1.74825174825175,1.74825174825175,0.34965034965035,0
"E00021536",282,17,4,2,11,1,1,4,28,48,110,47,7,2,0,0,0,32.4397163120567,32,6.02836879432624,1.41843971631206,0.709219858156028,3.90070921985816,0.354609929078014,0.354609929078014,1.41843971631206,9.9290780141844,17.0212765957447,39.0070921985816,16.6666666666667,2.4822695035461,0.709219858156028,0,0,0
"E00021537",339,23,3,2,2,1,1,2,38,62,138,45,11,7,3,1,0,33.1533923303835,32,6.78466076696165,0.884955752212389,0.589970501474926,0.589970501474926,0.294985250737463,0.294985250737463,0.589970501474926,11.2094395280236,18.2890855457227,40.7079646017699,13.2743362831858,3.24483775811209,2.06489675516224,0.884955752212389,0.294985250737463,0
"E00021538",684,47,12,5,7,1,7,6,78,154,262,70,20,13,0,2,0,31.609649122807,30.5,6.87134502923977,1.75438596491228,0.730994152046784,1.0233918128655,0.146198830409357,1.0233918128655,0.87719298245614,11.4035087719298,22.5146198830409,38.3040935672515,10.233918128655,2.92397660818713,1.90058479532164,0,0.292397660818713,0
"E00021539",252,11,1,0,0,0,0,0,25,78,97,26,10,3,1,0,0,33.015873015873,31,4.36507936507936,0.396825396825397,0,0,0,0,0,9.92063492063492,30.952380952381,38.4920634920635,10.3174603174603,3.96825396825397,1.19047619047619,0.396825396825397,0,0
"E00021541",229,11,1,0,0,0,0,2,37,76,76,22,3,0,1,0,0,30.0960698689956,29,4.80349344978166,0.436681222707424,0,0,0,0,0.873362445414847,16.1572052401747,33.1877729257642,33.1877729257642,9.60698689956332,1.31004366812227,0,0.436681222707424,0,0
"E00021542",218,17,3,4,6,0,2,1,8,19,105,34,8,11,0,0,0,35.4724770642202,36,7.79816513761468,1.37614678899083,1.8348623853211,2.75229357798165,0,0.917431192660551,0.458715596330275,3.6697247706422,8.71559633027523,48.1651376146789,15.5963302752294,3.6697247706422,5.04587155963303,0,0,0
"E00021543",270,13,1,1,0,0,0,0,35,79,100,31,3,5,2,0,0,32.2407407407407,30,4.81481481481481,0.37037037037037,0.37037037037037,0,0,0,0,12.962962962963,29.2592592592593,37.037037037037,11.4814814814815,1.11111111111111,1.85185185185185,0.740740740740741,0,0
"E00021544",180,15,2,3,1,1,0,2,12,17,85,36,3,3,0,0,0,33.9111111111111,34,8.33333333333333,1.11111111111111,1.66666666666667,0.555555555555556,0.555555555555556,0,1.11111111111111,6.66666666666667,9.44444444444444,47.2222222222222,20,1.66666666666667,1.66666666666667,0,0,0
"E00021546",196,15,8,0,1,0,0,0,12,24,104,25,4,3,0,0,0,31.9642857142857,32.5,7.6530612244898,4.08163265306122,0,0.510204081632653,0,0,0,6.12244897959184,12.2448979591837,53.0612244897959,12.7551020408163,2.04081632653061,1.53061224489796,0,0,0
"E00021547",278,19,13,3,19,2,6,5,17,43,57,47,14,20,10,3,0,35.589928057554,31,6.83453237410072,4.67625899280576,1.07913669064748,6.83453237410072,0.719424460431655,2.15827338129496,1.79856115107914,6.11510791366906,15.4676258992806,20.5035971223022,16.9064748201439,5.03597122302158,7.19424460431655,3.59712230215827,1.07913669064748,0
"E00021549",386,22,20,10,24,7,14,15,37,46,100,46,14,17,13,0,1,31.9533678756477,29,5.69948186528497,5.18134715025907,2.59067357512953,6.21761658031088,1.81347150259067,3.62694300518135,3.8860103626943,9.58549222797927,11.9170984455959,25.9067357512953,11.9170984455959,3.62694300518135,4.40414507772021,3.36787564766839,0,0.259067357512953
"E00021550",403,43,31,12,19,5,10,9,46,57,92,54,5,12,7,0,1,28.3647642679901,27,10.6699751861042,7.69230769230769,2.97766749379653,4.71464019851117,1.24069478908189,2.48138957816377,2.23325062034739,11.4143920595534,14.1439205955335,22.8287841191067,13.3995037220844,1.24069478908189,2.97766749379653,1.73697270471464,0,0.248138957816377
"E00021552",241,15,13,3,14,3,9,4,17,38,55,29,10,26,5,0,0,34.1991701244813,30,6.22406639004149,5.39419087136929,1.2448132780083,5.80912863070539,1.2448132780083,3.7344398340249,1.6597510373444,7.05394190871369,15.7676348547718,22.8215767634855,12.0331950207469,4.149377593361,10.7883817427386,2.0746887966805,0,0
"E00021553",349,31,20,12,28,3,14,10,27,30,79,50,8,16,16,4,1,32.3323782234957,29,8.88252148997135,5.73065902578797,3.43839541547278,8.02292263610315,0.859598853868195,4.01146131805158,2.86532951289398,7.73638968481375,8.59598853868195,22.6361031518625,14.3266475644699,2.29226361031519,4.58452722063037,4.58452722063037,1.14613180515759,0.286532951289398
"E00021554",259,26,4,0,7,1,4,5,22,45,98,35,3,7,2,0,0,31.3552123552124,31,10.03861003861,1.54440154440154,0,2.7027027027027,0.386100386100386,1.54440154440154,1.93050193050193,8.49420849420849,17.3745173745174,37.8378378378378,13.5135135135135,1.15830115830116,2.7027027027027,0.772200772200772,0,0
"E00021555",447,44,19,14,42,8,24,12,54,63,102,52,2,8,3,0,0,26.3266219239374,25,9.84340044742729,4.25055928411633,3.13199105145414,9.39597315436242,1.78970917225951,5.36912751677852,2.68456375838926,12.0805369127517,14.0939597315436,22.8187919463087,11.6331096196868,0.447427293064877,1.78970917225951,0.671140939597315,0,0
"E00021556",285,15,2,3,5,2,3,3,26,76,117,32,1,0,0,0,0,30.080701754386,30,5.26315789473684,0.701754385964912,1.05263157894737,1.75438596491228,0.701754385964912,1.05263157894737,1.05263157894737,9.12280701754386,26.6666666666667,41.0526315789474,11.2280701754386,0.350877192982456,0,0,0,0
"E00021557",340,31,3,1,7,1,3,1,19,77,155,25,7,8,1,0,1,30.9441176470588,31,9.11764705882353,0.882352941176471,0.294117647058824,2.05882352941176,0.294117647058824,0.882352941176471,0.294117647058824,5.58823529411765,22.6470588235294,45.5882352941176,7.35294117647059,2.05882352941176,2.35294117647059,0.294117647058824,0,0.294117647058824
"E00021559",338,20,11,4,10,2,4,6,36,28,89,70,20,18,15,3,2,38.6360946745562,37,5.91715976331361,3.25443786982249,1.18343195266272,2.9585798816568,0.591715976331361,1.18343195266272,1.77514792899408,10.6508875739645,8.28402366863905,26.3313609467456,20.7100591715976,5.91715976331361,5.32544378698225,4.43786982248521,0.887573964497041,0.591715976331361
"E00021560",431,27,20,12,33,6,12,15,45,40,114,66,14,13,10,3,1,31.5800464037123,30,6.26450116009281,4.64037122969838,2.78422273781903,7.65661252900232,1.39211136890951,2.78422273781903,3.48027842227378,10.4408352668213,9.28074245939675,26.4501160092807,15.3132250580046,3.24825986078886,3.01624129930394,2.32018561484919,0.696055684454756,0.232018561484919
"E00021561",278,5,3,0,4,1,1,12,83,54,80,23,3,5,3,1,0,30.1726618705036,27,1.79856115107914,1.07913669064748,0,1.43884892086331,0.359712230215827,0.359712230215827,4.31654676258993,29.8561151079137,19.4244604316547,28.7769784172662,8.27338129496403,1.07913669064748,1.79856115107914,1.07913669064748,0.359712230215827,0
"E00021562",372,18,11,8,23,6,9,10,66,55,93,41,8,15,7,1,1,31.0161290322581,28,4.83870967741935,2.95698924731183,2.1505376344086,6.18279569892473,1.61290322580645,2.41935483870968,2.68817204301075,17.741935483871,14.7849462365591,25,11.0215053763441,2.1505376344086,4.03225806451613,1.88172043010753,0.268817204301075,0.268817204301075
"E00021563",402,22,16,10,36,7,16,13,48,30,109,48,10,23,10,3,1,32.0273631840796,30,5.4726368159204,3.98009950248756,2.48756218905473,8.95522388059701,1.74129353233831,3.98009950248756,3.23383084577114,11.9402985074627,7.46268656716418,27.1144278606965,11.9402985074627,2.48756218905473,5.72139303482587,2.48756218905473,0.746268656716418,0.248756218905473
"E00021564",313,16,11,7,25,0,5,11,29,35,74,27,16,23,22,10,2,37.8434504792332,32,5.11182108626198,3.51437699680511,2.23642172523962,7.98722044728434,0,1.59744408945687,3.51437699680511,9.26517571884984,11.1821086261981,23.6421725239617,8.62619808306709,5.11182108626198,7.3482428115016,7.02875399361022,3.19488817891374,0.638977635782748
"E00021565",207,27,10,5,8,3,3,4,23,29,53,21,6,3,8,1,3,30.3478260869565,29,13.0434782608696,4.83091787439614,2.41545893719807,3.86473429951691,1.44927536231884,1.44927536231884,1.93236714975845,11.1111111111111,14.0096618357488,25.6038647342995,10.1449275362319,2.89855072463768,1.44927536231884,3.86473429951691,0.483091787439614,1.44927536231884
"E00021566",446,13,13,4,16,4,9,19,151,56,80,54,5,20,0,2,0,29.567264573991,24,2.91479820627803,2.91479820627803,0.896860986547085,3.58744394618834,0.896860986547085,2.01793721973094,4.26008968609865,33.8565022421525,12.5560538116592,17.9372197309417,12.1076233183857,1.12107623318386,4.48430493273543,0,0.448430493273543,0
"E00021567",351,20,11,3,25,2,4,5,47,55,92,48,6,18,13,0,2,33.3048433048433,30,5.6980056980057,3.13390313390313,0.854700854700855,7.12250712250712,0.56980056980057,1.13960113960114,1.42450142450142,13.3903133903134,15.6695156695157,26.2108262108262,13.6752136752137,1.70940170940171,5.12820512820513,3.7037037037037,0,0.56980056980057
"E00021569",302,17,7,7,10,1,2,5,50,69,76,28,12,9,6,1,2,31.6192052980132,28,5.62913907284768,2.31788079470199,2.31788079470199,3.3112582781457,0.33112582781457,0.662251655629139,1.65562913907285,16.5562913907285,22.8476821192053,25.1655629139073,9.27152317880795,3.97350993377483,2.98013245033113,1.98675496688742,0.33112582781457,0.662251655629139
"E00021572",433,24,18,9,21,4,15,48,77,56,83,43,11,10,13,1,0,29.0115473441109,25,5.54272517321016,4.15704387990762,2.07852193995381,4.84988452655889,0.92378752886836,3.46420323325635,11.0854503464203,17.7829099307159,12.933025404157,19.1685912240185,9.93071593533487,2.54041570438799,2.3094688221709,3.00230946882217,0.23094688221709,0
"E00021574",267,9,7,6,18,3,10,9,35,41,59,35,12,14,7,2,0,33.5505617977528,29,3.37078651685393,2.62172284644195,2.24719101123596,6.74157303370786,1.12359550561798,3.74531835205993,3.37078651685393,13.1086142322097,15.3558052434457,22.0973782771536,13.1086142322097,4.49438202247191,5.2434456928839,2.62172284644195,0.749063670411985,0
"E00021577",291,17,17,15,20,2,11,7,24,31,60,48,8,14,11,6,0,33.4501718213058,30,5.84192439862543,5.84192439862543,5.15463917525773,6.87285223367698,0.687285223367698,3.78006872852234,2.40549828178694,8.24742268041237,10.6529209621993,20.6185567010309,16.4948453608247,2.74914089347079,4.81099656357388,3.78006872852234,2.06185567010309,0
"E00021579",362,50,28,14,25,6,6,6,48,42,87,28,7,10,5,0,0,25.524861878453,24,13.8121546961326,7.73480662983425,3.86740331491713,6.9060773480663,1.65745856353591,1.65745856353591,1.65745856353591,13.2596685082873,11.6022099447514,24.0331491712707,7.73480662983425,1.93370165745856,2.76243093922652,1.38121546961326,0,0
"E00021580",423,40,28,14,35,8,9,11,52,54,95,40,13,9,12,3,0,28.2364066193853,25,9.45626477541371,6.6193853427896,3.3096926713948,8.274231678487,1.89125295508274,2.12765957446809,2.60047281323877,12.2931442080378,12.7659574468085,22.4586288416076,9.45626477541371,3.07328605200946,2.12765957446809,2.83687943262411,0.709219858156028,0
"E00021582",401,23,12,14,41,12,16,17,45,37,90,46,19,18,9,2,0,31.1770573566085,27,5.7356608478803,2.9925187032419,3.49127182044888,10.2244389027431,2.9925187032419,3.99002493765586,4.23940149625935,11.2219451371571,9.22693266832918,22.4438902743142,11.4713216957606,4.73815461346633,4.48877805486284,2.24438902743142,0.498753117206983,0
"E00021583",434,39,18,19,47,7,12,20,52,37,100,45,11,13,11,3,0,28.536866359447,25,8.98617511520737,4.14746543778802,4.3778801843318,10.8294930875576,1.61290322580645,2.76497695852535,4.60829493087558,11.9815668202765,8.52534562211982,23.0414746543779,10.36866359447,2.53456221198157,2.99539170506912,2.53456221198157,0.691244239631336,0
"E00021584",302,18,17,7,18,4,9,9,33,28,70,40,13,21,11,3,1,34.6225165562914,31,5.96026490066225,5.62913907284768,2.31788079470199,5.96026490066225,1.32450331125828,2.98013245033113,2.98013245033113,10.9271523178808,9.27152317880795,23.1788079470199,13.2450331125828,4.3046357615894,6.95364238410596,3.64238410596026,0.993377483443709,0.33112582781457
"E00021585",590,52,32,23,47,12,23,25,91,63,115,70,9,12,12,3,1,27.5033898305085,24,8.8135593220339,5.42372881355932,3.89830508474576,7.96610169491525,2.03389830508475,3.89830508474576,4.23728813559322,15.4237288135593,10.6779661016949,19.4915254237288,11.864406779661,1.52542372881356,2.03389830508475,2.03389830508475,0.508474576271186,0.169491525423729
"E00021586",455,41,33,17,36,5,11,8,51,51,115,37,13,18,16,3,0,29.4681318681319,27,9.01098901098901,7.25274725274725,3.73626373626374,7.91208791208791,1.0989010989011,2.41758241758242,1.75824175824176,11.2087912087912,11.2087912087912,25.2747252747253,8.13186813186813,2.85714285714286,3.95604395604396,3.51648351648352,0.659340659340659,0
"E00021587",396,32,16,11,41,5,10,18,43,35,82,56,6,16,17,5,3,31.6616161616162,26,8.08080808080808,4.04040404040404,2.77777777777778,10.3535353535354,1.26262626262626,2.52525252525253,4.54545454545455,10.8585858585859,8.83838383838384,20.7070707070707,14.1414141414141,1.51515151515152,4.04040404040404,4.29292929292929,1.26262626262626,0.757575757575758
"E00021588",333,41,15,12,21,3,3,3,24,32,76,44,15,17,22,4,1,34.2162162162162,31,12.3123123123123,4.5045045045045,3.6036036036036,6.30630630630631,0.900900900900901,0.900900900900901,0.900900900900901,7.20720720720721,9.60960960960961,22.8228228228228,13.2132132132132,4.5045045045045,5.10510510510511,6.60660660660661,1.2012012012012,0.3003003003003
"E00021590",376,27,18,9,28,8,11,11,42,20,93,56,8,25,16,3,1,33.656914893617,31,7.18085106382979,4.78723404255319,2.3936170212766,7.4468085106383,2.12765957446809,2.92553191489362,2.92553191489362,11.1702127659574,5.31914893617021,24.7340425531915,14.8936170212766,2.12765957446809,6.64893617021277,4.25531914893617,0.797872340425532,0.265957446808511
"E00021591",491,60,44,21,60,15,17,14,22,28,127,32,8,15,15,9,4,27.3686354378819,23,12.2199592668024,8.96130346232179,4.27698574338086,12.2199592668024,3.05498981670061,3.46232179226069,2.85132382892057,4.4806517311609,5.70264765784114,25.8655804480652,6.5173116089613,1.62932790224033,3.05498981670061,3.05498981670061,1.83299389002037,0.814663951120163
"E00021592",315,23,11,6,20,4,9,4,38,37,65,53,11,20,12,2,0,34.2380952380952,31,7.3015873015873,3.49206349206349,1.9047619047619,6.34920634920635,1.26984126984127,2.85714285714286,1.26984126984127,12.0634920634921,11.7460317460317,20.6349206349206,16.8253968253968,3.49206349206349,6.34920634920635,3.80952380952381,0.634920634920635,0
"E00021593",225,14,4,0,7,0,2,2,17,16,31,34,29,32,31,3,3,48.4888888888889,55,6.22222222222222,1.77777777777778,0,3.11111111111111,0,0.888888888888889,0.888888888888889,7.55555555555556,7.11111111111111,13.7777777777778,15.1111111111111,12.8888888888889,14.2222222222222,13.7777777777778,1.33333333333333,1.33333333333333
"E00021594",336,15,13,14,18,4,11,8,47,36,82,38,13,10,16,7,4,34.4255952380952,30,4.46428571428571,3.86904761904762,4.16666666666667,5.35714285714286,1.19047619047619,3.27380952380952,2.38095238095238,13.9880952380952,10.7142857142857,24.4047619047619,11.3095238095238,3.86904761904762,2.97619047619048,4.76190476190476,2.08333333333333,1.19047619047619
"E00021595",354,23,11,9,17,0,11,8,42,47,87,58,11,14,13,3,0,33.7966101694915,30.5,6.49717514124294,3.10734463276836,2.54237288135593,4.80225988700565,0,3.10734463276836,2.25988700564972,11.864406779661,13.2768361581921,24.5762711864407,16.3841807909604,3.10734463276836,3.95480225988701,3.67231638418079,0.847457627118644,0
"E00021596",381,20,18,5,8,4,7,4,36,57,97,63,14,22,20,4,2,36.9842519685039,33,5.249343832021,4.7244094488189,1.31233595800525,2.0997375328084,1.0498687664042,1.83727034120735,1.0498687664042,9.44881889763779,14.9606299212598,25.4593175853018,16.5354330708661,3.6745406824147,5.7742782152231,5.249343832021,1.0498687664042,0.5249343832021
"E00021597",374,37,18,14,21,6,9,7,41,56,92,49,6,13,5,0,0,29.0614973262032,27,9.89304812834225,4.81283422459893,3.74331550802139,5.61497326203209,1.60427807486631,2.40641711229947,1.8716577540107,10.9625668449198,14.9732620320856,24.5989304812834,13.1016042780749,1.60427807486631,3.47593582887701,1.33689839572193,0,0
"E00021598",260,14,1,1,2,2,2,7,34,68,70,35,8,12,4,0,0,33.8384615384615,29,5.38461538461539,0.384615384615385,0.384615384615385,0.769230769230769,0.769230769230769,0.769230769230769,2.69230769230769,13.0769230769231,26.1538461538462,26.9230769230769,13.4615384615385,3.07692307692308,4.61538461538462,1.53846153846154,0,0
"E00021599",326,29,5,1,5,2,3,4,21,53,137,52,7,4,3,0,0,32.8834355828221,33,8.89570552147239,1.53374233128834,0.306748466257669,1.53374233128834,0.613496932515337,0.920245398773006,1.22699386503067,6.44171779141104,16.2576687116564,42.0245398773006,15.9509202453988,2.14723926380368,1.22699386503067,0.920245398773006,0,0
"E00021600",308,10,6,3,8,1,4,6,22,51,95,62,16,18,6,0,0,37.4902597402597,34,3.24675324675325,1.94805194805195,0.974025974025974,2.5974025974026,0.324675324675325,1.2987012987013,1.94805194805195,7.14285714285714,16.5584415584416,30.8441558441558,20.1298701298701,5.19480519480519,5.84415584415584,1.94805194805195,0,0
"E00021601",230,13,4,3,4,1,3,2,16,33,74,40,11,14,11,1,0,38.5652173913044,36,5.65217391304348,1.73913043478261,1.30434782608696,1.73913043478261,0.434782608695652,1.30434782608696,0.869565217391304,6.95652173913043,14.3478260869565,32.1739130434783,17.3913043478261,4.78260869565217,6.08695652173913,4.78260869565217,0.434782608695652,0
"E00021602",368,28,10,1,9,1,6,3,48,90,116,38,8,5,5,0,0,30.241847826087,28,7.60869565217391,2.71739130434783,0.271739130434783,2.44565217391304,0.271739130434783,1.6304347826087,0.815217391304348,13.0434782608696,24.4565217391304,31.5217391304348,10.3260869565217,2.17391304347826,1.35869565217391,1.35869565217391,0,0
"E00021603",184,13,2,0,1,0,1,0,9,37,80,31,3,4,3,0,0,34.5489130434783,34,7.06521739130435,1.08695652173913,0,0.543478260869565,0,0.543478260869565,0,4.89130434782609,20.1086956521739,43.4782608695652,16.8478260869565,1.6304347826087,2.17391304347826,1.6304347826087,0,0
"E00021604",356,30,10,6,13,7,4,5,34,51,114,42,16,14,9,0,1,32.9494382022472,31,8.42696629213483,2.80898876404494,1.68539325842697,3.65168539325843,1.96629213483146,1.12359550561798,1.40449438202247,9.55056179775281,14.3258426966292,32.0224719101124,11.7977528089888,4.49438202247191,3.93258426966292,2.52808988764045,0,0.280898876404494
"E00021605",289,15,3,1,1,0,0,0,25,59,91,40,14,19,15,4,2,39.4602076124567,33,5.19031141868512,1.03806228373702,0.346020761245675,0.346020761245675,0,0,0,8.65051903114187,20.4152249134948,31.4878892733564,13.840830449827,4.84429065743945,6.57439446366782,5.19031141868512,1.3840830449827,0.69204152249135
"E00021606",282,9,2,1,3,0,2,2,4,29,115,60,20,19,12,4,0,42.822695035461,40,3.19148936170213,0.709219858156028,0.354609929078014,1.06382978723404,0,0.709219858156028,0.709219858156028,1.41843971631206,10.2836879432624,40.7801418439716,21.2765957446809,7.09219858156028,6.73758865248227,4.25531914893617,1.41843971631206,0
"E00021607",262,18,12,3,21,3,5,11,18,32,46,46,14,19,10,4,0,35.8549618320611,31.5,6.87022900763359,4.58015267175572,1.14503816793893,8.01526717557252,1.14503816793893,1.90839694656489,4.19847328244275,6.87022900763359,12.2137404580153,17.5572519083969,17.5572519083969,5.34351145038168,7.25190839694656,3.81679389312977,1.52671755725191,0
"E00021608",217,4,0,2,8,1,1,4,29,48,62,41,8,6,3,0,0,35.1751152073733,31,1.84331797235023,0,0.921658986175115,3.68663594470046,0.460829493087558,0.460829493087558,1.84331797235023,13.3640552995392,22.1198156682028,28.5714285714286,18.8940092165899,3.68663594470046,2.76497695852535,1.38248847926267,0,0
"E00021610",323,26,11,7,10,2,3,0,29,50,108,40,9,6,17,5,0,33.9504643962848,32,8.04953560371517,3.40557275541796,2.1671826625387,3.09597523219814,0.619195046439629,0.928792569659443,0,8.97832817337461,15.4798761609907,33.4365325077399,12.3839009287926,2.78637770897833,1.85758513931889,5.26315789473684,1.54798761609907,0
"E00021611",397,28,11,7,17,4,13,4,38,61,111,63,10,21,8,1,0,33.3148614609572,31,7.05289672544081,2.77078085642317,1.7632241813602,4.28211586901763,1.00755667506297,3.27455919395466,1.00755667506297,9.57178841309824,15.3652392947103,27.9596977329975,15.8690176322418,2.51889168765743,5.2896725440806,2.01511335012594,0.251889168765743,0
"E00021612",214,4,2,4,0,0,0,0,7,46,104,26,7,4,10,0,0,37.6495327102804,34,1.86915887850467,0.934579439252336,1.86915887850467,0,0,0,0,3.27102803738318,21.4953271028037,48.5981308411215,12.1495327102804,3.27102803738318,1.86915887850467,4.67289719626168,0,0
"E00021613",188,4,0,0,0,0,0,0,5,51,90,27,7,3,1,0,0,36.5957446808511,34,2.12765957446809,0,0,0,0,0,0,2.65957446808511,27.1276595744681,47.8723404255319,14.3617021276596,3.72340425531915,1.59574468085106,0.531914893617021,0,0
"E00021614",263,7,3,1,1,0,0,1,25,47,103,49,14,7,1,3,1,38.0114068441065,36,2.6615969581749,1.14068441064639,0.380228136882129,0.380228136882129,0,0,0.380228136882129,9.50570342205323,17.8707224334601,39.1634980988593,18.6311787072243,5.32319391634981,2.6615969581749,0.380228136882129,1.14068441064639,0.380228136882129
"E00021615",218,7,3,1,2,0,1,2,6,25,104,52,8,4,3,0,0,38.0229357798165,37.5,3.21100917431193,1.37614678899083,0.458715596330275,0.917431192660551,0,0.458715596330275,0.917431192660551,2.75229357798165,11.4678899082569,47.7064220183486,23.8532110091743,3.6697247706422,1.8348623853211,1.37614678899083,0,0
"E00021616",438,39,28,15,37,4,10,7,47,59,111,44,11,15,10,1,0,28.8744292237443,27,8.9041095890411,6.39269406392694,3.42465753424658,8.44748858447489,0.91324200913242,2.28310502283105,1.59817351598174,10.7305936073059,13.4703196347032,25.3424657534247,10.0456621004566,2.51141552511416,3.42465753424658,2.28310502283105,0.228310502283105,0
"E00021617",166,0,0,0,1,1,0,0,22,46,71,20,1,4,0,0,0,34.2168674698795,32,0,0,0,0.602409638554217,0.602409638554217,0,0,13.2530120481928,27.710843373494,42.7710843373494,12.0481927710843,0.602409638554217,2.40963855421687,0,0,0
"E00021618",282,50,19,7,14,7,6,3,21,31,94,19,6,2,3,0,0,25.1914893617021,27,17.7304964539007,6.73758865248227,2.4822695035461,4.9645390070922,2.4822695035461,2.12765957446809,1.06382978723404,7.4468085106383,10.9929078014184,33.3333333333333,6.73758865248227,2.12765957446809,0.709219858156028,1.06382978723404,0,0
"E00021619",463,73,30,10,25,3,8,8,42,65,114,44,13,16,11,0,1,28.2203023758099,27,15.7667386609071,6.47948164146868,2.15982721382289,5.39956803455724,0.647948164146868,1.72786177105832,1.72786177105832,9.07127429805616,14.0388768898488,24.622030237581,9.50323974082074,2.80777537796976,3.45572354211663,2.37580993520518,0,0.215982721382289
"E00021620",246,18,8,2,9,2,2,7,26,42,74,36,5,8,6,1,0,32.6016260162602,31,7.31707317073171,3.2520325203252,0.813008130081301,3.65853658536585,0.813008130081301,0.813008130081301,2.84552845528455,10.5691056910569,17.0731707317073,30.0813008130081,14.6341463414634,2.03252032520325,3.2520325203252,2.4390243902439,0.40650406504065,0
"E00021621",333,40,13,11,19,2,6,9,46,35,67,45,7,19,9,3,2,31.1081081081081,27,12.012012012012,3.9039039039039,3.3033033033033,5.70570570570571,0.600600600600601,1.8018018018018,2.7027027027027,13.8138138138138,10.5105105105105,20.1201201201201,13.5135135135135,2.1021021021021,5.70570570570571,2.7027027027027,0.900900900900901,0.600600600600601
"E00021622",247,11,1,0,2,1,0,2,21,61,118,22,2,4,1,0,1,32.5344129554656,31,4.45344129554656,0.404858299595142,0,0.809716599190283,0.404858299595142,0,0.809716599190283,8.50202429149797,24.6963562753036,47.7732793522267,8.90688259109312,0.809716599190283,1.61943319838057,0.404858299595142,0,0.404858299595142
"E00021623",189,16,8,6,20,6,5,4,9,13,62,30,2,3,3,2,0,30.2063492063492,31,8.46560846560847,4.23280423280423,3.17460317460317,10.5820105820106,3.17460317460317,2.64550264550265,2.11640211640212,4.76190476190476,6.87830687830688,32.8042328042328,15.8730158730159,1.05820105820106,1.58730158730159,1.58730158730159,1.05820105820106,0
"E00021624",292,4,1,0,2,0,0,1,31,42,116,60,13,12,8,1,1,39.5684931506849,35,1.36986301369863,0.342465753424658,0,0.684931506849315,0,0,0.342465753424658,10.6164383561644,14.3835616438356,39.7260273972603,20.5479452054795,4.45205479452055,4.10958904109589,2.73972602739726,0.342465753424658,0.342465753424658
"E00021625",510,22,2,2,1,0,1,2,62,119,208,78,5,5,3,0,0,33.5529411764706,32,4.31372549019608,0.392156862745098,0.392156862745098,0.196078431372549,0,0.196078431372549,0.392156862745098,12.156862745098,23.3333333333333,40.7843137254902,15.2941176470588,0.980392156862745,0.980392156862745,0.588235294117647,0,0
"E00021626",329,7,1,0,4,1,1,0,21,57,130,57,15,20,10,5,0,40.3191489361702,37,2.12765957446809,0.303951367781155,0,1.21580547112462,0.303951367781155,0.303951367781155,0,6.38297872340426,17.3252279635258,39.5136778115502,17.3252279635258,4.55927051671733,6.0790273556231,3.03951367781155,1.51975683890578,0
