"GeographyCode","QS115EW0001","QS115EW0002","QS115EW0003","QS115EW0004","QS115EW0005","QS115EW0006","QS115EW0007","QS115EW0008","QS115EW0009","QS115EW0010","QS115EW0011","QS115EW0012"
"E00021660",117,44,22,22,73,2,11,10,24,3,7,16
"E00021661",207,85,21,64,122,14,4,10,46,2,14,32
"E00021662",179,41,9,32,138,13,10,6,21,12,31,45
"E00021663",138,81,17,64,57,5,6,8,26,2,5,5
"E00021665",149,45,13,32,104,10,10,15,18,11,24,16
"E00021666",221,71,3,68,150,17,2,25,57,16,10,23
"E00021667",142,38,9,29,104,10,3,20,13,13,29,16
"E00021668",248,108,40,68,140,18,13,6,64,4,11,24
"E00021669",133,27,9,18,106,7,7,17,10,14,34,17
"E00021670",123,24,8,16,99,14,6,15,16,14,17,17
"E00021671",101,25,9,16,76,8,2,9,9,4,25,19
"E00021672",142,37,5,32,105,3,7,7,31,3,15,39
"E00021673",139,53,20,33,86,1,4,8,25,6,22,20
"E00021674",155,51,3,48,104,2,3,11,51,2,11,24
"E00021675",162,44,12,32,118,10,6,16,23,13,24,26
"E00021676",168,75,4,71,93,0,0,4,71,1,0,17
"E00021677",120,38,7,31,82,3,3,11,22,5,12,26
"E00021678",166,55,7,48,111,4,4,15,33,7,10,38
"E00021679",58,17,0,17,41,1,1,5,19,3,2,10
"E00021680",194,60,5,55,134,1,4,20,61,1,17,30
"E00021681",147,64,0,64,83,3,2,7,57,0,3,11
"E00021682",160,38,17,21,122,5,13,5,12,10,29,48
"E00021683",156,42,10,32,114,6,6,17,14,1,29,41
"E00021685",220,71,10,61,149,5,5,14,69,9,18,29
"E00021686",182,97,0,97,85,6,2,11,44,0,8,14
"E00021687",189,49,13,36,140,3,6,9,80,3,7,32
"E00021688",142,49,3,46,93,3,7,4,37,1,19,22
"E00021689",162,83,2,81,79,0,4,3,57,0,0,15
"E00021690",218,99,13,86,119,1,2,6,69,3,9,29
"E00021691",139,68,21,47,71,3,6,7,23,5,11,16
"E00021692",156,73,8,65,83,3,7,6,49,1,0,17
"E00021693",199,79,5,74,120,2,3,18,60,6,9,22
"E00021694",162,59,11,48,103,4,4,9,32,7,23,24
"E00021695",154,39,4,35,115,3,2,8,64,1,9,28
"E00021696",186,61,4,57,125,5,0,4,59,3,24,30
"E00021697",143,59,7,52,84,10,5,8,34,6,5,16
"E00021698",159,61,28,33,98,2,10,18,41,3,2,22
"E00021699",172,76,22,54,96,8,7,14,31,6,9,21
"E00021700",222,75,11,64,147,8,8,11,64,7,9,40
"E00021701",184,53,6,47,131,6,14,11,45,2,13,40
"E00021702",124,35,14,21,89,15,6,5,13,9,14,27
"E00021703",123,35,6,29,88,4,10,11,26,4,10,23
"E00021704",157,48,19,29,109,13,3,14,41,10,5,23
"E00021705",175,53,8,45,122,11,9,15,41,9,7,30
"E00021706",111,32,8,24,79,4,9,8,13,5,15,25
"E00021707",143,41,4,37,102,9,2,11,40,7,14,19
"E00021708",130,46,18,28,84,2,8,8,29,2,8,27
"E00021709",111,35,11,24,76,3,7,8,17,7,11,23
"E00021710",116,41,15,26,75,3,9,9,16,2,15,21
"E00021711",200,59,6,53,141,14,2,9,62,4,14,36
"E00021712",150,62,17,45,88,1,4,2,53,0,3,25
"E00021713",98,27,4,23,71,10,0,12,17,8,8,16
"E00021714",100,57,3,54,43,2,1,3,16,1,8,12
"E00021715",135,45,2,43,90,15,2,10,24,6,9,24
"E00021716",165,101,48,53,64,2,22,3,18,1,5,13
"E00021717",109,46,5,41,63,7,4,5,17,3,8,19
"E00021718",155,55,3,52,100,8,5,11,34,2,8,32
"E00021719",56,13,0,13,43,4,1,9,8,2,4,15
"E00021722",158,68,2,66,90,11,3,12,26,3,5,30
"E00021723",110,38,3,35,72,6,3,9,21,10,4,19
"E00021724",120,40,5,35,80,6,2,10,41,1,4,16
"E00021725",116,43,22,21,73,0,6,10,40,3,1,13
"E00021726",108,38,13,25,70,19,3,10,16,6,8,8
"E00021727",111,51,9,42,60,14,5,14,12,3,5,7
"E00021728",114,45,15,30,69,6,8,9,24,6,2,14
"E00021729",72,25,9,16,47,4,4,1,11,5,4,18
"E00021730",163,63,11,52,100,8,7,25,31,5,8,16
"E00021731",156,52,8,44,104,12,11,11,32,15,8,15
"E00021732",98,21,6,15,77,7,7,8,25,5,6,19
"E00021733",250,142,8,134,108,1,4,7,40,2,21,33
"E00021734",208,69,27,42,139,12,7,31,34,9,20,26
"E00021735",138,28,2,26,110,9,3,14,25,7,26,26
"E00021736",135,26,12,14,109,4,8,15,8,11,30,33
"E00021737",104,26,7,19,78,2,1,17,33,3,7,15
"E00021738",112,47,5,42,65,6,1,5,14,5,18,16
"E00021739",126,32,1,31,94,3,0,9,55,1,0,26
"E00021740",168,69,14,55,99,6,7,19,34,8,12,13
"E00021741",124,45,0,45,79,0,1,1,62,0,0,15
"E00021742",211,59,4,55,152,12,4,20,60,10,11,35
"E00021743",141,57,9,48,84,3,8,10,29,3,7,24
"E00021744",244,90,2,88,154,5,1,8,79,2,10,49
"E00021745",98,45,17,28,53,6,7,8,9,3,10,10
"E00021746",143,68,1,67,75,0,1,6,64,1,0,3
"E00021748",200,74,9,65,126,4,6,8,39,3,22,44
"E00021750",119,15,8,7,104,6,5,12,12,12,32,25
"E00021752",138,43,11,32,95,6,7,11,12,8,16,35
"E00021753",115,58,14,44,57,7,4,8,9,10,11,8
"E00021754",87,34,22,12,53,5,9,7,10,4,3,15
"E00021755",125,35,7,28,90,5,3,6,26,3,11,36
"E00021756",102,38,8,30,64,2,5,10,28,3,3,13
"E00021757",96,38,7,31,58,5,7,10,8,4,10,14
"E00021758",134,59,10,49,75,3,3,13,24,1,10,21
"E00021759",110,31,9,22,79,2,7,13,11,8,20,18
"E00021760",115,41,2,39,74,9,7,10,8,11,14,15
"E00021761",102,39,5,34,63,2,0,14,35,0,5,7
"E00021762",105,29,9,20,76,3,5,12,20,4,12,20
"E00021763",133,40,19,21,93,7,6,14,15,7,16,28
"E00021764",109,17,0,17,92,2,2,4,16,2,25,41
"E00021766",107,22,2,20,85,2,3,7,17,1,28,27
"E00021767",126,65,10,55,61,8,4,6,28,4,3,8
"E00167078",120,46,5,41,74,3,1,3,40,1,7,19
"E00167079",116,42,0,42,74,0,0,9,52,0,2,11
"E00167080",145,41,7,34,104,14,3,31,26,9,11,10
"E00167081",120,38,5,33,82,1,3,19,33,3,3,20
"E00167082",138,41,0,41,97,1,1,12,60,1,5,17
"E00167083",122,33,2,31,89,4,2,10,35,5,15,18
"E00167084",113,34,1,33,79,13,1,12,42,1,2,8
"E00167085",126,55,7,48,71,11,4,8,27,0,8,13
"E00167086",140,41,5,36,99,8,0,8,45,5,14,19
"E00167087",144,47,0,47,97,0,1,10,78,1,6,1
"E00167088",112,46,0,46,66,1,0,3,53,1,3,5
"E00167089",92,39,18,21,53,3,5,2,26,0,0,17
"E00167090",100,38,0,38,62,12,0,12,34,1,0,3
"E00167091",144,39,1,38,105,16,3,5,51,4,3,23
"E00167092",122,37,3,34,85,10,0,7,36,2,5,25
"E00167093",97,32,0,32,65,7,0,7,45,1,2,3
"E00167094",130,33,9,24,97,3,4,7,58,3,3,19
"E00167095",109,51,10,41,58,1,6,3,12,2,9,25
"E00167096",66,22,1,21,44,0,0,0,30,0,0,14
"E00167097",133,56,0,56,77,6,0,6,50,4,2,9
"E00167098",76,31,0,31,45,1,0,3,37,0,0,4
"E00167099",73,41,0,41,32,0,0,1,28,0,0,3
"E00167100",226,64,0,64,162,0,2,7,67,0,0,86
"E00167101",148,66,2,64,82,0,0,6,65,1,1,9
"E00167102",130,41,2,39,89,12,1,9,43,5,3,16
"E00167103",126,56,0,56,70,0,0,7,61,0,0,2
"E00167104",121,51,4,47,70,0,2,5,50,0,0,13
"E00167105",132,32,8,24,100,12,2,10,16,18,27,15
"E00167106",161,60,3,57,101,1,3,18,62,1,2,14
"E00167107",120,56,0,56,64,10,1,9,35,4,2,3
"E00167108",165,49,15,34,116,15,14,14,29,3,8,33
"E00167109",124,57,0,57,67,8,0,4,33,3,7,12
"E00167110",124,45,7,38,79,3,1,6,39,4,13,13
"E00167111",149,48,0,48,101,5,0,4,73,2,1,16
"E00167112",403,147,13,134,256,18,11,30,160,2,10,25
"E00167113",165,56,2,54,109,13,1,10,36,19,20,10
"E00167114",140,31,13,18,109,6,7,11,19,6,28,32
"E00167115",386,202,1,201,184,22,2,18,108,13,13,8
"E00167116",112,37,5,32,75,16,4,9,16,5,9,16
"E00167117",50,7,0,7,43,0,0,5,19,0,0,19
"E00167118",137,55,1,54,82,1,1,14,61,0,0,5
"E00167119",137,46,2,44,91,7,4,17,41,4,6,12
"E00167120",139,54,1,53,85,9,0,17,44,2,6,7
"E00167121",139,47,0,47,92,4,0,15,62,1,1,9
"E00167122",125,64,2,62,61,1,4,4,45,1,0,6
"E00167123",116,25,3,22,91,16,1,13,24,9,15,13
"E00167124",137,55,0,55,82,7,1,14,38,2,10,10
"E00167125",92,34,3,31,58,4,0,9,37,1,0,7
"E00167126",177,50,0,50,127,5,0,19,77,0,0,26
"E00167127",122,40,3,37,82,3,1,18,42,0,5,13
"E00167128",95,30,1,29,65,13,0,12,13,9,8,10
"E00167129",321,125,0,125,196,26,2,31,121,1,6,9
"E00167130",466,205,2,203,261,39,0,37,164,8,2,11
"E00167131",63,36,28,8,27,0,5,4,2,5,4,7
"E00167132",289,195,0,195,94,0,0,3,87,0,0,4
"E00167133",82,38,7,31,44,1,2,10,17,1,6,7
"E00167134",137,71,3,68,66,0,4,10,46,0,0,6
"E00167135",130,44,0,44,86,1,1,25,48,1,1,9
"E00167136",57,15,5,10,42,0,3,6,7,4,8,14
"E00167137",135,63,0,63,72,1,2,9,56,0,0,4
"E00167138",134,61,0,61,73,12,1,10,43,0,0,7
"E00167139",212,140,0,140,72,4,1,5,58,2,1,1
"E00167140",131,54,2,52,77,14,0,9,45,2,1,6
"E00167141",169,64,1,63,105,2,0,10,73,0,5,15
"E00167142",216,65,1,64,151,2,5,24,85,0,2,33
"E00167143",114,28,6,22,86,11,1,11,22,5,9,27
"E00167144",120,24,7,17,96,12,5,14,14,8,25,18
"E00167145",103,35,0,35,68,1,3,11,44,1,0,8
"E00167146",161,62,1,61,99,1,4,18,62,0,1,13
"E00167147",109,28,0,28,81,33,0,14,21,10,1,2
"E00167148",119,61,0,61,58,0,1,3,49,0,0,5
"E00167149",82,23,0,23,59,11,0,7,35,0,1,5
"E00167150",209,90,0,90,119,3,0,14,87,1,1,13
"E00167151",239,106,2,104,133,2,2,23,92,1,0,13
"E00167152",117,72,1,71,45,2,1,0,41,0,1,0
"E00167153",129,39,0,39,90,16,2,13,22,10,21,6
"E00167154",110,43,0,43,67,0,3,10,43,0,3,8
"E00167155",144,30,2,28,114,7,4,8,73,0,2,20
"E00167156",120,42,3,39,78,7,2,15,19,11,11,13
"E00167157",190,80,0,80,110,1,0,13,93,0,0,3
"E00167158",162,82,3,79,80,1,2,11,66,0,0,0
"E00167159",119,50,1,49,69,0,2,9,52,1,0,5
"E00167160",118,35,6,29,83,14,3,14,22,2,10,18
"E00167161",99,23,4,19,76,6,8,8,12,7,16,19
"E00167162",189,73,0,73,116,7,1,19,83,0,0,6
"E00167163",119,45,1,44,74,0,0,7,37,0,4,26
"E00167164",56,22,2,20,34,7,0,9,13,3,1,1
"E00167165",133,57,2,55,76,0,2,3,60,0,0,11
"E00167166",182,29,1,28,153,4,0,7,63,1,5,73
"E00167167",131,37,0,37,94,1,3,2,62,0,0,26
"E00167168",148,59,1,58,89,7,1,8,56,3,2,12
"E00167169",135,69,1,68,66,5,2,6,29,7,8,9
"E00167170",82,29,1,28,53,0,2,15,26,0,1,9
"E00167171",70,19,6,13,51,2,3,9,11,6,11,9
"E00167172",104,53,1,52,51,2,0,4,34,0,0,11
"E00167173",142,50,6,44,92,8,2,14,13,2,33,20
"E00167174",134,53,0,53,81,1,1,11,63,0,2,3
"E00167175",134,81,13,68,53,1,9,12,27,0,1,3
"E00167176",182,94,2,92,88,5,0,8,51,2,1,21
"E00167177",129,40,1,39,89,1,0,11,56,0,1,20
"E00167178",132,41,1,40,91,5,3,5,44,10,8,16
"E00167179",129,47,0,47,82,4,0,1,58,0,0,19
"E00167180",120,39,0,39,81,13,0,14,28,11,9,6
"E00167181",51,13,1,12,38,0,1,1,13,2,6,15
"E00167182",66,27,2,25,39,10,0,8,12,5,3,1
"E00167183",67,23,0,23,44,0,1,17,25,0,0,1
"E00167184",93,45,1,44,48,7,1,8,22,0,5,5
"E00167185",105,43,17,26,62,10,9,6,12,2,9,14
"E00167186",121,41,3,38,80,1,4,4,48,0,0,23
"E00167187",122,35,6,29,87,8,2,9,42,1,6,19
"E00167188",141,32,0,32,109,4,0,11,71,0,1,22
"E00167189",120,36,3,33,84,5,4,7,37,0,3,28
"E00167190",97,30,4,26,67,3,1,4,46,1,6,6
"E00167191",123,41,1,40,82,1,3,4,69,1,0,4
"E00167192",104,30,1,29,74,3,0,4,54,0,7,6
"E00167193",102,40,7,33,62,10,7,7,20,2,9,7
"E00167194",125,42,1,41,83,19,2,5,38,4,7,8
"E00167195",98,42,1,41,56,4,3,8,30,1,4,6
"E00167196",79,30,9,21,49,5,4,6,11,3,10,10
"E00167197",122,56,33,23,66,9,2,6,25,2,7,15
"E00167198",183,52,17,35,131,10,12,16,20,18,19,36
"E00167199",64,9,0,9,55,1,0,1,33,2,1,17
"E00167200",106,23,0,23,83,7,1,6,60,0,0,9
"E00167201",141,48,21,27,93,19,13,22,17,4,4,14
"E00167202",108,64,24,40,44,6,4,7,14,2,2,9
"E00167203",129,35,3,32,94,4,2,10,33,4,18,23
"E00167204",121,29,0,29,92,1,0,7,69,0,1,14
"E00167205",123,47,15,32,76,15,5,9,15,10,11,11
"E00167206",125,27,13,14,98,10,8,20,18,9,11,22
"E00167207",116,14,0,14,102,12,1,15,42,8,9,15
"E00167208",131,32,1,31,99,1,1,6,74,0,2,15
"E00167209",168,49,0,49,119,15,1,29,58,3,2,11
"E00167210",73,24,1,23,49,1,0,9,32,1,0,6
"E00167211",138,31,5,26,107,9,4,24,41,5,13,11
"E00167212",116,51,2,49,65,11,1,23,13,5,6,6
"E00167213",111,30,4,26,81,4,7,8,15,4,30,13
"E00167214",129,28,1,27,101,23,3,21,29,1,15,9
"E00167215",149,56,2,54,93,3,2,12,52,7,5,12
"E00167216",113,20,4,16,93,10,4,15,19,11,20,14
"E00167217",90,28,6,22,62,3,5,8,12,4,16,14
"E00167218",121,37,0,37,84,8,0,20,36,3,7,10
"E00167219",95,22,4,18,73,9,3,19,12,10,10,10
"E00167220",135,60,0,60,75,0,0,8,60,0,1,6
"E00167221",157,59,21,38,98,14,6,9,24,9,18,18
"E00167222",89,13,3,10,76,6,1,10,13,8,17,21
"E00167223",133,37,0,37,96,16,1,20,25,12,14,8
"E00167224",141,52,0,52,89,23,1,36,13,8,3,5
"E00167225",101,12,1,11,89,12,0,22,14,17,20,4
"E00167226",130,59,0,59,71,2,1,12,48,0,1,7
"E00167227",134,52,9,43,82,5,6,5,30,6,9,21
"E00167228",115,31,3,28,84,15,0,20,25,4,7,13
"E00167229",123,38,10,28,85,12,10,11,14,14,8,16
"E00167230",118,55,0,55,63,3,0,8,47,0,0,5
"E00167231",99,31,0,31,68,6,2,10,24,1,10,15
"E00167232",109,44,2,42,65,5,2,4,43,3,1,7
"E00167233",87,27,0,27,60,5,1,16,22,4,6,6
"E00167234",116,20,4,16,96,13,3,16,21,5,18,20
"E00167235",141,45,17,28,96,7,6,15,16,9,26,17
"E00167236",94,30,0,30,64,0,0,8,46,0,0,10
"E00167237",102,39,2,37,63,0,0,8,46,0,4,5
"E00167238",137,50,12,38,87,15,6,14,24,10,12,6
"E00167239",80,31,0,31,49,12,1,7,18,5,4,2
"E00167240",138,36,6,30,102,14,4,9,14,21,28,12
"E00167241",117,34,16,18,83,7,5,11,6,11,21,22
"E00167242",88,29,0,29,59,7,1,18,25,2,1,5
"E00167243",133,39,0,39,94,4,0,6,60,3,1,20
"E00167244",114,32,2,30,82,2,0,4,45,0,3,28
"E00167245",129,51,0,51,78,7,1,5,38,4,11,12
"E00167246",97,38,9,29,59,4,9,7,20,2,11,6
"E00167247",79,20,1,19,59,4,0,10,39,0,4,2
"E00167248",256,154,1,153,102,9,0,3,84,0,0,6
"E00167249",234,130,0,130,104,0,0,5,94,0,0,5
"E00167250",102,18,0,18,84,12,0,8,12,21,25,6
"E00167251",111,49,0,49,62,0,0,0,5,1,1,55
"E00167252",142,40,3,37,102,9,4,18,35,10,11,15
"E00167253",139,42,2,40,97,13,1,32,41,3,4,3
"E00167254",107,45,15,30,62,2,7,2,18,3,4,26
"E00167255",119,21,1,20,98,6,6,14,27,9,20,16
"E00167256",126,52,0,52,74,3,0,18,40,2,6,5
"E00167257",166,63,0,63,103,3,0,34,49,6,4,7
"E00167258",95,25,6,19,70,2,6,8,5,4,28,17
"E00167259",75,21,3,18,54,3,2,7,12,4,19,7
"E00167260",135,35,9,26,100,7,2,12,15,10,34,20
"E00167261",157,48,4,44,109,8,8,9,44,5,12,23
"E00167262",46,17,1,16,29,1,2,5,15,0,1,5
"E00167263",102,27,0,27,75,0,0,3,62,0,0,10
"E00167264",124,52,7,45,72,3,7,13,21,4,7,17
"E00167265",146,72,39,33,74,5,11,5,14,5,7,27
"E00167266",164,92,56,36,72,4,5,8,26,2,3,24
