"GeographyCode","QS612EW0001","QS612EW0002","QS612EW0003","QS612EW0004","QS612EW0005","QS612EW0006","QS612EW0007","QS612EW0008","QS612EW0009","QS612EW0010","QS612EW0011","QS612EW0012"
"E00021660",210,121,89,1,10,4,5,2,5,13,20,29
"E00021661",400,232,168,8,18,17,9,4,3,12,21,76
"E00021662",420,227,193,10,21,14,8,6,2,17,32,83
"E00021663",198,100,98,3,10,8,11,5,1,12,15,33
"E00021665",305,126,179,2,20,10,8,3,3,18,26,89
"E00021666",423,268,155,5,18,10,5,7,2,6,23,79
"E00021667",316,146,170,3,12,2,9,6,3,9,19,107
"E00021668",401,245,156,7,19,8,6,4,4,16,24,68
"E00021669",324,125,199,7,16,11,5,3,9,10,16,122
"E00021670",253,117,136,1,11,8,5,4,3,11,15,78
"E00021671",235,105,130,3,11,7,5,2,0,3,8,91
"E00021672",344,190,154,6,24,7,7,5,3,11,16,75
"E00021673",357,128,229,5,27,9,10,8,9,24,42,95
"E00021674",326,217,109,7,18,3,5,5,1,6,11,53
"E00021675",357,161,196,5,24,6,10,5,2,14,18,112
"E00021676",281,231,50,6,17,1,0,1,2,3,0,20
"E00021677",277,147,130,1,13,4,5,4,2,7,23,71
"E00021678",351,233,118,4,28,8,2,4,0,10,19,43
"E00021679",124,87,37,1,6,2,0,1,2,2,3,20
"E00021680",416,283,133,8,19,10,5,5,1,4,20,61
"E00021681",245,191,54,2,11,6,4,0,4,6,2,19
"E00021682",409,211,198,6,19,5,6,2,4,18,23,115
"E00021683",392,192,200,7,17,7,5,5,1,6,20,132
"E00021685",452,286,166,11,27,8,9,4,3,7,21,76
"E00021686",495,244,251,6,87,30,6,2,0,3,5,112
"E00021687",384,296,88,3,11,4,3,5,3,4,11,44
"E00021688",325,183,142,7,14,10,3,8,1,8,12,79
"E00021689",393,241,152,1,42,13,4,0,1,4,1,86
"E00021690",396,275,121,6,18,11,2,1,1,17,13,52
"E00021691",243,146,97,4,17,5,4,3,1,9,16,38
"E00021692",254,202,52,2,14,4,4,4,0,5,9,10
"E00021693",363,258,105,5,14,9,4,5,4,5,10,49
"E00021694",342,198,144,6,22,7,3,3,2,5,15,81
"E00021695",320,233,87,2,18,5,5,0,2,4,13,38
"E00021696",431,252,179,7,20,6,4,3,2,9,20,108
"E00021697",240,149,91,4,13,5,3,1,2,13,12,38
"E00021698",271,204,67,3,14,7,1,2,0,6,16,18
"E00021699",297,174,123,3,15,4,3,0,3,14,32,49
"E00021700",432,306,126,5,20,6,7,2,3,9,20,54
"E00021701",368,277,91,2,21,7,3,1,2,6,14,35
"E00021702",239,115,124,2,10,8,5,4,3,11,22,59
"E00021703",242,144,98,4,8,12,4,0,2,9,17,42
"E00021704",280,190,90,1,12,7,2,1,2,9,17,39
"E00021705",330,205,125,5,21,8,5,2,1,15,16,52
"E00021706",258,135,123,2,28,6,1,3,2,11,14,56
"E00021707",287,178,109,2,20,2,7,1,1,8,6,62
"E00021708",242,149,93,5,11,5,2,2,1,7,18,42
"E00021709",246,150,96,4,14,3,2,1,0,12,12,48
"E00021710",234,130,104,3,6,10,2,1,5,9,20,48
"E00021711",387,265,122,7,22,13,5,0,4,6,8,57
"E00021712",277,202,75,6,12,2,6,3,2,10,11,23
"E00021713",204,109,95,1,11,9,0,2,2,9,11,50
"E00021714",182,100,82,1,11,5,5,3,0,12,13,32
"E00021715",273,149,124,4,17,9,4,4,8,10,17,51
"E00021716",204,108,96,0,7,3,3,6,2,17,28,30
"E00021717",207,114,93,6,15,3,4,1,0,10,11,43
"E00021718",314,230,84,6,12,3,7,3,0,5,3,45
"E00021719",125,72,53,0,6,1,2,3,0,3,7,31
"E00021722",295,204,91,7,11,8,6,0,1,12,19,27
"E00021723",226,137,89,5,10,6,4,1,2,14,13,34
"E00021724",215,178,37,4,8,2,0,4,0,4,6,9
"E00021725",192,146,46,2,7,3,4,2,0,5,10,13
"E00021726",167,92,75,2,5,9,2,3,4,11,7,32
"E00021727",168,84,84,0,18,7,5,3,1,11,8,31
"E00021728",180,97,83,3,12,8,5,3,0,10,18,24
"E00021729",146,82,64,3,6,5,4,0,2,7,16,21
"E00021730",273,154,119,6,21,8,3,4,0,10,18,49
"E00021731",268,158,110,2,16,6,3,2,3,13,13,52
"E00021732",205,142,63,4,10,3,1,2,1,4,10,28
"E00021733",504,332,172,10,28,8,5,1,2,10,17,91
"E00021734",426,191,235,2,22,10,8,8,4,15,18,148
"E00021735",342,158,184,3,23,8,8,3,4,8,16,111
"E00021736",344,158,186,5,18,5,4,5,6,13,26,104
"E00021737",220,129,91,5,18,4,5,4,1,6,6,42
"E00021738",254,125,129,3,19,2,5,8,2,6,15,69
"E00021739",254,176,78,6,18,6,8,6,1,3,3,27
"E00021740",284,169,115,4,15,3,4,10,0,16,18,45
"E00021741",221,196,25,2,11,3,1,0,1,0,0,7
"E00021742",429,252,177,6,40,15,9,7,2,14,11,73
"E00021743",261,136,125,3,18,4,4,5,1,9,13,68
"E00021744",521,368,153,8,36,13,1,6,0,4,13,72
"E00021745",162,89,73,1,3,5,1,1,1,6,14,41
"E00021746",222,193,29,3,9,1,2,2,0,2,2,8
"E00021748",444,274,170,13,23,5,5,6,4,7,17,90
"E00021750",297,139,158,3,21,6,5,6,0,10,14,93
"E00021752",328,149,179,7,19,5,5,2,3,12,18,108
"E00021753",192,96,96,2,7,6,4,3,2,12,15,45
"E00021754",134,68,66,5,13,7,3,1,0,5,10,22
"E00021755",299,193,106,3,19,2,2,0,0,9,13,58
"E00021756",180,119,61,3,10,5,10,3,2,4,4,20
"E00021757",183,83,100,0,7,6,4,0,2,4,20,57
"E00021758",264,157,107,4,11,4,2,3,1,11,16,55
"E00021759",260,138,122,3,13,4,4,2,2,7,13,74
"E00021760",234,111,123,1,14,7,5,5,1,13,11,66
"E00021761",308,136,172,3,43,8,5,8,1,7,2,95
"E00021762",240,140,100,0,15,3,5,1,3,3,12,58
"E00021763",284,156,128,3,15,6,5,5,1,10,19,64
"E00021764",375,243,132,11,18,8,3,0,0,6,11,75
"E00021766",317,158,159,3,14,8,1,3,6,4,14,106
"E00021767",184,120,64,4,6,3,5,1,0,9,13,23
"E00167078",470,226,244,17,95,16,5,2,0,6,8,95
"E00167079",208,175,33,1,13,5,2,0,0,1,1,10
"E00167080",266,169,97,5,12,10,5,2,1,8,11,43
"E00167081",236,183,53,6,5,6,4,5,1,6,2,18
"E00167082",279,185,94,7,21,10,7,3,1,4,7,34
"E00167083",248,144,104,3,9,2,9,3,1,3,21,53
"E00167084",191,153,38,3,9,7,1,0,0,2,2,14
"E00167085",216,132,84,0,11,10,3,2,2,6,12,38
"E00167086",288,188,100,4,15,11,2,1,0,12,8,47
"E00167087",256,219,37,2,6,3,3,0,1,1,2,19
"E00167088",197,157,40,6,9,1,1,2,0,1,2,18
"E00167089",152,115,37,2,3,3,1,1,0,8,9,10
"E00167090",155,121,34,0,7,2,5,1,1,0,1,17
"E00167091",265,203,62,5,15,5,2,0,1,3,5,26
"E00167092",247,174,73,6,8,9,4,3,5,2,8,28
"E00167093",163,133,30,1,7,0,1,1,1,3,2,14
"E00167094",244,200,44,2,11,2,1,0,0,6,1,21
"E00167095",332,133,199,4,15,22,8,9,7,29,29,76
"E00167096",130,105,25,1,21,0,1,0,0,0,0,2
"E00167097",221,163,58,3,15,3,2,0,0,5,1,29
"E00167098",126,117,9,0,4,1,1,1,0,0,0,2
"E00167099",109,92,17,0,8,1,0,0,0,0,0,8
"E00167100",508,438,70,5,22,4,4,1,0,3,2,29
"E00167101",245,205,40,4,16,1,3,1,1,0,1,13
"E00167102",245,156,89,7,9,13,2,5,1,6,7,39
"E00167103",199,179,20,4,4,1,2,1,0,2,2,4
"E00167104",205,179,26,2,5,1,3,1,3,0,4,7
"E00167105",315,142,173,2,9,12,7,5,1,11,23,103
"E00167106",278,232,46,0,13,5,5,1,2,1,5,14
"E00167107",189,136,53,4,11,7,1,0,1,9,5,15
"E00167108",313,170,143,5,18,12,5,3,5,17,20,58
"E00167109",207,152,55,2,9,2,3,4,1,4,2,28
"E00167110",227,161,66,0,5,5,2,1,1,3,6,43
"E00167111",265,218,47,2,6,6,2,1,0,2,0,28
"E00167112",693,525,168,10,24,17,11,5,4,17,15,65
"E00167113",326,169,157,4,19,9,5,2,4,11,14,89
"E00167114",347,170,177,5,18,6,7,6,5,11,24,95
"E00167115",588,407,181,6,37,15,6,1,4,9,9,94
"E00167116",204,111,93,4,9,6,0,7,3,10,12,42
"E00167117",126,92,34,4,8,5,3,1,1,3,1,8
"E00167118",225,183,42,1,14,6,3,1,0,2,0,15
"E00167119",243,170,73,3,13,3,6,4,3,5,8,28
"E00167120",235,176,59,0,10,6,3,6,1,7,5,21
"E00167121",240,194,46,2,11,3,4,5,4,2,2,13
"E00167122",187,140,47,3,6,1,2,3,0,4,4,24
"E00167123",233,145,88,1,10,5,2,2,0,5,17,46
"E00167124",259,178,81,3,16,4,7,1,3,4,7,36
"E00167125",153,118,35,3,10,3,3,3,1,2,2,8
"E00167126",338,264,74,5,16,10,4,3,1,7,2,26
"E00167127",222,174,48,4,15,1,1,3,1,6,4,13
"E00167128",178,94,84,1,11,5,3,4,2,3,15,40
"E00167129",510,392,118,4,21,6,10,5,4,14,12,42
"E00167130",703,525,178,4,30,12,16,12,6,11,4,83
"E00167131",102,48,54,0,4,3,2,0,0,10,15,20
"E00167132",387,300,87,5,11,3,3,5,2,3,1,54
"E00167133",137,92,45,2,8,2,0,1,1,5,5,21
"E00167134",209,180,29,3,4,5,3,1,0,4,3,6
"E00167135",228,196,32,0,5,2,6,1,1,7,3,7
"E00167136",132,70,62,1,9,7,1,2,0,3,11,28
"E00167137",210,172,38,5,4,4,4,0,0,4,1,16
"E00167138",202,139,63,5,15,6,4,3,1,1,5,23
"E00167139",282,208,74,1,13,5,3,2,1,9,1,39
"E00167140",203,144,59,6,4,4,2,4,5,6,3,25
"E00167141",296,250,46,7,7,1,2,2,0,2,3,22
"E00167142",411,342,69,5,17,5,2,1,5,1,6,27
"E00167143",256,150,106,7,19,6,1,6,3,7,15,42
"E00167144",296,118,178,3,20,6,7,5,3,6,17,111
"E00167145",179,146,33,3,8,4,2,1,0,2,2,11
"E00167146",272,222,50,3,14,2,4,1,2,3,1,20
"E00167147",160,101,59,3,6,4,1,2,0,13,7,23
"E00167148",184,157,27,3,4,5,1,0,1,2,0,11
"E00167149",137,108,29,3,6,3,2,1,0,5,1,8
"E00167150",341,276,65,5,13,8,0,2,0,2,2,33
"E00167151",385,317,68,6,11,7,4,4,3,5,6,22
"E00167152",161,121,40,3,9,1,1,2,0,4,2,18
"E00167153",249,115,134,7,12,10,4,7,3,7,3,81
"E00167154",190,166,24,2,7,2,1,0,1,2,3,6
"E00167155",280,224,56,2,10,5,2,1,0,4,4,28
"E00167156",246,111,135,5,16,14,4,0,2,8,10,76
"E00167157",302,272,30,3,7,4,1,2,1,1,1,10
"E00167158",240,201,39,2,8,5,3,3,3,4,1,10
"E00167159",194,165,29,3,4,4,1,1,2,3,0,11
"E00167160",230,145,85,1,9,3,7,1,1,7,19,37
"E00167161",224,99,125,1,9,5,6,5,2,6,23,68
"E00167162",304,255,49,5,15,7,5,1,1,5,1,9
"E00167163",245,205,40,5,7,8,1,2,0,1,1,15
"E00167164",83,58,25,0,5,0,1,1,1,4,4,9
"E00167165",223,202,21,3,3,3,2,0,2,0,1,7
"E00167166",431,342,89,7,27,7,3,2,1,3,1,38
"E00167167",261,226,35,2,10,9,1,2,3,0,0,8
"E00167168",246,190,56,3,12,5,0,2,2,0,5,27
"E00167169",317,139,178,2,26,10,5,7,4,18,19,87
"E00167170",149,123,26,1,7,3,2,0,0,6,2,5
"E00167171",146,78,68,2,5,6,3,0,0,4,9,39
"E00167172",195,151,44,4,3,4,1,2,0,4,14,12
"E00167173",354,147,207,4,13,8,4,8,2,13,30,125
"E00167174",220,182,38,2,7,5,0,2,1,6,3,12
"E00167175",185,142,43,2,7,3,3,3,1,2,13,9
"E00167176",316,230,86,7,27,4,6,2,1,9,7,23
"E00167177",245,208,37,3,14,3,3,1,1,2,0,10
"E00167178",261,177,84,7,14,5,5,1,2,5,9,36
"E00167179",234,192,42,5,18,2,0,1,1,2,0,13
"E00167180",211,130,81,2,10,7,3,4,4,5,5,41
"E00167181",140,94,46,3,9,6,0,1,0,1,2,24
"E00167182",99,53,46,4,8,2,2,2,2,6,9,11
"E00167183",112,105,7,1,0,0,0,0,0,0,1,5
"E00167184",151,100,51,5,3,1,4,2,3,9,4,20
"E00167185",172,88,84,2,8,3,2,1,3,8,22,35
"E00167186",234,190,44,4,10,5,0,3,1,4,4,13
"E00167187",234,166,68,3,15,3,4,2,1,5,6,29
"E00167188",285,249,36,9,9,1,4,0,2,2,4,5
"E00167189",243,169,74,3,16,5,1,2,0,3,7,37
"E00167190",178,140,38,3,5,1,1,1,2,2,4,19
"E00167191",207,189,18,1,5,2,0,0,1,3,4,2
"E00167192",204,157,47,1,7,3,2,0,0,3,9,22
"E00167193",173,83,90,0,6,6,7,1,5,14,21,30
"E00167194",213,149,64,1,5,1,3,2,3,10,6,33
"E00167195",160,127,33,5,7,0,6,0,1,2,3,9
"E00167196",153,69,84,0,5,5,2,1,3,7,24,37
"E00167197",181,119,62,1,8,5,3,1,0,8,13,23
"E00167198",365,205,160,7,17,12,4,4,4,18,27,67
"E00167199",155,124,31,3,5,4,1,1,0,2,1,14
"E00167200",200,166,34,0,15,3,2,2,2,2,1,7
"E00167201",218,104,114,4,12,8,4,10,4,17,21,34
"E00167202",145,67,78,2,11,5,2,2,1,11,20,24
"E00167203",313,182,131,1,20,7,0,0,1,5,15,82
"E00167204",228,201,27,3,9,3,2,0,1,2,0,7
"E00167205",212,107,105,3,7,6,3,6,4,10,18,48
"E00167206",261,146,115,1,16,4,2,4,1,12,25,50
"E00167207",243,159,84,2,24,4,1,1,3,4,9,36
"E00167208",255,218,37,6,11,3,2,1,0,3,4,7
"E00167209",287,219,68,3,15,12,7,2,3,5,5,16
"E00167210",126,106,20,3,3,1,2,3,1,1,3,3
"E00167211",290,147,143,1,19,6,3,6,4,10,13,81
"E00167212",194,102,92,4,9,2,6,6,4,6,7,48
"E00167213",260,107,153,2,13,2,2,1,2,12,16,103
"E00167214",255,162,93,3,18,7,3,6,2,7,8,39
"E00167215",265,180,85,2,14,7,3,2,0,7,5,45
"E00167216",248,96,152,2,16,10,4,9,1,9,12,89
"E00167217",203,91,112,3,10,4,3,4,1,8,11,68
"E00167218",221,158,63,1,9,6,2,1,3,5,4,32
"E00167219",194,79,115,6,9,6,1,4,1,15,11,62
"E00167220",218,188,30,2,6,4,3,2,0,1,1,11
"E00167221",292,171,121,7,13,7,6,4,2,9,20,53
"E00167222",222,108,114,3,9,4,7,1,1,10,7,72
"E00167223",256,144,112,2,21,3,1,4,3,12,8,58
"E00167224",222,117,105,3,5,12,5,6,3,15,14,42
"E00167225",230,102,128,3,4,10,8,6,3,11,9,74
"E00167226",206,184,22,1,6,2,0,0,1,0,0,12
"E00167227",269,165,104,5,9,9,2,2,2,6,15,54
"E00167228",212,139,73,4,5,7,3,1,0,8,13,32
"E00167229",219,111,108,1,9,7,4,4,1,6,29,47
"E00167230",183,163,20,3,10,0,3,0,1,0,0,3
"E00167231",216,117,99,8,15,9,3,2,1,4,5,52
"E00167232",178,141,37,1,9,6,4,0,0,2,5,10
"E00167233",156,118,38,2,7,2,2,1,1,7,4,12
"E00167234",261,127,134,3,16,6,5,1,0,12,19,72
"E00167235",326,146,180,10,16,11,10,8,4,13,17,91
"E00167236",171,148,23,2,2,1,2,2,2,0,1,11
"E00167237",174,150,24,0,4,4,2,0,3,0,1,10
"E00167238",233,129,104,6,11,13,7,3,1,3,11,49
"E00167239",124,70,54,2,4,5,2,4,1,4,2,30
"E00167240",294,124,170,4,14,9,5,4,5,14,28,87
"E00167241",262,111,151,2,16,12,3,1,2,12,17,86
"E00167242",150,115,35,3,5,2,3,0,1,6,4,11
"E00167243",257,230,27,0,7,5,1,0,1,2,1,10
"E00167244",241,195,46,0,17,3,3,1,0,2,3,17
"E00167245",254,173,81,1,10,5,2,1,3,7,10,42
"E00167246",171,77,94,1,8,6,4,1,1,14,22,37
"E00167247",144,113,31,5,7,1,1,1,1,1,2,12
"E00167248",355,281,74,2,16,3,7,2,0,1,2,41
"E00167249",346,251,95,6,15,6,6,3,1,1,3,54
"E00167250",235,87,148,4,13,7,3,1,3,8,10,99
"E00167251",1049,193,856,41,304,58,13,14,1,6,2,417
"E00167252",277,167,110,4,11,8,3,4,3,16,14,47
"E00167253",231,173,58,5,6,5,2,3,7,3,5,22
"E00167254",211,68,143,4,32,8,5,2,3,6,9,74
"E00167255",272,135,137,1,5,4,7,3,4,10,28,75
"E00167256",222,179,43,1,10,2,1,2,1,5,2,19
"E00167257",281,222,59,2,9,5,1,4,1,6,5,26
"E00167258",288,98,190,7,13,9,9,4,0,13,19,116
"E00167259",171,69,102,2,8,4,1,3,2,8,14,60
"E00167260",375,156,219,7,22,6,4,5,2,14,38,121
"E00167261",320,205,115,3,19,4,2,6,3,6,11,61
"E00167262",81,63,18,1,1,1,0,3,0,1,2,9
"E00167263",188,155,33,7,6,4,1,1,0,2,0,12
"E00167264",224,137,87,6,13,4,3,5,0,11,10,35
"E00167265",247,131,116,3,14,5,5,4,4,10,28,43
"E00167266",234,156,78,2,12,6,4,3,1,4,22,24
