"GeographyCode","QS118EW0001","QS118EW0002","QS118EW0003","QS118EW0004","QS118EW0005","QS118EW0006","QS118EW0007","QS118EW0008","QS118EW0009","QS118EW0010","QS118EW0011","QS118EW0012"
"E00021660",55,30,7,2,1,2,5,2,3,3,0,48
"E00021661",94,53,13,8,3,3,6,1,3,3,1,80
"E00021662",115,48,12,5,11,4,4,4,16,10,1,146
"E00021663",54,32,5,3,4,6,2,0,2,0,0,36
"E00021665",96,33,7,2,5,13,3,3,17,12,1,168
"E00021666",134,62,19,10,6,12,4,1,13,7,0,141
"E00021667",101,22,19,5,8,13,3,3,15,13,0,176
"E00021668",114,71,9,5,6,6,4,3,4,5,1,78
"E00021669",107,32,5,5,8,18,5,6,18,8,2,176
"E00021670",93,31,9,4,2,6,9,6,18,5,3,149
"E00021671",74,20,4,3,10,10,5,4,5,12,1,124
"E00021672",76,43,8,1,7,2,5,1,5,2,2,70
"E00021673",81,40,4,4,8,5,4,2,9,5,0,87
"E00021674",77,51,8,1,1,2,5,2,5,2,0,55
"E00021675",105,33,14,1,9,9,7,4,17,10,1,165
"E00021676",48,43,3,0,0,1,0,0,1,0,0,9
"E00021677",73,37,3,3,6,13,3,0,5,3,0,70
"E00021678",75,38,5,3,4,7,6,0,6,6,0,85
"E00021679",30,18,3,0,0,1,2,2,2,2,0,28
"E00021680",108,64,9,8,6,5,5,4,4,2,1,81
"E00021681",67,52,8,1,2,2,0,1,0,1,0,20
"E00021682",100,45,4,8,5,9,1,6,15,6,1,125
"E00021683",110,48,15,7,9,11,8,2,5,4,1,116
"E00021685",101,51,8,6,7,6,6,1,10,6,0,111
"E00021686",66,38,9,4,6,4,0,2,0,3,0,42
"E00021687",85,59,8,3,2,5,2,2,2,1,1,43
"E00021688",75,43,6,1,8,5,2,2,4,4,0,60
"E00021689",48,45,0,0,0,2,1,0,0,0,0,6
"E00021690",73,51,4,1,4,3,3,0,5,1,1,44
"E00021691",51,24,2,2,2,5,5,2,5,4,0,63
"E00021692",59,48,5,1,4,0,0,0,1,0,0,13
"E00021693",79,41,11,2,6,5,4,2,5,3,0,69
"E00021694",82,34,7,1,6,8,5,2,8,11,0,113
"E00021695",75,49,4,3,4,6,4,0,5,0,0,47
"E00021696",110,67,5,1,8,5,6,1,13,4,0,105
"E00021697",62,30,4,3,4,4,4,3,4,6,0,67
"E00021698",79,51,6,3,4,8,3,1,3,0,0,47
"E00021699",72,32,7,3,8,6,3,3,9,1,0,86
"E00021700",105,68,10,4,6,2,3,0,5,7,0,73
"E00021701",89,56,8,5,5,6,3,2,1,3,0,55
"E00021702",77,30,1,6,7,5,3,2,12,11,0,124
"E00021703",69,39,6,3,2,3,5,2,5,4,0,64
"E00021704",76,31,6,9,4,8,5,0,11,2,0,89
"E00021705",91,45,4,3,9,9,8,1,7,5,0,96
"E00021706",60,24,2,4,8,5,3,2,6,5,1,79
"E00021707",71,29,8,2,4,7,3,2,9,7,0,100
"E00021708",65,44,4,3,7,2,1,1,2,1,0,34
"E00021709",54,23,7,2,1,3,3,4,8,3,0,70
"E00021710",62,30,4,4,5,6,0,2,6,3,2,70
"E00021711",86,43,13,6,1,6,4,3,4,6,0,80
"E00021712",55,47,2,1,2,0,0,0,1,2,0,15
"E00021713",54,12,11,0,5,5,5,2,8,5,1,97
"E00021714",40,24,3,0,3,3,1,2,2,2,0,31
"E00021715",73,32,8,3,3,6,5,2,10,4,0,90
"E00021716",51,40,3,0,0,3,2,0,1,1,1,24
"E00021717",51,26,7,5,4,1,1,0,5,2,0,41
"E00021718",74,42,11,6,3,3,2,0,3,3,1,54
"E00021719",30,10,2,2,4,6,2,0,2,2,0,39
"E00021722",65,32,8,3,9,4,3,2,2,2,0,53
"E00021723",55,22,9,1,6,4,0,2,8,3,0,67
"E00021724",64,40,4,2,6,2,5,1,2,2,0,42
"E00021725",57,43,6,0,0,3,2,0,0,2,1,25
"E00021726",65,19,3,6,7,9,5,3,6,7,0,96
"E00021727",57,19,7,5,4,9,5,1,1,4,2,75
"E00021728",53,29,7,2,3,1,3,2,3,3,0,55
"E00021729",36,21,1,2,2,0,1,0,5,4,0,41
"E00021730",83,36,13,6,5,8,5,1,9,0,0,83
"E00021731",84,35,7,2,5,5,5,3,15,7,0,119
"E00021732",66,39,9,2,2,3,1,1,5,4,0,58
"E00021733",89,53,9,4,5,5,3,1,6,1,2,69
"E00021734",133,52,16,4,9,18,10,3,8,11,2,170
"E00021735",101,42,8,6,4,13,10,0,11,7,0,134
"E00021736",105,39,9,3,6,12,7,3,11,12,3,156
"E00021737",55,23,5,3,1,11,5,2,3,2,0,62
"E00021738",66,26,6,2,6,5,3,4,5,9,0,88
"E00021739",48,34,9,0,0,1,1,1,1,1,0,21
"E00021740",83,37,9,3,0,10,10,0,9,5,0,98
"E00021741",42,40,1,0,1,0,0,0,0,0,0,2
"E00021742",98,45,14,6,0,5,7,3,13,4,1,117
"E00021743",53,30,5,5,0,4,3,1,3,2,0,45
"E00021744",99,72,8,2,4,3,1,2,2,4,1,50
"E00021745",43,16,6,1,5,3,3,1,4,4,0,58
"E00021746",45,37,4,0,1,2,0,0,1,0,0,12
"E00021748",112,68,10,2,11,6,3,1,8,3,0,86
"E00021750",98,32,12,5,6,9,7,3,15,8,1,148
"E00021752",83,37,8,8,4,5,4,2,9,3,3,97
"E00021753",51,11,6,4,4,8,2,2,11,3,0,89
"E00021754",39,21,1,2,1,4,2,2,5,1,0,43
"E00021755",57,30,2,4,2,3,3,3,7,2,1,67
"E00021756",50,31,3,3,4,2,2,1,3,1,0,33
"E00021757",54,20,11,2,6,4,1,2,5,3,0,64
"E00021758",62,33,9,1,4,8,1,2,2,2,0,49
"E00021759",80,35,7,2,4,8,6,2,7,9,0,108
"E00021760",74,27,5,4,6,4,7,1,13,6,1,121
"E00021761",52,30,11,2,2,4,2,0,0,0,1,30
"E00021762",58,24,6,1,5,7,2,2,7,4,0,74
"E00021763",80,32,15,2,5,9,3,1,11,2,0,98
"E00021764",87,45,9,5,9,3,5,2,6,3,0,92
"E00021766",82,39,5,5,7,6,5,2,2,7,4,96
"E00021767",34,13,6,4,1,2,1,0,5,2,0,41
"E00167078",41,24,2,1,3,5,1,1,2,2,0,33
"E00167079",54,43,5,1,1,3,1,0,0,0,0,16
"E00167080",92,29,18,2,4,13,11,1,10,4,0,126
"E00167081",62,37,9,4,2,4,3,0,2,1,0,40
"E00167082",53,36,6,0,1,5,2,1,1,1,0,32
"E00167083",71,31,6,0,6,8,5,0,8,6,1,97
"E00167084",56,28,11,7,2,5,0,0,3,0,0,40
"E00167085",58,31,6,6,1,1,5,1,3,1,3,51
"E00167086",77,41,6,8,0,1,6,3,5,7,0,85
"E00167087",73,56,9,0,1,0,2,1,1,2,1,31
"E00167088",42,33,3,0,1,1,0,1,1,2,0,18
"E00167089",27,22,2,1,1,0,0,0,1,0,0,7
"E00167090",55,29,11,0,3,6,3,0,2,1,0,42
"E00167091",67,39,8,2,1,6,2,1,8,0,0,62
"E00167092",52,24,8,2,5,4,5,0,2,2,0,50
"E00167093",38,21,4,1,0,5,2,1,3,1,0,35
"E00167094",60,44,3,1,1,6,1,1,2,1,0,30
"E00167095",48,28,6,0,4,2,5,0,2,1,0,33
"E00167096",24,24,0,0,0,0,0,0,0,0,0,0
"E00167097",61,43,2,0,3,3,4,0,4,2,0,40
"E00167098",26,22,3,0,0,1,0,0,0,0,0,5
"E00167099",21,20,1,0,0,0,0,0,0,0,0,1
"E00167100",67,60,2,1,1,3,0,0,0,0,0,10
"E00167101",53,45,4,2,0,1,0,0,0,1,0,11
"E00167102",49,19,11,2,2,6,2,0,3,3,1,56
"E00167103",57,50,7,0,0,0,0,0,0,0,0,7
"E00167104",42,37,1,0,0,2,2,0,0,0,0,9
"E00167105",106,31,12,4,7,8,6,4,20,12,2,178
"E00167106",77,55,10,3,1,6,1,0,1,0,0,33
"E00167107",59,33,8,3,1,3,3,1,6,1,0,50
"E00167108",104,60,9,5,8,6,6,2,4,4,0,78
"E00167109",55,33,6,0,0,4,2,0,5,5,0,54
"E00167110",63,35,3,5,2,3,3,0,5,7,0,67
"E00167111",73,61,5,3,1,1,0,0,2,0,0,17
"E00167112",193,131,33,7,2,10,3,1,1,5,0,94
"E00167113",98,33,12,2,4,6,4,4,15,16,2,169
"E00167114",102,45,10,2,8,6,3,4,13,9,2,132
"E00167115",151,85,19,4,1,13,5,1,14,9,0,145
"E00167116",74,29,10,7,8,7,3,0,5,3,2,81
"E00167117",22,17,3,0,0,2,0,0,0,0,0,7
"E00167118",59,44,9,3,0,2,0,0,0,1,0,19
"E00167119",80,45,13,6,1,5,2,1,6,1,0,59
"E00167120",72,37,21,4,1,1,1,2,3,2,0,50
"E00167121",77,54,14,5,2,1,0,0,0,1,0,26
"E00167122",46,39,3,0,1,1,0,1,1,0,0,11
"E00167123",80,24,7,5,8,5,11,2,8,10,0,119
"E00167124",76,43,10,7,2,7,1,1,4,1,0,55
"E00167125",42,27,6,3,4,1,0,0,1,0,0,18
"E00167126",93,68,17,3,1,2,1,0,1,0,0,30
"E00167127",66,40,14,1,0,7,4,0,0,0,0,39
"E00167128",61,18,9,4,2,8,4,2,9,5,0,106
"E00167129",164,94,27,11,5,18,4,0,5,0,0,104
"E00167130",222,134,41,8,8,16,2,1,7,5,0,134
"E00167131",27,12,2,2,3,1,0,2,4,1,0,29
"E00167132",71,67,0,0,1,3,0,0,0,0,0,7
"E00167133",32,13,5,1,3,2,2,2,3,1,0,36
"E00167134",54,44,6,1,1,1,1,0,0,0,0,12
"E00167135",72,43,14,2,1,11,0,0,1,0,0,42
"E00167136",41,20,3,1,5,3,4,0,4,1,0,44
"E00167137",55,45,7,1,0,2,0,0,0,0,0,12
"E00167138",50,29,12,4,0,5,0,0,0,0,0,27
"E00167139",54,41,3,2,2,1,0,0,5,0,0,24
"E00167140",57,31,11,2,0,9,0,0,3,1,0,43
"E00167141",67,50,13,1,2,0,1,0,0,0,0,19
"E00167142",100,72,13,4,3,6,1,1,0,0,0,36
"E00167143",73,35,8,3,6,5,1,0,7,8,0,82
"E00167144",106,38,14,6,14,9,3,1,16,5,0,136
"E00167145",44,31,8,3,0,1,0,0,1,0,0,16
"E00167146",72,52,16,1,0,3,0,0,0,0,0,23
"E00167147",72,14,4,9,4,19,6,0,15,1,0,120
"E00167148",45,42,3,0,0,0,0,0,0,0,0,3
"E00167149",46,27,7,4,0,4,1,0,2,1,0,30
"E00167150",79,60,11,2,1,4,0,0,1,0,0,25
"E00167151",97,71,18,1,1,3,2,0,0,1,0,34
"E00167152",40,37,3,0,0,0,0,0,0,0,0,3
"E00167153",81,20,8,3,4,7,8,2,16,13,0,167
"E00167154",45,32,8,3,0,2,0,0,0,0,0,15
"E00167155",67,48,3,3,4,6,0,0,2,1,0,31
"E00167156",66,19,11,3,8,4,5,3,7,5,1,97
"E00167157",88,75,11,1,0,1,0,0,0,0,0,15
"E00167158",65,53,6,1,1,4,0,0,0,0,0,16
"E00167159",52,42,4,0,0,3,2,0,1,0,0,17
"E00167160",72,31,5,6,2,11,6,1,5,4,1,86
"E00167161",75,35,4,3,6,7,6,1,7,6,0,93
"E00167162",90,64,15,3,2,6,0,0,0,0,0,32
"E00167163",44,34,5,0,1,1,2,1,0,0,0,15
"E00167164",31,11,8,3,2,3,1,0,3,0,0,33
"E00167165",50,47,3,0,0,0,0,0,0,0,0,3
"E00167166",50,32,7,3,2,3,1,0,2,0,0,33
"E00167167",47,44,2,1,0,0,0,0,0,0,0,3
"E00167168",62,42,7,2,1,2,2,1,3,2,0,37
"E00167169",50,22,4,3,5,1,4,0,8,3,0,63
"E00167170",43,27,9,1,0,5,1,0,0,0,0,22
"E00167171",44,15,5,3,2,4,2,3,8,2,0,64
"E00167172",24,18,4,1,0,0,1,0,0,0,0,7
"E00167173",103,36,11,7,12,13,3,4,3,13,1,135
"E00167174",67,52,11,0,1,1,0,1,1,0,0,21
"E00167175",47,33,10,2,0,1,0,0,1,0,0,19
"E00167176",49,32,6,1,1,2,3,0,1,2,1,30
"E00167177",52,39,7,1,0,4,1,0,0,0,0,18
"E00167178",60,32,4,3,5,3,1,0,5,7,0,59
"E00167179",36,30,4,0,1,0,1,0,0,0,0,7
"E00167180",74,23,11,3,4,6,4,7,13,3,0,108
"E00167181",29,20,2,0,2,2,0,0,3,0,0,21
"E00167182",38,9,3,6,4,6,2,0,3,4,1,55
"E00167183",38,21,7,0,0,10,0,0,0,0,0,27
"E00167184",39,21,10,3,2,3,0,0,0,0,0,23
"E00167185",57,29,2,1,8,4,8,0,2,3,0,61
"E00167186",42,37,0,3,0,1,0,1,0,0,0,7
"E00167187",60,35,3,2,4,4,4,1,2,5,0,53
"E00167188",69,53,11,1,1,2,1,0,0,0,0,19
"E00167189",56,38,4,5,4,1,0,2,0,2,0,27
"E00167190",41,26,4,3,0,3,2,0,1,2,0,29
"E00167191",54,48,5,0,0,0,0,0,1,0,0,8
"E00167192",51,36,2,2,1,3,2,0,2,2,1,31
"E00167193",57,27,6,5,5,2,5,2,3,2,0,51
"E00167194",67,32,6,4,2,5,2,1,9,5,1,82
"E00167195",41,24,6,1,0,5,3,1,1,0,0,29
"E00167196",49,22,2,3,5,0,7,4,3,3,0,53
"E00167197",57,28,7,5,7,3,2,1,1,3,0,43
"E00167198",122,55,5,7,9,6,8,3,14,13,2,153
"E00167199",30,24,0,0,1,1,0,0,2,2,0,18
"E00167200",49,35,6,2,2,4,0,0,0,0,0,18
"E00167201",87,37,15,6,4,12,5,2,5,1,0,83
"E00167202",36,18,6,1,2,5,0,0,3,1,0,33
"E00167203",78,34,11,1,9,6,6,1,7,3,0,81
"E00167204",54,45,7,1,0,1,0,0,0,0,0,10
"E00167205",71,23,6,7,6,6,5,1,13,4,0,108
"E00167206",84,30,6,7,6,7,10,2,10,5,1,117
"E00167207",76,32,11,6,3,5,4,0,10,5,0,98
"E00167208",62,52,6,1,1,1,0,1,0,0,0,12
"E00167209",97,46,12,10,3,18,2,0,5,1,0,88
"E00167210",39,28,7,2,0,1,0,0,1,0,0,14
"E00167211",74,23,7,5,2,14,4,3,8,7,1,115
"E00167212",61,13,10,5,1,13,7,2,7,3,0,98
"E00167213",78,27,7,3,5,7,3,2,10,12,2,144
"E00167214",78,23,14,14,2,11,2,1,7,4,0,103
"E00167215",76,44,9,3,4,3,2,0,8,3,0,69
"E00167216",84,24,7,4,7,7,2,10,14,9,0,146
"E00167217",57,25,5,3,4,5,2,1,6,5,1,80
"E00167218",70,30,13,1,4,10,1,0,6,5,0,90
"E00167219",72,21,5,5,2,9,10,5,7,7,1,119
"E00167220",46,38,5,1,0,1,1,0,0,0,0,11
"E00167221",97,46,14,3,2,8,6,0,9,8,1,112
"E00167222",64,22,6,4,2,5,5,4,9,7,0,101
"E00167223",93,27,13,2,4,11,10,5,13,7,1,154
"E00167224",87,15,27,7,3,16,4,1,12,2,0,132
"E00167225",86,12,12,5,4,11,7,1,17,17,0,191
"E00167226",52,37,10,2,0,3,0,0,0,0,0,19
"E00167227",67,37,5,6,4,2,0,2,8,3,0,68
"E00167228",73,25,10,10,5,6,10,0,6,1,0,83
"E00167229",80,33,5,3,7,6,5,1,10,9,1,108
"E00167230",49,38,7,2,0,2,0,0,0,0,0,13
"E00167231",50,21,4,7,4,8,0,2,2,2,0,49
"E00167232",39,26,7,1,2,0,0,0,3,0,0,21
"E00167233",53,20,8,3,4,10,2,0,5,1,0,60
"E00167234",91,33,8,2,10,9,5,5,9,8,2,133
"E00167235",92,33,12,2,3,8,7,6,11,8,2,135
"E00167236",39,31,7,0,0,1,0,0,0,0,0,9
"E00167237",46,33,7,0,0,5,0,1,0,0,0,19
"E00167238",82,30,12,2,9,8,3,1,14,3,0,105
"E00167239",39,11,7,1,0,4,4,1,9,2,0,70
"E00167240",107,28,7,9,5,8,12,3,19,15,1,197
"E00167241",81,27,7,6,7,5,4,1,10,12,2,121
"E00167242",43,15,10,6,1,8,1,0,2,0,0,41
"E00167243",54,39,2,1,3,3,3,0,2,1,0,27
"E00167244",43,32,5,0,4,0,0,0,0,1,1,16
"E00167245",62,34,3,2,6,6,2,3,4,2,0,52
"E00167246",49,23,5,1,3,3,3,2,6,3,0,54
"E00167247",46,28,10,1,1,1,1,0,3,0,1,29
"E00167248",73,61,9,1,1,1,0,0,0,0,0,13
"E00167249",78,73,4,0,0,1,0,0,0,0,0,6
"E00167250",79,11,2,2,5,6,4,3,28,17,1,219
"E00167251",5,3,0,1,0,0,0,0,1,0,0,6
"E00167252",83,32,8,5,3,13,4,3,12,3,0,114
"E00167253",86,34,23,6,1,18,0,0,4,0,0,80
"E00167254",33,22,2,0,0,2,1,1,2,3,0,27
"E00167255",95,43,10,5,5,7,3,2,8,11,1,124
"E00167256",63,34,9,4,1,7,1,2,5,0,0,61
"E00167257",85,37,19,4,1,11,3,0,6,4,0,92
"E00167258",80,30,8,2,10,6,5,3,5,10,1,115
"E00167259",53,18,2,3,2,4,7,0,7,9,1,90
"E00167260",97,29,9,7,11,3,5,5,14,10,4,155
"E00167261",98,64,3,5,2,8,1,3,7,4,1,80
"E00167262",22,15,4,0,0,1,2,0,0,0,0,10
"E00167263",36,33,1,0,1,0,1,0,0,0,0,4
"E00167264",63,35,8,3,4,3,1,1,5,3,0,55
"E00167265",52,29,3,2,4,5,2,0,5,2,0,52
"E00167266",52,34,3,1,3,3,2,0,3,3,0,37
